month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
July,20:00 - 20:59,92072,139027,37509,75475,19013,37064,78412,134539,13731,9346,33230,31772,78803,80171,33182,46485,43131,63389,28770,21606,101708,51733,66187,26608,104762,123566
July,21:00 - 21:59,78968,103821,24734,58312,11304,26485,55349,100906,6596,6655,24247,21651,58093,62657,24997,32005,32846,53078,18140,17965,91301,35527,40373,20189,76579,98559
July,22:00 - 22:59,1149,66998,844,30953,764,14374,4152,50498,639,3676,6122,5587,12634,20236,8209,10587,11013,15503,6768,4705,30283,10187,13064,6995,17940,30833
July,23:00 - 23:59,0,1347,0,431,0,86,0,41,0,4,0,4,1,6,0,4,1,1,0,0,0,1,0,2,0,2
July,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
July,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,04:00 - 04:59,2139,0,1861,1,1783,1,4330,2,181,0,119,1,770,0,155,0,85,0,0,0,0,0,0,0,0,0
August,05:00 - 05:59,87068,7618,33595,7895,23912,4016,49620,14722,3215,2466,4415,9133,24309,20408,10188,15132,19774,15885,4294,14351,8354,27518,18194,20838,44672,33029
August,06:00 - 06:59,205282,36372,91965,35145,47880,17629,86382,60052,9451,11860,14717,28966,60613,60884,33446,34055,58243,37477,12330,50029,24117,82193,50274,62183,117318,98669
August,07:00 - 07:59,259550,52470,105400,65001,52878,33985,77242,86729,13114,29527,24075,61269,82803,104893,45841,55510,86023,50966,17374,83749,30718,112490,77014,92606,192074,128087
August,08:00 - 08:59,239089,55962,91323,62108,43821,32317,83389,94787,14488,37967,23311,89704,84099,131553,42909,59073,85721,54609,14500,88693,26187,125312,71778,97619,192119,130833
August,09:00 - 09:59,176772,68507,72907,50991,40011,26714,88966,97707,14799,38310,20765,79014,76651,120585,36006,52015,76756,54294,14683,56602,26559,127395,61079,70077,160329,137050
August,10:00 - 10:59,129742,62744,59681,40208,32844,22706,86574,87102,14046,28566,18409,54605,66094,94611,32917,35479,63986,47994,17890,35815,28935,88520,50992,44109,130502,124563
August,11:00 - 11:59,116465,69517,53958,35388,31445,19038,85471,88290,13312,18792,19773,50041,66847,88204,31268,29198,60318,46963,17597,26014,32623,85800,47821,34960,126546,120749
August,12:00 - 12:59,110152,72599,54846,37358,30073,19079,88896,91599,13177,15705,22269,47094,71769,85986,31199,29665,60652,46353,20254,26131,40962,74173,47723,33314,129065,123387
August,13:00 - 13:59,102513,73585,53423,39652,28625,21831,89630,95638,14315,17376,23345,47291,68548,81776,30218,34845,57401,47686,19874,29856,43487,68967,46719,34117,126921,126472
August,14:00 - 14:59,88860,81228,49575,40162,28947,21794,83600,100589,15461,16181,28634,40760,70885,75259,31534,29422,54711,48621,23382,25790,53356,61531,50374,30365,125743,125048
August,15:00 - 15:59,81807,94963,48101,45717,28871,23630,85484,110721,17246,14598,33004,38304,77768,73464,34540,32994,54177,53044,30301,18919,63339,54179,56807,27966,131990,130387
August,16:00 - 16:59,82790,110807,55080,54183,31955,29302,90227,123519,20828,12777,40280,36697,85633,77164,38134,32156,58649,61434,42745,16093,88275,55581,77082,29157,145603,140131
August,17:00 - 17:59,99908,144983,73533,76824,45451,40154,106977,148328,28377,13742,57100,40236,101793,89122,50263,39096,63958,76541,62628,17721,111046,66174,117911,34001,170392,162915
August,18:00 - 18:59,103473,171533,67376,87485,35137,42889,108136,159328,23112,12962,61954,43478,106778,97346,50447,45693,57133,82759,64090,18417,125200,71698,118179,35107,166294,177522
August,19:00 - 19:59,105736,172855,49786,90726,26721,41966,94162,159666,17296,11569,48612,39991,91559,91561,43975,49280,48531,75339,46559,19912,119780,63511,92428,30700,147917,175895
August,20:00 - 20:59,92451,142377,38019,79248,19043,36661,76561,131151,14174,9218,32194,33082,76312,76748,32623,50350,42135,63913,29354,22675,100198,50288,65569,26892,109220,133711
August,21:00 - 21:59,79154,102669,25552,58027,11600,25616,56180,102702,6387,6586,24862,22257,57532,60388,25328,32342,32240,53049,18104,17956,92465,34513,39499,20422,78647,99847
August,22:00 - 22:59,625,67065,818,31850,621,14440,3900,51307,714,2896,7036,5722,13377,19363,8544,10262,11983,14964,7084,5072,30080,10352,12431,6749,18826,33809
August,23:00 - 23:59,11,779,7,259,0,17,0,3,1,1,0,0,0,1,1,3,0,1,0,0,0,2,0,2,0,0
August,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
August,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,02:00 - 02:59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,03:00 - 03:59,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,04:00 - 04:59,3446,0,2097,0,1961,1,4290,2,250,0,116,2,1183,6,251,1,205,0,0,0,1,0,0,0,33,0
September,05:00 - 05:59,90022,8154,33509,7782,23300,4323,52489,14669,2872,2645,4221,9197,23495,20655,10731,15234,19580,15772,4178,13356,8603,29186,17760,22068,43413,33394
September,06:00 - 06:59,206891,35174,93676,34325,47929,17199,83440,58290,8635,11987,14776,29671,59776,62087,33443,34447,56767,38720,11952,45546,24094,84187,49037,62377,116041,96370
September,07:00 - 07:59,258517,54414,108483,64601,51341,34651,83078,86866,12262,31611,22976,66060,81563,110511,46238,58185,85131,54656,17563,86435,30485,115654,76275,94252,191920,126751
September,08:00 - 08:59,235515,59003,90381,65266,42040,32774,85107,97155,13998,39710,23178,89709,83845,133152,43519,60800,85682,56562,14407,88755,26760,124884,72915,99110,184906,132356
September,09:00 - 09:59,173807,67514,71121,50219,37315,26323,89263,96616,13751,38343,20345,78965,76124,116148,36193,50330,76701,52778,14607,52265,25768,118514,59963,64501,151864,131452
September,10:00 - 10:59,123864,59636,56666,37802,30904,21670,82879,83469,12832,27550,17213,52884,62583,91393,31127,33997,60205,46433,17513,33282,27206,80868,47447,42497,121445,116550
September,11:00 - 11:59,114874,65947,54029,34501,29718,18835,83389,85311,13163,18356,19181,48590,63514,82622,30344,28295,58367,45761,17558,24794,31351,81841,45948,34322,118852,111135
September,12:00 - 12:59,106220,69120,53724,37390,29013,19156,84103,90014,12638,15143,21387,46853,67940,79546,29859,29176,58230,45297,18795,24812,38861,71443,45228,33082,121408,117585
September,13:00 - 13:59,94507,68973,49357,38448,26422,21082,82601,92750,12684,16865,22011,44924,66465,77411,29156,31035,55407,44933,18495,28183,40655,63164,44467,32400,116053,115487
September,14:00 - 14:59,84220,73728,47924,39739,26317,21451,78805,97061,14748,15896,27076,39753,66882,71932,30896,28426,51993,46301,22571,23878,48495,56536,47549,29592,117429,116862
September,15:00 - 15:59,74259,88034,46433,43591,26699,23120,79618,105002,15930,14016,30644,36269,73210,70550,32468,30378,49430,50217,28139,18367,59150,51280,52732,27075,122064,120373
September,16:00 - 16:59,78196,103443,53718,50731,31236,27552,86228,113700,20152,12314,39020,35595,81498,73744,37536,31554,56143,58571,41422,15259,82860,52305,73693,27928,134992,130202
September,17:00 - 17:59,96401,146124,74391,77800,44301,40357,103011,145688,28579,13043,56509,40800,99975,89554,49911,38069,62310,76084,62365,17248,107429,65750,116951,32692,161544,161065
September,18:00 - 18:59,98785,174075,67181,90107,34663,44516,104628,164716,22869,12989,62250,43518,106341,96741,51871,45396,55583,82320,66147,18333,123720,71183,120391,33456,162566,184858
September,19:00 - 19:59,99623,174863,49298,92726,25791,43391,93501,161310,16725,11510,47363,40196,92700,92490,42871,50305,47990,76527,44900,18972,122161,61817,90844,29509,143163,165845
September,20:00 - 20:59,86992,131640,36178,72248,18945,33970,74245,125391,13247,8823,32392,31311,73076,72843,32879,46598,41936,59937,28816,21067,95384,47622,63592,25245,103494,123990
September,21:00 - 21:59,73367,97707,23629,56944,10870,24915,50427,99366,6147,6420,23990,21359,55202,56323,24027,31427,32755,50802,18047,16667,89485,33403,40021,19070,75141,94851
September,22:00 - 22:59,803,65007,889,31413,724,14269,3471,50271,660,2974,6811,5518,13471,18219,8504,9480,11517,12510,6547,4352,30278,9081,12975,5931,18337,29580
September,23:00 - 23:59,2,2296,0,749,0,208,1,540,0,3,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,1
September,00:00 - 00:59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
September,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
September,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,04:00 - 04:59,1828,0,1982,0,1827,0,3770,0,266,0,127,1,868,0,163,0,203,0,0,0,0,0,0,0,0,0
October,05:00 - 05:59,88429,8339,35109,7752,23806,3969,51743,15419,3450,2637,3910,9206,25000,21997,10697,14406,19241,15225,4502,14371,8653,31219,18107,22695,44845,34427
October,06:00 - 06:59,201367,36407,92051,32077,46267,17478,85050,58128,8941,11775,13710,29608,61746,64016,32181,33212,53095,38832,12683,47344,24107,83257,49323,60103,111578,97323
October,07:00 - 07:59,241860,54289,110588,59807,54153,33124,83556,84313,12998,30033,21525,62839,85428,111111,45618,55058,83629,54527,16793,83964,29929,116413,74365,94838,185461,131110
October,08:00 - 08:59,231980,59292,95152,62594,43614,31767,86666,97311,14910,39295,22327,87699,88280,137940,44482,57516,86384,55288,14458,83806,26975,120022,73298,94668,184613,129823
October,09:00 - 09:59,173800,72713,75162,49391,38070,26821,91860,98525,14908,39349,19317,79287,81131,127865,37858,50829,81177,55949,14846,53511,26778,127117,61725,67069,153679,136796
October,10:00 - 10:59,125485,64035,59636,37836,31472,21638,84137,86309,13726,28136,16292,54725,66902,98705,33100,33128,64429,46006,17136,32988,28486,85724,50672,41715,124837,118074
October,11:00 - 11:59,117455,69155,54893,33970,30590,18824,84990,85175,13966,18396,19436,50985,68462,90037,31187,28436,59809,46428,17322,25002,32191,87342,46630,34930,120831,117789
October,12:00 - 12:59,107227,71533,53264,36742,28242,18787,83725,86914,13417,15073,21375,47809,72353,82836,30305,29028,58436,44240,19096,24409,38744,73436,46143,32387,119363,120958
October,13:00 - 13:59,96748,69497,50037,39126,26438,20569,83223,88968,13629,16866,22663,45556,69532,79836,29122,30966,54811,43432,18777,27191,41231,66313,45759,32398,115562,117010
October,14:00 - 14:59,86650,78234,46887,40251,27097,21105,79856,97640,15374,15807,27706,42297,71688,77108,30727,28164,53720,45633,22876,23519,50916,59709,50323,28989,119446,119280
October,15:00 - 15:59,79589,91692,46846,43583,27672,22747,80331,107148,17118,14560,32007,39233,80442,77978,33200,31108,52983,50848,30036,18276,62697,53416,57258,27640,126824,126078
October,16:00 - 16:59,82570,110260,53420,55100,32148,29866,86653,124194,20499,13029,39456,38133,89511,83780,37540,30414,58224,58487,41888,15297,87410,55057,78213,28987,142043,139366
October,17:00 - 17:59,99988,144135,72534,74792,45392,39388,101124,146534,28161,13345,56496,42511,105433,100128,50317,38200,63981,74366,61988,17665,112130,66432,118078,33578,166746,163426
October,18:00 - 18:59,103394,172682,68077,91414,34852,44398,103666,166575,22796,13020,62395,45336,114369,107260,51284,47020,57435,82709,64596,18749,127420,73118,120962,34257,166988,186267
October,19:00 - 19:59,105740,172070,46760,92195,26210,43216,89467,160508,16628,12014,48318,41808,96323,101567,42449,50997,48256,74579,45759,19541,119102,61392,95298,29262,143850,163878
October,20:00 - 20:59,89338,128966,35239,72225,19300,32282,74319,125056,13522,8954,32263,30902,76492,80561,31409,45317,40578,59758,28585,21996,103493,48702,65504,26238,105092,126821
October,21:00 - 21:59,75258,98295,23469,57358,10829,24909,52069,103608,6446,6363,24781,21266,59564,64196,23721,31840,32158,50760,18166,17009,95999,33772,41446,19480,76826,96016
October,22:00 - 22:59,1084,67049,850,31551,739,13607,3938,50405,757,3126,6041,5665,13848,20656,9039,9656,12354,13462,6665,4302,31639,9866,12820,6291,19688,31775
October,23:00 - 23:59,6,1970,0,557,0,148,0,283,0,13,0,3,0,2,0,1,0,3,0,0,0,0,0,1,0,2
October,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
October,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,04:00 - 04:59,3825,1,2378,0,2376,2,4369,5,179,2,91,1,677,0,142,0,45,1,0,0,0,0,2,1,0,0
November,05:00 - 05:59,86616,7269,33469,7684,24562,3899,48650,14179,3024,2514,3274,9217,23873,21680,9279,14253,18631,14377,3558,13917,6307,28931,16981,22592,42809,33296
November,06:00 - 06:59,189727,31628,87017,32398,46686,16993,77684,55417,8365,10633,12681,28863,58634,59144,27508,30818,52815,36072,11470,43391,21307,75704,48235,58952,107978,89796
November,07:00 - 07:59,232213,49933,95336,59193,51725,32684,71808,83306,11832,26859,21840,59238,82574,101892,42721,49242,79907,49348,17086,76175,28550,104359,72811,84786,176658,123304
November,08:00 - 08:59,225343,56323,89843,61104,44366,31846,76969,94538,14179,35511,23429,84480,86263,130669,40706,53677,82629,52924,15226,82406,24670,114028,70115,93031,179816,129386
November,09:00 - 09:59,174394,69155,75567,49642,41741,26897,84688,96028,14134,37666,19587,78722,80283,125081,35373,48411,77950,54832,14959,52939,25169,119363,59312,66000,153283,131657
November,10:00 - 10:59,128710,63998,58930,37766,34605,22241,80771,86071,13015,27071,17658,55099,69259,97836,30784,33314,64361,45336,16743,33087,27289,85208,49152,42166,125825,120282
November,11:00 - 11:59,122073,71495,56976,34885,33370,19747,83965,86101,13447,18305,19246,52934,69513,90833,32166,28199,61604,44626,18141,25596,31190,86077,47211,34374,5220353,118165
November,12:00 - 12:59,109704,73139,54246,37705,31056,20424,81362,88601,12780,15208,20990,47900,71833,85830,30278,28919,59327,46466,18737,24554,37768,74538,46880,33159,123905,121497
November,13:00 - 13:59,98225,70840,50901,39827,29171,21823,81800,89750,13235,16698,23042,46647,71774,81657,28907,31326,55700,45203,18373,26905,41337,64977,46550,31914,117190,120885
November,14:00 - 14:59,87455,77993,50745,40281,29429,21895,77156,99103,15373,15799,28349,40704,74478,77300,31689,27802,53950,46750,22886,23209,49816,58275,50361,30033,120825,121663
November,15:00 - 15:59,81252,91521,49322,44718,30264,24384,78351,110426,16404,15057,32356,39424,80576,76128,33224,28989,53914,51963,29563,18560,61456,54475,56169,28661,128072,124089
November,16:00 - 16:59,86703,109691,56475,54085,34429,30852,85212,125396,20781,13480,39965,38498,89150,81675,37350,32676,58708,59135,41404,15413,83017,55682,77169,29235,140068,137972
November,17:00 - 17:59,102838,142310,76158,75474,48056,41409,98566,150101,29258,14039,56590,43088,107458,93963,47014,38400,62016,76279,60443,17218,108743,66211,117455,32986,165703,165215
November,18:00 - 18:59,103965,173514,66553,89090,35742,45085,101417,164874,23166,13063,60314,44634,112049,99108,47697,45708,53640,83328,60326,17660,119401,70601,117499,33335,164780,183314
November,19:00 - 19:59,102210,168835,46952,89845,27399,42256,90645,159570,17500,12055,47666,39016,94802,94396,40152,48360,46439,74887,45670,18098,115425,59583,92609,28076,145897,161383
November,20:00 - 20:59,95424,132799,36719,75742,21193,34777,77510,133039,14368,9502,32665,32853,78090,80858,30922,44404,40456,62148,27840,21856,100350,46972,67907,25793,107921,126736
November,21:00 - 21:59,84430,99362,25086,57164,12600,25857,57517,102982,7292,6646,25772,23598,61787,67627,23674,37731,30183,52933,18703,20050,93433,34047,44241,21975,83874,97858
November,22:00 - 22:59,856,70816,937,35299,878,16616,3879,56740,768,3252,6372,6602,14714,23100,9360,10947,14150,14677,7182,5514,33476,9993,13458,6884,21212,33445
November,23:00 - 23:59,6,700,0,29,0,2,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,1,0,0,0,0
November,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
November,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
December,03:00 - 03:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,04:00 - 04:59,2744,0,2182,0,1848,0,3722,1,194,1,68,0,528,0,46,0,77,0,0,0,0,0,0,0,0,0
December,05:00 - 05:59,82249,6718,32062,7116,21918,3573,48610,14003,2925,2376,3060,8916,24311,21070,8844,13359,16318,12768,3039,13124,5602,26560,16339,21181,40191,33670
December,06:00 - 06:59,177999,29107,84126,28888,44050,15563,80367,52098,7531,10484,11717,28134,55842,57095,26915,28837,47491,34344,10471,40389,19947,73190,45037,55098,102048,88268
December,07:00 - 07:59,234827,50178,104860,56702,50100,30967,79080,81045,12146,28336,20859,60026,81630,107092,43146,49491,76300,51321,15831,78350,27322,110662,70408,88355,171547,125899
December,08:00 - 08:59,228935,57029,93065,58488,42779,30803,83586,93348,13903,38810,21913,83942,85903,129679,43049,51217,82378,54083,14651,78429,23929,123105,68929,88924,176615,133141
December,09:00 - 09:59,181006,69967,80869,45766,41640,26030,94576,95976,14734,40552,19292,79883,83329,125476,38447,46071,83234,54670,15082,49298,26185,120393,62572,62615,156864,137189
December,10:00 - 10:59,136046,72352,66632,38996,36470,22938,89257,93090,14402,31201,18104,58104,72375,102649,33555,34645,68716,47764,17127,34733,27759,94223,52400,44436,134459,132282
December,11:00 - 11:59,129299,74588,62789,35586,35655,20752,90114,92228,14933,22283,20085,53285,72583,93488,33838,28791,63906,47811,17791,25853,33666,88147,50034,35689,130956,128962
December,12:00 - 12:59,132015,82857,62663,38615,36054,20800,94799,101743,14867,18735,22907,55206,79356,94950,33281,30978,66284,50064,19108,26166,40066,93837,51212,35544,137086,135776
December,13:00 - 13:59,115342,85024,57576,40378,33645,22893,92820,100260,15870,18770,25250,55722,82138,93000,32287,31731,63930,49079,19084,27249,45703,82187,52720,33856,130400,140614
December,14:00 - 14:59,103041,92015,57513,42788,34008,23324,90316,109494,18280,17890,31399,48631,82672,86941,34861,28338,62628,49519,23697,23958,53893,69472,57116,31728,132562,139600
December,15:00 - 15:59,98339,104458,54530,46879,33584,25301,90958,120768,19084,17156,35988,45631,90058,86447,35896,31010,60246,55330,29780,20162,64948,66064,61361,31394,138170,145005
December,16:00 - 16:59,100398,120815,58964,56880,37054,31401,97660,136859,22626,16148,42169,44676,96339,88563,40410,34995,62610,61691,41231,17180,88115,65605,79188,30629,152027,154100
December,17:00 - 17:59,108173,151075,76219,76672,47720,40753,104763,157652,29000,15199,56113,46032,107386,98032,48885,37627,63075,73248,56713,18562,107479,74992,112691,34035,169510,166343
December,18:00 - 18:59,110142,177367,67023,90499,35636,44803,107745,170470,24435,14693,60625,48089,112045,104733,49679,44378,57497,79928,60685,18811,124118,81240,115543,34004,167280,182766
December,19:00 - 19:59,111191,175212,47945,91886,26834,40897,96629,166557,18667,13151,49795,42222,99175,98646,41033,47583,50331,76321,43071,17369,120597,66720,91836,27548,153467,165080
December,20:00 - 20:59,101291,132807,36328,75082,20989,33316,82153,134952,14143,10135,32903,33550,80401,84020,30887,44778,43238,63300,26940,20344,104099,53620,66141,26150,122728,135305
December,21:00 - 21:59,81803,98005,25501,55421,13822,23685,61869,98883,9922,6679,24436,24309,60457,65025,21920,38395,29751,50636,18265,19021,88638,37352,42278,21512,91768,98907
December,22:00 - 22:59,499,79813,981,39432,902,17232,5443,64613,1714,3733,6808,7987,18543,25758,10013,12372,14375,16806,8051,5749,45053,12154,14942,7237,24458,38834
December,23:00 - 23:59,8,1000,0,121,0,46,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
December,00:00 - 00:59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
