province,position,name,nickname,party_affiliation,votes_obtained
Misamis Oriental,Provincial Board Member,"Mugot, Emmanuel Saplot",Loloy,Lakas-Kampi,65306
Misamis Oriental,Provincial Board Member,"Jardin, Jesus Magdadaro",Jess,Nacionalista Party,70128
Misamis Oriental,Provincial Board Member,"Emano, Heckert H. Vega",Enanmanok,Puwersa ng Masang Pilipino,75975
Misamis Oriental,Provincial Board Member,"Actub, Oliver Saburao",Ver,Lakas-Kampi,78301
Misamis Oriental,Provincial Board Member,"Acain, Mercy Grace Jajalla",Gagay,Puwersa ng Masang Pilipino,82858
Mountain Province,Provincial Governor,"Mayaen, Leonard Gabas",Leonard,Nacionalista Party,22310
Mountain Province,Provincial Vice-Governor,"Lacwasan, Bonifacio Jr. Calde",Bonie,Independent,38450
Mountain Province,Provincial Board Member,"Lausan, Johny Velasco",Johny,Independent,11416
Mountain Province,Provincial Board Member,"Kiat-Ong, Alfonso Sr. Liswid",Ponso,Lakas-Kampi,12686
Mountain Province,Provincial Board Member,"Tamang, Carino Saggid",,Lakas-Kampi,12761
Mountain Province,Provincial Board Member,"Lapon, Raul Manodchom",Raul,Nacionalista Party,13633
Mountain Province,Provincial Board Member,"Masidong, Carmelita Moises",Damiyat,Independent,14814
Mountain Province,Provincial Board Member,"Dalang, Salvador Kiteb",Badol,Liberal Party,14943
Mountain Province,Provincial Board Member,"Awisan, Randolph Tulean",Randy,Nacionalista Party,17609
Mountain Province,Provincial Board Member,"Masweng, Constito Sapaen",Tito,Lakas-Kampi,21764
Negros Occidental,Provincial Governor,"Maranon, Alfredo Jr. Galicia",Freddie,Nationalist People's Coalition,485610
Negros Occidental,Provincial Vice-Governor,"Alvarez, Genaro Jr. Montilla",Lim-Ao,Nationalist People's Coalition,487371
Negros Occidental,Provincial Board Member,"Gustilo, Renato Yu",Rene,Nacionalista Party,81424
Negros Occidental,Provincial Board Member,"De La Cruz, Nehemias Sr. Guadalupe",Nene,Lakas-Kampi,89820
Negros Occidental,Provincial Board Member,"Serondo, Miller Villa",Doki,Nationalist People's Coalition,60659
Negros Occidental,Provincial Board Member,"Escalante, Salvador Jr. Guillen",Bading,Lakas-Kampi,68834
Negros Occidental,Provincial Board Member,"Ko, Manuel Frederick Ong",Man-Man,Nationalist People's Coalition,99753
Negros Occidental,Provincial Board Member,"Lacson, Patrick L. Sarabia",Patrick,Lakas-Kampi,108033
Negros Occidental,Provincial Board Member,"Alonso, Jose Benito Alvarez",Joeben,Nationalist People's Coalition,70400
Negros Occidental,Provincial Board Member,"Javellana, Mae Cabalatungan",May,Nationalist People's Coalition,93472
Negros Occidental,Provincial Board Member,"Ibanez, Melvin Lim",Doki,Lakas-Kampi,66542
Negros Occidental,Provincial Board Member,"Yulo, Emilio Bernardino III Lim",Dino,Nacionalista Party,90077
Negros Occidental,Provincial Board Member,"Zafra, Helen Zaldivar",Helen,Nationalist People's Coalition,93078
Negros Occidental,Provincial Board Member,"Zayco, Pedro Jr. Perez",Bebing,Lakas-Kampi,104140
Negros Oriental,Provincial Governor,"Macias, Emilio II Cabrera",Dodo,Nationalist People's Coalition,237816
Negros Oriental,Provincial Vice-Governor,"Perdices, Agustin Ramon Miciano",Tuting,Independent,159030
Negros Oriental,Provincial Board Member,"Martinez, Rodolfo Acab",Rudy,Liberal Party,55425
Negros Oriental,Provincial Board Member,"Koppin, Jessica Jane Villanueva",Ikay,Liberal Party,59599
Negros Oriental,Provincial Board Member,"Estacion, Liland Bustamante",Liland,Liberal Party,65436
Negros Oriental,Provincial Board Member,"Lumjod, Rotelio Umbac",Telio,Nationalist People's Coalition,68291
Negros Oriental,Provincial Board Member,"Erames, Saleto Jayme",Sal,Nationalist People's Coalition,70094
Negros Oriental,Provincial Board Member,"Saycon, Melimore Cadiente",Mel,Nationalist People's Coalition,77110
Negros Oriental,Provincial Board Member,"Arnaiz, Apolinario, Jr Planto",Jun,Nationalist People's Coalition,80889
Negros Oriental,Provincial Board Member,"Dy, Edmund Ferraren",Abing,Lakas-Kampi,55491
Negros Oriental,Provincial Board Member,"Ligan, Peve Obaniana",Djpeve,Lakas-Kampi,58595
Negros Oriental,Provincial Board Member,"Degamo, Roel Ragay",Roel,Lakas-Kampi,70021
Northern Samar,Provincial Governor,"Daza, Paul Ruiz",Paul,Liberal Party,138287
Northern Samar,Provincial Vice-Governor,"Uy, Ramp Nielsen Sy",Ram,Nacionalista Party,110520
Northern Samar,Provincial Board Member,"Mendador, Alberto Cardenas",Bert,Liberal Party,43404
Northern Samar,Provincial Board Member,"Bogtong, Beda Majuelo",Beda,Liberal Party,43614
Northern Samar,Provincial Board Member,"Ballesta, Lazaro Anonuevo",Nonoy,Liberal Party,53881
Northern Samar,Provincial Board Member,"Jumamil, Teodoro Mondigo",Teod,Liberal Party,54214
Northern Samar,Provincial Board Member,"Layon, Jose Figueroa",Jojo,Liberal Party,64588
Northern Samar,Provincial Board Member,"Lagrimas, Eustaquio Cardenas",Jack,Liberal Party,32554
Northern Samar,Provincial Board Member,"Galit, Dionisio Dexter De Asis",Dex,Lakas-Kampi,33105
Northern Samar,Provincial Board Member,"Daiz, Ricardo Majuelo",Cado,Liberal Party,37849
Northern Samar,Provincial Board Member,"Gillamac, Marites Jarito",Tess,Lakas-Kampi,39474
Northern Samar,Provincial Board Member,"Lucero, Albert Alpez",Albert,Liberal Party,39961
Nueva Ecija,no position,"Palilio, Belinda Eduardo",Baby,Sigaw,85061
Nueva Ecija,no position,"Joson, Eduardo Rey Gil",Rey,Bagong Lakas ng Nueva Ecija,98736
Nueva Ecija,no position,"Suansing, Estrellita Bito-Onon",Ging,Sigaw,115797
Nueva Ecija,no position,"Agliam, Edgardo Fernandez",Ed,Sigaw,74852
Nueva Ecija,no position,"Ortiz, Joseph Rodriguez",Wowowee,Sigaw,95337
Nueva Ecija,no position,"Mercado, Johnero Escuadro",Nero,Sigaw,91711
Nueva Ecija,no position,"Umali, Emmanuel A Matias",Doc Anthony,Sigaw,112382
Nueva Ecija,no position,"Patiag, Teresita Aguirre",Tess,Sigaw,76904
Nueva Ecija,no position,"Juatco, Romanito Del Rosario",Nito,Bagong Lakas ng Nueva Ecija,83620
Nueva Ecija,no position,"Interior, Napoleon Gavino",Pol,Sigaw,94528
Nueva Vizcaya,Provincial Governor,"Cuaresma, Luisa Lloren",Banti,Nacionalista Party,108182
Nueva Vizcaya,Provincial Vice-Governor,"Gambito, Jose Valeriano",Jing,Nacionalista Party,93016
Nueva Vizcaya,Provincial Board Member,"Daniel, Edgar Llowelyn III Mencion",Theo,Nacionalista Party,32070
Nueva Vizcaya,Provincial Board Member,"Balgos, Pepito Dizon",Ping,Liberal Party,40961
Nueva Vizcaya,Provincial Board Member,"Balgos, Emmarina Velasco",Rina,Nacionalista Party,43578
Nueva Vizcaya,Provincial Board Member,"Tidang, Donior Martin",Donior,Nacionalista Party,44803
Nueva Vizcaya,Provincial Board Member,"Quiben, Efren Madiam",Eq,Nacionalista Party,45193
Nueva Vizcaya,Provincial Board Member,"Liban, Johnny Bangad",Johnny,Nacionalista Party,30125
Nueva Vizcaya,Provincial Board Member,"Perez, FiLapiang Manggagawaa Dulay",FiLapiang Manggagawaa,Liberal Party,41796
Nueva Vizcaya,Provincial Board Member,"Dickson, Santiago Ong",Santi,Liberal Party,44651
Nueva Vizcaya,Provincial Board Member,"Dumlao, Maybelle Blossom Aquino",Bonzaih,Nacionalista Party,46168
Nueva Vizcaya,Provincial Board Member,"Galima, Epifanio Lamberto Danguilan",Lambert,Nacionalista Party,53122
Occidental Mindoro,Provincial Governor,"Sato, Josephine Ramirez",Nene,Nationalist People's Coalition,109366
Occidental Mindoro,Provincial Vice-Governor,"Mendiola, Mario Gene Jaro",Gene,Nationalist People's Coalition,97717
Occidental Mindoro,Provincial Board Member,"Legaspi, Rocky Dano",Rocky,Nationalist People's Coalition,33565
Occidental Mindoro,Provincial Board Member,"Ignacio, Marilou Collamar",Malou,Nationalist People's Coalition,35240
Occidental Mindoro,Provincial Board Member,"Rebong, Antonio Jr. Abeleda",Dodjie,Nationalist People's Coalition,40598
Occidental Mindoro,Provincial Board Member,"Panaligan, Joel Custodio",Big J,Nationalist People's Coalition,41910
Occidental Mindoro,Provincial Board Member,"Abeleda, Damaso II De Guzman",Damsy,Nationalist People's Coalition,41990
Occidental Mindoro,Provincial Board Member,"Javier, Ulysses Pasion",Uly,Nacionalista Party,28908
Occidental Mindoro,Provincial Board Member,"Villaroza, Marian Haydee Gabutero",Sugar,Lakas-Kampi,33499
Occidental Mindoro,Provincial Board Member,"Cruz, Nathaniel Demerin",Kuya Nathan,Nationalist People's Coalition,35707
Occidental Mindoro,Provincial Board Member,"Pablo, Ernesto Jr. CabalUnited Negros Alliance",Sonny,Lakas-Kampi,38368
Occidental Mindoro,Provincial Board Member,"Agas, Roderick Quibin",Rod,Liberal Party,39944
Oriental Mindoro,Provincial Governor,"Umali, Alfonso Jr. Villar",Pa,Liberal Party,149658
Oriental Mindoro,Provincial Vice-Governor,"Dolor, Humerlito Atienza",Bonz,Liberal Party,160597
Oriental Mindoro,Provincial Board Member,"Infantado, Romeo Gonzales",Boy,Liberal Party,57611
Oriental Mindoro,Provincial Board Member,"Abas, Abraham Ramos",Abring,Lakas-Kampi,59055
Oriental Mindoro,Provincial Board Member,"Concepcion, Roberto Latorre",Rc,Lakas-Kampi,63205
Oriental Mindoro,Provincial Board Member,"Arago, Ryan Zarra",Ryan,Lakas-Kampi,72008
Oriental Mindoro,Provincial Board Member,"Dela Rosa, Patrick Manalo",Patrick,Lakas-Kampi,83341
Oriental Mindoro,Provincial Board Member,"Buenaventura, Martin Santos",Butch,Lakas-Kampi,39206
Oriental Mindoro,Provincial Board Member,"Agarap, Corazon Fabreag",Cora,Liberal Party,48808
Oriental Mindoro,Provincial Board Member,"De Roxas, Flor Manipol",Flor,Independent,49291
Oriental Mindoro,Provincial Board Member,"Soller, Ferdinand Thomas Mosqueda",Butch,Lakas-Kampi,49705
Oriental Mindoro,Provincial Board Member,"Dimapilis, Ramil Onte",Ramil,Liberal Party,61773
Palawan,Provincial Governor,"Mitra, Abraham Kahlil Blanco",Baham,Liberal Party,146847
Palawan,Provincial Vice-Governor,"Reyes, Clara Espiritu",Fems,Lakas-Kampi,155932
Palawan,Provincial Board Member,"Pineda, Roseller Sarabia",Toto,Lakas-Kampi,50347
Palawan,Provincial Board Member,"Arzaga, Winston Gabuat",Wins,Liberal Party,52689
Palawan,Provincial Board Member,"Acosta, Gil Prestosa",Gil,Partido Pagbabago ng Palawan,56166
Palawan,Provincial Board Member,"Pablico, Derrick Rodriguez",Derick,Lakas-Kampi,58568
Palawan,Provincial Board Member,"Alvarez, Franz Josef G Espina",Chicoy,Lakas-Kampi,65808
Palawan,Provincial Board Member,"LlacUnited Negros Alliance, Ernesto Arguelles",Erning,Partido Pagbabago ng Palawan,39973
Palawan,Provincial Board Member,"Batul, Sunny Gonzaga",Sunny,Partido Pagbabago ng Palawan,41481
Palawan,Provincial Board Member,"Bonoan, Rolando, Jr Estrera",Boy,Lakas-Kampi,44078
Palawan,Provincial Board Member,"Roxas, Marivic Herradura",Vic-Vic,Partido Pagbabago ng Palawan,45246
Palawan,Provincial Board Member,"Abueg, Frederick Fabello",Erick,Liberal Party,47809
Pampamnga,Provincial Governor,"Pineda, Lilia Garcia",Nanay Baby,Lakas-Kampi,488521
Pampamnga,Provincial Vice-Governor,"Guiao, Joseller Medina",Yeng,Lakas-Kampi,393477
Pampamnga,Provincial Board Member,"Halili, Tarcicio Dela Cruz",Tars,Independent,52367
Pampamnga,Provincial Board Member,"Garbo, Crisostomo CUnited Negros Alliancenan",Cris,Lakas-Kampi,60099
Pampamnga,Provincial Board Member,"Dimson, Salvador Jr. Barin",Jun,Lakas-Kampi,63209
Pampamnga,Provincial Board Member,"Lingad, Teresito Layug",Terry,Lakas-Kampi,74277
Pampamnga,Provincial Board Member,"David, Edna De Ausen",Edna,Lakas-Kampi,139934
Pampamnga,Provincial Board Member,"Macalino, Raul Ferrer",Rolly,Lakas-Kampi,90223
Pampamnga,Provincial Board Member,"Dizon, Trina Tiglao",Trina,Nacionalista Party,93446
Pampamnga,Provincial Board Member,"Laus, Monina PaLapiang Manggagawaa",Monz,Lakas-Kampi,95722
Pampamnga,Provincial Board Member,"Tolentino, Nestor Ocampo",Bay,Nacionalista Party,84641
Pampamnga,Provincial Board Member,"Yabut, Ricardo CUnited Negros Alliancenan",Ric,Lakas-Kampi,123467
Pangasinan,Provincial Governor,"Espino, Amado Jr. Totaan",Espine,Lakas-Kampi,833441
Pangasinan,Provincial Vice-Governor,"Calimlim, Jose F. Jr. Zerrudo",Ferdie,Lakas-Kampi,622728
Pangasinan,Provincial Board Member,"Humilde, Teofilo Jr. Gomez",Bosyong,Liberal Party,70317
Pangasinan,Provincial Board Member,"Fontelera, Napoleon Jr. Capua",Nong,Lakas-Kampi,84149
Pangasinan,Provincial Board Member,"Sison, Raul Palisoc",Raul,Lakas-Kampi,102648
Pangasinan,Provincial Board Member,"Mendoza, Von Mark Radam",Von Mark,Lakas-Kampi,114135
Pangasinan,Provincial Board Member,"Baniqued, Angel Galisim",Kaiba,Nationalist People's Coalition,113181
Pangasinan,Provincial Board Member,"Tulagan, Generoso Jr. Domingo",Kaaro Jun,Liberal Party,122785
Pangasinan,Provincial Board Member,"LibUnited Negros Allianceo, Mojamito Jr. Roca",Jaming,Nationalist People's Coalition,62089
Pangasinan,Provincial Board Member,"Rosario, Jeremy Agerico Bautista",Ming,Nationalist People's Coalition,68904
Pangasinan,Provincial Board Member,"Arboleda, Clemente Jr. Blanco",Niño,Liberal Party,107891
Pangasinan,Provincial Board Member,"Uy, Danilo Chua",Danny,Nationalist People's Coalition,111212
Pangasinan,Provincial Board Member,"Bince, Alfonso Jr. Cera",Alfie,Nationalist People's Coalition,77265
Pangasinan,Provincial Board Member,"Shahani, Ranjit Ramos",Ranjit,Liberal Party,78051
Quezon,Provincial Governor,"Suarez, David Catarina",Jayjay,Lakas-Kampi,397858
Quezon,Provincial Vice-Governor,"Alcala, Vicente Jaraza",Kulit,Independent,383867
Quezon,Provincial Board Member,"Obispo, Alona Villamayor",Baby,Liberal Party,89691
Quezon,Provincial Board Member,"Dator, Teresita Obleada",Techie,Liberal Party,90137
Quezon,Provincial Board Member,"Talabong, Ferdinand Naca",Bong,Liberal Party,120276
Quezon,Provincial Board Member,"Ejercito, Gary Jason Bocaling",Gary Estrada,Liberal Party,125510
Quezon,Provincial Board Member,"Talaga, Romano Franco Claudio",Mano,Partido Demokratiko Pilipino-Lakas-Christian Muslim Democrats ng Bayan,135416
Quezon,Provincial Board Member,"Reyes, Victor Abustan",Vic,Nacionalista Party,47262
Quezon,Provincial Board Member,"De LUnited Negros Alliance-Pasatiempo, Lourdes Cabangon",Bunso,Lakas-Kampi,77076
Quezon,Provincial Board Member,"Ubana, Rachel Acaylar",Rachel Ubana,Liberal Party,53591
Quezon,Provincial Board Member,"Ortiz, Gerald De Las Alas",Gerald,Liberal Party,60354
Quezon,Provincial Board Member,"Butardo, Manuel Macayan",Manny,Liberal Party,69101
Quirino,Provincial Governor,"Cua, Junie Evangelista",Junie,Lakas-Kampi,62802
Quirino,Provincial Vice-Governor,"CalaUnited Negros Alliancen, May Garnace",Mayo,Liberal Party,37218
Quirino,Provincial Board Member,"Salvador, Edward Maximo",Edward,Lakas-Kampi,13561
Quirino,Provincial Board Member,"Olay, Perla Abuan",Dra Olay,Liberal Party,17238
Quirino,Provincial Board Member,"Ylanan, Alegre Maranion",Aleg,Lakas-Kampi,17583
Quirino,Provincial Board Member,"Dacmay, Linda Gulguluay",Bombo Linda,Lakas-Kampi,20832
Quirino,Provincial Board Member,"Aduca, James Sr. Odonez",James,Lakas-Kampi,18191
Quirino,Provincial Board Member,"Pagbilao, Jerry Marzan",Jerry,Lakas-Kampi,19315
Quirino,Provincial Board Member,"Madarang, Pedro Natividad",Pete,Lakas-Kampi,19636
Quirino,Provincial Board Member,"Vaquilar, Julius Caesar Sinense",Jojo,Liberal Party,21945
Rizal,Provincial Governor,"Ynares, Casimiro III Alcantara",Jun,Nationalist People's Coalition,575296
Rizal,Provincial Vice-Governor,"San Juan, Frisco Jr. Santos",Popoy,Nationalist People's Coalition,400534
Rizal,Provincial Board Member,"Barcena, Ronald Romero",Ronald,Nationalist People's Coalition,33975
Rizal,Provincial Board Member,"Villamayor, Armando Sr. Bautista",Arling,Liberal Party,123249
Rizal,Provincial Board Member,"Tolentino, Zoilo Jr. Gonzaga",Bobby,Nationalist People's Coalition,127557
Rizal,Provincial Board Member,"Bernardo, Genato Huera",Ato,Nationalist People's Coalition,131048
Rizal,Provincial Board Member,"Esguerra, Benjamin Jr. De Leon",Totoy,Liberal Party,153059
Rizal,Provincial Board Member,"Huertas, Jesus Angelito Jr. Yling",Joel,Lakas-Kampi,49991
Rizal,Provincial Board Member,"Mariano, Arwin Adona",Jojo,Nationalist People's Coalition,107487
Rizal,Provincial Board Member,"San Juan, Reynaldo Jr. Henson",Junrey,Liberal Party,129395
Rizal,Provincial Board Member,"Roxas, Nemesio Manahan",Ka Mesio,Nationalist People's Coalition,131760
Rizal,Provincial Board Member,"Tanjuatco, Emigdio III Palou",Dino,Liberal Party,171917
Romblon,Provincial Governor,"Firmalo, Eduardo Chang",Lolong,Liberal Party,63368
Romblon,Provincial Vice-Governor,"Madrid, Manuel Mendoza",Mel,Nationalist People's Coalition,55177
Romblon,Provincial Board Member,"Lim, Nelson Recaredo",Nel,Lakas-Kampi,19636
Romblon,Provincial Board Member,"Moreno, Gil Llorca",Gil,Lakas-Kampi,19928
Romblon,Provincial Board Member,"Perez, Abner Rinon",Bing,Nationalist People's Coalition,20264
Romblon,Provincial Board Member,"Romero, Samuel Rey",Sam,Nacionalista Party,26553
Romblon,Provincial Board Member,"Dorado, Fred Rufon",Fred,Lakas-Kampi,22404
Romblon,Provincial Board Member,"Maravilla, Venizar Festin",Boy,Liberal Party,24996
Romblon,Provincial Board Member,"Fondevilla, Jim Ganan",Jim,Nationalist People's Coalition,28953
Romblon,Provincial Board Member,"Ylagan, Felix Fondevilla",Dong,Nationalist People's Coalition,30550
Samar (Western Samar),Provincial Governor,"Tan, Sharee Ann Tee",Ann,Lakas-Kampi,126852
Samar (Western Samar),Provincial Vice-Governor,"Tan, Stephen James Tee",Jimboy,Lakas-Kampi,121395
Samar (Western Samar),Provincial Board Member,"Dy, Prudencio Jr. Abenis",Tong,Lakas-Kampi,60178
Samar (Western Samar),Provincial Board Member,"Sumagang, Jasper Demolar",Jas,Lakas-Kampi,62954
Samar (Western Samar),Provincial Board Member,"Uy, Renato Petilia",Poli,Lakas-Kampi,65789
Samar (Western Samar),Provincial Board Member,"Sermense, Noel Gaviola",Noel,Lakas-Kampi,66292
Samar (Western Samar),Provincial Board Member,"Conejos, Charlito Labong",Charlie,Lakas-Kampi,78145
Samar (Western Samar),Provincial Board Member,"Latorre, Juan Jr. Colinares",Johnny,Lakas-Kampi,43059
Samar (Western Samar),Provincial Board Member,"Nacario, Luzviminda Latorre",Bebot,Lakas-Kampi,45927
Samar (Western Samar),Provincial Board Member,"Zosa, Arthur Vaughn Merida",Von,Lakas-Kampi,48733
Samar (Western Samar),Provincial Board Member,"Dy, Jimmy Rosal",Jimmy,Independent,49554
Samar (Western Samar),Provincial Board Member,"Babalcon, Eunice Uy",Nes,Independent,51534
Sarangani,Provincial Governor,"Dominguez, Miguel Rene Alcantara",Migs,Lakas-Kampi,89782
Sarangani,Provincial Vice-Governor,"Solon, Steve Chiongbian",Steve,Lakas-Kampi,88381
Sarangani,Provincial Board Member,"Reganit, Alexander Bryan Basquinez",Bryan,People's Champ Movement,21316
Sarangani,Provincial Board Member,"Gacula, Limuel Neri",Lim,Lakas-Kampi,21680
Sarangani,Provincial Board Member,"Martinez, Cornelio Jr. Callueng",Bobot,People's Champ Movement,23382
Sarangani,Provincial Board Member,"De Peralta, ELapiang Manggagawaer Tugaoen",Dokie,People's Champ Movement,24184
Sarangani,Provincial Board Member,"Pangolima, Abdulracman Kamad",Hadji,People's Champ Movement,39851
Sarangani,Provincial Board Member,"Ruiz, Benedicto II Librea",Dingding,People's Champ Movement,41256
Sarangani,Provincial Board Member,"Tobias, Virgilio Clark",Vir,People's Champ Movement,45962
Sarangani,Provincial Board Member,"Saguiguit, Eleanor Constantino",Saguiguit,People's Champ Movement,50111
Sarangani,Provincial Board Member,"Alzate, Eugene Lariza",Tata,People's Champ Movement,51116
Sarangani,Provincial Board Member,"Galzote, Hermie Cariaso",Pastor,People's Champ Movement,52824
Siquijor,Provincial Governor,"Fua, Orlando, Jr Anoos",Shane,Lakas-Kampi,40491
Siquijor,Provincial Vice-Governor,"Cortes, Andre Jesu Espinosa",Dodong-Ann,Lakas-Kampi,25698
Siquijor,Provincial Board Member,"Albito, Joan Antonette Redulla",Joan,Lakas-Kampi,13202
Siquijor,Provincial Board Member,"Chan, Arthur Mah",Arthur,Lakas-Kampi,14221
Siquijor,Provincial Board Member,"Pacatang, Arturo Pabotaya",Art,Lakas-Kampi,16121
Siquijor,Provincial Board Member,"Acain, Leonardo Balungag",Boy,Lakas-Kampi,9367
Siquijor,Provincial Board Member,"Calibo, Freddie Duhaylungsod",Boy,Lakas-Kampi,10295
Siquijor,Provincial Board Member,"Fua, Orville Ano-Os",Bongbong,Lakas-Kampi,18966
Sorsogon,Provincial Governor,"Lee, Raul Rodrigueza",Pay,Lakas-Kampi,160251
Sorsogon,Provincial Vice-Governor,"Escudero, Antonio Jr. Hatoc",Kruni,Independent,115946
Sorsogon,Provincial Board Member,"Ravanilla, Franco Eric Ong",Eric,Liberal Party,43177
Sorsogon,Provincial Board Member,"Perete, Arnulfo Lorayes",Arnol,Liberal Party,43853
Sorsogon,Provincial Board Member,"Duran, Fernando David III Hsu",Dave,Lakas-Kampi,46381
Sorsogon,Provincial Board Member,"Dioneda, Mark Eric Calog",Eric,Liberal Party,53527
Sorsogon,Provincial Board Member,"Aquino, Rebecca De Leon",Becky,Liberal Party,62900
Sorsogon,Provincial Board Member,"Guban, Renato De Vera",Joey,Lakas-Kampi,40953
Sorsogon,Provincial Board Member,"Frivaldo, Francisco Gabito",Frank,Lakas-Kampi,44150
Sorsogon,Provincial Board Member,"Frivaldo, Vladimir Ramon Boayes",Bladi,Lakas-Christian Muslim Democrats-Kampi,44609
Sorsogon,Provincial Board Member,"Doma, Benito Lubrica",Boytee,Lakas-Kampi,47383
Sorsogon,Provincial Board Member,"Escandor, Angel Enano",Angel,Lakas-Kampi,53797
South Cotabato,Provincial Governor,"Pingoy, Arthur Jr. Yusay",Dodo,Lakas-Kampi,120021
South Cotabato,Provincial Vice-Governor,"Tolosa, ELapiang Manggagawao Banez",Doc ELapiang Manggagawao,Lakas-Kampi,119388
South Cotabato,Provincial Board Member,"Madanguit, Jose Maniwang",Joe,Nationalist People's Coalition,45091
South Cotabato,Provincial Board Member,"Mariano-Barroso, Antonette Del Mundo",Anne,Nationalist People's Coalition,47592
South Cotabato,Provincial Board Member,"Lumayag, Honey Lacbay",Hon,Nationalist People's Coalition,49117
South Cotabato,Provincial Board Member,"Dema-Ala, Agustin Duveo",Ting,Nationalist People's Coalition,63101
South Cotabato,Provincial Board Member,"Subere, Pablito Sorongon",Pabling,Puwersa ng Masang Pilipino,64333
South Cotabato,Provincial Board Member,"Catedral, Ernesto Insular",Erning,Partido Demokratiko Sosyalista ng Pilipinas,74045
South Cotabato,Provincial Board Member,"Aguirre, Jose Henry Divinagracia",Toto,Puwersa ng Masang Pilipino,74205
South Cotabato,Provincial Board Member,"Luntao, Ervin Bunda",Vin,Lakas-Kampi,75218
South Cotabato,Provincial Board Member,"Ladot, Samuel Lanaria",Sam,Lakas-Kampi,75774
South Cotabato,Provincial Board Member,"Diel, Cecile Esmalla",Inday,Independent,90069
Southern Leyte,Provincial Governor,"Mercado, Damian Gaviola",Mian,Lakas-Kampi,132696
Southern Leyte,Provincial Vice-Governor,"Maamo, Miguel II Cagasan",Mike,Lakas-Kampi,124899
Southern Leyte,Provincial Board Member,"Rojas, Teopisto Jr. Calapre",Boy,Lakas-Kampi,39604
Southern Leyte,Provincial Board Member,"Escano, Felicula Cruz",Felising,Lakas-Kampi,40611
Southern Leyte,Provincial Board Member,"Rey, Cesar Balbas",Lolong,Lakas-Kampi,42064
Southern Leyte,Provincial Board Member,"Esclamado, Albert Galvez",Albert,Lakas-Kampi,50839
Southern Leyte,Provincial Board Member,"ALapiang Manggagawaario, Abelardo Colina",Bebe,Lakas-Kampi,38445
Southern Leyte,Provincial Board Member,"Fernandez, Florentino Jr. Singson",Junbie,Lakas-Kampi,43039
Southern Leyte,Provincial Board Member,"Gamale, Daisy Dumagat",Dc,Lakas-Kampi,46343
Southern Leyte,Provincial Board Member,"Lagumbay, Roberto Maamo",Berting,Lakas-Kampi,46772
Sultan Kudarat,Provincial Governor,"Mangudadatu, Suharto Tan",Teng,Lakas-Kampi,141727
Sultan Kudarat,Provincial Vice-Governor,"Matias, Ernesto Fontanilla",Erning,Lakas-Kampi,144275
Sultan Kudarat,Provincial Board Member,"Garcia, Benigno Natividad",Ben,Lakas-Kampi,68666
Sultan Kudarat,Provincial Board Member,"Segura, Orfelina Pabilona",Nene Fely,Lakas-Kampi,75186
Sultan Kudarat,Provincial Board Member,"Recinto, Francis Eric Esteves",Eric,Lakas-Kampi,76138
Sultan Kudarat,Provincial Board Member,"Pagatpatan, Generoso Castillo",Gene,Lakas-Kampi,80153
Sultan Kudarat,Provincial Board Member,"Duque, Eduardo Mangalindan",Eddie,Lakas-Kampi,81224
Sultan Kudarat,Provincial Board Member,"Peralta, Peter Jalipa",Pedro,Independent,37489
Sultan Kudarat,Provincial Board Member,"Forro, Rolando Diaz",Andot,Lakas-Kampi,40707
Sultan Kudarat,Provincial Board Member,"Plotena, Fernando Lirazan",Nanding,Lakas-Kampi,40848
Sultan Kudarat,Provincial Board Member,"Fornan, Cesar Latog",Czar,Lakas-Kampi,47139
Sultan Kudarat,Provincial Board Member,"Posadas, Cornelio Batilo",Coni,Lakas-Kampi,49686
Sulu,Provincial Governor,"Tan, Abdusakur Mahail",Sakur,Lakas-Kampi,110715
Sulu,Provincial Vice-Governor,"Loong, Benjamin Tupay",Ben,Nationalist People's Coalition,113678
Sulu,Provincial Board Member,"Burahan, Basaron Muksan",Bas,Lakas-Kampi,43904
Sulu,Provincial Board Member,"Limpasan, Darren Tulawie",Darren,Lakas-Kampi,47791
Sulu,Provincial Board Member,"Loong, Al-Khadar Tahil",Khadang,Lakas-Kampi,50882
Sulu,Provincial Board Member,"Suhuri, Ismunlatip Hadji",Ismun,Lakas-Kampi,53764
Sulu,Provincial Board Member,"Izquierdo, Alkramer Rasul",Butch,Lakas-Kampi,65396
Sulu,Provincial Board Member,"Omar, Lukman Melong",Luks,Nationalist People's Coalition,28271
Sulu,Provincial Board Member,"Ammad, Onnih Talib",Onnih,Nationalist People's Coalition,29936
Sulu,Provincial Board Member,"Daud, Nasser Jr. Tulawie",Junjun,Nationalist People's Coalition,32889
Sulu,Provincial Board Member,"Adam, Alganarham Mangomma",Jojo,Nationalist People's Coalition,36800
Sulu,Provincial Board Member,"Arbison, Alnur Napii",Nan,Nationalist People's Coalition,42159
Surigao del Norte,Provincial Governor,"Matugas, Sol Forcadilla",Sol,Lakas-Kampi,111225
Surigao del Norte,Provincial Vice-Governor,"Egay, Arturo Carlos Jr. Arcena",Jun-Jun,Lakas-Kampi,100237
Surigao del Norte,Provincial Board Member,"Andanar, Edgar Tan",Sonny Boy,Nacionalista Party,17574
Surigao del Norte,Provincial Board Member,"Longos, Margarito Macaranas",Mar,Lakas-Kampi,18900
