province,position,name,nickname,party_affiliation,votes_obtained
Masbate,Provincial Governor,"Kho, Elisa Tingcungco",Dok Olga,Lakas-Christian Muslim Democrats,129774
Masbate,Provincial Vice-Governor,"Revil, Vicente Homer Bajar",Vince,Lakas-Christian Muslim Democrats-Kampi,85235
Masbate,Provincial Board Member,"Altiche, Jose ALapiang Manggagawaine",Pepe,Lakas-Christian Muslim Democrats-Kampi,22124
Masbate,Provincial Board Member,"Espenilla, Roque Flores",Oking,Lakas-Christian Muslim Democrats-Kampi,16073
Masbate,Provincial Board Member,"Espares, Jamon Jardin",Diamond,INA-Nationalist People's Coalition,43349
Masbate,Provincial Board Member,"Legaspi, Enrique III Ogaya",Nonoy,Lakas-Christian Muslim Democrats-Kampi,33451
Masbate,Provincial Board Member,"Tuason, Julius Magallanes",Boy,Lakas-Christian Muslim Democrats,32517
Masbate,Provincial Board Member,"Laurio, Silas Virtucio",Ching,Lakas-Christian Muslim Democrats,31579
Masbate,Provincial Board Member,"Naga, John Henry Du",John,Lakas-Christian Muslim Democrats,41382
Masbate,Provincial Board Member,"Chu, Jesus Lim",Kimbian,Lakas-Christian Muslim Democrats-Kampi,36677
Masbate,Provincial Board Member,"Vasquez, Ricar Nueva",Ric,Nationalist People's Coalition,28914
Masbate,Provincial Board Member,"Arregadas, Hamilcar Tepait",Boy,Lakas-Christian Muslim Democrats-Kampi,28907
Misamis Occidental,Provincial Governor,"Ocampos, Loreto Leo Solis",Leo,Lakas-Christian Muslim Democrats-NUCD-CMD,161360
Misamis Occidental,Provincial Vice-Governor,"Paylaga, Francisco Jr. Tac-An",Jun/Jr.,Lakas-Christian Muslim Democrats-Kampi,141024
Misamis Occidental,Provincial Board Member,"Pagalaran, Inocencio Jr. Descallar",Censer,Lakas-Christian Muslim Democrats-Kampi,57448
Misamis Occidental,Provincial Board Member,"Omandam, Franklin Evasco",Angking,Lakas-Christian Muslim Democrats-Kampi,57440
Misamis Occidental,Provincial Board Member,"Regalado, Rolando Roa",Boy,Lakas-Christian Muslim Democrats-Kampi,53508
Misamis Occidental,Provincial Board Member,"Bulawin, EdiLapiang Manggagawaa Clarete",Angging,Lakas-Christian Muslim Democrats-Kampi,52213
Misamis Occidental,Provincial Board Member,"Bolando, Ismael Valdehueza",Maeng,Lakas-Christian Muslim Democrats-Kampi,48361
Misamis Occidental,Provincial Board Member,"Parojinog, Ricardo Ozamiz",Ardot,Lakas-Christian Muslim Democrats-Kampi,64769
Misamis Occidental,Provincial Board Member,"Oaminal, Henry Sevilla",Hso,Laban ng Demokratikong Pilipino,56691
Misamis Occidental,Provincial Board Member,"Rupinta, Silveria II Torres",Peday,Lakas-Christian Muslim Democrats-Kampi,47981
Misamis Occidental,Provincial Board Member,"Decina, Tito Barangan",Tito,Lakas-Christian Muslim Democrats,38482
Misamis Occidental,Provincial Board Member,"Romero, Rolando Empenado",Roland,Lakas-Christian Muslim Democrats-NUCD-CMD,33907
Misamis Oriental,Provincial Governor,"Moreno, Oscar Serina",Oca,Lakas-Christian Muslim Democrats,198438
Misamis Oriental,Provincial Vice-Governor,"Babiera, Norris Casino",Dongdong,Lakas-Christian Muslim Democrats Padayon Pilipino,124221
Misamis Oriental,Provincial Board Member,"Caina, Jimmy Eballe",Jimmy,Lakas-Christian Muslim Democrats,72522
Misamis Oriental,Provincial Board Member,"Militante, Wayne Tan",Win,Lakas-Christian Muslim Democrats,72515
Misamis Oriental,Provincial Board Member,"United Negros Alliancebia, Peter Mamawag",Sr. Pedro,Lakas-Christian Muslim Democrats,72439
Misamis Oriental,Provincial Board Member,"Pelaez, Jeremy Jonahmar Go",Jigjag,Lakas-Christian Muslim Democrats,64301
Misamis Oriental,Provincial Board Member,"Lagbas, Benedict Penalosa",Dick,Lakas-Christian Muslim Democrats,61716
Misamis Oriental,Provincial Board Member,"Actub, Oliver Saburao",Ver,Lakas-Christian Muslim Democrats,69488
Misamis Oriental,Provincial Board Member,"Mugot, Emmanuel Saplot",Loloy,Lakas-Christian Muslim Democrats,53916
Misamis Oriental,Provincial Board Member,"Sabal, Santiago Casino",Santi,Lakas-Christian Muslim Democrats Padayon Pilipino,53016
Misamis Oriental,Provincial Board Member,"Bade, Francisco Guian",Frank,Lakas-Christian Muslim Democrats,51607
Misamis Oriental,Provincial Board Member,"Acain, Enerito Jr. Bagares",Loloy,ABC Party,50418
Mountain Province,Provincial Governor,"Dalog, Maximo Badecao",Max,-,27418
Mountain Province,Provincial Vice-Governor,"Claver, Louis Jr. FUnited Negros Alliance-Ay",Loy,-,35209
Mountain Province,Provincial Board Member,"Lamen , Eufemia Changat",-,-,10848
Mountain Province,Provincial Board Member,"Tamang, Carino Saquid",Cariño,-,8873
Mountain Province,Provincial Board Member,"Gomez, Ezra Alipit",Ezra,-,8632
Mountain Province,Provincial Board Member,"Wanason, Luke Malindao",Boy,-,8504
Mountain Province,Provincial Board Member,"Polilin, James Bialdo",Erap,Independent,15599
Mountain Province,Provincial Board Member,"Lawilao, Marcial Jr. Capsuyen",Jun,Independent,14795
Mountain Province,Provincial Board Member,"Awisan, Randolph Tulean",Randy,Independent,14572
Mountain Province,Provincial Board Member,"Dalang, Salvador Kiteb",Badol,Independent,14524
Negros Occidental,Provincial Governor,"Maranon, Joseph Galicia",Nonoy,Nationalist People's Coalition,618964
Negros Occidental,Provincial Vice-Governor,"Zayco, Isidro Perez",Elpidio,-,559200
Negros Occidental,Provincial Board Member,"De La Cruz, Nehemias Sr. Guadalupe",Nene,Nationalist People's Coalition,61725
Negros Occidental,Provincial Board Member,"Gustilo, Renato Yu",Rene,Lakas-Christian Muslim Democrats,46927
Negros Occidental,Provincial Board Member,"AcUnited Negros Alliance, Edgardo Yogore",Gary,Nationalist People's Coalition/United Negros Alliance,62369
Negros Occidental,Provincial Board Member,"Serondo, Miller Villa",Doki,Nationalist People's Coalition/United Negros Alliance,45941
Negros Occidental,Provincial Board Member,"Ko, Manuel Frederick Ong",Manman,Nationalist People's Coalition,84790
Negros Occidental,Provincial Board Member,"Lacson, Patrick Leonard Sarabia",Patrick,Lakas-Christian Muslim Democrats,72116
Negros Occidental,Provincial Board Member,"Javellana, Mae Cabalatungan",Mae,Nationalist People's Coalition-United Negros Alliance,68753
Negros Occidental,Provincial Board Member,"Torres, Janet Araneta/Espinosa",Jane,Nationalist People's Coalition,59676
Negros Occidental,Provincial Board Member,"Yulo, Emilio III Lim",Dino,Lakas-Christian Muslim Democrats-Kampi,91011
Negros Occidental,Provincial Board Member,"Ibanez, Melvin Lim",Doki,Lakas-Christian Muslim Democrats-Kampi,51397
Negros Occidental,Provincial Board Member,"Zafra, Macario Jr. Limsiaco",Ginging,Nationalist People's Coalition,76955
Negros Occidental,Provincial Board Member,"Mangao, Adolfo Tarog",Dolfo,lLakas-Christian Muslim Democrats,76581
Negros Oriental,Provincial Governor,"Macias, Emilio II Cabrera",Dodo,Nationalist People's Coalition,275163
Negros Oriental,Provincial Vice-Governor,"Baldado , Jose Anfone",Petit,Lakas-Christian Muslim Democrats-Kampi,243398
Negros Oriental,Provincial Board Member,"Martinez, Rodolfo Acab",Rudy,Lakas-Christian Muslim Democrats-Kampi,41927
Negros Oriental,Provincial Board Member,"Bromo, Lea Ga",Lea,Lakas-Christian Muslim Democrats-Kampi,41300
Negros Oriental,Provincial Board Member,"Villegas, Napoleon Jr. Escalona",Butching,Lakas-Christian Muslim Democrats-Kampi,31133
Negros Oriental,Provincial Board Member,"Saycon, Melimore Cadiente",Mel,Nationalist People's Coalition,79881
Negros Oriental,Provincial Board Member,"Villegas, Mariant Escano",Mev,Nationalist People's Coalition,79474
Negros Oriental,Provincial Board Member,"Macias, Erwin Michael Lopez",Dodong,Nationalist People's Coalition,77186
Negros Oriental,Provincial Board Member,"Erames, Saleto Jayme",Sal,Nationalist People's Coalition,68189
Negros Oriental,Provincial Board Member,"Tijing, Ernesto Teves",Erning,Lakas-Christian Muslim Democrats,61101
Negros Oriental,Provincial Board Member,"Adanza, Marcelo Galicano",Bobot,Lakas-Christian Muslim Democrats,54857
Negros Oriental,Provincial Board Member,"Degamo, Roel Ragay",Degamo,Lakas-Christian Muslim Democrats,54349
Northern Samar,Provincial Governor,"Daza, Raul Aguila",Raul,Liberal Party,101819
Northern Samar,Provincial Vice-Governor,"Lucero, Antonio Pelito",Boy,Liberal Party,90315
Northern Samar,Provincial Board Member,"Rosales, Francisco Jr. Candelario",Jun,Lakas-Christian Muslim Democrats-Kampi,48662
Northern Samar,Provincial Board Member,"Layon, Jose Figueroa",Jojo,Liberal Party,46519
Northern Samar,Provincial Board Member,"Lavin, Gary Manook",Gar,KMP,45888
Northern Samar,Provincial Board Member,"Del Valle, Rodolfo Robis",Rod,Liberal Party,45554
Northern Samar,Provincial Board Member,"Jumamil, Teodoro Mondigo",Teod,Lakas-Christian Muslim Democrats,40896
Northern Samar,Provincial Board Member,"Gillamac, Marites Jarito",Tess,Liberal Party,41354
Northern Samar,Provincial Board Member,"Dulay, Alfredo Sosing",Entoy,Liberal Party,34142
Northern Samar,Provincial Board Member,"Gorembalem, Ben Capangpangan",Benger,Liberal Party,33898
Northern Samar,Provincial Board Member,"Sarmiento, Miguel Lipata",Mike,Liberal Party,29991
Northern Samar,Provincial Board Member,"Lucero, Albert Alpez",Al,Lakas-Christian Muslim Democrats,29603
Nueva Ecija,Provincial Governor,"Umali, Aurelio Matias",Oyie,Lakas-Christian Muslim Democrats,434445
Nueva Ecija,Provincial Vice-Governor,"Joson, Edward Thomas Filart",Edward,Lakas-Christian Muslim Democrats-Kampi-Bagong Lakas ng Nueva Ecija,392031
Nueva Ecija,Provincial Board Member,"Padilla, Rommel Carino",Omeng,Bagong Lakas ng Nueva Ecija-Lakas-Christian Muslim Democrats-Kampi,104815
Nueva Ecija,Provincial Board Member,"Salazar, Eric Daniel Fernando",Eric,Bagong Lakas ng Nueva Ecija-Lakas-Christian Muslim Democrats-Kampi,70097
Nueva Ecija,Provincial Board Member,"Cucio, Cesar Villarama",Cesar,Bagong Lakas ng Nueva Ecija,67093
Nueva Ecija,Provincial Board Member,"Munsayac, Wilfredo Padilla",Amang,Partido Bagong Lakas ng Nueva Ecija,74460
Nueva Ecija,Provincial Board Member,"Ortiz, Joseph Rodriguez",Wowowee,Lakas-Christian Muslim Democrats,71632
Nueva Ecija,Provincial Board Member,"Agapito, Raqueliza Agapito",Raquel,Bagong Lakas ng Nueva Ecija,102549
Nueva Ecija,Provincial Board Member,"Morales, Melchor Morales",Ben,Bagong Lakas ng Nueva Ecija-Lakas-Christian Muslim Democrats-Kampi,95516
Nueva Ecija,Provincial Board Member,"Patiag, Teresita Aguirre",Tess,Lakas-Christian Muslim Democrats-Kampi-Bagong Lakas ng Nueva Ecija,85369
Nueva Ecija,Provincial Board Member,"Matias, Zaldy Gonzaga",Zaldy,Lakas-Christian Muslim Democrats-Kampi-Bagong Lakas ng Nueva Ecija,81726
Nueva Ecija,Provincial Board Member,"Juatco, Romanito Del Rosario",Nito,Lakas-Christian Muslim Democrats-Kampi-Bagong Lakas ng Nueva Ecija,75241
Nueva Vizcaya,Provincial Governor,"Cuaresma, Luisa Lloren",Banti,Nacionalista Party,83643
Nueva Vizcaya,Provincial Vice-Governor,"Gambito, Jose Valeriano",Jing,Nacionalista Party,83958
Nueva Vizcaya,Provincial Board Member,"Perez, FiLapiang Manggagawaa Dulay",FiLapiang Manggagawaa,Lakas-Christian Muslim Democrats,35588
Nueva Vizcaya,Provincial Board Member,"Dickson, Santiago Ong",Santy,Lakas-Christian Muslim Democrats-Kampi,32617
Nueva Vizcaya,Provincial Board Member,"Dumlao, Patricio Jr. Fernando",Pat-Pat,Lakas-Christian Muslim Democrats,31585
Nueva Vizcaya,Provincial Board Member,"Dumlao, Maybelle Blossom Aquino",May,-,30587
Nueva Vizcaya,Provincial Board Member,"Afan, Glenn Del Rosario",Glenn,Nacionalista Party,29120
Nueva Vizcaya,Provincial Board Member,"Balgos, Edgardo Cruz",Edu,Nacionalista Party,37387
Nueva Vizcaya,Provincial Board Member,"Tidang, Reina Nita Liza Bay-An",Reina,Lakas-Christian Muslim Democrats,33383
Nueva Vizcaya,Provincial Board Member,"Quiben, Efren Madiam",Eq,Abante Vizcaya/Nacionalista Party,33026
Nueva Vizcaya,Provincial Board Member,"Talingdan, Merlie Guzman",Merlita,Nacionalista Party,31798
Nueva Vizcaya,Provincial Board Member,"Dupiano, Tony Abella",Tony,Nacionalista Party,26568
Occidental Mindoro,Provincial Governor,"Sato, Josephine Ramirez",Nene,Nationalist People's Coalition,78753
Occidental Mindoro,Provincial Vice-Governor,"Mendiola, Mario Gene Jaro",Gene,Nationalist People's Coalition,66863
Occidental Mindoro,Provincial Board Member,"Mintu, Manuel Jr. Teano",Boyet,Nationalist People's Coalition,33906
Occidental Mindoro,Provincial Board Member,"Ignacio, Randolph Ganzon",Randy,Nationalist People's Coalition,29062
Occidental Mindoro,Provincial Board Member,"Rebong, Antonio Jr. Abeleda",Dodjie,Nationalist People's Coalition,27635
Occidental Mindoro,Provincial Board Member,"Abeleda, Arnold Tarriela",Noli,Nationalist People's Coalition,27469
Occidental Mindoro,Provincial Board Member,"Dawates, Robert Zubiri",Obet,Lakas-Christian Muslim Democrats-Kampi,25372
Occidental Mindoro,Provincial Board Member,"Pablo, Ernesto Jr. CabalUnited Negros Alliance",Sonny,Independent,27366
Occidental Mindoro,Provincial Board Member,"Agas, Roderick Quibin",Rod,Lakas-Christian Muslim Democrats-Kampi,26534
Occidental Mindoro,Provincial Board Member,"Cruz, Nathaniel Demerin",Kuya Nathan,Nationalist People's Coalition,26217
Occidental Mindoro,Provincial Board Member,"Espiritu, Gaudencio Sr. Mamalayan",Gody,Lakas-Christian Muslim Democrats-Kampi,24633
Occidental Mindoro,Provincial Board Member,"Villaroza , Marian Haydee Gabutero",Sugar,Lakas-Christian Muslim Democrats-Kampi,21392
Oriental Mindoro,Provincial Governor,"Panaligan, Arnan Capulong",Arnan,Lakas-Christian Muslim Democrats,168127
Oriental Mindoro,Provincial Vice-Governor,"Aceron, Ma Estela Felipa Manahan",Estee,Lakas-Christian Muslim Democrats,163658
Oriental Mindoro,Provincial Board Member,"Brondial, Maria Fe Villar",Bubut,Liberal Party,84061
Oriental Mindoro,Provincial Board Member,"Dolor, Humerlito Atienza",Bonz,Laban ng Demokratikong Pilipino,83305
Oriental Mindoro,Provincial Board Member,"Joson, Philip Cesar Buensoceso",Philip,Partido Liberal,49892
Oriental Mindoro,Provincial Board Member,"Abas, Abraham Ramos",Abring,Lakas-Christian Muslim Democrats,48013
Oriental Mindoro,Provincial Board Member,"Infantado, Romeo Gonzales",Boy,Lakas-Christian Muslim Democrats,47737
Oriental Mindoro,Provincial Board Member,"Dimapilis, Ramil Onte",Mil,Partido Liberal,52725
Oriental Mindoro,Provincial Board Member,"Liwanag , Ernesto Enriquez",Erning,Lakas-Christian Muslim Democrats PARTY,51761
Oriental Mindoro,Provincial Board Member,"Soller, Ferdinand Thomas Mosqueda",Butch,Lakas-Christian Muslim Democrats,44284
Oriental Mindoro,Provincial Board Member,"Agarap, Corazon Fabreag",Cora,Lakas-Christian Muslim Democrats,43544
Oriental Mindoro,Provincial Board Member,"Buenaventura, Romeo Santos",Jun,Puwersa ng Masang Pilipino,29374
Palawan,Provincial Governor,"Reyes, Mario Joel Tolentino",Jtr,Lakas-Christian Muslim Democrats,251206
Palawan,Provincial Vice-Governor,"Ponce De Leon, David Abadiano",Dave,Nationalist People's Coalition,218526
Palawan,Provincial Board Member,"Acosta, Gil Prestosa",Gil,Lakas-Christian Muslim Democrats-Kampi,63995
Palawan,Provincial Board Member,"Pablico, Derrick Rodriguez",Derick,Lakas-Christian Muslim Democrats,59828
Palawan,Provincial Board Member,"Cadlaon, Joselito Angeles",Lito,Lakas-Christian Muslim Democrats,56605
Palawan,Provincial Board Member,"Ola, Leoncio Nacasi",Onsoy,Lakas-Christian Muslim Democrats-Kampi,55090
Palawan,Provincial Board Member,"Balerite, Edmundo Fegarido",Edmond,Nationalist People's Coalition,54928
Palawan,Provincial Board Member,"LlacUnited Negros Alliance, Ernesto Arguelles",Erning,Lakas-Christian Muslim Democrats,79006
Palawan,Provincial Board Member,"De Guzman, Vicky Tiangson",Vicky,Lakas-Christian Muslim Democrats,75454
Palawan,Provincial Board Member,"Rodriguez, Modesto II Valencia",Jonjie,Lakas-Christian Muslim Democrats,72585
Palawan,Provincial Board Member,"Barroma, Cipriano Dela Cruz",Panoy,Lakas-Christian Muslim Democrats/ Laban ng Demokratikong Pilipino,68434
Palawan,Provincial Board Member,"Fabellon , Alice Falqueza",Fabellon,Nationalist People's Coalition,63462
Pampamnga,Provincial Governor,"Panlilio, Eddie Tongol",Among Ed,Independent,219706
Pampamnga,Provincial Vice-Governor,"Guiao, Joseller Medina",Yeng,Lakas-Christian Muslim Democrats-Kampi,293826
Pampamnga,Provincial Board Member,"Garbo, Crisostomo CUnited Negros Alliancenan",Cris,Lakas-Christian Muslim Democrats,39206
Pampamnga,Provincial Board Member,"Halili, Tarcicio Dela Cruz",Tars,Lakas-Christian Muslim Democrats-Kampi,34850
Pampamnga,Provincial Board Member,"Bagasina, Catalina Cabrera",Lina,Lakas-Christian Muslim Democrats-Kampi,81729
Pampamnga,Provincial Board Member,"Salalila, Arthur Lansang",Art,Lakas-Christian Muslim Democrats-Kampi,71865
Pampamnga,Provincial Board Member,"David, Edna De Ausen",Edna,Nationalist People's Coalition,69512
Pampamnga,Provincial Board Member,"Laus, Ceferino Calalang",Pinong,Lakas-Christian Muslim Democrats,82966
Pampamnga,Provincial Board Member,"Domingo, Karl Dizon",Carlo,Lakas-Christian Muslim Democrats-Kampi,82561
Pampamnga,Provincial Board Member,"Quiambao, Johnny Torres",Jq,Lakas-Christian Muslim Democrats-Kampi,65678
Pampamnga,Provincial Board Member,"Yabut, Ricardo CUnited Negros Alliancenan",Ric,Nationalist People's Coalition,70339
Pampamnga,Provincial Board Member,"Calara, Nelson Trinidad",Calara,Lakas-Christian Muslim Democrats,54890
Pangasinan,Provincial Governor,"Espino, Amado Jr. Totaan",Espines,Lakas-Christian Muslim Democrats-Kampi,427364
Pangasinan,Provincial Vice-Governor,"Primicias-Agabas, Marlyn Legaspi",Len,Lakas-Christian Muslim Democrats-Kampi,525920
Pangasinan,Provincial Board Member,"Dizon, Danilo BUnited Negros Allianceg",Danny,Lakas-Christian Muslim Democrats/Lakas-Christian Muslim Democrats-Kampi,94147
Pangasinan,Provincial Board Member,"Pulido, Alicia Jimenez",Alice,Puwersa ng Masang Pilipino,93840
Pangasinan,Provincial Board Member,"Mendoza, Von Mark Radam",Von Mark,Lakas-Christian Muslim Democrats-Kampi,108382
Pangasinan,Provincial Board Member,"Reyes, Nestor Dalisay",Nikiboy,Lakas-Christian Muslim Democrats,72637
Pangasinan,Provincial Board Member,"Dadacay, Romeo Herrero",Romy,Lakas-Christian Muslim Democrats,114332
Pangasinan,Provincial Board Member,"Baniqued, Angel Galisim",Kaiba,Lakas-Christian Muslim Democrats,113314
Pangasinan,Provincial Board Member,"Rosario, Jeremy Agerico Bautista",Ming,Lakas-Christian Muslim Democrats,45551
Pangasinan,Provincial Board Member,"Villegas, Liberato Zabala",Riby,Lakas-Christian Muslim Democrats-Kampi,43256
Pangasinan,Provincial Board Member,"Uy, Danilo Chua",Danny,Lakas-Christian Muslim Democrats,108070
Pangasinan,Provincial Board Member,"Agabas, Tyrone Damasen",Ty,Nationalist People's Coalition,114246
Pangasinan,Provincial Board Member,"Bince, Alfonso Jr. Cera",Alfie,Lakas-Christian Muslim Democrats,54011
Quezon,Provincial Governor,"Nantes, Rafael Puchero",Raffy,Liberal Party,307754
Quezon,Provincial Vice-Governor,"Portes, Carlos Lontok",Kelly,Lakas-Christian Muslim Democrats-Kampi,318294
Quezon,Provincial Board Member,"Dator, Teresita Obleada",Techie,Liberal Party,61715
Quezon,Provincial Board Member,"Obispo, Alona Collantes-Villamayor",Baby,Lakas-Christian Muslim Democrats-Kampi,53012
Quezon,Provincial Board Member,"Talaga, Romano Franco Claudio",Mano,Lakas-Christian Muslim Democrats-Kampi,106491
Quezon,Provincial Board Member,"Alcala, Vicente Janaza",Kulit,Liberal Party,95583
Quezon,Provincial Board Member,"Punzalan, Antonio Anano Arao",Anton Jun,Liberal Party,84868
Quezon,Provincial Board Member,"De LUnited Negros Alliance-Pasatiempo, Lourdes Cabangon",Bunso,Lakas-Christian Muslim Democrats-Kampi,75453
Quezon,Provincial Board Member,"Edano , Romulo Jr. Macaraig",Rommel,Lakas-Christian Muslim Democrats-Kampi,68151
Quezon,Provincial Board Member,"Magbuhos, Roderick Imperial",Derick,Liberal Party,50884
Quezon,Provincial Board Member,"Butardo, Manuel Macayan",Manny,Liberal Party,47550
Quezon,Provincial Board Member,"Ortiz, Gerald Delas Alas",Gerald,Lakas-Christian Muslim Democrats-Kampi-Laban ng Demokratikong Pilipino,44040
Quirino,Provincial Governor,"Cua, Dakila Enriquez",Dax,Lakas-Christian Muslim Democrats,33477
Quirino,Provincial Vice-Governor,"Bacani, Pasencia Sairez",Pasing,Lakas-Christian Muslim Democrats-Kampi,36528
Quirino,Provincial Board Member,"Aduca, James Jr. Odonez",James Calvo,Lakas-Christian Muslim Democrats,16155
Quirino,Provincial Board Member,"Guillermo, Marlo Serrano",Marlo,Lakas-Christian Muslim Democrats,15906
Quirino,Provincial Board Member,"Pagbilao, Jerry Marzan",Jerry,Lakas-Christian Muslim Democrats,13665
Quirino,Provincial Board Member,"Madarang, Pedro Natividad",Pete,Liberal Party,13282
Quirino,Provincial Board Member,"Salvador, Edward Maximo",Gampon Jr.,Lakas-Christian Muslim Democrats-Kampi,14891
Quirino,Provincial Board Member,"Ylanan, Alegre Maranion",Aleg,Lakas-Christian Muslim Democrats-Kampi,13719
Quirino,Provincial Board Member,"Martin, Leonard Bangloy",Leonard,Lakas-Christian Muslim Democrats-Kampi,13140
Quirino,Provincial Board Member,"Dacmay, Linda Gulguluay",Bombo Linda,Lakas-Christian Muslim Democrats,13007
Rizal,Provincial Governor,"Ynares, Casimiro III Alcantara",Jun,Nationalist People's Coalition,526695
Rizal,Provincial Vice-Governor,"San Juan, Frisco Jr. Santos",Popoy,Nationalist People's Coalition,421772
Rizal,Provincial Board Member,"Bernardo, Geneto Huera",Dr. Ato,Nationalist People's Coalition,115450
Rizal,Provincial Board Member,"Esguerra, Benjamin Jr. De Leon",Totoy,Nationalist People's Coalition,111262
Rizal,Provincial Board Member,"Tolentino, Zoilo Jr. Gonzaga",Bobby,Nationalist People's Coalition,108664
Rizal,Provincial Board Member,"Villamayor, Armando Sr. Bautista",Arling,-,76826
Rizal,Provincial Board Member,"Camacho, Arnel Mariano",Arnel,Lakas-Christian Muslim Democrats-Kampi,35842
Rizal,Provincial Board Member,"Tanjuatco, Emigdio III Palou",Dino,Lakas-Christian Muslim Democrats-Kampi,143848
Rizal,Provincial Board Member,"San Juan, Reynaldo Jr. Henson",Junrey,Liberal Party,117633
Rizal,Provincial Board Member,"Roxas, Nemesio Manahan",Mesio,Nationalist People's Coalition,106444
Rizal,Provincial Board Member,"Mariano, Arwin Adona",Jojo Adona,Independent,76293
Rizal,Provincial Board Member,"Tapales, Zacarias Leonardo",Caring,Nationalist People's Coalition,43626
Rizal,Provincial Board Member,"Carancho, Charizzma Salud Arboleda",Chu,Lakas-Christian Muslim Democrats,112814
Romblon,Provincial Governor,"Beltran, Natalio III Fernandez ",Jojo,Lakas-Christian Muslim Democrats,46677
Romblon,Provincial Vice-Governor,"Fetalvero, Alicia Capa",Alice,Lakas-Christian Muslim Democrats-Kampi,49231
Romblon,Provincial Board Member,"Lim, Nelson Recaredo",Nel,Lakas-Christian Muslim Democrats,21989
Romblon,Provincial Board Member,"Ramos, Jorge Malayo",Ori,Lakas-Christian Muslim Democrats,18975
Romblon,Provincial Board Member,"Moreno, Gil Llorca",Gil,Lakas-Christian Muslim Democrats -CMD,18323
Romblon,Provincial Board Member,"Manalon, Patrocinio Diamse",Pat,Lakas-Christian Muslim Democrats-Kampi,16731
Romblon,Provincial Board Member,"Galicia, Geminiano Jr. Gabaldon",Dandy,Lakas-Christian Muslim Democrats,23208
Romblon,Provincial Board Member,"Dorado, Fred Rufon",Fred,Lakas-Christian Muslim Democrats,22528
Romblon,Provincial Board Member,"Irao, Benjamin Jr. Cordova",Jun,Lakas-Christian Muslim Democrats-Kampi,21431
Romblon,Provincial Board Member,"Madrid, Manuel Mendoza",Mel,Lakas-Christian Muslim Democrats-Kampi,19765
Samar (Western Samar),Provincial Governor,"Tan, Milagrosa Tee",Mila,Lakas-Christian Muslim Democrats-Kampi,145642
Samar (Western Samar),Provincial Vice-Governor,"Redaja, Jesus Bello",Jess,Lakas-Christian Muslim Democrats-Kampi,117782
Samar (Western Samar),Provincial Board Member,"Rosales, Rosenaida Aliman",Nancy,Liberal Party,66177
Samar (Western Samar),Provincial Board Member,"Fortaleza, Pamela Merino",Pamy,Liberal Party,62904
Samar (Western Samar),Provincial Board Member,"Conejos, Charlito Labong",Charlie,Liberal Party,62260
Samar (Western Samar),Provincial Board Member,"Uy, Renato Petilla",Poli,Liberal Party,57360
Samar (Western Samar),Provincial Board Member,"Casurao, Rogelio Tarrayo",Roger,Liberal Party,54923
Samar (Western Samar),Provincial Board Member,"Lim, Casilda Cui",Ida,Lakas-Christian Muslim Democrats-Kampi,50388
Samar (Western Samar),Provincial Board Member,"Nacario, Luzviminda Latorre",Bebot,Lakas-Christian Muslim Democrats-Kampi,47147
Samar (Western Samar),Provincial Board Member,"Bolastig, Antonio III De Leon",Tommy,Lakas-Christian Muslim Democrats,45175
Samar (Western Samar),Provincial Board Member,"Dy, Jimmy Rosal",Jimmy,Lakas-Christian Muslim Democrats-Kampi,43994
Samar (Western Samar),Provincial Board Member,"Babalcon, Eunice Uy",Nes,Independent,42341
Sarangani,Provincial Governor,"Dominguez, Miguel Rene Alcantara",Migs,Lakas-Christian Muslim Democrats-Kampi,112145
Sarangani,Provincial Vice-Governor,"Solon, Steve Chiongbian",Steve,-,84448
Sarangani,Provincial Board Member,"Martinez, Raul Callueng",Danny,Lakas-Christian Muslim Democrats,24378
Sarangani,Provincial Board Member,"Lawa, Arturo Martin",Art,Lakas-Christian Muslim Democrats-Kampi,22179
Sarangani,Provincial Board Member,"Gacula, Limuel Neri",Lim,Lakas-Christian Muslim Democrats-Kampi,21432
Sarangani,Provincial Board Member,"Ballan, Nicanor Adalem",Nick,Sarangani Reconciliation and Reformation Organization/ Lakas-Christian Muslim Democrats,16695
Sarangani,Provincial Board Member,"Yap, Victor James Sr. Barrera",Tata,Lakas-Christian Muslim Democrats,47459
Sarangani,Provincial Board Member,"Santos, Eunice Dioso",Nenetibag,Lakas-Christian Muslim Democrats-Kampi,46302
Sarangani,Provincial Board Member,"Butiong, Norberto Avila",Bong,Lakas-Christian Muslim Democrats,44829
Sarangani,Provincial Board Member,"Alaba, Napoleon Franco",Nap,Lakas-Christian Muslim Democrats,42651
Sarangani,Provincial Board Member,"Octavio, Rolando Jr. Sionosa",Popo,Lakas-Christian Muslim Democrats,39474
Sarangani,Provincial Board Member,"Ruiz, Benedicto II Librea",Dingding,Lakas-Christian Muslim Democrats/Sarangani Reconciliation and Reformation Organization,39309
Siquijor,Provincial Governor,"Fua, Orlando Jr. Anoos",Shane,Lakas-Christian Muslim Democrats,36362
Siquijor,Provincial Vice-Governor,"Cortes , Andre Jesu Espinosa",Andre,Lakas-Christian Muslim Democrats,30969
Siquijor,Provincial Board Member,"Gom-Os, Emely Buntag",Emy,Lakas-Christian Muslim Democrats,12942
Siquijor,Provincial Board Member,"Chan, Arthur Mah",Arthur,Lakas-Christian Muslim Democrats-CN-MD,12673
