month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
May,13:00 - 13:59,114238.4093,74435.92472,50272.5635,44591.02423,31214.9705,20896.12974,92092.44001,97242.15977,14435.86044,16172.00965,27683.42162,53724.92622,77056.9611,86508.35496,32932.1268,35224.87353,59685.45654,49889.78032,20267.04682,28014.32362,51075.18901,71057.38095,40588.04779,34122.99508,131504.3829,126732.5263
May,14:00 - 14:59,95967.25538,81135.62571,47275.75159,45657.72893,31344.06497,20517.18974,88757.47131,104131.0841,15660.90311,15603.1062,33250.02642,45751.40018,78299.60379,79295.03516,34969.37521,33435.82044,56606.27528,50821.75727,25300.61245,24382.24874,57683.97584,62235.62719,45462.80008,30809.16435,130006.3526,128085.9566
May,15:00 - 15:59,89742.29926,96682.05956,50269.3843,52651.30935,31478.52988,23306.33334,89080.52407,117038.3589,17133.81266,14344.4852,39356.46896,43291.40363,87486.1999,79522.09254,37981.32709,31238.92903,56302.07953,56926.58494,32053.95897,18705.58506,74370.71735,59163.21048,50924.07793,28224.75094,136881.3077,136553.3909
May,16:00 - 16:59,94899.93862,118137.4079,59001.11741,65804.91418,37839.98469,27564.75262,95023.95297,133698.8412,21418.76614,13158.3441,47542.45537,40668.68794,99703.0041,82790.21951,42670.24913,34384.05946,62101.17841,68491.9527,42300.45897,15575.81343,97377.8661,58474.98795,73053.73654,27581.37808,153568.2962,150640.3086
May,17:00 - 17:59,114270.4316,161488.9141,77847.7974,90459.17682,52008.07451,36863.01841,109199.3601,164553.8314,32523.88076,13108.88443,66089.32896,45783.66794,113628.6357,97882.27607,55277.4927,42615.76011,66971.81471,83219.88897,66488.1415,17506.84209,120956.5098,68723.87789,113338.191,32188.0097,177552.9036,177086.8223
May,18:00 - 18:59,116154.0288,184107.8455,69534.57297,108116.6066,41249.12912,41390.1443,111031.8734,179240.6548,27317.07186,12644.75922,76126.00585,45724.49122,118372.2569,103589.2987,51799.59378,48330.73367,60022.49346,87031.14268,66752.07774,20888.98105,136691.5698,70101.18331,115946.319,33243.71641,177997.4017,196799.8338
May,19:00 - 19:59,116676.0658,181507.2094,55405.41843,105710.0159,31586.74264,38175.29216,96617.00367,172246.7349,21083.77697,11339.23502,58634.60875,41362.58915,101284.9999,101686.6984,44994.42482,54677.75991,52172.24807,87821.31092,51979.33969,22609.92916,133634.2014,66281.36406,89969.73819,32371.6195,158643.3848,187554.3807
May,20:00 - 20:59,103864.8056,145956.5183,40486.97489,96627.70645,23342.66885,34601.49919,80284.54651,148121.6857,18074.78591,9449.593554,40765.70591,33232.99966,86334.65372,89622.13574,34812.98768,54270.3584,45794.52897,73708.96084,32831.00184,24255.67904,127223.0708,55974.2725,72047.14736,30397.19594,126178.9614,151474.5722
May,21:00 - 21:59,80909.0137,108500.1182,27336.47512,73754.46415,12862.26587,25256.11341,56607.62269,110803.402,8435.582725,6639.101377,31294.64081,21701.43914,66282.83177,66445.97291,24806.04736,36956.54915,37961.91786,58535.04221,20356.81359,19905.22535,112361.8663,39132.52221,42129.83186,22238.22423,88381.63539,109451.1755
May,22:00 - 22:59,1309.474117,74112.68333,1236.615873,43731.42956,1005.999536,14914.20607,5254.382928,58469.26444,1197.674512,3207.214065,8995.753118,5840.419656,16600.96771,22128.62558,9085.179034,11501.58784,16262.0576,19695.35962,9395.792956,5455.895886,42678.98523,12784.05716,16694.43266,7740.170818,26415.33109,42431.14484
May,23:00 - 23:59,5,1388.414726,0,235.496945,0,19,0,16,0,1,1,2,0.247961574,1.509209444,0,0,697,1042,379,288,1503,650,755,396,1290,2425
May,00:00 - 00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
May,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
June,04:00 - 04:59,1401.74561,0,2650,0,1972,0,2428,1,109,0,99.201705,51.74781929,326.8973791,113.8166953,0,0,2.639432459,0,1.325112345,0,1,0,0,1,0,0
June,05:00 - 05:59,105530.7491,8085.900701,45907,11155,25637,3833,56683,18301,3388,3014,5373.639711,13072.87892,29719.38434,28205.58338,13387,16015,26002.00894,18542.85705,5801.080094,16761.93278,11142,32470,18597.20286,24355.61689,50378,38052
June,06:00 - 06:59,222737.9123,34885.51218,94024,45104,43592,16998,68593,62094,8874,13349,17952.43269,38373.91668,65998.04061,75788.946,36119,39585,65279.12494,48197.29055,13601.28289,46443.48292,29296,90965,47757.79219,74139.75876,131889,101626
June,07:00 - 07:59,261002.8235,53076.69368,88781,71771,34388,31081,62992,82973,13562,29951,27616.4774,65070.74066,87187.37901,111323.4198,50075,58871,87304.31987,56388.78626,19565.82595,78121.46857,35524,124079,64173.40022,101020.021,192946,118684
June,08:00 - 08:59,232362.841,53718.97529,79602,69595,35885,29329,72492,91523,13969,36013,26520.70252,91316.52845,86944.84046,137634.874,46489,56501,85936.27133,57302.01858,15364.5463,78810.23237,30924,130775,58959.09346,98816.06369,186189,123823
June,09:00 - 09:59,184535.3896,63523.35196,69052,53870,39467,24307,81810,94032,14179,36441,22403.38533,84993.74561,82333.52759,126767.609,38816,50537,81417.14748,52929.68311,16168.8787,50575.89082,32013,132984,52382.31391,69855.62895,160631,122483
June,10:00 - 10:59,135151.539,66433.26604,55326,44544,34881,21873,83352,86356,13306,28402,20291.80523,62210.20167,69442.1276,103286.914,34781,37670,69470.57342,49657.45872,18451.22664,33309.12737,31452,100918,42530.19956,45851.23617,130889,120284
June,11:00 - 11:59,132222.8089,70129.50364,54068,39089,33888,18422,90328,87082,13786,19033,23165.23951,55848.0125,72998.26602,93886.88791,33366,32167,65097.29911,50550.27621,19116.46665,26157.82766,35358,100768,40654.95547,37928.80144,129989,117426
June,12:00 - 12:59,122826.9297,75603.49856,54056,41785,33407,19078,92054,93948,14010,16236,25811.13414,53813.61854,75731.75834,92275.7522,33876,34472,65067.3911,54185.23265,20551.02813,26346.8563,41248,88513,41908.51952,37039.62573,129045,123252
June,13:00 - 13:59,112266.1994,73494.43734,50978,42096,30916,20294,90221,95744,13667,16238,27028.29859,52862.40255,74639.32246,83638.49434,34013,36074,63032.62704,51463.67623,19880.60764,29445.34089,46762,77120,40739.53601,36701.79845,131102,124974
June,14:00 - 14:59,94742.75073,81589.70547,46407,45932,30157,21010,88101,102176,15105,15740,32020.07082,46940.17706,76503.78397,80886.14995,35200,34298,58773.01368,52833.06431,24590.59301,24578.19508,52625,70109,44580.50027,31596.88416,127010,126207
June,15:00 - 15:59,84172.97932,94510.70278,48718,51825,30162,22143,86713,111309,17308,13848,38195.25656,42054.65252,85203.48132,77142.61927,37606,32690,58074.44164,58274.68544,31599.11166,17964.90769,68732,60814,50180.17812,27866.79702,133478,127979
June,16:00 - 16:59,91949.79642,114505.5895,60118,62897,36755,26736,92299,128266,21172,13338,47048.25391,40571.33186,97804.0916,83404.49508,43549,36259,64191.78371,68601.67655,41783.68786,16058.68782,90680,64812,72753.0033,28454.10182,151393,146261
June,17:00 - 17:59,106772.1935,156021.1054,75665,91174,50437,36923,104495,155794,30394,13140,63679.6025,43418.6697,107917.7275,96603.43838,52486,43621,65947.27682,79919.0354,64133.58382,17769.42116,113553,71668,110670.0984,32827.75828,170043,168881
June,18:00 - 18:59,109983.5479,178087.6259,68518,101806,39743,38820,109683,166554,26776,12340,71181.06019,43569.84026,111099.5378,100996.9409,52476,49754,59940.67191,84414.7829,63370.84797,20862.21216,126471,73453,109863.6234,36485.23665,173667,187363
June,19:00 - 19:59,114304.1644,175701.4124,55521,103807,31133,37212,99355,166232,21426,11385,57784.92288,39598.32118,101564.9224,99676.87601,45397,54763,54940.31187,85277.10876,49427.28806,23463.03086,124058,68927,89691.01759,36743.49794,159362,178171
June,20:00 - 20:59,104004.5604,150680.3469,41858,97834,23420,34295,82383,149145,18747,9607,41317.34863,34712.98294,86168.33271,92014.30732,36599,56199,47387.71956,73219.95324,32312.98208,24382.82946,115469,55837,71924.15118,31948.23641,124247,143656
June,21:00 - 21:59,85168.38903,106498.52,28039,72503,13800,25265,58036,112408,8967,6738,32519.03676,22646.00156,68848.6969,69134.42314,26631,38819,37726.02023,58610.27269,19643.15542,19965.91929,104662,39760,42175.28147,24694.58067,85686,107667
June,22:00 - 22:59,3207.931532,75655.55148,1885,47331,1457,16232,6515,62601,1539,3549,9858.130928,6849.229527,19539.88197,26881.29643,10487,14088,15984.06829,20004.62673,9413.730194,6145.571871,37792,14059,17459.04948,9234.094302,25383,42089
June,23:00 - 23:59,8.748490673,5890.300859,9,2014,4,618,10,1306,5,42,7,37,10,78.15625581,9,49,79.28962486,88.51461526,26.75182056,19.06494871,0,5,58.0835624,27.26165339,0,1
June,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
June,01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0.16247908,0.162002705,0,0,0,0,0,0,0,0,0,0,0,0
July,04:00 - 04:59,2246,0,3119,0,2612,0,3989,3,146.452261,0,104.1174183,1,145.9346758,0,0,0,2,0,0,0,1,1,0,0.055191792,0,0
July,05:00 - 05:59,116691,9381,48368,11302,27893,4252,61388,19436,3798.683172,3584.387557,6070.067663,15523.131,32318.15115,29935.91537,14855,17338,28699,21397,6523,19407,12897,43161,20166.81758,25463.8985,58711,42546
July,06:00 - 06:59,252060,39019,111793,49478,50029,18371,80017,68912,10482.89114,15545.71529,20015.00618,43328.80263,75121.11481,82357.3912,40131,43990,79406,55360,14954,52920,35024,115044,51382.34199,78045.41211,149857,115990
July,07:00 - 07:59,310717,59163,99100,76803,43673,34707,71771,93891,16817.7059,35122.14914,31926.3131,74395.32384,100715.827,126463.4911,57567,69554,101211,68049,22111,95936,45683,165352,74800.47508,112532.8271,228328,141279
July,08:00 - 08:59,283649,63245,94122,79525,44161,34186,81012,106794,17384.25944,44615.44687,30877.88472,107349.0173,99464.52382,157945.3683,53111,67227,99370,67473,17567,97720,40602,172273,69639.80896,109991.379,221145,140340
July,09:00 - 09:59,208673,71735,77309,61955,46482,28682,89521,107864,16271.3276,43402.43188,25210.89642,98355.86948,90383.11164,145767.323,43387,59983,89322,62504,17426,63810,39544,168925,57315.09634,81204.60661,180207,140420
July,10:00 - 10:59,146576,66943,61102,47148,39138,23425,91393,94894,15211.6099,31556.33736,22758.72162,66815.86363,76224.37275,114080.9402,37717,41951,74035,55902,19637,39179,36471,120502,45757.71717,50388.9279,140412,127749
July,11:00 - 11:59,142881,74393,58061,42292,38391,20566,96858,93333,15494.9642,21432.66948,25708.15901,60731.57911,79203.65753,101611.1843,35471,36586,70654,56282,20682,30497,41194,116788,44152.63862,40846.02594,139979,126683
July,12:00 - 12:59,130869,76808,57667,44240,36712,20677,96485,101638,15042.74014,17533.83297,28358.14157,57427.82202,81807.03444,97586.87254,36909,37438,69464,59075,22183,29465,48332,101624,45753.62244,39315.59469,138697,132062
July,13:00 - 13:59,118558,75655,54504,46561,33698,22881,96171,103119,15101.71613,18342.53591,28828.68541,57473.79741,80036.95905,92026.06687,36460,40849,66659,55968,21900,33998,52864,90912,45155.21999,40488.32247,139990,133170
July,14:00 - 14:59,99119,83465,49106,48757,33058,22489,92518,106835,16551.39961,17636.09702,34677.64856,50252.02905,81619.28571,86738.03196,36836,37738,62204,57202,27682,29160,62021,79179,47887.83702,34700.53004,136143,131321
July,15:00 - 15:59,88819,98288,52792,56895,32531,24423,92119,121711,18968.55437,15838.42799,42470.08718,45080.91744,90907.96085,85345.4168,39544,38078,60814,64902,36080,20602,80404,70430,55682.67571,30646.20256,142600,137018
July,16:00 - 16:59,94458,126141,64311,72066,39708,29793,100210,139827,23199.7494,14402.5973,51428.70061,45517.48443,106554.1269,91631.41447,47879,40689,69149,76539,46097,18564,106595,72711,82085.05255,30056.58047,169266,155177
July,17:00 - 17:59,116958,169059,84884,101783,56558,39525,119666,167550,35863.19459,14601.08691,72615.00802,48601.03844,121337.9177,106857.8915,59602,51389,71574,91728,73065,21072,134242,90572,128638.7232,35570.15306,191997,188213
July,18:00 - 18:59,120698,197005,76200,117653,44471,42305,124777,184669,30396.24515,14086.2767,81966.49304,50135.02357,128974.1791,114518.6825,60242,58426,65753,96954,74791,24071,152535,94658,126159.0653,39253.88187,193534,209718
July,19:00 - 19:59,120898,204814,60801,123706,33794,42355,109470,186153,22833.30624,12956.30236,64273.78491,44892.44689,113123.7149,111232.9849,54346,62403,59386,98150,56851,27466,143332,89186,99141.94376,39153.16626,178978,199566
July,20:00 - 20:59,107715,158493,46234,108218,25071,36370,89912,161632,19289.12446,10628.42766,45400.37357,37379.1709,95418.86884,101906.7709,42203,60756,52399,80978,37053,27850,133355,72778,77341.46394,33223.84155,137309,157016
July,21:00 - 21:59,88082,122511,31081,84349,14281,27986,63541,120500,9224.422623,7821.204523,34568.43113,25011.65605,75726.38113,76187.71667,30645,43689,42570,65403,22834,21662,119814,51082,44918.84929,26128.60849,94320,117474
July,22:00 - 22:59,2619,78447,1984,50707,1360,16403,5968,65548,1458.097661,3788.362193,10337.42761,7207.074482,21018.0907,28170.06319,11333,14187,17156,21517,11068,6361,41900,16601,16873.66884,9149.986128,26739,41727
July,23:00 - 23:59,3,2507,1,677,3,195,4,488,1.556015354,26.71088069,3.052257929,36.95236166,4.624790801,54.31220557,2,4,3,2,0,1,0,2,0.982238212,1,0,0
July,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
August,03:00 - 03:59,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
August,04:00 - 04:59,1491,0,2680,0,2247.949008,0,3871,0,109.7214952,0,25,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0
August,05:00 - 05:59,103047,7406,42148,10471,24071.64581,3702.704466,55694,15698,3200.29347,3230.033857,5447,14209,29206,26172,13761,15832,23705,19272,6328,16824,13173,37920,17603,20297,49131,36039
August,06:00 - 06:59,220412,34753,94992,43556,45626.65739,15226.4471,73280,55392,8479.865388,11996.893,18595,40650,68250,73389,34876,36567,66625,48591,14135,48030,34482,105382,45212,62195,125335,99029
August,07:00 - 07:59,272495,55743,91416,70294,40183.37389,31010.88644,68522,79950,14235.90096,29186.87913,29234,69509,91430,113426,49238,59228,90332,61251,20827,79378,44617,148086,64234,89471,195935,121830
August,08:00 - 08:59,245759,59163,82290,72069,39978.22402,29301.91912,72931,89398,15481.43639,36085.60468,28155,94765,89669,137804,47131,56061,88523,61729,18208,80962,40021,156721,60275,91031,192852,125942
August,09:00 - 09:59,189192,67852,68642,54687,40454.25559,24451.63616,79998,90566,14434.44307,37049.61994,24336,87450,82270,129310,37881,49808,79997,56341,17686,53223,37120,154066,50928,64115,158553,117889
August,10:00 - 10:59,142666,63430,57061,44559,36682.22823,21405.63796,84104,78506,13324.30907,27870.216,20615,62665,70426,103598,33815,38404,69096,50933,18503,35254,34493,117304,42180,45222,129070,115650
August,11:00 - 11:59,135724,69743,53391,40850,34735.33521,18677.27469,90321,80212,13379.04889,20072.3096,23642,57590,73044,93904,32012,33105,67444,52061,19146,27537,39361,113303,41547,36053,127988,116741
August,12:00 - 12:59,122292,75475,53183,42816,33432.78325,18684.07117,92618,84177,13452.66335,16275.49049,26317,54873,76395,92511,33432,33643,65398,53931,21031,26298,45468,98830,42958,34544,126888,119287
August,13:00 - 13:59,110770,73714,50490,43603,31214.45562,20529.27915,91167,85902,13798.2,15642.51541,26674,53703,74427,84362,32893,35674,62395,51692,21412,29636,49697,86982,41323,33797,129679,120864
August,14:00 - 14:59,94444,78467,45181,45349,30017.22884,20780.83786,87496,90425,14780.32244,15695.82709,31925,47574,75047,80168,33420,33298,57901,52338,25341,24844,57967,76633,43926,31367,126379,122139
August,15:00 - 15:59,83739,93077,47610,51273,29590.47344,21615.25287,86941,98321,16420.94547,13702.13431,38589,42443,82624,77333,36044,33329,56099,56816,32638,17331,73736,65049,51417,26103,132578,122234
August,16:00 - 16:59,89455,113375,56954,63935,34162.83318,25908.9874,92604,115245,20049.86884,12777.8613,48121,40773,96786,82614,42644,35265,62639,68118,40822,16207,96502,68142,71667,26575,148013,136534
August,17:00 - 17:59,108706,149019,73148,91502,48734.39692,35557.90835,108674,140468,30612.54112,13271.69151,65189,44477,112135,96838,50783,44868,65688,83508,60705,18946,114905,82724,108700,30623,170810,165423
August,18:00 - 18:59,114307,174274,68195,103579,39728.57243,36777.98098,113647,152239,26330.96369,12360.10129,70946,45710,113968,101633,50935,51623,59096,88372,59392,21987,122810,87328,109025,34101,172672,183491
August,19:00 - 19:59,117110,171797,55544,104966,30932.71311,35837.51333,102728,152494,20272.74879,11403.87406,56925,41487,102597,101042,44142,55757,54249,86649,48501,24602,120680,81965,84390,33478,157036,177420
August,20:00 - 20:59,102357,140274,41306,93363,23657.36371,31744.02334,84732,127238,18239.01316,9430.323527,41316,35437,84630,91215,36717,54568,46861,74094,31309,25131,119226,70903,65936,29725,122271,143256
August,21:00 - 21:59,82675,106151,27672,75810,13561.805,25035.06235,60870,100208,9028.523437,7550.584245,31791,23950,66332,68683,26636,39113,38027,59623,19473,20432,109667,51018,40397,22625,86251,103571
August,22:00 - 22:59,3126,73306,1922,46669,1321.570846,15107.11731,6334,55115,1435.129684,3465.961893,9777,6933,21125,27735,10712,13467,16765,19840,9451,5676,42401,15806,15738,7988,23995,39951
August,23:00 - 23:59,3,2900,1,448,0.13452008,84.45994182,0,61,0.061287609,5.078680462,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0
August,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
August,01:00 - 01:59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,03:00 - 03:59,15,0,121,0,85.05624827,0,189,0,4,0,0,0,28.08960175,1.109158392,0,0,0,0,0,0,0,0,0,0,0,0
September,04:00 - 04:59,6073.282406,318,4515.367227,401,3448.040062,150,6179.277633,630,254.7382224,126,219.3802392,646,1331.58726,963,380,535,0,0,0,0,0,0,0,0,0,0
September,05:00 - 05:59,113650.9959,8562.454758,47713.56396,12225.53959,26482.37748,4475.743321,59264.9849,17677.72097,3705.677374,4008.265985,6079.713774,15924.31705,31447.14198,29454.31334,14471.77707,17174.99581,24742.3191,19178.8058,6025.799953,17402.3832,13492.42387,30519.83076,17968.26885,20391.8677,50629.27776,34231.89278
September,06:00 - 06:59,239372.6797,35238.42655,104175.0445,47388.59185,49198.33074,17085.59295,76311.44192,57573.64522,9752.654464,14914.39955,19385.19099,44132.24623,72008.17324,79637.34984,36710.75585,39705.88858,70930.10211,48226.44345,13624.28285,51227.99912,35392.40757,86909.87275,47235.09898,63568.71823,132473.1804,94709.88316
September,07:00 - 07:59,294496.2887,54105.13891,97956.47973,74081.9412,43583.06023,33350.40813,71544.14732,82212.61525,16014.67382,34873.90711,30727.33034,75861.16446,95426.69548,123058.0033,52656.68345,63006.0638,96086.10392,60232.44766,19945.39922,87282.42433,45726.33907,123395.745,67939.15991,92486.35956,207791.3288,115184.3263
September,08:00 - 08:59,263579.0278,57727.80445,88988.31226,75555.37331,43539.94792,31418.26472,75098.28224,91523.1409,17072.01705,42577.82764,29730.53557,102456.4376,92778.96119,147626.1012,49294.13946,60426.47459,93021.20205,61654.97433,17403.5347,91186.4968,39715.76569,130095.8699,63203.13166,96621.32055,202941.3029,119179.4672
September,09:00 - 09:59,197020.8897,63542.16936,72714.74148,56459.08179,43323.60991,25835.14814,82242.96871,90624.37223,15628.96722,41689.59065,25366.34936,91790.3245,84136.83594,135350.4488,38690.52241,53511.05106,82103.24178,55885.42406,17029.4553,59519.89115,37878.7695,122679.0528,53202.76653,67821.21365,163790.1273,110676.8829
September,10:00 - 10:59,145975.5881,61117.27576,59697.89236,46278.28049,38912.06818,22752.36198,87374.48355,79998.35928,14440.14268,31081.59118,21505.88086,64312.57669,71704.99529,107952.3903,34086.15563,40174.1311,70054.8083,50050.55601,18813.28311,39337.09857,35557.73247,92165.42493,43067.88898,46600.65377,131070.2667,109490.8802
September,11:00 - 11:59,137229.4439,66541.18804,55517.98114,41819.10579,36723.14804,19700.37283,92466.83904,81493.60288,14555.49645,22021.54598,24645.68522,57803.62365,74229.56083,95787.39712,32310.16214,34586.24431,67678.67344,50742.9492,19614.76069,30049.73938,40419.9194,88405.27245,41795.54947,36464.60255,128377.1617,108900.891
September,12:00 - 12:59,123792.0227,70796.26458,55359.2392,43058.34542,35253.42618,19296.60629,95206.10189,84924.81844,14386.834,18135.66147,26951.84051,55153.91363,77275.62434,94540.55584,33681.18672,34797.12027,65105.04523,52538.37143,21330.66874,28820.77251,46149.83273,77555.18504,42909.99797,35433.5107,127644.82,111618.9468
September,13:00 - 13:59,112074.8502,69639.0062,52797.44575,44179.07548,32931.68642,21650.4471,92969.21196,86144.04822,14912.58809,17392.49519,27607.68279,54259.58196,75235.70381,85680.41072,33310.29147,36887.56769,62294.12947,50084.03227,21688.79204,31677.16765,50773.42575,68204.6332,41229.42079,34601.09314,129438.8986,111812.529
September,14:00 - 14:59,95011.30178,75292.19229,47576.15436,46400.50632,31514.48675,21930.3087,89918.09806,92649.41205,16053.21638,17440.04406,33048.98711,48372.68643,76427.48496,82344.01425,33574.76163,34591.30143,57805.15509,51433.44028,25741.16836,27623.13423,58748.06701,61376.78555,44796.76157,32187.12535,126864.3123,113200.8705
September,15:00 - 15:59,83543.84695,90384.79466,50599.58492,52829.16981,31475.16962,22633.74183,89628.3046,99542.21174,17873.356,15180.945,39653.07498,43060.95851,84440.23361,79503.43624,36454.28782,34448.70586,56109.86972,55575.34705,33203.69322,19113.70809,74652.89547,51396.69009,52519.51299,26518.5402,132792.6956,113596.508
September,16:00 - 16:59,89811.0543,110334.4403,61133.86842,65348.73381,37291.32935,26548.81147,95349.44652,116071.4008,22340.52264,14054.46497,49685.16367,41647.07681,98859.8451,85331.25843,43406.74966,36732.11782,62701.72969,66789.95531,42423.31467,17148.39577,100062.6745,53373.65439,74371.66712,26591.28554,149410.624,127319.5464
September,17:00 - 17:59,109428.0073,151976.7126,79113.16497,96941.07425,52661.1533,37191.31827,113336.3231,145110.0168,33946.03964,14615.86902,69116.73158,46136.41647,116596.9824,100971.5043,52738.49536,46851.76155,66419.05274,83187.25414,64866.99346,19710.63094,122490.0415,66971.3607,117264.0858,30405.67567,175059.9909,156566.3568
September,18:00 - 18:59,114493.0251,176536.13,73586.83335,109579.8402,42812.66412,38496.20667,119696.0025,156943.0414,28910.66164,13707.62186,74962.97744,47216.27396,118109.969,105495.956,53884.99404,53798.10374,60873.67049,87058.96113,64882.82001,22575.80957,131216.94,71194.65737,119371.3267,34328.17998,177275.2955,176238.9998
September,19:00 - 19:59,112267.8765,170570.056,57486.9128,108749.2973,31625.39928,37358.61608,103723.7669,154972.9901,21188.08682,12676.39382,58075.40633,42185.97065,104140.6875,110084.4852,46111.98638,57563.57903,55749.82536,85922.10192,53923.91438,25489.67978,127338.8431,67280.89277,91939.56946,33809.08071,161301.4398,171334.3592
September,20:00 - 20:59,98560.81813,142832.3843,42561.05084,98859.61387,23833.20698,33440.0264,85218.54056,129788.8131,17989.10525,10383.29149,41706.96918,35915.51798,86213.60476,100804.3822,38879.48207,56540.49814,48264.59215,73047.22626,33869.67746,25049.07765,126551.5179,56308.67507,71598.18519,30112.81199,124882.5466,136320.514
September,21:00 - 21:59,79725.93772,105592.8953,28338.57763,77850.06272,13668.83765,25518.27644,60918.52483,100694.6606,8829.109125,8052.793958,31223.47619,23727.82874,65499.43555,72738.98712,27392.22655,39238.48947,39077.93416,57912.0025,20859.45345,19879.43473,113806.0451,39065.90796,43060.85774,22646.99327,86516.53645,97407.73941
September,22:00 - 22:59,2954.085677,70635.78003,2058.720733,45932.53544,1325.859435,14777.00209,6403.253776,53667.76682,1426.044909,3614.301769,9451.24651,6791.69948,20346.47781,26950.97376,11036.34228,13107.45815,17117.5452,19010.70721,9721.988379,5536.016548,43527.35949,12410.48923,16737.7503,7915.967425,24945.37132,36177.40674
September,23:00 - 23:59,3.125680888,2903.121982,1.064368684,543.8314031,0.142086602,97.74658424,0,75.36311287,0.06822071,5.989308784,0,0,0,0,0,1.447599422,0,0,0,2.139990573,0,1,0,0,1.823234142,1
September,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0.377356519,0.385242168,1.910390726,1.922911029,0,0,0,0,0,0,0,0,0,0,0,0
September,01:00 - 01:59,0.851668709,0.763933672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,03:00 - 03:59,0,0,15.68354672,0,2.893268198,0,8.252523241,0.031890773,0,0,0,0,0.207451194,0.19839111,0,0,0,0,1,1,0,0,0,0,0,0
October,04:00 - 04:59,4222.648864,42.97498448,3433.240267,72.7134493,3052.475252,5.87217973,3872.011475,50.85920405,156.1215633,2.096021675,125.7754059,14.03029109,380.5225209,113.4107821,24.89597773,12.71714007,29.31349638,0,0.03707446,0,0.095713801,0.060196424,11.6927785,0.107492032,273.0501749,0.041813474
October,05:00 - 05:59,115093.4544,8168.647839,46898.47008,11102.64699,28891.21903,4223.477204,61946.18414,16093.2946,3488.229762,3775.418598,6170.90045,15804.28553,31175.14956,29328.02383,12991.36071,16210.94437,22991.1013,19024.82699,6356.613463,19922.22293,12575.95623,40993.01783,19080.82792,24134.90358,54249.6157,35467.82612
October,06:00 - 06:59,241103.5197,35060.6893,103927.451,46115.87056,49538.7678,16750.97558,72495.09227,54023.37919,8990.294973,16560.35312,20141.29988,41214.89542,71626.77434,80496.38474,30839.52327,35323.35654,60507.62245,50283.7724,14922.82924,51424.54001,34961.64918,106191.0854,50840.32033,69282.9133,136388.9337,90999.74476
October,07:00 - 07:59,283662.3845,53837.41691,101293.2094,75775.32387,45358.23162,33869.32377,68249.70701,79149.50007,15991.4494,40076.86765,34241.81731,72902.36619,97529.56203,122547.3157,46148.6372,58189.50193,83584.82328,61586.36155,21376.32939,87720.95053,44382.88058,146039.0752,69131.23769,99472.48046,207592.4492,119900.9925
