month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
August,11:00 - 11:59,3757,2242,1741,1142,1014,614,2757,2848,429,606,638,1614,2156,2845,1009,942,1946,1515,568,839,1052,2768,1543,1128,4082,3895
August,12:00 - 12:59,3553,2342,1769,1205,970,615,2868,2955,425,507,718,1519,2315,2774,1006,957,1957,1495,653,843,1321,2393,1539,1075,4163,3980
August,13:00 - 13:59,3307,2374,1723,1279,923,704,2891,3085,462,561,753,1526,2211,2638,975,1124,1852,1538,641,963,1403,2225,1507,1101,4094,4080
August,14:00 - 14:59,2866,2620,1599,1296,934,703,2697,3245,499,522,924,1315,2287,2428,1017,949,1765,1568,754,832,1721,1985,1625,980,4056,4034
August,15:00 - 15:59,2639,3063,1552,1475,931,762,2758,3572,556,471,1065,1236,2509,2370,1114,1064,1748,1711,977,610,2043,1748,1832,902,4258,4206
August,16:00 - 16:59,2671,3574,1777,1748,1031,945,2911,3984,672,412,1299,1184,2762,2489,1230,1037,1892,1982,1379,519,2848,1793,2487,941,4697,4520
August,17:00 - 17:59,3223,4677,2372,2478,1466,1295,3451,4785,915,443,1842,1298,3284,2875,1621,1261,2063,2469,2020,572,3582,2135,3804,1097,5497,5255
August,18:00 - 18:59,3338,5533,2173,2822,1133,1384,3488,5140,746,418,1999,1403,3444,3140,1627,1474,1843,2670,2067,594,4039,2313,3812,1132,5364,5727
August,19:00 - 19:59,3411,5576,1606,2927,862,1354,3037,5151,558,373,1568,1290,2954,2954,1419,1590,1566,2430,1502,642,3864,2049,2982,990,4772,5674
August,20:00 - 20:59,2982,4593,1226,2556,614,1183,2470,4231,457,297,1039,1067,2462,2476,1052,1624,1359,2062,947,731,3232,1622,2115,867,3523,4313
August,21:00 - 21:59,2553,3312,824,1872,374,826,1812,3313,206,212,802,718,1856,1948,817,1043,1040,1711,584,579,2983,1113,1274,659,2537,3221
August,22:00 - 22:59,20,2163,26,1027,20,466,126,1655,23,93,227,185,432,625,276,331,387,483,229,164,970,334,401,218,607,1091
August,23:00 - 23:59,0,25,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,04:00 - 04:59,111,0,68,0,63,0,138,0,8,0,4,0,38,0,8,0,7,0,0,0,0,0,0,0,1,0
September,05:00 - 05:59,2904,263,1081,251,752,139,1693,473,93,85,136,297,758,666,346,491,632,509,135,431,278,941,573,712,1400,1077
September,06:00 - 06:59,6674,1135,3022,1107,1546,555,2692,1880,279,387,477,957,1928,2003,1079,1111,1831,1249,386,1469,777,2716,1582,2012,3743,3109
September,07:00 - 07:59,8339,1755,3499,2084,1656,1118,2680,2802,396,1020,741,2131,2631,3565,1492,1877,2746,1763,567,2788,983,3731,2460,3040,6191,4089
September,08:00 - 08:59,7597,1903,2916,2105,1356,1057,2745,3134,452,1281,748,2894,2705,4295,1404,1961,2764,1825,465,2863,863,4029,2352,3197,5965,4270
September,09:00 - 09:59,5607,2178,2294,1620,1204,849,2879,3117,444,1237,656,2547,2456,3747,1168,1624,2474,1703,471,1686,831,3823,1934,2081,4899,4240
September,10:00 - 10:59,3996,1924,1828,1219,997,699,2674,2693,414,889,555,1706,2019,2948,1004,1097,1942,1498,565,1074,878,2609,1531,1371,3918,3760
September,11:00 - 11:59,3706,2127,1743,1113,959,608,2690,2752,425,592,619,1567,2049,2665,979,913,1883,1476,566,800,1011,2640,1482,1107,3834,3585
September,12:00 - 12:59,3426,2230,1733,1206,936,618,2713,2904,408,488,690,1511,2192,2566,963,941,1878,1461,606,800,1254,2305,1459,1067,3916,3793
September,13:00 - 13:59,3049,2225,1592,1240,852,680,2665,2992,409,544,710,1449,2144,2497,941,1001,1787,1449,597,909,1311,2038,1434,1045,3744,3725
September,14:00 - 14:59,2717,2378,1546,1282,849,692,2542,3131,476,513,873,1282,2157,2320,997,917,1677,1494,728,770,1564,1824,1534,955,3788,3770
September,15:00 - 15:59,2395,2840,1498,1406,861,746,2568,3387,514,452,989,1170,2362,2276,1047,980,1595,1620,908,592,1908,1654,1701,873,3938,3883
September,16:00 - 16:59,2522,3337,1733,1636,1008,889,2782,3668,650,397,1259,1148,2629,2379,1211,1018,1811,1889,1336,492,2673,1687,2377,901,4355,4200
September,17:00 - 17:59,3110,4714,2400,2510,1429,1302,3323,4700,922,421,1823,1316,3225,2889,1610,1228,2010,2454,2012,556,3465,2121,3773,1055,5211,5196
September,18:00 - 18:59,3187,5615,2167,2907,1118,1436,3375,5313,738,419,2008,1404,3430,3121,1673,1464,1793,2655,2134,591,3991,2296,3884,1079,5244,5963
September,19:00 - 19:59,3214,5641,1590,2991,832,1400,3016,5204,540,371,1528,1297,2990,2984,1383,1623,1548,2469,1448,612,3941,1994,2930,952,4618,5350
September,20:00 - 20:59,2806,4246,1167,2331,611,1096,2395,4045,427,285,1045,1010,2357,2350,1061,1503,1353,1933,930,680,3077,1536,2051,814,3339,4000
September,21:00 - 21:59,2367,3152,762,1837,351,804,1627,3205,198,207,774,689,1781,1817,775,1014,1057,1639,582,538,2887,1078,1291,615,2424,3060
September,22:00 - 22:59,26,2097,29,1013,23,460,112,1622,21,96,220,178,435,588,274,306,372,404,211,140,977,293,419,191,592,954
September,23:00 - 23:59,0,74,0,24,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
September,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,04:00 - 04:59,59,0,64,0,59,0,122,0,9,0,4,0,28,0,5,0,7,0,0,0,0,0,0,0,0,0
October,05:00 - 05:59,2853,269,1133,250,768,128,1669,497,111,85,126,297,806,710,345,465,621,491,145,464,279,1007,584,732,1447,1111
October,06:00 - 06:59,6496,1174,2969,1035,1492,564,2744,1875,288,380,442,955,1992,2065,1038,1071,1713,1253,409,1527,778,2686,1591,1939,3599,3139
October,07:00 - 07:59,7802,1751,3567,1929,1747,1069,2695,2720,419,969,694,2027,2756,3584,1472,1776,2698,1759,542,2709,965,3755,2399,3059,5983,4229
October,08:00 - 08:59,7483,1913,3069,2019,1407,1025,2796,3139,481,1268,720,2829,2848,4450,1435,1855,2787,1783,466,2703,870,3872,2364,3054,5955,4188
October,09:00 - 09:59,5606,2346,2425,1593,1228,865,2963,3178,481,1269,623,2558,2617,4125,1221,1640,2619,1805,479,1726,864,4101,1991,2164,4957,4413
October,10:00 - 10:59,4048,2066,1924,1221,1015,698,2714,2784,443,908,526,1765,2158,3184,1068,1069,2078,1484,553,1064,919,2765,1635,1346,4027,3809
October,11:00 - 11:59,3789,2231,1771,1096,987,607,2742,2748,451,593,627,1645,2208,2904,1006,917,1929,1498,559,807,1038,2817,1504,1127,3898,3800
October,12:00 - 12:59,3459,2308,1718,1185,911,606,2701,2804,433,486,690,1542,2334,2672,978,936,1885,1427,616,787,1250,2369,1488,1045,3850,3902
October,13:00 - 13:59,3121,2242,1614,1262,853,664,2685,2870,440,544,731,1470,2243,2575,939,999,1768,1401,606,877,1330,2139,1476,1045,3728,3775
October,14:00 - 14:59,2795,2524,1512,1298,874,681,2576,3150,496,510,894,1364,2313,2487,991,909,1733,1472,738,759,1642,1926,1623,935,3853,3848
October,15:00 - 15:59,2567,2958,1511,1406,893,734,2591,3456,552,470,1032,1266,2595,2515,1071,1003,1709,1640,969,590,2022,1723,1847,892,4091,4067
October,16:00 - 16:59,2664,3557,1723,1777,1037,963,2795,4006,661,420,1273,1230,2887,2703,1211,981,1878,1887,1351,493,2820,1776,2523,935,4582,4496
October,17:00 - 17:59,3225,4650,2340,2413,1464,1271,3262,4727,908,430,1822,1371,3401,3230,1623,1232,2064,2399,2000,570,3617,2143,3809,1083,5379,5272
October,18:00 - 18:59,3335,5570,2196,2949,1124,1432,3344,5373,735,420,2013,1462,3689,3460,1654,1517,1853,2668,2084,605,4110,2359,3902,1105,5387,6009
October,19:00 - 19:59,3411,5551,1508,2974,845,1394,2886,5178,536,388,1559,1349,3107,3276,1369,1645,1557,2406,1476,630,3842,1980,3074,944,4640,5286
October,20:00 - 20:59,2882,4160,1137,2330,623,1041,2397,4034,436,289,1041,997,2467,2599,1013,1462,1309,1928,922,710,3338,1571,2113,846,3390,4091
October,21:00 - 21:59,2428,3171,757,1850,349,804,1680,3342,208,205,799,686,1921,2071,765,1027,1037,1637,586,549,3097,1089,1337,628,2478,3097
October,22:00 - 22:59,35,2163,27,1018,24,439,127,1626,24,101,195,183,447,666,292,311,399,434,215,139,1021,318,414,203,635,1025
October,23:00 - 23:59,0,64,0,18,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
October,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,04:00 - 04:59,123,0,77,0,77,0,141,0,6,0,3,0,22,0,5,0,1,0,0,0,0,0,0,0,0,0
November,05:00 - 05:59,2794,234,1080,248,792,126,1569,457,98,81,106,297,770,699,299,460,601,464,115,449,203,933,548,729,1381,1074
November,06:00 - 06:59,6120,1020,2807,1045,1506,548,2506,1788,270,343,409,931,1891,1908,887,994,1704,1164,370,1400,687,2442,1556,1902,3483,2897
November,07:00 - 07:59,7491,1611,3075,1909,1669,1054,2316,2687,382,866,705,1911,2664,3287,1378,1588,2578,1592,551,2457,921,3366,2349,2735,5699,3978
November,08:00 - 08:59,7269,1817,2898,1971,1431,1027,2483,3050,457,1146,756,2725,2783,4215,1313,1732,2665,1707,491,2658,796,3678,2262,3001,5801,4174
November,09:00 - 09:59,5626,2231,2438,1601,1346,868,2732,3098,456,1215,632,2539,2590,4035,1141,1562,2515,1769,483,1708,812,3850,1913,2129,4945,4247
November,10:00 - 10:59,4152,2064,1901,1218,1116,717,2606,2776,420,873,570,1777,2234,3156,993,1075,2076,1462,540,1067,880,2749,1586,1360,4059,3880
November,11:00 - 11:59,3938,2306,1838,1125,1076,637,2709,2777,434,590,621,1708,2242,2930,1038,910,1987,1440,585,826,1006,2777,1523,1109,168398,3812
November,12:00 - 12:59,3539,2359,1750,1216,1002,659,2625,2858,412,491,677,1545,2317,2769,977,933,1914,1499,604,792,1218,2404,1512,1070,3997,3919
November,13:00 - 13:59,3169,2285,1642,1285,941,704,2639,2895,427,539,743,1505,2315,2634,932,1011,1797,1458,593,868,1333,2096,1502,1029,3780,3900
November,14:00 - 14:59,2821,2516,1637,1299,949,706,2489,3197,496,510,914,1313,2403,2494,1022,897,1740,1508,738,749,1607,1880,1625,969,3898,3925
November,15:00 - 15:59,2621,2952,1591,1443,976,787,2527,3562,529,486,1044,1272,2599,2456,1072,935,1739,1676,954,599,1982,1757,1812,925,4131,4003
November,16:00 - 16:59,2797,3538,1822,1745,1111,995,2749,4045,670,435,1289,1242,2876,2635,1205,1054,1894,1908,1336,497,2678,1796,2489,943,4518,4451
November,17:00 - 17:59,3317,4591,2457,2435,1550,1336,3180,4842,944,453,1825,1390,3466,3031,1517,1239,2001,2461,1950,555,3508,2136,3789,1064,5345,5330
November,18:00 - 18:59,3354,5597,2147,2874,1153,1454,3272,5319,747,421,1946,1440,3614,3197,1539,1474,1730,2688,1946,570,3852,2277,3790,1075,5315,5913
November,19:00 - 19:59,3297,5446,1515,2898,884,1363,2924,5147,565,389,1538,1259,3058,3045,1295,1560,1498,2416,1473,584,3723,1922,2987,906,4706,5206
November,20:00 - 20:59,3078,4284,1184,2443,684,1122,2500,4292,463,307,1054,1060,2519,2608,997,1432,1305,2005,898,705,3237,1515,2191,832,3481,4088
November,21:00 - 21:59,2724,3205,809,1844,406,834,1855,3322,235,214,831,761,1993,2182,764,1217,974,1708,603,647,3014,1098,1427,709,2706,3157
November,22:00 - 22:59,28,2284,30,1139,28,536,125,1830,25,105,206,213,475,745,302,353,456,473,232,178,1080,322,434,222,684,1079
November,23:00 - 23:59,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
November,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,04:00 - 04:59,89,0,70,0,60,0,120,0,6,0,2,0,17,0,1,0,2,0,0,0,0,0,0,0,0,0
December,05:00 - 05:59,2653,217,1034,230,707,115,1568,452,94,77,99,288,784,680,285,431,526,412,98,423,181,857,527,683,1296,1086
December,06:00 - 06:59,5742,939,2714,932,1421,502,2592,1681,243,338,378,908,1801,1842,868,930,1532,1108,338,1303,643,2361,1453,1777,3292,2847
December,07:00 - 07:59,7575,1619,3383,1829,1616,999,2551,2614,392,914,673,1936,2633,3455,1392,1596,2461,1656,511,2527,881,3570,2271,2850,5534,4061
December,08:00 - 08:59,7385,1840,3002,1887,1380,994,2696,3011,448,1252,707,2708,2771,4183,1389,1652,2657,1745,473,2530,772,3971,2224,2869,5697,4295
December,09:00 - 09:59,5839,2257,2609,1476,1343,840,3051,3096,475,1308,622,2577,2688,4048,1240,1486,2685,1764,487,1590,845,3884,2018,2020,5060,4425
December,10:00 - 10:59,4389,2334,2149,1258,1176,740,2879,3003,465,1006,584,1874,2335,3311,1082,1118,2217,1541,552,1120,895,3039,1690,1433,4337,4267
December,11:00 - 11:59,4171,2406,2025,1148,1150,669,2907,2975,482,719,648,1719,2341,3016,1092,929,2061,1542,574,834,1086,2843,1614,1151,4224,4160
December,12:00 - 12:59,4259,2673,2021,1246,1163,671,3058,3282,480,604,739,1781,2560,3063,1074,999,2138,1615,616,844,1292,3027,1652,1147,4422,4380
December,13:00 - 13:59,3721,2743,1857,1303,1085,738,2994,3234,512,605,815,1797,2650,3000,1042,1024,2062,1583,616,879,1474,2651,1701,1092,4206,4536
December,14:00 - 14:59,3324,2968,1855,1380,1097,752,2913,3532,590,577,1013,1569,2667,2805,1125,914,2020,1597,764,773,1738,2241,1842,1023,4276,4503
December,15:00 - 15:59,3172,3370,1759,1512,1083,816,2934,3896,616,553,1161,1472,2905,2789,1158,1000,1943,1785,961,650,2095,2131,1979,1013,4457,4678
December,16:00 - 16:59,3239,3897,1902,1835,1195,1013,3150,4415,730,521,1360,1441,3108,2857,1304,1129,2020,1990,1330,554,2842,2116,2554,988,4904,4971
December,17:00 - 17:59,3489,4873,2459,2473,1539,1315,3379,5086,935,490,1810,1485,3464,3162,1577,1214,2035,2363,1829,599,3467,2419,3635,1098,5468,5366
December,18:00 - 18:59,3553,5722,2162,2919,1150,1445,3476,5499,788,474,1956,1551,3614,3378,1603,1432,1855,2578,1958,607,4004,2621,3727,1097,5396,5896
December,19:00 - 19:59,3587,5652,1547,2964,866,1319,3117,5373,602,424,1606,1362,3199,3182,1324,1535,1624,2462,1389,560,3890,2152,2962,889,4951,5325
December,20:00 - 20:59,3267,4284,1172,2422,677,1075,2650,4353,456,327,1061,1082,2594,2710,996,1444,1395,2042,869,656,3358,1730,2134,844,3959,4365
December,21:00 - 21:59,2639,3161,823,1788,446,764,1996,3190,320,215,788,784,1950,2098,707,1239,960,1633,589,614,2859,1205,1364,694,2960,3191
December,22:00 - 22:59,16,2575,32,1272,29,556,176,2084,55,120,220,258,598,831,323,399,464,542,260,185,1453,392,482,233,789,1253
December,23:00 - 23:59,0,32,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
December,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
