year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_out,balintawak_southbound_in,balintawak_northbound_out,roosevelt_southbound_in,roosevelt_northbound_out
2014,April,Friday,6:00-7:00,1278,3666,0,1076,75,2852,295,800,170,682,176,1202,669,551,365,298,395,1371,1096,751,1554,125,315,249,1172,136,1193,94,580,36,1184,67,1689,471,6554,0,1541,0,3229
2014,April,Friday,7:00-8:00,1138,3262,0,916,23,2303,176,472,144,558,118,747,392,376,308,161,278,681,717,446,1051,72,254,316,830,106,1080,34,586,35,1030,102,1458,177,3860,0,1185,0,2829
2014,April,Friday,8:00-9:00,1129,1691,0,598,89,1437,29,411,98,428,107,445,211,336,237,146,175,415,430,296,912,95,234,178,945,37,958,10,474,23,788,63,840,487,1916,0,823,0,1941
2014,April,Friday,9:00-10:00,268,578,0,321,65,414,22,288,69,269,67,381,181,186,132,56,67,171,136,151,280,50,117,92,266,20,259,8,225,17,274,56,284,436,439,0,545,0,1156
2014,April,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,April,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,April,Saturday,5:00-6:00,2867,954,0,200,40,778,68,210,32,149,62,261,160,289,304,113,21,159,144,97,230,10,58,42,128,23,129,13,26,9,89,12,86,86,1625,0,156,0,198
2014,April,Saturday,6:00-7:00,3785,1609,0,414,14,1547,74,568,178,311,134,440,294,654,526,606,206,439,447,278,668,52,98,190,239,67,286,12,85,3,253,15,219,29,3056,0,282,0,459
2014,April,Saturday,7:00-8:00,3922,2257,0,734,34,2877,183,1162,338,533,221,1152,400,974,1371,341,864,715,1173,644,1187,183,167,171,437,142,400,86,118,10,264,35,548,76,1655,0,459,0,848
2014,April,Saturday,8:00-9:00,2963,2652,0,747,38,2816,144,1026,480,618,279,982,799,908,1070,407,910,1067,1564,783,1084,212,142,137,540,128,366,97,95,21,314,25,613,78,404,0,501,0,944
2014,April,Saturday,9:00-10:00,2487,2699,0,632,36,2490,174,610,587,617,166,513,1210,1146,940,295,890,1073,1349,815,1003,147,237,233,512,38,407,61,116,7,264,12,446,102,160,0,339,0,899
2014,April,Saturday,10:00-11:00,2778,2345,0,590,20,1994,143,692,114,465,183,330,1059,835,521,235,728,1008,1159,546,1165,118,263,267,487,92,388,24,176,11,319,13,415,68,1313,0,387,0,933
2014,April,Saturday,11:00-12:00,2422,2776,0,521,23,1870,156,604,231,383,201,890,479,591,588,235,804,1110,1192,694,1202,97,227,153,563,44,507,34,165,23,314,17,407,115,1826,0,390,0,1013
2014,April,Saturday,12:00-1:00 PM,1148,3127,0,647,22,2298,114,921,54,371,157,1091,472,902,465,200,789,862,1105,602,1167,131,254,377,406,75,492,41,188,3,429,27,531,90,3672,0,468,0,1369
2014,April,Saturday,1:00-2:00,1845,3123,0,625,27,1919,154,563,253,443,69,894,396,964,294,143,590,906,1244,536,1179,134,247,131,573,36,583,41,218,25,481,28,564,132,2712,0,597,0,1410
2014,April,Saturday,2:00-3:00,2146,3057,0,555,19,1818,99,621,243,281,264,705,704,681,259,124,533,994,1086,495,1186,69,324,204,552,43,639,94,175,6,572,15,595,105,2383,0,591,0,1571
2014,April,Saturday,3:00-4:00,2011,3382,0,634,35,1970,155,476,248,368,95,731,418,384,374,152,493,600,1358,724,1063,152,237,153,655,126,627,88,207,41,516,26,584,185,3933,0,633,0,1689
2014,April,Saturday,4:00-5:00,1131,3183,0,732,42,2296,124,532,107,412,131,700,404,316,449,115,424,1042,869,600,1221,96,235,264,636,185,685,92,283,128,567,22,915,250,6403,0,834,0,1949
2014,April,Saturday,5:00-6:00,1098,4002,0,950,50,2783,137,729,84,214,458,779,384,463,315,197,296,745,831,842,776,101,261,515,487,161,790,72,331,174,818,24,1152,270,7336,0,1080,0,2291
2014,April,Saturday,6:00-7:00,2479,4372,0,773,24,2374,86,736,69,230,374,875,260,155,486,129,288,132,876,792,969,109,237,349,717,131,896,285,230,68,795,18,1101,163,3626,0,1113,0,2478
2014,April,Saturday,7:00-8:00,844,2902,0,776,19,2386,71,722,58,159,479,765,272,137,317,70,226,65,627,522,707,62,159,270,608,158,691,217,248,65,647,20,1043,120,2004,0,807,0,1744
2014,April,Saturday,8:00-9:00,871,2051,0,482,9,1382,63,360,57,249,192,518,215,114,219,65,105,45,482,328,476,48,129,365,426,76,599,72,263,48,441,21,695,60,1211,0,645,0,1417
2014,April,Saturday,9:00-10:00,114,418,0,192,6,225,35,184,29,126,97,238,99,56,108,20,33,12,14,108,13,16,11,77,13,22,12,26,14,20,13,7,14,19,242,0,115,0,263
2014,April,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,April,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,April,Sunday,5:00-6:00,1856,636,0,124,37,576,67,146,13,66,43,216,132,136,206,32,56,162,156,56,209,23,37,30,124,47,81,8,61,1,59,15,66,45,1663,0,102,0,133
2014,April,Sunday,6:00-7:00,1605,1308,0,301,23,891,56,301,76,143,90,303,162,365,272,77,194,373,402,264,388,51,80,115,132,27,251,11,84,6,167,9,166,86,2134,0,227,0,248
2014,April,Sunday,7:00-8:00,1010,1516,0,452,95,1221,177,501,60,267,60,458,368,502,334,179,383,884,543,351,739,52,100,104,313,27,395,27,153,9,209,26,280,180,2153,0,278,0,410
2014,April,Sunday,8:00-9:00,2235,1809,0,490,18,1389,75,443,75,313,93,685,285,529,257,117,426,729,1160,512,574,33,114,106,383,28,411,14,193,6,274,27,302,101,2425,0,346,0,510
2014,April,Sunday,9:00-10:00,1576,2127,0,486,49,1530,114,675,110,383,63,799,491,655,459,251,480,959,1078,360,951,57,138,109,488,31,363,8,200,5,272,6,314,67,2076,0,380,0,778
2014,April,Sunday,10:00-11:00,1235,2157,0,529,15,1284,129,584,139,315,123,778,305,461,441,205,353,1530,832,433,864,83,154,105,452,50,377,32,159,5,274,8,332,350,3002,0,332,0,750
2014,April,Sunday,11:00-12:00,1864,2262,0,460,26,1351,285,514,79,358,100,852,535,352,504,323,484,935,1009,485,748,53,167,139,451,49,373,5,141,8,315,29,385,69,2225,0,391,0,930
2014,April,Sunday,12:00-1:00 PM,985,2429,0,528,38,1521,103,446,105,311,138,716,354,468,326,278,368,951,905,149,1002,34,157,167,324,12,467,18,158,8,345,14,342,248,2647,0,418,0,959
2014,April,Sunday,1:00-2:00,1802,2544,0,405,41,1486,96,473,133,331,116,905,381,444,308,193,375,713,1222,296,850,81,175,167,491,47,419,18,158,5,300,18,386,225,2525,0,416,0,1020
2014,April,Sunday,2:00-3:00,2009,2444,0,505,38,1535,149,530,94,363,157,800,276,545,428,170,392,902,1151,510,893,78,193,119,481,68,434,17,209,13,349,28,416,190,2602,0,436,0,1078
2014,April,Sunday,3:00-4:00,1531,2751,0,513,42,1440,180,662,157,324,105,654,438,778,232,142,371,813,1221,463,887,53,201,172,522,72,464,45,183,4,484,14,507,519,2935,0,483,0,1161
2014,April,Sunday,4:00-5:00,1294,2810,0,603,108,1635,115,645,133,326,237,790,425,479,255,235,270,1064,857,389,823,63,210,142,633,58,551,25,210,6,477,21,514,288,3476,0,546,0,1189
2014,April,Sunday,5:00-6:00,884,2071,0,717,14,1733,136,483,113,399,139,954,281,487,326,171,251,1100,495,340,880,72,206,285,501,50,567,16,295,15,516,19,640,175,4057,0,551,0,1283
2014,April,Sunday,6:00-7:00,892,1881,0,613,42,1500,155,570,121,442,114,760,422,317,210,168,223,685,548,362,750,67,170,147,690,72,631,41,252,15,480,25,630,458,3785,0,566,0,1310
2014,April,Sunday,7:00-8:00,1012,1720,0,669,17,1258,95,384,117,422,89,644,338,221,181,113,195,336,354,266,626,48,167,227,595,54,551,18,305,18,519,40,566,181,2995,0,535,0,1213
2014,April,Sunday,8:00-9:00,846,1304,0,422,63,1308,18,346,83,321,80,529,251,199,153,100,132,240,249,177,545,70,172,112,593,22,576,7,313,15,515,41,540,51,745,0,507,0,1111
2014,April,Sunday,9:00-10:00,207,412,0,182,8,257,57,143,44,154,32,241,77,87,59,17,17,0,5,29,6,9,5,18,6,3,6,1,6,2,6,5,6,8,224,0,38,0,101
2014,April,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Monday,5:00-6:00,5041,580,0,148,44,649,75,193,17,118,78,338,206,334,505,73,125,350,336,70,264,29,45,47,194,77,132,6,44,2,82,20,88,213,4166,0,79,0,89
2014,May,Monday,6:00-7:00,8287,1752,0,709,53,2248,142,786,199,427,269,872,468,1118,833,428,1082,715,769,451,663,97,153,280,322,46,429,16,126,7,204,18,328,148,7867,0,175,0,240
2014,May,Monday,7:00-8:00,3539,3157,0,1161,244,3809,553,1937,232,1269,287,1412,1135,2648,1760,863,1842,1967,1209,695,1461,136,260,250,751,41,615,28,161,11,251,58,612,568,6387,0,328,0,555
2014,May,Monday,8:00-9:00,563,2885,0,1323,49,4102,223,1693,285,1450,430,2038,847,2970,1441,607,2213,1514,2408,1097,1230,99,338,231,836,37,547,14,192,6,322,52,585,140,3967,0,355,0,601
2014,May,Monday,9:00-10:00,635,2500,0,933,95,2700,201,1425,233,1320,216,1689,1038,2238,1570,829,1584,1566,1759,556,1470,115,280,211,947,47,551,6,166,4,253,8,404,382,3188,0,243,0,512
2014,May,Monday,10:00-11:00,468,2192,0,950,27,2272,227,1007,240,758,294,1459,571,1348,1292,767,1321,2151,1170,663,1322,153,283,182,785,70,528,36,179,6,354,10,445,124,4495,0,216,0,493
2014,May,Monday,11:00-12:00,1327,2817,0,927,52,1780,375,1178,180,788,221,1125,706,891,1276,808,1208,1443,1559,779,1203,95,298,234,759,74,568,7,200,9,319,38,503,257,3605,0,296,0,635
2014,May,Monday,12:00-1:00 PM,1485,2551,0,791,57,1941,131,959,226,653,290,1337,662,1282,894,784,1038,1291,1228,250,1681,67,313,330,638,16,616,27,240,9,410,21,519,367,6185,0,337,0,647
2014,May,Monday,1:00-2:00,955,3054,0,900,92,2495,162,916,257,703,246,1291,544,1235,857,625,1217,981,1679,491,1411,123,266,217,637,65,582,24,207,6,350,23,494,479,5128,0,327,0,731
2014,May,Monday,2:00-3:00,531,3091,0,885,66,2398,233,959,169,621,269,1179,406,1064,834,488,1125,1236,1578,768,1343,129,319,182,737,102,649,19,229,21,555,38,570,446,6050,0,376,0,805
2014,May,Monday,3:00-4:00,1661,2935,0,881,73,1790,224,794,188,629,204,820,550,1069,318,356,929,1080,1622,700,1343,85,323,239,727,116,746,64,259,5,629,21,755,532,7457,0,513,0,973
2014,May,Monday,4:00-5:00,823,2955,0,772,138,2051,144,769,159,436,317,936,504,713,379,551,631,1499,1207,725,1536,117,389,219,977,104,984,45,379,10,715,39,933,1253,11500,0,598,0,1238
2014,May,Monday,5:00-6:00,1377,4270,0,1334,24,2541,189,888,201,622,214,1149,328,615,412,378,556,1926,866,699,1811,140,403,499,877,114,1308,24,437,29,1032,45,1475,195,12838,0,791,0,1662
2014,May,Monday,6:00-7:00,766,4158,0,1151,80,2277,236,852,181,706,183,1219,678,512,340,383,508,1191,952,805,1667,140,351,283,1331,164,1434,92,572,36,1198,65,1648,807,8702,0,963,0,1781
2014,May,Monday,7:00-8:00,359,4031,0,980,24,1867,141,502,153,577,122,757,397,349,286,207,357,592,623,479,1128,81,283,359,943,128,1298,34,577,35,1043,100,1423,304,5900,0,740,0,1561
2014,May,Monday,8:00-9:00,679,1709,0,640,95,1461,23,437,104,443,111,451,214,312,220,188,225,360,374,318,979,107,261,203,1073,45,1152,10,467,23,797,62,820,836,3265,0,514,0,1071
2014,May,Monday,9:00-10:00,149,532,0,224,69,317,18,307,73,278,70,386,183,173,122,71,86,149,139,162,399,56,130,104,428,24,432,8,272,18,440,55,592,748,448,0,341,0,638
2014,May,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Tuesday,5:00-6:00,4855,558,0,142,43,625,72,186,16,114,75,325,198,322,486,70,121,337,324,68,254,28,44,45,187,74,127,5,42,2,79,19,84,205,4012,0,76,0,86
2014,May,Tuesday,6:00-7:00,7981,1688,0,683,51,2165,137,757,192,411,259,840,450,1077,802,412,1042,688,741,434,639,93,148,270,310,44,413,15,122,7,196,18,316,143,7576,0,169,0,231
2014,May,Tuesday,7:00-8:00,3408,3040,0,1118,235,3668,532,1865,223,1222,276,1360,1093,2550,1695,831,1774,1894,1165,669,1407,131,250,241,723,40,592,27,155,11,241,55,589,547,6151,0,316,0,534
2014,May,Tuesday,8:00-9:00,667,2653,0,1275,47,3950,214,1630,275,1396,414,1963,816,2860,1388,585,2131,1458,2319,1057,1184,95,325,222,805,36,527,14,185,6,310,50,564,135,3820,0,342,0,579
2014,May,Tuesday,9:00-10:00,724,2295,0,898,91,2600,194,1372,224,1271,208,1627,999,2155,1512,798,1525,1508,1694,535,1416,111,270,203,912,45,531,6,160,4,244,8,389,368,3070,0,234,0,493
2014,May,Tuesday,10:00-11:00,602,1959,0,915,26,2188,219,970,231,730,284,1405,550,1298,1244,738,1272,2071,1127,638,1273,147,272,175,756,67,508,34,172,6,341,10,428,120,4329,0,208,0,475
2014,May,Tuesday,11:00-12:00,1278,2713,0,892,50,1714,361,1134,173,759,213,1084,680,858,1229,778,1163,1390,1501,751,1159,91,287,225,731,72,547,7,192,8,307,37,484,247,3472,0,285,0,611
2014,May,Tuesday,12:00-1:00 PM,1430,2457,0,761,55,1869,126,924,217,629,280,1287,638,1234,861,755,999,1243,1183,240,1619,64,301,317,615,15,593,26,231,9,395,20,500,353,5956,0,324,0,623
2014,May,Tuesday,1:00-2:00,972,2889,0,866,89,2402,156,882,248,677,237,1244,523,1189,826,602,1172,945,1617,473,1359,118,256,209,614,63,560,23,199,6,337,22,476,461,4938,0,315,0,704
2014,May,Tuesday,2:00-3:00,647,2841,0,852,64,2309,225,923,163,598,259,1136,391,1024,803,470,1084,1191,1520,740,1294,125,307,175,710,99,625,18,221,20,534,37,549,430,5826,0,362,0,776
2014,May,Tuesday,3:00-4:00,1599,2827,0,849,70,1724,216,765,181,605,196,789,529,1029,307,343,895,1040,1562,675,1294,82,311,231,700,112,718,62,249,5,606,20,727,512,7181,0,494,0,937
2014,May,Tuesday,4:00-5:00,869,2770,0,743,133,1975,139,741,153,420,306,902,485,686,365,531,608,1444,1163,699,1479,113,374,211,941,100,947,43,365,9,688,37,898,1207,11075,0,576,0,1192
2014,May,Tuesday,5:00-6:00,1327,4112,0,1285,23,2447,182,855,194,599,206,1106,316,592,397,364,536,1855,834,673,1744,135,388,481,844,110,1259,24,421,28,994,43,1420,188,12363,0,762,0,1600
2014,May,Tuesday,6:00-7:00,808,3934,0,1109,77,2192,227,820,174,680,176,1174,653,493,327,368,490,1147,917,775,1605,135,338,272,1282,158,1381,89,551,35,1154,63,1587,777,8380,0,927,0,1716
2014,May,Tuesday,7:00-8:00,521,3707,0,944,23,1798,136,484,148,556,117,729,383,337,275,199,344,570,600,461,1086,78,273,346,908,123,1250,32,556,34,1004,96,1370,293,5682,0,713,0,1503
2014,May,Tuesday,8:00-9:00,716,1556,0,616,91,1433,22,421,101,427,107,434,206,300,212,181,217,347,360,306,943,103,252,195,1033,43,1109,10,450,23,768,60,789,805,3144,0,495,0,1031
2014,May,Tuesday,9:00-10:00,217,483,0,203,66,273,17,296,71,268,67,372,177,166,118,69,82,143,137,156,374,54,122,101,403,23,425,7,254,17,455,53,647,720,341,0,328,0,614
2014,May,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Wednesday,5:00-6:00,5006,576,0,147,44,644,75,192,16,117,77,335,204,332,502,72,124,347,334,70,262,28,45,47,193,76,131,6,44,2,81,20,87,211,4138,0,78,0,88
2014,May,Wednesday,6:00-7:00,8230,1740,0,704,53,2232,141,781,198,424,267,866,464,1111,827,425,1075,710,764,448,659,96,152,278,320,46,426,16,125,7,202,18,326,147,7813,0,174,0,238
2014,May,Wednesday,7:00-8:00,3514,3135,0,1153,243,3783,549,1924,230,1260,285,1402,1128,2630,1748,857,1829,1954,1201,690,1451,135,258,249,746,41,611,28,160,11,249,57,607,564,6344,0,326,0,551
2014,May,Wednesday,8:00-9:00,559,2865,0,1314,49,4074,221,1681,283,1440,427,2024,841,2949,1431,603,2197,1503,2391,1090,1221,98,336,229,830,37,544,14,191,6,320,51,581,139,3940,0,352,0,597
2014,May,Wednesday,9:00-10:00,631,2482,0,926,94,2682,200,1415,231,1311,214,1677,1031,2223,1559,823,1573,1555,1747,552,1460,114,278,209,941,46,548,6,165,4,252,8,402,379,3166,0,241,0,508
2014,May,Wednesday,10:00-11:00,464,2177,0,944,27,2257,226,1000,238,753,292,1449,568,1339,1283,761,1312,2136,1162,658,1313,152,281,181,779,69,524,35,177,6,352,10,442,123,4464,0,215,0,490
2014,May,Wednesday,11:00-12:00,1318,2798,0,920,51,1768,372,1169,179,783,219,1117,701,884,1267,802,1199,1433,1548,774,1195,94,296,232,754,74,564,7,198,8,317,38,499,255,3580,0,294,0,630
2014,May,Wednesday,12:00-1:00 PM,1475,2534,0,785,57,1927,130,952,224,649,288,1328,658,1273,888,778,1030,1282,1220,248,1670,66,311,327,634,16,612,27,238,9,407,21,516,364,6143,0,334,0,642
2014,May,Wednesday,1:00-2:00,948,3033,0,894,91,2477,161,909,255,698,244,1283,540,1226,851,621,1208,974,1668,488,1401,122,264,215,633,65,578,24,205,6,347,23,491,475,5093,0,325,0,726
2014,May,Wednesday,2:00-3:00,527,3070,0,879,66,2381,232,952,168,616,267,1171,403,1056,828,485,1118,1228,1567,763,1334,128,317,181,732,102,644,19,227,21,551,38,566,443,6009,0,374,0,800
2014,May,Wednesday,3:00-4:00,1649,2915,0,875,72,1778,223,788,187,624,202,814,546,1062,316,354,923,1072,1611,696,1334,85,321,238,722,115,741,64,257,5,625,20,750,528,7406,0,509,0,966
2014,May,Wednesday,4:00-5:00,818,2935,0,767,137,2037,143,764,158,433,315,930,501,708,377,547,627,1489,1199,720,1525,116,386,218,970,103,977,45,376,9,710,38,926,1245,11421,0,594,0,1229
2014,May,Wednesday,5:00-6:00,1368,4241,0,1325,24,2523,188,882,200,618,212,1141,326,611,409,375,552,1913,860,694,1799,140,400,496,871,114,1299,24,434,29,1025,45,1465,194,12750,0,786,0,1650
2014,May,Wednesday,6:00-7:00,761,4129,0,1143,79,2261,234,846,180,701,181,1210,673,509,337,380,505,1183,946,800,1656,139,349,281,1322,163,1424,92,568,36,1190,65,1637,801,8642,0,956,0,1769
2014,May,Wednesday,7:00-8:00,357,4003,0,973,24,1855,140,499,152,574,121,751,395,347,284,205,354,587,618,475,1120,80,281,357,936,127,1290,33,573,35,1036,99,1413,302,5860,0,735,0,1550
2014,May,Wednesday,8:00-9:00,798,1501,0,636,94,1523,23,434,104,440,110,447,212,310,219,187,223,358,371,316,972,106,260,201,1066,44,1144,10,464,23,792,61,814,830,3243,0,510,0,1064
2014,May,Wednesday,9:00-10:00,194,518,0,216,69,285,18,305,73,276,69,383,182,172,121,71,85,148,140,161,396,56,134,104,424,24,511,8,294,17,519,54,721,743,117,0,338,0,633
2014,May,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Thursday,5:00-6:00,4732,544,0,139,42,609,70,181,16,111,73,317,193,313,474,68,118,328,315,66,248,27,43,44,183,72,124,5,41,2,77,18,82,200,3911,0,74,0,83
2014,May,Thursday,6:00-7:00,7779,1645,0,665,50,2110,134,738,187,400,252,818,439,1050,782,402,1016,671,722,423,622,91,144,263,303,43,402,15,118,7,191,17,308,139,7384,0,165,0,225
2014,May,Thursday,7:00-8:00,3321,2963,0,1090,229,3576,519,1818,218,1191,269,1325,1066,2486,1652,810,1729,1846,1135,652,1371,128,244,235,705,39,577,26,151,10,235,54,574,534,5995,0,308,0,521
2014,May,Thursday,8:00-9:00,528,2708,0,1242,46,3850,209,1589,268,1361,403,1913,795,2787,1352,570,2077,1421,2260,1030,1154,93,317,217,784,35,514,14,180,6,302,48,549,131,3723,0,333,0,564
2014,May,Thursday,9:00-10:00,596,2346,0,876,89,2534,189,1337,218,1239,202,1585,974,2101,1473,778,1487,1470,1651,522,1380,108,263,198,889,44,518,6,156,4,238,8,380,358,2992,0,228,0,481
2014,May,Thursday,10:00-11:00,439,2058,0,892,25,2133,214,945,225,712,276,1370,536,1265,1212,720,1240,2019,1098,622,1241,144,265,171,737,65,495,34,168,6,332,10,417,117,4219,0,203,0,463
2014,May,Thursday,11:00-12:00,1245,2644,0,870,48,1671,352,1105,169,740,207,1056,663,836,1197,758,1134,1355,1463,732,1130,89,280,219,713,70,533,6,187,8,299,36,472,241,3384,0,278,0,596
2014,May,Thursday,12:00-1:00 PM,1394,2395,0,742,54,1822,123,900,212,613,272,1255,622,1203,839,736,974,1211,1153,234,1578,63,293,309,599,15,578,26,225,9,385,19,487,344,5805,0,316,0,607
2014,May,Thursday,1:00-2:00,896,2867,0,844,86,2341,152,860,241,660,231,1212,510,1159,805,587,1142,921,1576,461,1324,115,250,204,598,61,546,22,194,6,328,21,464,449,4813,0,307,0,686
2014,May,Thursday,2:00-3:00,498,2901,0,831,62,2250,219,900,159,583,252,1107,381,998,783,458,1056,1160,1481,721,1261,121,299,171,692,96,609,18,215,20,521,36,535,419,5679,0,353,0,756
2014,May,Thursday,3:00-4:00,1559,2755,0,827,68,1680,210,745,177,590,191,769,516,1003,299,334,872,1014,1523,657,1261,80,304,225,683,109,700,60,243,5,591,19,708,499,6999,0,481,0,913
2014,May,Thursday,4:00-5:00,773,2774,0,725,129,1925,135,722,149,409,298,879,473,669,356,517,592,1407,1133,681,1441,110,365,206,917,98,923,42,355,9,671,36,876,1176,10794,0,561,0,1162
2014,May,Thursday,5:00-6:00,1293,4008,0,1252,23,2385,178,834,189,584,201,1078,308,577,387,355,522,1808,813,656,1700,132,378,469,823,107,1228,23,410,27,969,42,1384,183,12050,0,743,0,1560
2014,May,Thursday,6:00-7:00,719,3903,0,1081,75,2137,221,799,170,662,172,1144,636,481,319,359,477,1118,894,756,1565,131,330,266,1249,154,1346,87,537,34,1125,61,1547,757,8168,0,904,0,1672
2014,May,Thursday,7:00-8:00,337,3783,0,920,23,1753,132,471,144,542,114,710,373,328,268,194,335,555,584,449,1059,76,266,337,885,120,1219,32,541,33,979,94,1335,285,5538,0,695,0,1465
2014,May,Thursday,8:00-9:00,523,1651,0,601,89,1438,22,410,98,416,104,423,201,293,207,176,211,338,351,298,919,100,245,190,1007,42,1081,10,439,22,748,58,769,784,3065,0,482,0,1005
2014,May,Thursday,9:00-10:00,195,484,0,182,65,286,17,288,69,261,65,362,172,162,115,67,80,140,142,152,391,53,129,98,436,22,473,7,301,17,451,51,595,702,159,0,320,0,599
2014,May,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,May,Friday,5:00-6:00,5111,588,0,150,45,658,76,196,17,120,79,342,209,339,512,74,127,354,341,71,268,29,46,48,197,78,134,6,45,2,83,20,89,216,4224,0,80,0,90
2014,May,Friday,6:00-7:00,8402,1777,0,719,54,2279,144,797,202,432,273,884,474,1134,845,434,1097,725,780,457,672,98,156,284,327,47,435,16,128,7,206,19,333,150,7977,0,178,0,243
2014,May,Friday,7:00-8:00,3588,3201,0,1177,248,3862,560,1964,235,1286,291,1432,1151,2685,1785,875,1867,1995,1226,705,1481,138,264,254,761,42,623,28,163,11,254,58,620,576,6476,0,333,0,563
2014,May,Friday,8:00-9:00,772,2925,0,1342,50,3957,226,1716,289,1470,436,2067,859,3011,1461,616,2243,1535,2441,1112,1247,100,343,234,847,38,555,15,195,7,326,52,593,142,4022,0,360,0,609
2014,May,Friday,9:00-10:00,736,2534,0,946,96,2645,204,1445,236,1338,219,1713,1052,2269,1591,840,1606,1588,1784,564,1491,117,284,214,960,47,559,6,169,4,257,8,410,387,3232,0,246,0,519
2014,May,Friday,10:00-11:00,474,2223,0,963,27,2304,231,1021,243,769,299,1480,579,1367,1310,777,1339,2181,1186,672,1340,155,287,185,796,71,535,36,181,6,359,10,451,126,4557,0,219,0,500
2014,May,Friday,11:00-12:00,1345,2856,0,939,52,1805,380,1194,183,799,224,1141,716,903,1294,819,1225,1463,1580,790,1220,96,302,237,770,75,576,7,202,9,323,39,510,260,3655,0,300,0,644
2014,May,Friday,12:00-1:00 PM,1506,2587,0,802,58,1968,133,972,229,662,294,1355,672,1299,907,795,1052,1309,1245,253,1704,68,317,334,647,16,625,28,243,10,416,21,526,372,6271,0,341,0,656
2014,May,Friday,1:00-2:00,968,3096,0,912,93,2529,164,928,261,713,249,1309,551,1252,869,634,1234,995,1703,498,1430,125,270,220,646,66,590,24,209,6,355,23,501,485,5199,0,332,0,741
2014,May,Friday,2:00-3:00,538,3134,0,897,67,2431,237,972,172,629,272,1196,412,1079,845,495,1141,1253,1600,779,1362,131,323,185,748,104,658,19,232,21,563,39,578,453,6134,0,382,0,817
2014,May,Friday,3:00-4:00,1684,2976,0,894,74,1815,227,805,191,637,207,831,557,1084,323,361,942,1095,1645,710,1362,86,328,243,737,118,756,65,262,5,638,21,765,539,7560,0,520,0,987
