year,month,day,hours,baclaran_northbound_out,edsa_southbound_out,edsa_northbound_out,libertad_southbound_out,libertad_northbound_out,gil_puyat_southbound_out,gil_puyat_northbound_out,vito_cruz_southbound_out,vito_cruz_northbound_out,quirouto_southbound_out,quirouto_northbound_out,pedro_gil_southbound_out,pedro_gil_northbound_out,un_avenue_southbound_out,un_avenue_northbound_out,central_southbound_out,central_northbound_out,carriedo_southbound_out,carriedo_northbound_out,doroteo_jose_southbound_out,doroteo_jose_northbound_out,bambang_southbound_out,bambang_northbound_out,tayuman_southbound_out,tayuman_northbound_out,blumentritt_southbound_out,blumentritt_northbound_out,abad_santos_southbound_out,abad_santos_northbound_out,r_papa_southbound_out,r_papa_northbound_out,5th_avenue_southbound_out,5th_avenue_northbound_out,monumento_southbound_out,monumento_northbound_out,balouttawak_southbound_out,balouttawak_northbound_out,roosevelt_southbound_out,roosevelt_northbound_out
2013,October,Friday,10:00-11:00,1353,2861,0,844,28,2250,286,996,256,673,300,1173,560,1159,1502,700,1249,2520,1371,699,1395,150,277,185,796,65,495,43,215,6,358,12,527,76,3781,0,338,0,919
2013,October,Friday,11:00-12:00,1387,2942,0,912,53,2208,472,1260,193,803,225,1103,692,1035,1483,764,1142,1691,1826,822,1269,93,292,237,770,70,533,8,241,9,322,45,595,157,2845,0,462,0,1183
2013,October,Friday,12:00-1:00 PM,1353,3219,0,819,59,2319,165,1027,242,665,296,1310,649,1490,1040,741,981,1512,1439,263,1773,66,307,334,647,15,578,33,289,10,415,25,615,224,5297,0,525,0,1206
2013,October,Friday,1:00-2:00,1272,3162,0,891,95,2978,204,980,275,716,250,1265,533,1435,997,591,1151,1149,1968,518,1488,120,261,220,646,61,545,29,249,6,354,27,585,292,4359,0,511,0,1362
2013,October,Friday,2:00-3:00,1225,3123,0,841,69,2720,294,1026,181,632,273,1110,398,1237,969,462,1064,1448,1849,810,1417,127,313,185,748,96,609,23,276,21,561,45,675,273,5274,0,588,0,1502
2013,October,Friday,3:00-4:00,1290,3812,0,913,75,2254,282,850,202,640,207,803,539,1243,370,337,879,1265,1901,739,1417,84,317,243,738,109,700,77,312,5,636,24,894,325,6719,0,801,0,1814
2013,October,Friday,4:00-5:00,1263,3362,0,799,143,2582,181,824,170,444,323,917,494,829,441,521,597,1756,1415,765,1620,115,381,222,991,97,923,54,457,10,722,46,1105,765,10884,0,933,0,2307
2013,October,Friday,5:00-6:00,1534,4838,0,1381,25,3200,238,951,215,634,218,1126,321,715,479,358,526,2256,1015,737,1911,138,395,507,889,107,1227,29,527,30,1043,53,1747,119,11977,0,1236,0,3098
2013,October,Friday,6:00-7:00,1425,4604,0,1192,83,2867,297,912,194,718,186,1194,664,595,395,362,481,1396,1116,850,1759,137,345,287,1350,154,1345,111,689,37,1211,78,1952,493,7340,0,1503,0,3321
2013,October,Friday,7:00-8:00,1247,3829,0,1014,25,2352,177,538,164,588,124,741,389,406,332,196,337,693,729,505,1190,79,278,364,956,120,1218,40,696,36,1054,118,1685,186,4528,0,1156,0,2910
2013,October,Friday,8:00-9:00,1173,1861,0,663,98,1674,29,468,112,451,113,441,210,363,256,178,213,422,438,335,1032,105,256,206,1088,42,1080,12,563,24,806,73,971,510,2284,0,803,0,1996
2013,October,Friday,9:00-10:00,427,600,0,350,71,420,23,329,79,283,71,378,180,201,142,68,81,174,152,171,370,55,115,106,387,22,370,9,270,18,364,65,405,457,496,0,462,0,1050
2013,October,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,October,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,October,Saturday,5:00-6:00,3073,1036,0,224,45,822,72,249,38,165,68,283,173,333,349,156,29,174,158,115,274,12,68,51,157,26,147,16,31,9,89,14,96,94,1699,0,162,0,193
2013,October,Saturday,6:00-7:00,3826,1749,0,465,15,1634,78,672,210,345,149,477,318,753,606,836,284,479,488,331,797,61,115,232,292,76,325,15,102,3,252,17,245,31,3142,0,293,0,448
2013,October,Saturday,7:00-8:00,4023,2453,0,825,38,3040,193,1375,401,591,245,1248,433,1121,1578,470,1191,781,1282,768,1416,215,196,209,534,162,456,104,142,10,263,39,614,82,1332,0,477,0,827
2013,October,Saturday,8:00-9:00,2997,2883,0,839,42,2975,152,1214,569,685,309,1063,865,1046,1231,561,1255,1166,1570,934,1294,248,160,167,660,146,417,118,115,21,249,28,562,85,377,0,521,0,920
2013,October,Saturday,9:00-10:00,2590,2933,0,710,40,2631,183,722,694,684,184,556,1310,1320,1082,407,1228,1173,1361,973,1159,172,226,284,576,44,464,74,140,7,203,13,396,111,210,0,352,0,877
2013,October,Saturday,10:00-11:00,3008,2549,0,664,22,2107,151,819,135,515,203,357,1147,961,599,324,1004,1102,1267,651,1390,139,309,327,594,105,442,29,212,11,319,14,464,74,1190,0,402,0,909
2013,October,Saturday,11:00-12:00,2715,3017,0,585,26,1976,165,715,273,425,223,964,519,681,677,324,1108,1214,1303,828,1434,114,266,186,687,51,577,42,199,23,314,19,455,125,1809,0,405,0,988
2013,October,Saturday,12:00-1:00 PM,1315,3490,0,727,24,2427,120,1090,64,411,174,1181,511,1038,535,276,1089,942,1208,718,1393,154,298,460,495,85,560,49,227,3,429,30,594,98,3986,0,487,0,1335
2013,October,Saturday,1:00-2:00,2306,3394,0,702,30,2027,162,666,299,491,77,969,429,1110,338,197,813,990,1360,639,1407,157,289,160,700,41,664,49,263,25,480,31,631,143,2953,0,621,0,1375
2013,October,Saturday,2:00-3:00,2567,3322,0,623,21,1920,104,735,287,311,293,764,763,784,298,172,735,1086,1187,591,1415,81,379,250,674,49,727,113,211,6,571,17,665,114,2770,0,614,0,1532
2013,October,Saturday,3:00-4:00,2563,3676,0,713,39,2082,164,563,293,408,105,792,452,442,431,209,680,655,1484,864,1268,178,277,187,801,143,714,106,250,41,515,29,653,200,4459,0,658,0,1647
2013,October,Saturday,4:00-5:00,1136,3870,0,796,47,2426,131,629,127,457,145,759,437,363,517,158,585,1139,950,716,1457,113,275,322,776,211,780,111,342,128,566,24,1024,271,7429,0,867,0,1901
2013,October,Saturday,5:00-6:00,1202,4740,0,1068,56,2940,144,863,100,237,508,844,416,533,363,271,409,814,908,1005,926,118,305,629,595,183,900,87,400,174,817,27,1289,293,8693,0,1123,0,2234
2013,October,Saturday,6:00-7:00,2749,5156,0,869,27,2508,91,871,82,255,415,947,282,179,559,178,397,144,957,944,1157,128,278,426,876,150,1021,344,278,68,794,20,1232,177,4386,0,1157,0,2417
2013,October,Saturday,7:00-8:00,1112,3224,0,872,21,2521,74,855,69,177,531,829,295,158,365,97,312,71,685,623,843,73,187,330,742,180,786,262,299,65,646,22,1167,130,2555,0,839,0,1701
2013,October,Saturday,8:00-9:00,1052,2249,0,542,10,1460,66,426,67,276,213,561,233,131,252,90,145,49,527,391,568,56,152,446,520,86,682,86,317,48,441,23,778,66,1589,0,671,0,1382
2013,October,Saturday,9:00-10:00,202,459,0,178,7,244,36,218,34,140,108,258,107,65,125,28,45,14,26,129,18,19,14,95,20,25,17,32,18,20,18,7,37,21,281,0,131,0,270
2013,October,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,October,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,October,Sunday,5:00-6:00,2006,687,0,136,41,604,70,179,15,70,46,201,123,152,230,37,64,178,171,64,241,27,43,35,146,54,92,9,70,2,63,16,71,47,1750,0,103,0,142
2013,October,Sunday,6:00-7:00,1720,1413,0,330,25,934,59,369,94,153,96,282,151,408,304,88,222,408,439,303,446,59,94,135,156,31,286,12,97,6,178,10,177,91,2233,0,229,0,263
2013,October,Sunday,7:00-8:00,1078,1615,0,495,104,1279,186,615,74,285,65,427,343,561,373,205,437,966,594,404,849,61,117,123,368,30,449,30,175,10,222,28,300,190,2213,0,281,0,437
2013,October,Sunday,8:00-9:00,2448,1955,0,537,20,1454,79,543,92,334,99,639,265,591,287,134,487,797,1267,589,660,39,134,124,450,32,468,17,222,6,292,28,323,107,2470,0,349,0,543
2013,October,Sunday,9:00-10:00,1737,2299,0,533,54,1603,119,829,135,408,67,745,458,732,513,287,549,1049,1178,414,1094,67,163,128,573,35,412,9,230,5,290,7,336,71,2100,0,384,0,828
2013,October,Sunday,10:00-11:00,1313,2402,0,580,17,1345,135,716,170,337,131,725,284,515,493,234,404,1672,909,498,993,98,181,123,532,57,429,36,182,5,292,8,355,371,3093,0,335,0,798
2013,October,Sunday,11:00-12:00,2138,2445,0,504,28,1415,298,631,96,383,107,795,498,393,563,370,553,1021,1103,557,861,63,197,163,531,55,424,6,162,9,336,31,412,73,2291,0,395,0,989
2013,October,Sunday,12:00-1:00 PM,1047,2768,0,579,42,1593,107,548,129,332,148,667,331,522,365,318,420,1040,990,171,1152,39,185,197,381,14,531,21,181,9,368,15,366,263,2839,0,422,0,1020
2013,October,Sunday,1:00-2:00,2126,2749,0,444,45,1556,101,580,163,354,124,844,355,496,344,220,428,780,1335,341,978,95,206,197,577,53,476,21,181,6,319,19,413,239,2637,0,420,0,1085
2013,October,Sunday,2:00-3:00,2350,2641,0,554,41,1607,156,650,115,388,168,746,257,610,478,195,449,986,1258,587,1026,92,227,140,565,78,494,20,240,14,371,30,444,201,2733,0,441,0,1146
2013,October,Sunday,3:00-4:00,1767,2973,0,563,46,1509,189,812,193,345,112,609,409,869,259,163,424,888,1334,532,1020,62,236,202,614,82,528,52,210,4,515,15,542,550,3094,0,488,0,1235
2013,October,Sunday,4:00-5:00,1564,3037,0,661,118,1713,120,792,164,348,253,737,397,535,285,269,308,1163,936,447,946,74,247,167,744,66,626,29,242,7,508,23,549,305,3702,0,552,0,1264
2013,October,Sunday,5:00-6:00,1071,2248,0,831,15,1795,142,612,138,432,148,917,262,545,365,195,288,1202,541,391,1012,85,242,335,589,56,644,19,338,16,549,21,684,185,4294,0,556,0,1365
2013,October,Sunday,6:00-7:00,1095,2143,0,672,47,1515,163,700,149,472,122,708,394,354,235,192,255,749,599,417,863,79,199,172,811,82,718,47,290,15,511,27,674,486,4070,0,572,0,1394
2013,October,Sunday,7:00-8:00,1044,2063,0,733,18,1318,99,471,144,451,95,600,315,247,202,129,223,367,386,306,720,56,197,266,699,62,626,20,350,19,553,42,604,192,3276,0,541,0,1290
2013,October,Sunday,8:00-9:00,1060,1339,0,463,69,1399,19,424,101,343,86,493,234,223,157,114,137,262,272,204,627,83,203,132,697,25,655,8,360,16,549,43,577,54,900,0,512,0,1182
2013,October,Sunday,9:00-10:00,203,457,0,202,9,268,59,176,54,164,35,225,118,98,80,19,33,0,19,63,16,19,11,41,15,7,14,3,15,4,16,10,16,17,115,0,40,0,74
2013,October,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Monday,5:00-6:00,5364,904,0,155,47,851,98,238,20,134,88,386,235,423,641,80,137,288,277,76,286,30,47,48,197,76,131,7,52,2,85,23,104,128,3892,0,121,0,167
2013,November,Monday,6:00-7:00,8311,2733,0,744,56,2950,187,971,246,483,304,996,534,1418,1056,467,1181,589,634,489,719,100,158,284,327,46,426,19,150,8,213,22,391,89,7467,0,271,0,450
2013,November,Monday,7:00-8:00,4041,4715,0,1138,256,3856,725,2335,287,1393,324,1574,1297,3326,2232,942,2009,1621,996,754,1584,140,268,253,760,41,611,33,191,11,262,69,728,342,5266,0,507,0,1044
2013,November,Monday,8:00-9:00,3062,3957,0,1065,52,2763,292,1903,353,1424,486,2014,968,3193,1827,646,2414,1247,1984,1190,1333,102,349,234,846,37,544,17,228,7,336,62,697,84,3253,0,548,0,1130
2013,November,Monday,9:00-10:00,2209,3306,0,891,99,2521,264,1328,287,973,244,1763,1185,2324,1990,847,1728,1290,1450,603,1594,119,289,214,959,46,548,8,198,4,265,10,481,229,2459,0,375,0,963
2013,November,Monday,10:00-11:00,2102,2814,0,819,28,2089,299,1110,296,768,333,1337,653,1175,1638,693,1441,1772,964,719,1433,158,292,184,795,69,524,42,212,6,370,12,529,75,3909,0,334,0,927
2013,November,Monday,11:00-12:00,1918,2717,0,903,54,1862,492,1454,222,892,250,1285,806,1129,1618,881,1318,1189,1284,845,1305,98,308,237,769,74,564,8,237,9,333,45,599,154,3070,0,456,0,1194
2013,November,Monday,12:00-1:00 PM,1960,2739,0,830,60,2048,172,1185,279,739,328,1527,757,1625,1134,855,1132,1064,1012,271,1823,69,323,334,646,16,612,33,285,10,428,25,618,221,5490,0,519,0,1216
2013,November,Monday,1:00-2:00,1885,2804,0,883,97,2461,212,1131,318,796,278,1475,621,1566,1087,682,1327,808,1384,533,1530,127,275,220,645,65,577,28,246,7,365,27,588,288,4632,0,505,0,1374
2013,November,Monday,2:00-3:00,1760,2750,0,928,69,2292,306,1184,209,702,304,1347,464,1349,1057,533,1228,1019,1300,833,1457,133,329,184,747,102,644,23,272,22,579,45,678,268,5572,0,581,0,1515
2013,November,Monday,3:00-4:00,1694,3265,0,904,76,2399,294,981,233,711,231,936,628,1355,404,389,1013,890,1337,759,1457,88,334,243,737,115,741,76,307,5,657,25,899,320,7032,0,792,0,1830
2013,November,Monday,4:00-5:00,1637,3052,0,810,144,2408,189,950,196,493,359,1069,576,904,481,601,688,1235,995,787,1665,121,401,222,989,103,977,54,450,10,746,46,1111,754,11418,0,922,0,2327
2013,November,Monday,5:00-6:00,2180,4238,0,1400,25,3269,248,1097,248,704,242,1312,375,780,522,412,607,1587,714,758,1964,145,415,506,888,114,1299,29,519,30,1078,53,1756,117,12209,0,1221,0,3125
2013,November,Monday,6:00-7:00,1952,3809,0,1158,84,2955,309,1052,224,798,207,1392,774,649,431,417,555,982,785,873,1808,144,362,287,1348,163,1424,110,679,38,1251,78,1962,485,7464,0,1486,0,3350
2013,November,Monday,7:00-8:00,1767,3175,0,990,25,2401,185,620,189,653,138,864,454,443,363,226,389,487,513,519,1223,83,292,364,955,127,1289,40,686,37,1089,119,1694,183,4680,0,1142,0,2935
2013,November,Monday,8:00-9:00,1532,1772,0,672,100,1383,30,540,129,501,125,515,244,396,280,205,245,297,308,345,1061,110,270,205,1087,44,1144,12,555,25,832,74,976,502,2465,0,793,0,2014
2013,November,Monday,9:00-10:00,455,580,0,307,72,381,23,379,91,315,79,441,209,219,155,78,93,123,113,176,381,58,108,106,353,24,340,9,265,18,401,65,427,450,867,0,315,0,970
2013,November,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Tuesday,5:00-6:00,4961,871,0,151,45,813,94,227,20,125,82,364,222,404,611,77,132,282,271,73,274,29,47,47,195,74,126,7,53,2,84,23,102,126,3703,0,114,0,159
2013,November,Tuesday,6:00-7:00,7482,2635,0,724,54,2819,179,926,235,452,285,940,504,1354,1008,450,1136,576,621,469,690,100,158,281,323,44,411,19,152,8,209,22,384,88,7135,0,255,0,430
2013,November,Tuesday,7:00-8:00,2920,4260,0,1186,250,4172,693,2282,273,1345,304,1522,1224,3206,2131,906,1933,1587,976,723,1520,140,268,251,753,40,589,34,193,11,257,67,715,337,4985,0,478,0,996
2013,November,Tuesday,8:00-9:00,1909,3681,0,1081,50,3526,279,1757,336,1264,456,1924,913,2971,1744,637,2323,1221,1942,1141,1279,102,348,232,838,35,524,17,231,7,330,60,684,83,3048,0,517,0,1078
2013,November,Tuesday,9:00-10:00,1639,3046,0,879,97,2602,252,1258,274,997,229,1673,1119,2180,1900,870,1663,1263,1419,578,1529,118,288,212,950,45,528,8,200,4,260,9,473,226,2343,0,353,0,919
2013,November,Tuesday,10:00-11:00,1542,2475,0,856,28,2038,285,1140,282,723,312,1384,616,1242,1564,690,1387,1735,944,690,1375,158,291,183,787,67,505,43,215,6,363,12,520,74,3758,0,315,0,885
2013,November,Tuesday,11:00-12:00,1487,2691,0,889,53,1953,470,1343,212,808,234,1196,761,1078,1544,848,1268,1164,1257,811,1252,98,307,234,762,71,544,8,240,9,327,45,588,152,2934,0,431,0,1139
2013,November,Tuesday,12:00-1:00 PM,1478,2639,0,807,58,2192,164,1130,266,693,308,1441,714,1551,1083,823,1089,1041,991,260,1749,69,322,331,640,15,590,33,288,10,421,24,607,217,5259,0,490,0,1160
2013,November,Tuesday,1:00-2:00,1463,2870,0,919,94,2360,203,1079,303,746,261,1392,586,1495,1038,656,1277,791,1355,511,1468,126,274,218,639,62,557,28,248,7,359,27,578,284,4423,0,477,0,1311
2013,November,Tuesday,2:00-3:00,1370,2921,0,894,68,2196,293,1129,199,655,285,1270,438,1288,1009,513,1181,997,1273,799,1397,133,328,183,740,98,621,23,275,22,569,44,666,265,5301,0,548,0,1445
2013,November,Tuesday,3:00-4:00,1378,3263,0,900,74,2331,281,935,222,666,216,884,593,1294,385,374,975,871,1309,729,1397,88,333,240,730,111,714,77,311,5,646,24,883,315,6733,0,747,0,1746
2013,November,Tuesday,4:00-5:00,1305,3058,0,788,141,2422,181,907,187,462,336,1009,544,863,459,579,662,1209,974,755,1597,120,400,220,980,99,942,54,455,10,733,45,1091,743,10905,0,870,0,2221
2013,November,Tuesday,5:00-6:00,1762,4359,0,1363,25,3116,237,1047,237,660,227,1239,354,745,499,397,584,1554,699,727,1884,145,415,501,880,110,1253,29,525,30,1058,52,1724,116,11738,0,1152,0,2982
2013,November,Tuesday,6:00-7:00,1575,3907,0,1176,81,2791,296,1004,213,748,194,1314,731,620,411,402,534,961,768,838,1734,144,362,284,1335,157,1374,111,687,37,1229,77,1927,478,7124,0,1402,0,3197
2013,November,Tuesday,7:00-8:00,1471,3195,0,1001,25,2280,177,592,181,612,129,816,429,423,346,217,375,477,502,498,1173,83,292,360,946,123,1244,40,693,36,1069,117,1663,180,4476,0,1078,0,2801
2013,November,Tuesday,8:00-9:00,1279,1709,0,654,97,1452,29,515,123,470,117,486,231,378,267,197,236,291,301,331,1018,110,269,203,1077,43,1103,12,561,24,817,72,959,495,2330,0,748,0,1922
2013,November,Tuesday,9:00-10:00,367,572,0,314,71,406,22,362,86,295,74,416,198,209,148,75,90,120,113,168,357,58,110,105,359,23,344,9,286,18,380,64,434,443,556,0,375,0,1057
2013,November,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Wednesday,5:00-6:00,4666,1345,0,147,44,801,93,228,20,125,82,358,218,402,608,78,133,285,274,74,276,29,47,48,198,76,130,7,54,2,86,23,102,125,3901,0,116,0,165
2013,November,Wednesday,6:00-7:00,7011,3556,0,706,53,2776,176,930,236,450,284,924,495,1346,1003,456,1152,583,628,472,694,100,158,286,329,46,424,19,154,8,214,21,381,87,7555,0,258,0,444
2013,November,Wednesday,7:00-8:00,4142,4259,0,1034,243,3541,683,2291,274,1339,303,1496,1203,3188,2119,919,1961,1605,986,728,1529,140,267,255,765,41,608,34,197,11,264,67,710,335,5577,0,484,0,1029
2013,November,Wednesday,8:00-9:00,3085,2949,0,969,49,2852,275,1823,338,1449,453,2054,898,3285,1735,646,2355,1235,1964,1149,1287,102,347,235,852,37,541,18,235,7,339,60,680,82,3537,0,523,0,1114
2013,November,Wednesday,9:00-10:00,2229,2468,0,836,94,2450,248,1456,275,1177,227,1693,1100,2297,1890,806,1686,1277,1435,582,1539,118,288,215,966,46,545,8,204,4,267,9,470,225,2699,0,357,0,950
2013,November,Wednesday,10:00-11:00,2131,1980,0,839,27,1919,281,1119,283,746,311,1402,605,1394,1555,759,1406,1754,954,694,1384,157,291,186,800,69,521,44,219,6,373,12,516,73,4026,0,318,0,914
2013,November,Wednesday,11:00-12:00,2115,2342,0,839,51,1801,463,1393,213,832,233,1192,748,1072,1536,860,1286,1177,1271,816,1260,98,306,238,774,73,562,8,244,9,336,44,584,151,3159,0,436,0,1177
2013,November,Wednesday,12:00-1:00 PM,2094,2502,0,813,57,1926,162,1130,267,678,306,1391,702,1543,1077,834,1105,1053,1002,261,1760,69,321,336,651,16,609,34,293,10,432,24,603,216,5534,0,496,0,1200
2013,November,Wednesday,1:00-2:00,1979,2545,0,866,92,2406,200,1072,304,742,260,1368,576,1486,1032,666,1295,800,1370,514,1477,126,273,221,650,64,575,29,253,7,368,26,574,282,4597,0,482,0,1355
2013,November,Wednesday,2:00-3:00,1806,2534,0,833,66,2371,288,1086,200,655,283,1249,430,1281,1004,520,1198,1009,1287,804,1406,133,328,186,752,101,641,23,280,22,584,44,661,263,5510,0,554,0,1494
2013,November,Wednesday,3:00-4:00,1874,3212,0,847,72,1990,277,939,223,663,215,868,582,1287,383,379,989,881,1324,733,1406,88,332,244,741,115,737,78,316,5,663,24,876,313,6920,0,755,0,1805
2013,November,Wednesday,4:00-5:00,1650,2973,0,756,137,2226,178,902,188,460,335,992,534,858,457,587,672,1223,985,759,1608,120,400,224,996,103,972,55,463,10,752,45,1083,738,11077,0,880,0,2295
2013,November,Wednesday,5:00-6:00,2243,3949,0,1234,24,3087,234,1051,238,657,226,1217,347,741,496,402,592,1571,707,731,1896,144,414,509,894,113,1293,30,535,31,1087,52,1712,115,12014,0,1165,0,3082
2013,November,Wednesday,6:00-7:00,2079,3419,0,1096,79,2812,291,1007,214,745,193,1291,718,617,409,407,541,972,777,843,1745,144,361,288,1357,162,1418,113,700,38,1262,76,1914,475,7398,0,1418,0,3304
2013,November,Wednesday,7:00-8:00,1948,2801,0,976,24,2306,174,594,181,609,129,802,421,421,344,220,380,483,508,501,1181,83,291,366,961,126,1283,41,706,37,1098,116,1652,179,4485,0,1090,0,2895
2013,November,Wednesday,8:00-9:00,1629,1642,0,612,95,1283,28,517,124,468,117,477,227,376,265,200,240,294,305,333,1025,109,269,207,1094,44,1138,13,572,25,839,72,952,492,2319,0,757,0,1986
2013,November,Wednesday,9:00-10:00,561,631,0,283,54,375,22,313,77,244,68,359,169,208,131,76,91,121,120,170,307,58,112,106,308,24,314,9,254,19,351,64,544,434,591,0,472,0,1130
2013,November,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Thursday,5:00-6:00,5002,846,0,149,45,794,92,231,20,123,81,357,217,403,610,78,134,284,273,74,278,29,46,47,193,73,126,7,51,2,82,22,99,123,3651,0,112,0,159
2013,November,Thursday,6:00-7:00,7606,2559,0,713,53,2753,174,940,238,445,281,921,494,1351,1006,459,1160,581,626,475,699,98,155,278,320,44,409,18,147,7,205,21,373,85,7002,0,251,0,428
2013,November,Thursday,7:00-8:00,4526,3915,0,1034,246,3212,677,2317,278,1324,299,1414,1199,3085,2127,925,1974,1600,983,733,1540,138,263,249,746,39,587,33,188,11,252,65,695,328,4881,0,469,0,991
2013,November,Thursday,8:00-9:00,3598,3166,0,903,50,2470,273,1794,341,1309,448,1930,895,2924,1741,651,2371,1231,1958,1157,1297,100,342,229,830,35,523,17,224,7,323,59,665,81,2935,0,507,0,1073
2013,November,Thursday,9:00-10:00,2706,2760,0,876,95,2156,246,1406,278,1079,225,1488,1096,1982,1896,730,1697,1273,1431,586,1550,116,284,209,941,45,527,7,194,4,255,9,460,220,2242,0,347,0,914
2013,November,Thursday,10:00-11:00,2496,2245,0,792,27,1712,279,1132,287,641,307,1144,604,1267,1561,709,1416,1749,951,699,1394,155,286,181,780,66,504,42,209,6,356,12,505,72,3645,0,309,0,881
2013,November,Thursday,11:00-12:00,2233,2148,0,907,52,1654,459,1409,215,823,231,1188,746,1076,1541,865,1294,1174,1267,822,1269,96,302,232,754,71,543,8,233,9,320,43,571,148,2885,0,423,0,1134
2013,November,Thursday,12:00-1:00 PM,2253,2422,0,796,58,1918,160,1132,270,642,303,1314,700,1516,1080,840,1112,1049,999,263,1772,68,317,327,634,15,588,32,280,10,412,24,590,212,5174,0,481,0,1155
2013,November,Thursday,1:00-2:00,2268,2501,0,879,93,2058,198,1053,308,734,257,1364,574,1492,1036,670,1304,798,1366,518,1488,124,270,216,633,62,555,28,241,6,352,26,561,276,4350,0,468,0,1305
2013,November,Thursday,2:00-3:00,2126,2495,0,891,67,1964,286,1096,202,648,280,1245,429,1285,1007,523,1206,1005,1283,810,1416,131,323,181,733,98,620,22,267,21,558,43,647,257,5270,0,538,0,1438
2013,November,Thursday,3:00-4:00,1932,3173,0,866,73,1955,275,950,225,656,213,866,581,1291,385,382,996,878,1319,738,1416,86,328,238,723,111,712,75,302,5,633,23,858,307,6718,0,733,0,1738
2013,November,Thursday,4:00-5:00,1830,2791,0,759,139,2233,176,895,190,455,331,989,532,861,458,591,676,1219,982,765,1619,118,394,218,970,99,939,53,442,10,718,44,1060,723,10970,0,854,0,2210
2013,November,Thursday,5:00-6:00,2418,4153,0,1148,24,2895,232,1063,241,649,223,1213,346,743,498,405,596,1566,704,737,1909,142,408,496,871,109,1249,29,510,29,1038,51,1676,113,11782,0,1131,0,2968
2013,November,Thursday,6:00-7:00,2269,3436,0,1084,80,2715,289,1019,217,736,191,1287,716,619,410,410,545,969,774,849,1758,142,356,281,1322,157,1370,108,667,36,1204,74,1873,465,7223,0,1375,0,3182
2013,November,Thursday,7:00-8:00,1982,2836,0,966,24,2236,172,601,183,603,127,799,420,422,345,222,382,481,506,505,1189,82,287,357,937,122,1240,39,673,36,1048,114,1617,175,4561,0,1058,0,2788
2013,November,Thursday,8:00-9:00,1623,1614,0,644,96,1270,28,522,125,463,116,476,226,377,266,201,241,293,304,335,1032,108,265,201,1066,43,1100,12,545,24,801,70,932,482,2401,0,734,0,1913
2013,November,Thursday,9:00-10:00,536,538,0,260,69,348,22,367,88,290,73,408,194,209,148,77,92,121,114,171,376,57,108,104,369,23,357,9,275,18,421,62,465,431,614,0,356,0,937
2013,November,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,November,Friday,5:00-6:00,4412,1367,0,147,44,810,94,204,18,118,77,342,209,364,551,72,123,362,348,71,268,27,43,45,185,87,149,6,47,2,77,21,95,125,3588,0,100,0,165
