year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2011,March,Saturday,5:00-6:00,634,10,1331,107,144,128,469,38,99,34,149,132,140,74,111,44,8,91,144,341,14,105,8,395,28,458,6,244,22,264,16,727,10,2632,20,0,0,0,0
2011,March,Saturday,6:00-7:00,1069,78,2676,75,428,107,1182,43,262,61,267,92,367,255,140,83,27,155,307,743,38,173,7,503,111,655,10,307,54,358,56,1247,11,4712,137,0,0,0,0
2011,March,Saturday,7:00-8:00,1741,66,3941,240,543,389,1358,62,430,181,360,300,415,339,210,181,48,343,343,932,288,240,60,919,57,1007,19,492,122,530,41,1683,32,6307,106,0,0,0,0
2011,March,Saturday,8:00-9:00,1622,114,3673,240,504,503,1008,91,456,145,438,360,357,354,226,170,104,448,420,944,278,298,52,922,176,981,47,459,126,485,95,1596,56,5887,183,0,0,0,0
2011,March,Saturday,9:00-10:00,1592,59,3240,194,528,1007,662,132,419,134,420,223,572,357,282,303,33,473,609,975,266,300,49,760,228,880,50,366,96,379,102,1252,48,4873,88,0,0,0,0
2011,March,Saturday,10:00-11:00,1440,85,2910,167,488,406,1185,213,386,168,426,288,673,394,239,223,263,677,597,1123,109,197,138,709,171,750,32,263,89,348,67,1027,47,4350,127,0,0,0,0
2011,March,Saturday,11:00-12:00,1497,91,2758,173,432,583,1060,152,637,194,476,581,477,348,551,469,201,763,688,905,374,350,51,679,236,730,87,286,90,262,88,952,47,4156,138,0,0,0,0
2011,March,Saturday,12:00-1:00 PM,1545,129,3075,159,555,473,1456,97,896,248,438,443,915,722,476,590,304,811,897,1184,257,358,81,807,253,780,39,233,159,302,139,886,82,4059,170,0,0,0,0
2011,March,Saturday,1:00-2:00,1574,121,3095,288,362,461,1343,492,496,145,461,591,715,514,635,562,448,825,899,1111,452,342,65,887,116,716,66,180,178,270,95,719,75,3511,138,0,0,0,0
2011,March,Saturday,2:00-3:00,1493,104,2938,218,442,934,1021,218,755,123,603,700,696,680,527,584,515,910,999,977,579,320,79,654,238,682,49,179,157,228,136,541,157,3412,120,0,0,0,0
2011,March,Saturday,3:00-4:00,1709,111,2954,278,381,493,1614,551,509,255,493,940,713,619,717,667,631,832,1229,1104,661,302,145,594,370,524,247,209,105,176,161,646,216,3305,124,0,0,0,0
2011,March,Saturday,4:00-5:00,2161,124,3111,372,562,415,1907,256,955,134,644,567,1083,767,808,752,873,1260,1062,690,1295,315,153,576,468,523,229,209,111,202,189,752,122,3399,135,0,0,0,0
2011,March,Saturday,5:00-6:00,2402,87,3226,369,523,780,1769,318,996,373,483,601,1383,1082,898,1037,779,1317,1560,1098,1466,333,256,696,599,463,624,222,201,132,258,813,200,3315,89,0,0,0,0
2011,March,Saturday,6:00-7:00,2156,33,3079,258,507,1164,835,398,661,436,325,728,1155,638,852,1127,505,1339,1447,1064,1220,348,100,867,426,681,305,278,43,192,130,333,418,3509,37,0,0,0,0
2011,March,Saturday,7:00-8:00,1193,45,2466,267,341,477,1336,249,561,161,396,670,792,400,395,525,741,756,881,1039,721,257,54,720,283,534,168,138,92,194,17,494,86,2743,50,0,0,0,0
2011,March,Saturday,8:00-9:00,859,26,1878,149,324,472,767,79,438,97,232,378,666,243,334,465,362,398,475,659,543,124,57,496,203,265,237,147,19,121,46,332,31,2265,32,0,0,0,0
2011,March,Saturday,9:00-10:00,5,0,14,2,9,4,12,9,58,7,30,25,78,115,214,153,147,41,76,268,89,22,19,242,60,137,24,47,5,40,5,120,6,550,7,0,0,0,0
2011,March,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,March,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,March,Sunday,5:00-6:00,522,9,882,111,104,115,283,38,48,14,139,59,159,78,62,34,14,69,145,238,19,70,2,34,214,313,5,126,56,182,14,186,244,1801,19,0,0,0,0
2011,March,Sunday,6:00-7:00,784,26,1393,174,158,192,517,28,164,75,157,160,227,223,136,71,33,140,230,416,45,112,13,19,356,403,8,212,17,209,14,282,345,2450,46,0,0,0,0
2011,March,Sunday,7:00-8:00,1170,129,1952,210,238,356,617,74,212,59,291,145,267,69,218,124,28,346,249,463,127,145,19,70,417,487,32,206,68,252,18,586,223,2564,170,0,0,0,0
2011,March,Sunday,8:00-9:00,1392,174,2028,241,203,324,609,77,232,173,200,249,308,123,186,111,46,400,389,654,79,179,33,98,573,623,31,227,139,264,65,645,307,3225,277,0,0,0,0
2011,March,Sunday,9:00-10:00,1590,178,2086,96,370,369,663,80,277,138,307,162,407,179,168,106,63,686,413,718,209,227,28,142,585,751,33,215,131,299,59,712,211,3303,283,0,0,0,0
2011,March,Sunday,10:00-11:00,1699,161,2106,378,233,306,635,61,342,74,294,287,419,168,204,105,105,489,770,785,105,191,32,286,422,675,32,207,126,191,112,613,192,3329,254,0,0,0,0
2011,March,Sunday,11:00-12:00,1880,126,2040,208,306,446,567,136,262,185,223,271,387,265,101,229,200,724,842,887,101,189,52,140,591,589,62,117,197,289,56,605,138,3114,193,0,0,0,0
2011,March,Sunday,12:00-1:00 PM,1695,203,1947,216,254,368,541,137,323,110,312,205,487,528,157,183,193,946,578,370,557,159,75,196,558,539,157,163,157,213,99,622,121,2624,274,0,0,0,0
2011,March,Sunday,1:00-2:00,1687,193,1932,156,278,367,678,114,387,59,378,226,502,319,128,189,245,1098,562,846,198,198,56,133,588,629,89,184,155,134,196,640,74,3176,318,0,0,0,0
2011,March,Sunday,2:00-3:00,1633,177,2162,254,293,377,745,187,409,99,416,410,461,397,220,247,242,1086,590,790,241,255,43,134,643,602,59,138,188,231,90,649,92,3172,260,0,0,0,0
2011,March,Sunday,3:00-4:00,1903,192,2278,224,259,404,855,123,444,112,353,257,629,442,239,215,285,1056,608,904,305,187,70,210,496,726,68,195,120,88,228,782,47,3149,265,0,0,0,0
2011,March,Sunday,4:00-5:00,2088,231,2303,322,275,753,577,175,357,256,264,230,701,341,359,266,415,835,945,1064,315,205,82,176,575,630,44,145,127,149,162,632,35,2987,300,0,0,0,0
2011,March,Sunday,5:00-6:00,2172,124,2155,183,347,359,992,60,512,134,306,349,632,452,460,203,396,1276,595,930,306,149,30,118,607,464,44,168,64,158,143,606,74,2903,167,0,0,0,0
2011,March,Sunday,6:00-7:00,1955,41,2228,268,248,293,1096,73,497,110,256,375,668,246,674,315,458,989,767,846,321,165,34,268,388,440,34,116,74,132,39,484,117,2582,47,0,0,0,0
2011,March,Sunday,7:00-8:00,1368,150,2011,75,340,322,943,96,503,161,232,310,623,114,435,202,427,835,500,797,224,110,22,112,486,394,30,135,63,100,38,385,107,2074,154,0,0,0,0
2011,March,Sunday,8:00-9:00,690,32,1447,216,134,309,672,87,349,84,208,160,662,93,450,152,297,363,387,619,147,97,9,91,387,342,9,117,9,78,70,232,51,2016,45,0,0,0,0
2011,March,Sunday,9:00-10:00,0,3,0,3,0,12,0,45,0,26,0,203,0,102,0,186,0,40,74,125,42,18,15,47,187,87,15,36,4,30,4,71,4,517,7,0,0,0,0
2011,March,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Monday,5:00-6:00,893,13,1770,37,211,165,604,41,107,49,214,173,183,83,124,48,9,107,169,470,19,170,13,469,33,525,7,323,29,353,21,1148,17,2199,1631,333,9,297,0
2011,April,Monday,6:00-7:00,1992,122,4174,320,431,142,1562,68,414,102,448,123,493,275,152,100,32,183,362,1056,54,301,13,754,166,889,13,617,108,574,90,2485,21,5722,2534,733,23,928,0
2011,April,Monday,7:00-8:00,2592,90,5377,308,695,499,1742,94,650,268,533,447,618,366,227,219,58,465,465,1309,404,381,95,1259,78,1382,26,668,166,693,109,2865,54,6378,3040,845,24,1191,0
2011,April,Monday,8:00-9:00,2430,159,5105,287,602,712,1428,100,504,189,572,441,437,396,253,218,133,521,488,1407,414,369,65,1016,194,1213,58,508,140,538,105,2123,74,5967,2192,625,18,910,0
2011,April,Monday,9:00-10:00,1952,83,4583,190,516,1186,780,137,438,174,546,267,683,403,318,338,37,555,715,1337,365,310,50,823,248,863,49,367,96,414,112,1568,60,4700,1608,442,15,579,0
2011,April,Monday,10:00-11:00,1755,108,3679,187,546,542,1584,198,359,224,567,342,801,554,336,233,274,748,660,1321,129,197,138,744,179,750,32,295,100,338,65,1183,54,3668,1467,320,13,508,0
2011,April,Monday,11:00-12:00,1598,114,3437,198,495,747,1358,152,637,243,593,698,573,406,642,484,207,842,760,998,412,274,40,696,242,750,89,253,80,294,99,996,50,3583,1027,304,12,427,0
2011,April,Monday,12:00-1:00 PM,1688,144,3450,154,537,508,1565,87,806,290,512,468,966,774,510,532,275,817,904,1352,293,337,76,829,259,756,38,215,147,289,133,915,84,2731,2168,262,9,433,0
2011,April,Monday,1:00-2:00,1620,124,3164,322,405,475,1384,417,420,231,734,718,868,652,806,532,425,966,1053,1053,429,336,64,845,111,691,64,180,178,299,105,845,88,3043,1499,227,8,412,0
2011,April,Monday,2:00-3:00,1716,104,2954,248,503,1030,1126,226,781,163,799,914,909,1090,846,633,559,1010,1108,1044,618,337,83,761,277,669,48,149,131,188,112,635,184,2195,1601,169,7,354,0
2011,April,Monday,3:00-4:00,1715,108,2890,311,427,619,2030,561,518,374,724,1169,886,1038,1202,769,728,942,1392,1072,641,283,136,602,375,432,204,186,93,144,131,493,165,1996,1322,158,4,308,0
2011,April,Monday,4:00-5:00,1938,124,3118,377,570,505,2321,385,1436,227,1094,876,1672,1494,1575,893,1036,1507,1271,688,1292,293,142,588,478,444,194,184,98,138,129,546,88,1917,1353,151,3,289,0
2011,April,Monday,5:00-6:00,2247,103,3814,456,646,1221,2768,446,1397,655,847,921,2118,1858,1542,1180,887,1575,1866,907,1211,227,295,627,540,337,454,148,135,96,188,703,173,1899,967,174,5,418,0
2011,April,Monday,6:00-7:00,2038,41,3801,385,756,1203,2839,598,993,676,504,855,1355,1203,1606,1209,542,1616,1747,1019,1168,94,327,764,375,526,236,240,37,120,82,330,415,1404,1098,175,5,376,0
2011,April,Monday,7:00-8:00,1136,58,3175,355,454,768,2151,383,863,212,523,903,1068,907,894,616,869,939,1094,1068,742,62,295,668,263,461,145,132,88,132,50,405,70,1178,921,152,3,310,0
2011,April,Monday,8:00-9:00,761,45,2458,288,368,523,1464,262,590,135,333,620,733,600,592,465,656,408,486,702,579,55,119,486,199,225,201,139,18,164,14,245,92,1304,623,89,2,211,0
2011,April,Monday,9:00-10:00,159,8,591,55,120,243,394,84,464,46,109,305,537,231,317,300,234,147,126,190,354,36,82,424,75,75,188,80,6,107,6,161,15,475,416,36,3,112,0
2011,April,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Tuesday,5:00-6:00,822,13,1711,37,213,162,592,41,108,46,202,168,178,85,126,47,9,105,167,453,18,172,13,485,35,537,7,339,30,364,22,1043,15,2013,1493,345,9,311,0
2011,April,Tuesday,6:00-7:00,1832,118,4035,322,434,139,1531,69,417,96,422,120,479,281,155,98,31,181,358,1017,52,305,13,780,172,909,14,647,113,592,93,2256,19,5236,2319,760,24,973,0
2011,April,Tuesday,7:00-8:00,2383,87,5199,310,700,489,1707,94,654,253,501,434,600,374,232,216,57,460,460,1260,390,386,96,1302,80,1413,27,701,174,715,113,2601,49,5837,2782,875,25,1248,0
2011,April,Tuesday,8:00-9:00,2235,154,4936,289,606,698,1399,101,507,177,538,428,425,405,258,215,131,515,482,1355,399,373,66,1051,201,1240,60,533,147,554,108,1927,67,5461,2006,648,19,954,0
2011,April,Tuesday,9:00-10:00,1795,80,4431,191,520,1162,764,138,441,164,514,259,663,412,325,332,36,549,707,1288,351,313,51,852,256,883,50,384,101,427,115,1423,55,4301,1472,457,15,607,0
2011,April,Tuesday,10:00-11:00,1614,104,3557,188,550,531,1552,199,361,211,534,332,778,566,343,229,270,740,652,1272,124,199,140,770,185,767,33,309,105,348,67,1074,49,3357,1343,332,14,533,0
2011,April,Tuesday,11:00-12:00,1469,110,3323,199,498,732,1331,153,641,228,558,678,557,415,656,477,204,833,751,961,397,277,40,721,250,767,91,265,84,303,102,904,45,3279,940,314,12,447,0
2011,April,Tuesday,12:00-1:00 PM,1553,140,3335,155,541,498,1533,88,812,273,481,455,939,791,522,524,270,808,894,1302,282,341,77,857,268,774,39,225,154,299,137,831,77,2500,1984,271,10,454,0
2011,April,Tuesday,1:00-2:00,1490,120,3058,324,408,466,1356,419,423,217,690,697,843,666,823,524,418,955,1041,1015,413,339,64,874,114,707,65,189,187,308,108,767,80,2785,1372,235,9,432,0
2011,April,Tuesday,2:00-3:00,1579,101,2856,249,506,1010,1103,227,786,153,752,888,883,1114,864,624,550,998,1095,1006,596,341,84,787,287,684,50,156,138,194,116,577,167,2009,1466,175,7,371,0
2011,April,Tuesday,3:00-4:00,1578,105,2794,314,430,607,1989,564,521,352,681,1135,861,1061,1229,757,716,932,1376,1032,618,286,138,623,388,442,209,195,98,148,135,448,150,1827,1209,164,4,323,0
2011,April,Tuesday,4:00-5:00,1782,120,3014,380,574,494,2274,387,1445,213,1029,851,1625,1527,1610,879,1020,1490,1257,663,1244,296,143,608,494,455,199,193,102,142,133,496,80,1755,1239,156,3,303,0
2011,April,Tuesday,5:00-6:00,2066,99,3687,459,650,1196,2713,449,1407,616,797,895,2058,1899,1576,1162,873,1557,1845,874,1167,229,298,648,558,345,464,156,141,99,194,639,157,1738,885,180,5,438,0
2011,April,Tuesday,6:00-7:00,1875,39,3675,388,762,1179,2782,602,999,636,475,830,1317,1229,1641,1191,534,1598,1727,981,1125,95,330,790,388,538,241,252,39,124,84,300,377,1285,1005,181,5,394,0
2011,April,Tuesday,7:00-8:00,1045,56,3069,357,457,753,2108,386,869,199,492,877,1038,927,914,606,855,928,1082,1029,714,62,298,691,272,472,148,138,92,136,52,368,64,1079,843,157,3,325,0
2011,April,Tuesday,8:00-9:00,700,43,2376,290,371,512,1435,263,594,127,314,602,712,613,605,458,646,403,481,677,558,55,120,503,206,230,206,146,19,169,15,222,84,1194,546,92,2,221,0
2011,April,Tuesday,9:00-10:00,146,8,571,55,121,238,387,84,467,43,102,296,521,236,324,296,230,145,125,183,341,36,83,439,77,77,192,84,7,111,6,146,13,435,403,37,3,117,0
2011,April,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Wednesday,5:00-6:00,1129,13,1727,44,253,190,695,48,128,51,222,191,202,118,175,62,12,117,185,478,19,178,13,511,36,552,7,333,30,353,21,1052,15,2016,1495,336,9,288,0
2011,April,Wednesday,6:00-7:00,2332,106,3623,292,393,146,1601,65,397,99,437,133,532,351,194,114,36,197,391,967,50,284,12,747,164,874,13,578,101,534,84,1996,17,4721,2091,676,21,747,0
2011,April,Wednesday,7:00-8:00,3115,80,4740,283,638,515,1795,91,632,255,506,440,608,440,272,228,60,516,516,1171,362,354,88,1274,79,1322,25,642,160,659,104,2390,45,5349,2550,788,23,1008,0
2011,April,Wednesday,8:00-9:00,3017,143,4600,278,583,736,1476,107,537,193,585,473,469,475,303,210,128,610,572,1293,381,374,66,1112,212,1275,61,529,145,553,108,1893,66,5281,1941,628,18,842,0
2011,April,Wednesday,9:00-10:00,2721,80,4389,208,566,1251,822,148,472,184,577,291,745,454,359,362,40,637,821,1275,347,343,56,923,278,1014,58,429,112,451,122,1479,57,4436,1518,483,16,602,0
2011,April,Wednesday,10:00-11:00,2589,106,3607,197,576,570,1664,212,385,225,571,357,835,564,342,236,278,854,753,1327,129,217,153,866,209,871,37,341,116,393,75,1185,54,3540,1416,360,15,537,0
2011,April,Wednesday,11:00-12:00,2437,111,3371,206,514,777,1413,148,621,235,576,709,583,430,680,472,202,930,838,1002,414,308,45,795,276,838,99,290,92,330,111,987,49,3456,991,342,13,473,0
2011,April,Wednesday,12:00-1:00 PM,2723,140,3343,156,544,527,1621,84,777,287,505,461,952,792,523,508,262,879,972,1327,288,367,83,889,278,840,42,239,164,307,141,928,86,2582,2049,308,11,455,0
2011,April,Wednesday,1:00-2:00,2462,125,3195,324,408,496,1444,408,411,221,703,715,864,681,842,513,409,1015,1107,1059,431,360,68,928,122,779,72,199,197,330,115,828,86,2894,1426,281,11,423,0
2011,April,Wednesday,2:00-3:00,2483,108,3063,258,523,1095,1196,222,769,159,779,911,906,1108,860,597,526,1010,1109,1048,620,348,85,842,306,761,55,179,158,215,128,650,188,2161,1577,212,8,400,0
2011,April,Wednesday,3:00-4:00,2391,114,3051,328,450,626,2052,536,495,345,668,1129,856,1030,1193,723,685,931,1375,1071,641,301,145,669,417,519,245,218,109,171,156,550,184,2017,1336,213,6,352,0
2011,April,Wednesday,4:00-5:00,2586,125,3146,356,538,494,2274,346,1293,207,999,819,1564,1390,1465,789,915,1430,1206,669,1257,303,147,622,505,534,234,203,108,161,150,571,92,1922,1357,194,4,337,0
2011,April,Wednesday,5:00-6:00,2764,99,3681,425,602,1083,2456,410,1287,576,745,837,1926,1682,1396,1152,866,1447,1714,876,1170,225,293,693,596,372,501,174,158,104,203,674,166,1947,992,215,6,421,0
2011,April,Wednesday,6:00-7:00,2369,38,3564,357,700,1047,2472,544,903,593,442,839,1331,1109,1480,1175,527,1396,1510,952,1092,90,314,822,404,578,259,272,42,146,99,308,387,1492,1167,206,6,399,0
2011,April,Wednesday,7:00-8:00,1148,43,2330,276,353,580,1625,299,674,162,400,747,884,763,753,526,742,765,891,886,615,54,258,638,251,434,136,123,82,125,47,346,60,1050,821,144,3,270,0
2011,April,Wednesday,8:00-9:00,768,33,1800,217,277,392,1097,199,447,98,243,468,554,472,466,357,504,306,365,525,433,43,93,399,163,185,166,114,15,131,12,174,65,946,433,71,2,152,0
2011,April,Wednesday,9:00-10:00,161,6,433,41,90,182,296,63,352,33,79,230,405,182,249,231,180,110,95,142,264,28,64,349,62,62,155,66,5,86,5,114,11,345,319,29,3,81,0
2011,April,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Thursday,5:00-6:00,792,13,1715,36,204,162,591,40,105,46,201,164,173,84,125,50,9,103,164,451,18,171,13,479,34,530,7,337,30,349,21,1041,15,1987,1474,371,10,281,0
2011,April,Thursday,6:00-7:00,1767,118,4045,309,417,139,1529,67,406,95,421,117,467,278,153,104,33,177,351,1013,52,303,13,769,169,896,14,645,113,567,89,2252,19,5169,2290,817,25,879,0
2011,April,Thursday,7:00-8:00,2298,87,5211,297,671,489,1705,92,637,252,500,423,585,370,229,227,60,452,452,1255,388,383,95,1284,79,1393,27,698,174,685,108,2596,49,5762,2747,941,27,1127,0
2011,April,Thursday,8:00-9:00,2155,154,4948,277,582,697,1398,98,494,177,537,418,415,400,255,226,138,505,473,1350,397,370,65,1037,198,1223,59,531,146,531,104,1924,67,5391,1981,697,20,862,0
2011,April,Thursday,9:00-10:00,1731,80,4441,183,498,1161,763,135,429,164,513,253,647,406,321,350,38,539,693,1283,350,311,51,840,253,870,49,383,100,409,110,1421,54,4246,1453,492,16,548,0
2011,April,Thursday,10:00-11:00,1556,105,3566,181,528,531,1550,194,352,210,533,324,759,559,339,242,284,726,640,1267,123,198,139,760,183,756,32,308,105,334,64,1072,49,3314,1326,357,15,481,0
2011,April,Thursday,11:00-12:00,1417,110,3331,191,478,731,1329,149,624,228,557,661,543,410,648,502,215,817,737,957,395,275,40,711,247,756,90,264,84,291,98,903,45,3237,928,338,13,404,0
2011,April,Thursday,12:00-1:00 PM,1497,140,3343,149,519,497,1532,85,790,273,480,443,916,781,515,552,285,793,877,1297,281,339,77,846,264,762,38,225,153,286,132,829,77,2468,1958,292,10,410,0
2011,April,Thursday,1:00-2:00,1436,120,3066,311,392,465,1354,408,412,217,689,680,822,658,814,552,440,937,1021,1010,411,337,64,862,113,697,64,188,186,295,103,766,80,2749,1354,252,9,390,0
2011,April,Thursday,2:00-3:00,1522,101,2863,239,486,1008,1102,221,766,153,750,866,862,1101,854,657,579,980,1075,1002,593,338,83,776,283,674,49,156,137,186,111,575,167,1983,1447,188,7,335,0
2011,April,Thursday,3:00-4:00,1521,105,2801,301,412,606,1986,550,508,351,680,1107,840,1048,1214,797,754,914,1350,1028,615,285,137,614,383,436,206,195,98,142,130,447,149,1803,1194,176,5,292,0
2011,April,Thursday,4:00-5:00,1718,120,3021,364,550,494,2271,377,1407,213,1027,830,1585,1509,1590,926,1074,1462,1233,660,1239,294,142,600,488,448,196,192,102,136,127,495,80,1732,1223,168,4,274,0
2011,April,Thursday,5:00-6:00,1992,100,3696,440,624,1195,2710,437,1370,615,796,873,2007,1875,1557,1224,920,1528,1811,870,1162,228,296,639,551,340,458,155,141,95,186,637,157,1715,874,194,6,395,0
2011,April,Thursday,6:00-7:00,1808,39,3684,372,731,1177,2779,586,973,635,474,810,1284,1214,1621,1254,562,1568,1695,977,1121,94,328,779,383,530,238,251,39,119,81,299,376,1269,992,195,6,356,0
2011,April,Thursday,7:00-8:00,1007,56,3076,343,438,752,2106,375,846,199,491,856,1012,915,903,639,900,911,1062,1025,712,62,296,682,268,465,146,138,92,131,50,367,64,1065,833,169,4,293,0
2011,April,Thursday,8:00-9:00,675,44,2382,278,355,512,1433,257,578,127,313,587,695,606,597,482,680,396,472,674,556,55,119,496,203,227,203,145,19,162,14,222,83,1178,540,99,3,200,0
2011,April,Thursday,9:00-10:00,141,8,573,53,116,238,386,82,455,43,102,289,508,233,320,312,243,143,123,183,339,36,83,433,76,76,190,84,7,106,6,146,13,429,398,40,4,106,0
2011,April,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,April,Friday,5:00-6:00,856,13,1808,39,224,172,627,41,107,49,213,171,181,84,125,49,9,150,236,475,19,180,13,527,38,579,8,365,32,389,23,1134,16,2261,1677,259,7,199,0
2011,April,Friday,6:00-7:00,1909,124,4264,339,457,147,1621,68,412,101,444,122,487,278,153,102,33,256,508,1067,55,320,13,847,186,980,15,697,122,632,99,2455,21,5882,2605,571,18,623,0
2011,April,Friday,7:00-8:00,2483,92,5494,326,737,518,1808,93,646,266,528,442,611,369,229,223,59,653,653,1322,409,405,101,1415,87,1523,29,755,188,763,120,2830,53,6556,3125,657,19,799,0
2011,April,Friday,8:00-9:00,2328,162,5216,304,638,739,1482,100,501,187,567,436,433,400,255,222,135,730,684,1422,419,392,69,1142,218,1337,64,574,158,592,116,2097,73,6134,2254,487,14,611,0
2011,April,Friday,9:00-10:00,1870,85,4683,201,547,1231,809,137,436,173,542,264,676,406,321,344,38,779,1003,1351,368,329,54,925,278,951,54,414,108,456,123,1549,59,4831,1653,344,11,389,0
2011,April,Friday,10:00-11:00,1681,110,3759,198,579,563,1644,197,357,222,563,339,792,558,339,237,279,1050,926,1334,130,209,147,836,201,827,35,333,113,372,71,1168,53,3770,1508,249,10,341,0
2011,April,Friday,11:00-12:00,1531,116,3512,210,524,775,1409,151,633,240,588,690,567,410,648,493,211,1182,1066,1008,416,291,43,783,272,827,98,286,90,324,109,984,49,3683,1056,236,9,286,0
2011,April,Friday,12:00-1:00 PM,1618,148,3525,163,569,528,1624,87,802,288,507,463,956,781,515,542,280,1147,1268,1366,296,359,81,931,291,834,42,243,166,319,147,904,83,2808,2228,204,7,291,0
2011,April,Friday,1:00-2:00,1552,127,3232,341,430,493,1436,414,418,229,727,710,859,658,813,542,432,1355,1477,1064,433,357,68,950,124,762,70,203,201,329,115,835,87,3128,1541,176,7,277,0
2011,April,Friday,2:00-3:00,1642,107,3018,263,533,1069,1169,225,777,161,792,904,899,1100,853,645,569,1416,1554,1055,625,358,88,855,311,737,53,168,148,207,124,627,182,2256,1646,132,5,238,0
2011,April,Friday,3:00-4:00,1642,111,2953,330,452,643,2107,558,515,371,718,1156,876,1047,1213,782,741,1322,1952,1083,648,301,145,677,421,476,225,210,105,158,145,487,163,2052,1359,123,3,207,0
2011,April,Friday,4:00-5:00,1850,127,3186,400,604,524,2409,383,1428,225,1085,867,1654,1508,1589,909,1054,2115,1783,695,1305,311,151,661,537,490,214,207,110,152,142,539,87,1971,1391,118,2,194,0
2011,April,Friday,5:00-6:00,2153,105,3897,483,684,1267,2873,443,1390,649,840,911,2096,1874,1556,1201,903,2210,2618,917,1224,241,313,704,606,372,501,168,152,106,207,695,171,1952,994,135,4,280,0
2011,April,Friday,6:00-7:00,1953,41,3884,408,802,1249,2947,595,987,670,500,845,1341,1214,1620,1231,552,2267,2451,1029,1180,100,347,858,422,580,260,271,42,132,90,326,410,1444,1129,136,4,252,0
2011,April,Friday,7:00-8:00,1088,59,3244,376,481,798,2233,381,858,210,519,893,1057,915,902,627,884,1318,1535,1079,749,66,314,751,295,508,160,149,99,146,55,400,69,1212,948,118,3,208,0
2011,April,Friday,8:00-9:00,729,46,2511,305,390,543,1520,260,587,134,331,613,725,605,597,474,668,572,682,710,585,58,126,546,224,248,222,157,20,181,16,242,91,1341,614,69,2,141,0
2011,April,Friday,9:00-10:00,162,8,604,58,127,252,409,83,462,45,108,302,531,233,320,306,238,206,177,192,357,38,87,477,84,83,207,91,7,118,7,159,15,488,453,28,3,75,0
2011,April,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
