year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_in,balintawak_southbound_in,balintawak_northbound_in,roosevelt_southbound_in,roosevelt_northbound_in
2010,August,Monday,7:00-8:00,866,57,3095,327,418,724,2027,452,1017,173,426,821,971,1007,994,768,1083,741,864,1148,797,58,276,293,745,450,142,89,133,183,16,382,66,1771,32,334,-,-,-
2010,August,Monday,8:00-9:00,530,40,2194,251,320,496,1388,341,768,108,267,619,733,672,663,698,985,402,480,752,620,57,124,238,581,223,199,19,144,103,39,272,25,1569,29,210,-,-,-
2010,August,Monday,9:00-10:00,217,16,1140,101,222,371,603,103,571,54,130,277,488,292,401,357,278,110,131,348,287,29,63,122,298,116,104,9,69,52,20,124,11,622,9,103,-,-,-
2010,August,Monday,10:00-11:00,7,11,75,19,21,65,133,8,40,2,27,46,60,118,0,6,31,18,15,0,88,8,18,77,0,15,38,0,11,19,0,19,6,116,0,18,-,-,-
2010,August,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Tuesday,5:00-6:00,1114,20,2724,211,284,252,920,67,178,50,220,209,221,129,192,85,16,208,328,656,26,216,16,777,55,963,13,528,47,505,30,1508,22,4711,35,782,-,-,-
2010,August,Tuesday,6:00-7:00,2217,165,5665,157,900,199,2184,94,569,100,443,141,563,407,224,183,58,335,665,1345,69,433,18,1110,244,1426,22,866,152,745,117,2840,24,8519,248,2390,-,-,-
2010,August,Tuesday,7:00-8:00,2640,109,6470,357,806,582,2030,105,729,230,455,453,626,449,278,323,86,726,726,1532,474,407,101,1459,90,1523,29,768,191,707,55,2457,46,8700,146,2629,-,-,-
2010,August,Tuesday,8:00-9:00,2431,179,5732,322,675,803,1610,117,588,154,466,488,484,492,314,298,182,852,799,1524,449,393,69,1126,215,1319,64,581,160,585,114,2003,70,7044,219,1690,-,-,-
2010,August,Tuesday,9:00-10:00,2012,88,4844,233,635,1377,905,163,518,150,470,292,747,532,420,579,63,852,1097,1383,377,380,62,899,271,1121,64,448,117,446,120,1528,59,5665,103,1159,-,-,-
2010,August,Tuesday,10:00-11:00,1751,124,4210,211,616,591,1726,270,490,192,487,366,857,783,475,404,475,1230,1085,1533,149,232,163,950,229,982,42,344,117,378,72,1194,55,4879,143,912,-,-,-
2010,August,Tuesday,11:00-12:00,1650,127,3837,237,592,843,1532,184,768,221,542,815,670,609,964,830,355,1304,1176,1181,488,373,55,917,318,805,95,344,109,347,117,1031,51,4605,152,810,-,-,-
2010,August,Tuesday,12:00-1:00 PM,1692,157,3742,180,627,575,1769,98,903,240,424,500,1031,968,638,844,435,1223,1353,1543,335,411,93,927,291,998,50,272,186,314,144,1009,93,4315,181,676,-,-,-
2010,August,Tuesday,1:00-2:00,1672,142,3636,364,458,562,1636,507,512,187,596,799,966,912,1127,914,730,1307,1424,1352,550,381,72,1116,146,859,79,209,207,305,107,910,95,4035,158,625,-,-,-
2010,August,Tuesday,2:00-3:00,1769,130,3673,295,598,1203,1315,295,1021,160,786,1031,1025,1450,1124,1083,956,1340,1471,1281,758,384,94,934,340,744,54,210,185,203,121,662,192,3595,127,467,-,-,-
2010,August,Tuesday,3:00-4:00,1807,127,3374,378,519,682,2235,746,689,360,696,1286,975,1353,1567,1222,1157,1219,1801,1312,785,355,171,775,483,556,263,125,250,166,152,566,189,3222,121,433,-,-,-
2010,August,Tuesday,4:00-5:00,2133,149,3746,457,691,577,2656,428,1597,225,1085,956,1826,2002,2110,1548,1796,2218,1871,876,1644,465,225,797,647,653,285,137,257,170,159,734,119,3089,123,495,-,-,-
2010,August,Tuesday,5:00-6:00,2361,112,4161,538,762,1256,2848,513,1608,661,856,1006,2315,2194,1821,1875,1409,2129,2523,1326,1770,319,415,858,739,471,634,189,208,102,200,821,202,3069,83,581,-,-,-
2010,August,Tuesday,6:00-7:00,1843,43,4055,392,770,1126,2657,630,1045,678,506,1129,1791,1376,1837,1983,889,2007,2170,1319,1513,126,441,492,1000,655,294,43,274,156,106,307,386,2531,27,505,-,-,-
2010,August,Tuesday,7:00-8:00,1096,60,3296,375,480,735,2057,344,776,200,494,953,1128,1043,1029,921,1298,1193,1389,1289,895,67,319,331,841,526,165,100,150,223,20,461,80,2163,40,344,-,-,-
2010,August,Tuesday,8:00-9:00,700,44,2395,287,367,536,1500,300,676,128,316,666,788,728,718,733,1034,741,884,846,697,73,159,257,627,231,207,22,168,117,44,311,29,1815,33,245,-,-,-
2010,August,Tuesday,9:00-10:00,298,18,1254,124,271,489,794,77,429,67,159,327,576,329,453,441,343,248,296,404,333,32,70,128,313,117,104,11,84,65,24,144,13,692,10,108,-,-,-
2010,August,Tuesday,10:00-11:00,16,12,80,29,31,79,160,9,47,3,33,109,142,154,0,12,60,29,25,0,130,7,16,82,0,17,43,0,18,17,0,23,9,145,0,22,-,-,-
2010,August,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Wednesday,5:00-6:00,873,15,1952,153,206,205,748,55,146,39,172,192,203,111,166,65,12,131,207,485,20,147,11,525,37,675,9,312,28,343,20,914,13,2993,22,437,-,-,-
2010,August,Wednesday,6:00-7:00,1512,95,3283,91,522,144,1579,59,356,65,286,113,451,297,164,135,43,196,388,939,48,247,10,674,148,908,14,412,72,430,68,1461,12,4698,137,973,-,-,-
2010,August,Wednesday,7:00-8:00,1764,92,5467,238,537,441,1540,66,458,146,290,314,435,313,194,219,58,388,388,994,307,256,64,979,61,1056,20,456,114,515,40,1612,30,5409,91,1212,-,-,-
2010,August,Wednesday,8:00-9:00,1721,118,3790,232,487,622,1247,86,432,116,350,418,415,341,218,221,134,502,471,1014,299,319,56,935,178,1072,52,466,128,499,97,1486,52,5133,160,1100,-,-,-
2010,August,Wednesday,9:00-10:00,1800,61,3376,179,487,1082,711,137,435,114,357,252,645,345,273,367,40,556,716,1048,286,335,54,752,226,893,51,367,96,364,98,1127,43,4071,74,785,-,-,-
2010,August,Wednesday,10:00-11:00,1745,90,3058,163,477,440,1285,221,401,148,375,301,703,502,304,261,307,790,697,1230,120,213,150,821,198,825,35,282,96,324,62,962,44,3738,110,693,-,-,-
2010,August,Wednesday,11:00-12:00,1739,101,3055,181,452,647,1177,165,688,164,402,632,519,442,699,583,250,873,787,1068,441,368,54,823,286,816,97,298,94,298,100,940,47,3637,120,622,-,-,-
2010,August,Wednesday,12:00-1:00 PM,1747,131,3125,152,529,519,1597,98,904,201,354,437,903,745,491,749,386,848,939,1372,298,352,80,885,278,869,43,253,173,277,127,888,82,3576,150,592,-,-,-
2010,August,Wednesday,1:00-2:00,1792,116,2970,268,338,482,1403,425,429,138,438,648,783,530,655,661,528,908,990,1176,478,374,71,934,122,739,68,185,184,293,103,760,79,3244,127,499,-,-,-
2010,August,Wednesday,2:00-3:00,1864,106,2996,208,423,916,1001,199,687,96,469,771,767,702,544,707,624,979,1074,1120,663,356,87,753,274,718,52,183,162,208,124,580,168,2910,103,433,-,-,-
2010,August,Wednesday,3:00-4:00,1971,114,3031,298,409,499,1634,570,526,214,415,914,693,654,758,864,818,934,1380,1237,741,321,154,670,417,563,266,117,233,165,151,513,172,2766,104,446,-,-,-
2010,August,Wednesday,4:00-5:00,2403,125,3137,347,524,431,1982,294,1099,123,592,627,1197,887,935,947,1098,1417,1194,780,1464,352,170,624,506,634,277,123,231,177,165,692,112,2804,112,458,-,-,-
2010,August,Wednesday,5:00-6:00,2404,88,3277,383,542,787,1784,296,929,319,412,558,1284,909,755,1142,858,1296,1535,1124,1501,221,286,688,593,460,620,194,214,108,211,747,184,3009,81,522,-,-,-
2010,August,Wednesday,6:00-7:00,2047,32,3001,233,457,1279,917,340,564,338,252,667,1058,505,674,1348,604,1195,1292,1031,1183,88,306,368,748,631,283,40,257,160,109,275,346,2663,28,425,-,-,-
2010,August,Wednesday,7:00-8:00,1274,48,2651,233,297,450,1261,220,496,119,293,650,768,467,460,527,743,729,849,1064,739,50,236,250,637,484,152,89,134,203,18,415,72,2221,41,353,-,-,-
2010,August,Wednesday,8:00-9:00,547,21,1472,107,233,348,567,68,377,68,162,299,526,250,344,552,430,369,440,644,531,52,114,203,497,216,193,18,143,110,42,311,29,1817,25,256,-,-,-
2010,August,Wednesday,9:00-10:00,0,3,0,7,0,25,0,33,0,30,0,134,0,115,0,156,0,63,0,183,0,25,0,173,0,65,0,19,0,21,0,49,0,160,0,40,-,-,-
2010,August,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Thursday,5:00-6:00,786,15,1369,135,127,189,466,61,78,14,139,83,225,122,97,47,19,103,215,364,30,114,3,54,338,516,8,159,70,234,18,278,366,2241,24,272,-,-,-
2010,August,Thursday,6:00-7:00,1047,35,1882,193,176,258,693,34,201,64,135,169,239,196,119,69,32,202,333,500,54,134,15,25,456,525,11,246,20,271,19,351,431,2524,47,417,-,-,-
2010,August,Thursday,7:00-8:00,1371,135,2046,199,225,415,720,80,228,45,219,174,320,71,222,116,26,417,300,525,143,151,20,86,511,605,40,215,71,315,22,599,228,2698,178,482,-,-,-
2010,August,Thursday,8:00-9:00,1797,191,2222,255,215,406,764,100,303,165,191,282,349,126,191,147,61,467,454,717,87,198,37,118,690,744,37,221,136,305,76,650,310,3095,265,531,-,-,-
2010,August,Thursday,9:00-10:00,1889,201,2351,102,393,442,795,85,292,106,236,187,469,162,152,141,84,779,469,717,208,237,30,154,635,797,35,221,135,307,61,680,202,2861,245,502,-,-,-
2010,August,Thursday,10:00-11:00,1915,168,2199,357,220,376,781,62,347,65,258,273,398,151,183,145,146,578,909,863,116,206,35,313,462,731,35,196,119,233,137,617,193,3064,234,492,-,-,-
2010,August,Thursday,11:00-12:00,1951,136,2189,174,256,495,628,121,234,135,163,304,433,349,134,236,207,780,908,865,98,222,61,150,631,653,69,105,177,273,52,581,133,2794,173,440,-,-,-
2010,August,Thursday,12:00-1:00 PM,1850,210,2009,203,239,451,664,146,342,89,252,229,544,525,156,278,294,1033,632,397,598,176,83,195,555,558,163,184,177,216,100,601,118,2580,269,399,-,-,-
2010,August,Thursday,1:00-2:00,1851,221,2205,169,302,419,773,121,410,49,313,264,586,363,145,254,329,1067,546,866,202,214,61,145,643,636,90,163,138,136,199,653,75,2750,275,393,-,-,-
2010,August,Thursday,2:00-3:00,1880,185,2260,221,255,439,866,150,327,73,307,440,495,359,199,311,303,1063,577,840,256,245,42,127,609,589,58,128,175,221,86,579,82,2660,218,388,-,-,-
2010,August,Thursday,3:00-4:00,1988,196,2328,231,268,466,986,109,394,92,291,269,657,418,226,299,396,1100,634,895,302,216,81,221,522,589,55,192,118,78,200,661,40,2613,220,392,-,-,-
2010,August,Thursday,4:00-5:00,2398,229,2278,269,230,826,633,164,334,210,217,245,748,392,411,290,453,847,960,1012,300,197,78,170,555,584,41,146,127,128,139,651,36,2565,257,373,-,-,-
2010,August,Thursday,5:00-6:00,2208,131,2276,150,285,385,1064,41,356,110,250,351,636,447,455,247,482,1312,611,1028,339,196,39,117,603,557,52,184,71,129,116,442,54,2423,139,343,-,-,-
2010,August,Thursday,6:00-7:00,1983,40,2169,200,184,292,1090,43,295,94,217,340,605,190,518,339,493,1026,796,892,338,168,34,295,428,512,39,120,77,164,48,343,83,2192,40,312,-,-,-
2010,August,Thursday,7:00-8:00,1254,157,2108,66,300,304,890,54,282,97,140,317,638,105,402,189,400,717,430,722,203,130,27,108,467,393,30,113,53,113,43,258,71,1779,132,292,-,-,-
2010,August,Thursday,8:00-9:00,469,27,1201,171,106,215,467,47,189,43,105,136,565,71,343,160,312,326,347,553,132,96,9,98,416,321,9,132,10,67,60,189,42,1670,37,219,-,-,-
2010,August,Thursday,9:00-10:00,0,4,0,6,0,11,0,17,0,17,0,134,0,53,0,100,0,50,0,103,0,12,0,0,110,55,0,17,0,14,0,20,0,0,144,37,-,-,-
2010,August,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Friday,5:00-6:00,1689,24,3275,185,250,326,1192,65,172,57,250,228,240,120,179,82,16,166,263,900,36,223,17,752,54,986,13,536,48,544,33,1941,28,6343,47,973,-,-,-
2010,August,Friday,6:00-7:00,2558,150,5158,139,796,193,2126,90,545,92,405,142,570,314,173,188,60,237,471,1546,79,398,17,989,218,1296,20,743,130,655,103,2726,23,8130,237,2619,-,-,-
2010,August,Friday,7:00-8:00,2659,100,5959,293,661,536,1871,92,635,203,403,417,576,406,251,259,69,485,485,1597,494,357,89,1301,80,1350,26,574,143,580,45,2189,41,8604,144,2390,-,-,-
2010,August,Friday,8:00-9:00,2590,163,5239,277,582,796,1596,97,488,134,407,454,450,450,287,254,155,572,536,1538,453,342,60,1034,197,1231,59,489,134,525,103,1871,65,6819,212,1582,-,-,-
2010,August,Friday,9:00-10:00,2162,84,4628,220,600,1381,908,141,449,140,439,277,710,503,398,464,51,584,752,1337,364,325,53,869,261,1028,58,380,100,382,103,1409,54,5338,97,1002,-,-,-
2010,August,Friday,10:00-11:00,1825,114,3873,195,571,549,1602,220,398,187,475,356,834,687,416,315,371,821,724,1395,136,213,150,851,205,936,40,291,99,346,66,1249,57,4758,140,849,-,-,-
2010,August,Friday,11:00-12:00,1650,115,3481,216,539,804,1462,129,542,199,487,766,629,509,805,583,249,970,875,1076,445,315,46,806,280,793,94,272,86,318,107,1007,50,4331,143,692,-,-,-
2010,August,Friday,12:00-1:00 PM,1666,139,3327,167,582,498,1534,80,739,225,396,464,959,798,527,683,353,859,950,1240,269,317,72,853,267,880,44,243,166,272,125,905,84,4018,168,598,-,-,-
2010,August,Friday,1:00-2:00,1653,124,3166,357,450,508,1480,389,393,178,565,726,878,737,912,719,574,945,1030,1176,479,356,68,994,130,806,74,184,182,271,95,829,86,3815,149,510,-,-,-
2010,August,Friday,2:00-3:00,1696,110,3107,264,536,1093,1195,236,817,142,695,962,956,1229,953,858,757,1027,1127,1068,633,337,83,797,290,700,51,159,140,184,110,570,165,3282,116,412,-,-,-
2010,August,Friday,3:00-4:00,1713,110,2936,337,462,566,1856,600,554,313,606,1266,960,1248,1446,1030,975,929,1372,1192,713,325,156,676,421,496,234,102,203,135,124,518,173,2872,108,403,-,-,-
2010,August,Friday,4:00-5:00,1995,123,3103,388,587,483,2220,408,1523,193,930,899,1716,1780,1876,1283,1489,1661,1401,714,1340,329,160,683,554,480,210,92,172,135,126,629,102,2757,110,390,-,-,-
2010,August,Friday,5:00-6:00,2175,99,3672,458,649,1147,2601,558,1748,575,744,898,2067,1897,1575,1459,1096,1547,1832,1067,1425,253,329,703,605,367,494,149,164,77,151,659,162,2525,68,458,-,-,-
2010,August,Friday,6:00-7:00,1681,39,3627,340,667,1085,2233,603,1000,579,432,898,1423,1201,1603,1533,687,1411,1525,1100,1261,102,355,402,817,558,250,34,219,136,92,273,343,2124,23,391,-,-,-
2010,August,Friday,7:00-8:00,960,53,2907,296,378,668,1869,387,871,192,475,840,994,1067,1053,825,1164,772,899,1038,721,49,232,255,649,424,133,79,119,176,16,393,68,1771,32,309,-,-,-
2010,August,Friday,8:00-9:00,511,35,1982,227,307,424,1114,234,557,97,238,566,699,629,630,636,865,380,454,625,515,48,104,197,480,185,166,16,128,89,34,288,27,1550,27,206,-,-,-
2010,August,Friday,9:00-10:00,192,13,854,85,183,288,467,71,361,47,105,283,452,305,404,329,238,137,157,353,272,32,59,144,283,101,81,14,62,39,14,114,10,530,7,99,-,-,-
2010,August,Friday,10:00-11:00,9,8,57,13,14,47,96,6,30,2,23,42,55,84,0,6,30,22,19,0,86,7,16,72,0,11,27,0,10,13,0,20,8,89,0,15,-,-,-
2010,August,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Saturday,5:00-6:00,1294,21,2862,194,261,303,1106,75,198,55,239,227,239,136,202,84,16,161,254,738,30,236,18,779,55,1003,13,564,50,534,32,1671,24,5261,39,845,-,-,-
2010,August,Saturday,6:00-7:00,2504,167,5727,162,929,208,2287,97,590,103,454,149,594,369,203,203,65,270,535,1594,82,457,19,1129,248,1448,22,873,153,756,119,2972,25,9485,276,2735,-,-,-
2010,August,Saturday,7:00-8:00,2853,116,6918,358,808,620,2164,108,748,239,473,471,651,492,304,319,84,545,545,1581,488,414,103,1491,92,1558,30,740,184,701,55,2336,44,9096,153,2687,-,-,-
2010,August,Saturday,8:00-9:00,2462,178,5718,320,670,812,1628,112,561,155,469,500,496,501,320,296,180,598,560,1642,484,384,68,1186,226,1398,67,565,155,557,109,2104,74,7322,228,1724,-,-,-
2010,August,Saturday,9:00-10:00,2029,89,4934,229,622,1390,914,162,516,150,471,293,749,560,442,549,60,612,788,1435,391,358,58,927,279,1047,60,397,104,418,113,1452,56,5537,100,1066,-,-,-
2010,August,Saturday,10:00-11:00,1661,117,3995,203,592,594,1734,237,430,198,503,363,849,779,472,360,424,845,745,1525,148,226,159,914,220,915,39,298,101,337,65,1142,52,4783,140,843,-,-,-
2010,August,Saturday,11:00-12:00,1545,126,3798,230,576,799,1453,196,822,223,546,794,652,611,966,757,324,980,884,1136,469,342,50,861,299,756,90,285,90,316,107,1016,51,4310,142,694,-,-,-
2010,August,Saturday,12:00-1:00 PM,1596,150,3585,182,634,533,1642,93,857,241,424,498,1028,937,618,807,416,879,972,1502,326,325,73,922,289,919,46,242,165,292,134,938,87,4197,176,638,-,-,-
2010,August,Saturday,1:00-2:00,1615,130,3306,354,447,551,1604,465,470,196,624,809,978,877,1084,804,642,1014,1105,1245,507,355,67,1069,140,822,76,193,191,278,97,822,85,3798,149,520,-,-,-
2010,August,Saturday,2:00-3:00,1593,111,3134,262,531,1129,1234,300,1037,154,757,1027,1022,1466,1137,1009,890,1033,1134,1128,668,358,88,792,288,684,50,159,140,169,101,513,149,3069,108,413,-,-,-
2010,August,Saturday,3:00-4:00,1636,114,3041,347,475,610,2000,757,699,321,622,1350,1024,1538,1782,1226,1161,974,1439,1227,735,337,162,723,450,453,214,101,202,134,123,465,155,2821,106,406,-,-,-
2010,August,Saturday,4:00-5:00,1965,129,3233,426,643,543,2496,483,1803,224,1081,985,1881,2106,2220,1481,1718,1790,1509,792,1487,371,180,750,609,495,216,100,188,140,131,609,99,2729,109,408,-,-,-
2010,August,Saturday,5:00-6:00,2232,110,4089,511,725,1267,2873,642,2012,661,855,1017,2340,2304,1912,1829,1375,1735,2055,1154,1541,285,370,810,698,400,538,152,168,84,164,666,164,2494,67,495,-,-,-
2010,August,Saturday,6:00-7:00,1629,41,3798,365,717,1101,2600,749,1243,640,478,1089,1727,1503,2007,1831,821,1471,1590,1161,1331,108,375,421,857,558,250,36,234,121,82,263,330,2080,22,394,-,-,-
2010,August,Saturday,7:00-8:00,903,58,3166,359,459,728,2038,438,988,178,438,894,1057,1040,1025,826,1165,782,911,1080,750,59,283,293,745,421,132,88,132,184,16,374,65,1793,33,326,-,-,-
2010,August,Saturday,8:00-9:00,561,41,2242,276,353,506,1417,301,677,108,267,615,727,675,666,712,1004,395,471,748,617,51,111,219,536,196,175,21,161,108,41,287,26,1594,29,199,-,-,-
2010,August,Saturday,9:00-10:00,235,16,1137,101,220,370,602,78,434,59,142,273,480,287,395,338,263,113,135,339,279,27,58,114,278,109,97,10,79,49,19,127,12,616,9,91,-,-,-
2010,August,Saturday,10:00-11:00,13,10,70,22,24,60,122,8,42,2,24,42,55,113,0,5,27,16,14,0,74,8,19,62,0,15,39,0,21,17,0,15,5,121,0,21,-,-,-
2010,August,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,August,Sunday,5:00-6:00,1216,20,2707,190,257,258,941,75,197,54,238,244,257,139,206,83,16,165,261,736,30,243,18,804,57,1065,14,568,51,545,33,1598,23,5085,38,819,-,-,-
2010,August,Sunday,6:00-7:00,2634,159,5462,156,890,207,2275,100,605,103,453,147,589,394,217,209,67,257,510,1546,79,456,19,1168,257,1440,22,835,146,740,116,2939,25,9101,265,2595,-,-,-
2010,August,Sunday,7:00-8:00,2964,111,6605,355,801,596,2078,108,747,241,478,484,670,475,294,341,90,542,542,1693,523,412,103,1557,96,1634,31,768,191,709,55,2482,47,8773,147,2715,-,-,-
2010,August,Sunday,8:00-9:00,2752,173,5554,319,670,823,1649,113,569,160,484,526,522,495,316,310,189,602,564,1591,468,393,69,1236,236,1404,68,583,160,609,119,2012,70,7471,233,1743,-,-,-
2010,August,Sunday,9:00-10:00,2971,84,4662,231,630,1404,923,162,517,154,481,310,793,593,468,575,63,610,786,1424,388,361,59,943,284,1101,63,419,110,427,115,1527,59,5793,105,1114,-,-,-
2010,August,Sunday,10:00-11:00,2798,117,3987,215,629,555,1621,235,426,192,485,369,862,841,510,374,440,862,761,1506,147,236,166,915,220,979,42,314,107,363,70,1232,56,4796,141,886,-,-,-
2010,August,Sunday,11:00-12:00,2482,129,3914,222,555,818,1487,143,599,218,533,779,640,637,1008,779,334,986,889,1162,480,339,50,851,295,821,97,288,91,316,107,1066,53,4397,145,732,-,-,-
2010,August,Sunday,12:00-1:00 PM,2873,158,3763,175,610,529,1630,88,814,236,416,513,1059,996,657,799,412,929,1027,1485,322,352,79,968,303,989,49,255,175,300,138,933,86,4252,178,646,-,-,-
2010,August,Sunday,1:00-2:00,2233,133,3386,350,441,525,1529,445,449,188,599,803,970,919,1136,858,685,1028,1120,1320,537,406,77,1111,145,884,82,201,198,284,99,845,88,3893,153,568,-,-,-
2010,August,Sunday,2:00-3:00,2369,111,3131,261,531,1063,1162,268,926,146,720,1042,1036,1382,1072,982,866,1038,1139,1164,690,374,92,832,303,704,51,170,150,201,120,582,169,3233,114,451,-,-,-
2010,August,Sunday,3:00-4:00,2853,112,2986,340,466,608,1993,749,692,341,659,1376,1044,1491,1727,1259,1192,945,1397,1272,762,349,168,752,469,496,234,112,223,146,134,456,152,2806,105,426,-,-,-
2010,August,Sunday,4:00-5:00,3143,134,3363,429,648,544,2504,499,1864,228,1101,1021,1948,2076,2188,1615,1874,1772,1494,834,1567,372,180,760,618,548,240,107,201,145,135,608,99,2656,106,427,-,-,-
2010,August,Sunday,5:00-6:00,3103,113,4187,523,741,1279,2901,708,2219,700,906,1016,2336,2264,1879,1965,1477,1792,2122,1216,1623,304,395,852,733,428,577,167,184,92,180,704,173,2646,71,500,-,-,-
2010,August,Sunday,6:00-7:00,2743,41,3863,393,771,1080,2548,788,1309,676,504,1043,1655,1462,1952,1878,842,1525,1649,1191,1366,115,401,444,903,589,264,37,236,134,91,269,338,2177,23,415,-,-,-
2010,August,Sunday,7:00-8:00,1747,57,3140,338,432,741,2076,445,1003,186,460,833,986,1062,1048,815,1149,738,860,1083,752,59,284,282,718,468,147,92,138,169,15,360,63,1790,33,300,-,-,-
2010,August,Sunday,8:00-9:00,992,40,2196,265,339,484,1355,293,660,95,235,575,681,694,685,630,888,394,470,688,567,52,114,210,513,201,180,20,160,98,37,304,28,1556,28,213,-,-,-
2010,August,Sunday,9:00-10:00,351,16,1123,100,218,375,609,95,527,58,137,290,510,319,437,378,294,139,166,359,296,28,61,128,313,107,96,9,68,57,21,127,12,646,9,96,-,-,-
2010,August,Sunday,10:00-11:00,15,12,87,23,24,68,139,8,43,3,30,44,57,123,0,8,38,19,17,0,99,7,16,88,0,13,32,0,12,17,0,20,8,115,0,22,-,-,-
2010,September,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
2010,September,Monday,5:00-6:00,1438,19,2556,147,198,256,937,54,143,65,283,183,193,100,149,63,12,134,211,748,30,192,14,604,43,815,11,416,37,325,19,1683,24,5147,38,1375,-,-,-
2010,September,Monday,6:00-7:00,2531,151,5184,139,796,173,1899,80,487,110,485,147,587,290,160,151,48,236,467,1444,74,379,16,970,213,1318,20,772,135,630,99,2901,25,8629,162,2932,-,-,-
2010,September,Monday,7:00-8:00,3031,113,6727,349,788,524,1827,105,730,276,547,471,651,451,279,327,87,520,520,1761,544,445,111,1575,97,1617,31,762,190,754,59,2834,53,10408,182,2867,-,-,-
2010,September,Monday,8:00-9:00,2797,183,5873,304,637,747,1498,126,631,204,618,560,556,509,325,284,173,591,554,1868,550,388,68,1164,222,1381,67,570,157,598,117,2275,80,8238,204,2651,-,-,-
2010,September,Monday,9:00-10:00,2267,101,5556,241,655,1374,904,159,505,206,644,306,784,566,448,511,56,606,780,1599,436,373,61,1011,304,1103,63,447,117,492,133,1700,65,6200,108,954,-,-,-
2010,September,Monday,10:00-11:00,1858,132,4487,205,600,579,1690,253,459,243,615,385,901,822,498,350,412,867,764,1543,150,224,157,908,219,922,39,308,105,361,69,1236,56,5136,110,820,-,-,-
2010,September,Monday,11:00-12:00,1676,126,3802,242,606,843,1532,159,666,282,691,824,677,592,936,713,305,986,889,1203,497,306,45,826,287,821,97,301,95,308,104,1085,54,4675,121,738,-,-,-
2010,September,Monday,12:00-1:00 PM,1533,153,3657,190,664,559,1721,81,754,308,543,549,1134,1007,664,729,376,915,1013,1499,325,328,74,902,283,888,44,239,164,294,135,947,87,4190,149,634,-,-,-
2010,September,Monday,1:00-2:00,1514,131,3352,348,439,499,1454,436,440,212,675,791,957,803,993,752,600,971,1058,1235,503,341,65,977,128,805,74,185,183,294,103,882,92,3911,138,596,-,-,-
2010,September,Monday,2:00-3:00,1499,119,3379,287,582,1113,1216,247,852,162,796,1020,1015,1415,1098,901,795,1031,1132,1210,716,352,86,822,299,744,54,172,152,202,121,606,176,3629,117,496,-,-,-
2010,September,Monday,3:00-4:00,1417,115,3063,340,465,609,1996,644,595,328,635,1291,979,1331,1542,1130,1070,985,1456,1291,773,326,157,687,428,492,232,98,196,142,130,502,168,2934,104,408,-,-,-
2010,September,Monday,4:00-5:00,1696,125,3158,401,606,551,2534,427,1595,218,1051,972,1856,2009,2117,1329,1543,1712,1444,794,1491,381,185,754,612,527,230,98,185,132,124,635,103,2732,111,432,-,-,-
