brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
97205036,97205036,ZAMBOANGA DEL NORTE,LABASON,Gil Sanchez,2008,412,2008,51,289,354,140,39.5,84,48.299999,146,27.700001,-,-,-,-,174,528,0,0,0,0,28,6.8000002,86,20.9,165,40,97,330,80.099998,107,26,23.5,53,2.5999999,47,11.4,684,2,0.30000001,-,-,-,-,-,-,-,-,-,72,5,7205036
97205037,97205037,ZAMBOANGA DEL NORTE,LABASON,Imelda,2008,378,1853,42,227,314,93,29.6,90,46.599998,93,18.299999,-,-,-,-,193,507,0,0,0,0,281,74.300003,34,9,42,11.1,32,340,89.900002,27,7.0999999,8.5,2,0.1,2,0.5,137,0,0,-,-,-,-,-,-,-,-,-,72,5,7205037
97205013,97205013,ZAMBOANGA DEL NORTE,LABASON,Immaculada,2008,88,443,13,90,80,16,20,32,66.699997,20,15.6,-,-,-,-,48,128,10,11.1,0,0,0,0,0,0,86,97.699997,78,88,100,80,90.900002,88.599998,1,0.2,15,17,108,1,0.89999998,-,-,-,-,-,-,-,-,-,72,5,7205013
97205019,97205019,ZAMBOANGA DEL NORTE,LABASON,Lapatan,2008,191,969,19,131,187,99,52.900002,84,78.5,127,43.200001,-,-,-,-,107,294,2,1.5,0,0,3,1.6,4,2.0999999,171,89.5,149,2,1,10,5.1999998,78,1,0.1,0,0,277,1,0.40000001,-,-,-,-,-,-,-,-,-,72,5,7205019
97205020,97205020,ZAMBOANGA DEL NORTE,LABASON,Lawagan,2008,237,1049,21,144,180,53,29.4,57,48.700001,67,22.6,-,-,-,-,117,297,0,0,0,0,145,61.200001,10,4.1999998,62,26.200001,42,74,31.200001,62,26.200001,17.700001,3,0.30000001,5,2.0999999,109,2,1.8,-,-,-,-,-,-,-,-,-,72,5,7205020
97205021,97205021,ZAMBOANGA DEL NORTE,LABASON,Lawigan,2008,216,1054,19,136,183,159,86.900002,105,88.199997,257,85.099998,-,-,-,-,119,302,0,0,0,0,176,81.5,0,0,19,8.8000002,12,195,90.300003,179,82.900002,5.5999999,8,0.80000001,2,0.89999998,47,1,2.0999999,-,-,-,-,-,-,-,-,-,72,5,7205021
97205024,97205024,ZAMBOANGA DEL NORTE,LABASON,Malintuboan,2008,24,123,3,13,17,9,52.900002,7,53.799999,12,40,-,-,-,-,13,30,0,0,0,0,0,0,5,20.799999,14,58.299999,9,0,0,8,33.299999,37.5,1,0.80000001,0,0,44,0,0,-,-,-,-,-,-,-,-,-,72,5,7205024
97205033,97205033,ZAMBOANGA DEL NORTE,LABASON,San Isidro,2008,85,391,1,41,61,18,29.5,31,68.900002,28,26.4,-,-,-,-,45,106,0,0,0,0,0,0,0,0,66,77.599998,60,1,1.2,39,45.900002,70.599998,1,0.30000001,0,0,84,4,4.8000002,-,-,-,-,-,-,-,-,-,72,5,7205033
97207010,97207010,ZAMBOANGA DEL NORTE,MANUKAN,Mate,2007,152,711,19,112,128,21,16.4,40,58.799999,42,21.4,-,-,-,-,68,196,9,8,0,0,0,0,36,23.700001,122,80.300003,94,118,77.599998,63,41.400002,61.799999,0,0,0,0,236,54,22.9,-,-,-,-,-,-,-,-,-,72,7,7207010
97207025,97207025,ZAMBOANGA DEL NORTE,MANUKAN,San Antonio,2007,380,1920,36,277,350,45,12.9,83,38.599998,80,14.2,-,-,-,-,215,565,27,9.6999998,1,2.7,7,1.8,15,3.9000001,277,72.900002,203,105,27.6,125,32.900002,53.400002,0,0,0,0,564,84,14.9,-,-,-,-,-,-,-,-,-,72,7,7207025
97208003,97208003,ZAMBOANGA DEL NORTE,MUTIA,Diland,2008,74,341,3,38,70,12,17.1,19,54.299999,16,15.2,-,-,-,-,35,105,0,0,0,0,0,0,0,0,64,86.5,55,74,100,2,2.7,74.300003,0,0,0,0,87,1,1.1,-,-,-,-,-,-,-,-,-,72,8,7208003
97208004,97208004,ZAMBOANGA DEL NORTE,MUTIA,Diolen,2008,61,267,1,25,51,13,25.5,17,54.799999,8,9.8000002,-,-,-,-,31,82,1,4,0,0,0,0,1,1.6,56,91.800003,55,11,18,16,26.200001,90.199997,0,0,0,0,68,16,23.5,-,-,-,-,-,-,-,-,-,72,8,7208004
97208005,97208005,ZAMBOANGA DEL NORTE,MUTIA,Head Tipan,2008,82,355,7,32,50,13,26,24,60,21,23.299999,-,-,-,-,40,90,0,0,0,0,0,0,0,0,74,90.199997,70,40,48.799999,10,12.2,85.400002,0,0,0,0,125,28,22.4,-,-,-,-,-,-,-,-,-,72,8,7208005
97208006,97208006,ZAMBOANGA DEL NORTE,MUTIA,New Casul,2008,71,301,5,38,43,11,25.6,19,55.900002,11,14.3,-,-,-,-,34,77,0,0,0,0,7,9.8999996,6,8.5,50,70.400002,32,32,45.099998,6,8.5,45.099998,0,0,0,0,77,1,1.3,-,-,-,-,-,-,-,-,-,72,8,7208006
97208011,97208011,ZAMBOANGA DEL NORTE,MUTIA,San Miguel,2008,95,450,9,65,88,20,22.700001,18,40.900002,16,12.1,-,-,-,-,44,132,2,3.0999999,0,0,0,0,1,1.1,37,38.900002,29,5,5.3000002,8,8.3999996,30.5,1,0.2,0,0,134,1,0.69999999,-,-,-,-,-,-,-,-,-,72,8,7208011
97208013,97208013,ZAMBOANGA DEL NORTE,MUTIA,Totongon,2008,71,354,13,54,66,17,25.799999,16,44.400002,19,18.6,-,-,-,-,36,102,0,0,0,0,31,43.700001,0,0,69,97.199997,68,1,1.4,60,84.5,95.800003,0,0,0,0,78,1,1.3,-,-,-,-,-,-,-,-,-,72,8,7208013
97208015,97208015,ZAMBOANGA DEL NORTE,MUTIA,Unidos,2008,23,94,1,12,12,1,8.3000002,5,55.599998,6,28.6,-,-,-,-,9,21,0,0,0,0,0,0,1,4.3000002,21,91.300003,19,23,100,7,30.4,82.599998,0,0,0,0,25,2,8,-,-,-,-,-,-,-,-,-,72,8,7208015
97209002,97209002,ZAMBOANGA DEL NORTE,PIÑAN,Bacuyong,2008,151,647,20,81,94,32,34,33,62.299999,48,32.700001,-,-,-,-,53,147,6,7.4000001,0,0,4,2.5999999,3,2,56,37.099998,37,13,8.6000004,8,5.3000002,24.5,2,0.30000001,4,2.5999999,349,69,19.799999,-,-,-,-,-,-,-,-,-,72,9,7209002
97209003,97209003,ZAMBOANGA DEL NORTE,PIÑAN,Bagong Silang,2008,99,366,0,43,55,23,41.799999,20,64.5,27,31.4,-,-,-,-,31,86,2,4.6999998,0,0,3,3,1,1,87,87.900002,83,90,90.900002,17,17.200001,83.800003,5,1.4,18,18.200001,202,18,8.8999996,-,-,-,-,-,-,-,-,-,72,9,7209003
97209004,97209004,ZAMBOANGA DEL NORTE,PIÑAN,Calican,2008,282,1154,24,147,174,43,24.700001,69,61.099998,75,26.1,-,-,-,-,113,287,7,4.8000002,0,0,5,1.8,21,7.4000001,243,86.199997,227,183,64.900002,32,11.3,80.5,75,6.5,46,16.299999,408,115,28.200001,-,-,-,-,-,-,-,-,-,72,9,7209004
97209006,97209006,ZAMBOANGA DEL NORTE,PIÑAN,Del Pilar,2008,327,1559,32,180,243,51,21,84,47.200001,77,18.299999,-,-,-,-,178,421,4,2.2,0,0,5,1.5,19,5.8000002,202,61.799999,172,109,33.299999,36,11,52.599998,10,0.60000002,75,22.9,553,99,17.9,-,-,-,-,-,-,-,-,-,72,9,7209006
97209008,97209008,ZAMBOANGA DEL NORTE,PIÑAN,Desin,2008,118,569,4,74,75,17,22.700001,21,38.200001,24,18.5,-,-,-,-,55,130,5,6.8000002,0,0,7,5.9000001,6,5.0999999,82,69.5,65,87,73.699997,13,11,55.099998,3,0.5,5,4.1999998,261,60,23,-,-,-,-,-,-,-,-,-,72,9,7209008
97209007,97209007,ZAMBOANGA DEL NORTE,PIÑAN,Dilawa,2008,217,940,13,102,157,26,16.6,46,42.200001,46,17.299999,-,-,-,-,109,266,3,2.9000001,0,0,1,0.5,12,5.5,155,71.400002,120,117,53.900002,46,21.200001,55.299999,0,0,15,6.9000001,424,67,15.8,-,-,-,-,-,-,-,-,-,72,9,7209007
97209009,97209009,ZAMBOANGA DEL NORTE,PIÑAN,Dionum,2008,147,716,1,101,123,18,14.6,40,54.799999,31,15.8,-,-,-,-,73,196,5,5,0,0,2,1.4,1,0.69999999,91,61.900002,60,130,88.400002,18,12.2,40.799999,0,0,0,0,313,84,26.799999,-,-,-,-,-,-,-,-,-,72,9,7209009
97209010,97209010,ZAMBOANGA DEL NORTE,PIÑAN,Lapu-lapu,2008,196,1008,18,114,182,40,22,50,45.5,43,14.7,-,-,-,-,110,292,2,1.8,0,0,1,0.5,4,2,132,67.300003,88,123,62.799999,9,4.5999999,44.900002,11,1.1,7,3.5999999,393,61,15.5,-,-,-,-,-,-,-,-,-,72,9,7209010
97209011,97209011,ZAMBOANGA DEL NORTE,PIÑAN,Lower Gumay,2008,148,767,0,96,123,31,25.200001,47,56,52,25.1,-,-,-,-,84,207,13,13.5,0,0,3,2,9,6.0999999,110,74.300003,94,103,69.599998,32,21.6,63.5,540,70.400002,57,38.5,315,4,1.3,-,-,-,-,-,-,-,-,-,72,9,7209011
97209012,97209012,ZAMBOANGA DEL NORTE,PIÑAN,Luzvilla,2008,155,742,18,125,131,34,26,53,67.099998,51,24.299999,-,-,-,-,79,210,14,11.2,1,5.3000002,11,7.0999999,6,3.9000001,102,65.800003,55,89,57.400002,57,36.799999,35.5,10,1.3,5,3.2,325,15,4.5999999,-,-,-,-,-,-,-,-,-,72,9,7209012
97209013,97209013,ZAMBOANGA DEL NORTE,PIÑAN,Poblacion North,2008,514,2547,35,303,396,72,18.200001,75,33,51,8.1999998,-,-,-,-,227,623,8,2.5999999,0,0,17,3.3,17,3.3,200,38.900002,139,37,7.1999998,18,3.5,27,10,0.40000001,79,15.4,992,126,12.7,-,-,-,-,-,-,-,-,-,72,9,7209013
97209024,97209024,ZAMBOANGA DEL NORTE,PIÑAN,Poblacion South,2008,356,1678,24,181,243,40,16.5,41,25.200001,32,7.9000001,-,-,-,-,163,406,5,2.8,0,0,4,1.1,16,4.5,166,46.599998,121,36,10.1,3,0.80000001,34,8,0.5,26,7.3000002,699,100,14.3,-,-,-,-,-,-,-,-,-,72,9,7209024
97209015,97209015,ZAMBOANGA DEL NORTE,PIÑAN,Santa Fe,2008,89,436,6,51,81,15,18.5,35,74.5,37,28.9,-,-,-,-,47,128,0,0,0,0,1,1.1,3,3.4000001,79,88.800003,70,86,96.599998,36,40.400002,78.699997,25,5.6999998,1,1.1,242,7,2.9000001,-,-,-,-,-,-,-,-,-,72,9,7209015
97209016,97209016,ZAMBOANGA DEL NORTE,PIÑAN,Segabe,2008,134,591,9,69,94,13,13.8,20,35.099998,17,11.3,-,-,-,-,57,151,11,15.9,0,0,2,1.5,3,2.2,80,59.700001,57,3,2.2,17,12.7,42.5,62,10.5,18,13.4,237,12,5.0999999,-,-,-,-,-,-,-,-,-,72,9,7209016
97209017,97209017,ZAMBOANGA DEL NORTE,PIÑAN,Sikitan,2008,125,528,6,65,87,17,19.5,21,48.799999,28,21.5,-,-,-,-,43,130,1,1.5,0,0,0,0,4,3.2,111,88.800003,96,120,96,34,27.200001,76.800003,0,0,1,0.80000001,199,45,22.6,-,-,-,-,-,-,-,-,-,72,9,7209017
97209018,97209018,ZAMBOANGA DEL NORTE,PIÑAN,Silano,2008,187,836,12,116,142,36,25.4,55,63.200001,56,24.5,-,-,-,-,87,229,3,2.5999999,0,0,0,0,3,1.6,147,78.599998,121,175,93.599998,10,5.3000002,64.699997,2,0.2,0,0,356,103,28.9,-,-,-,-,-,-,-,-,-,72,9,7209018
97209019,97209019,ZAMBOANGA DEL NORTE,PIÑAN,Teresita,2008,217,1106,27,163,250,71,28.4,75,72.099998,73,20.6,-,-,-,-,104,354,8,4.9000001,0,0,51,23.5,42,19.4,175,80.599998,152,40,18.4,29,13.4,70,0,0,9,4.0999999,387,18,4.6999998,-,-,-,-,-,-,-,-,-,72,9,7209019
97209020,97209020,ZAMBOANGA DEL NORTE,PIÑAN,Tinaytayan,2008,154,671,13,79,122,18,14.8,42,71.199997,40,22.1,-,-,-,-,59,181,0,0,0,0,0,0,2,1.3,133,86.400002,107,84,54.5,7,4.5,69.5,6,0.89999998,0,0,295,107,36.299999,-,-,-,-,-,-,-,-,-,72,9,7209020
97209005,97209005,ZAMBOANGA DEL NORTE,PIÑAN,Ubay (Daan Tipan),2008,126,554,8,55,90,24,26.700001,25,64.099998,35,27.1,-,-,-,-,39,129,6,10.9,0,0,1,0.80000001,5,4,107,84.900002,98,19,15.1,14,11.1,77.800003,0,0,4,3.2,214,63,29.4,-,-,-,-,-,-,-,-,-,72,9,7209005
97209022,97209022,ZAMBOANGA DEL NORTE,PIÑAN,Upper Gumay,2008,88,378,2,39,69,32,46.400002,22,75.900002,38,38.799999,-,-,-,-,29,98,0,0,0,0,3,3.4000001,5,5.6999998,64,72.699997,59,6,6.8000002,7,8,67,0,0,0,0,194,113,58.200001,-,-,-,-,-,-,-,-,-,72,9,7209022
97209023,97209023,ZAMBOANGA DEL NORTE,PIÑAN,Villarico,2008,123,586,7,56,93,33,35.5,31,72.099998,48,35.299999,-,-,-,-,43,136,0,0,0,0,4,3.3,5,4.0999999,88,71.5,61,13,10.6,2,1.6,49.599998,4,0.69999999,0,0,328,49,14.9,-,-,-,-,-,-,-,-,-,72,9,7209023
97210001,97210001,ZAMBOANGA DEL NORTE,POLANCO,Anastacio,2007,221,1050,17,144,166,37,22.299999,34,37.799999,35,13.7,-,-,-,-,90,256,14,9.6999998,0,0,0,0,4,1.8,128,57.900002,96,16,7.1999998,27,12.2,43.400002,1,0.1,14,6.3000002,412,74,18,-,-,-,-,-,-,-,-,-,72,10,7210001
97210003,97210003,ZAMBOANGA DEL NORTE,POLANCO,Bethlehem,2007,141,611,10,101,120,18,15,21,40.400002,22,12.8,-,-,-,-,52,172,1,1,0,0,1,0.69999999,0,0,83,58.900002,61,125,88.699997,10,7.0999999,43.299999,0,0,0,0,228,17,7.5,-,-,-,-,-,-,-,-,-,72,10,7210003
97210004,97210004,ZAMBOANGA DEL NORTE,POLANCO,Dangi,2007,89,451,7,55,100,18,18,22,45.799999,30,20.299999,-,-,-,-,48,148,6,10.9,0,0,1,1.1,1,1.1,66,74.199997,54,45,50.599998,26,29.200001,60.700001,0,0,41,46.099998,107,27,25.200001,-,-,-,-,-,-,-,-,-,72,10,7210004
97210005,97210005,ZAMBOANGA DEL NORTE,POLANCO,Dansullan,2007,247,1080,18,133,183,26,14.2,47,42,36,12.2,-,-,-,-,112,295,7,5.3000002,0,0,34,13.8,8,3.2,125,50.599998,82,69,27.9,21,8.5,33.200001,6,0.60000002,49,19.799999,335,78,23.299999,-,-,-,-,-,-,-,-,-,72,10,7210005
97210006,97210006,ZAMBOANGA DEL NORTE,POLANCO,De Venta Perla,2007,228,920,20,147,136,24,17.6,48,50.5,36,15.6,-,-,-,-,95,231,2,1.4,0,0,1,0.40000001,61,26.799999,130,57,95,77,33.799999,18,7.9000001,41.700001,0,0,0,0,319,32,10,-,-,-,-,-,-,-,-,-,72,10,7210006
97210007,97210007,ZAMBOANGA DEL NORTE,POLANCO,Guinles,2007,254,1112,26,166,181,32,17.700001,34,32.400002,26,9.1000004,-,-,-,-,105,286,1,0.60000002,0,0,2,0.80000001,9,3.5,109,42.900002,54,20,7.9000001,13,5.0999999,21.299999,1,0.1,21,8.3000002,465,53,11.4,-,-,-,-,-,-,-,-,-,72,10,7210007
97210008,97210008,ZAMBOANGA DEL NORTE,POLANCO,Isis,2007,348,1621,25,217,287,74,25.799999,52,32.299999,84,18.799999,-,-,-,-,161,448,28,12.9,0,0,1,0.30000001,17,4.9000001,165,47.400002,89,147,42.200001,39,11.2,25.6,3,0.2,14,4,540,69,12.8,-,-,-,-,-,-,-,-,-,72,10,7210008
97210009,97210009,ZAMBOANGA DEL NORTE,POLANCO,Labrador (Prinda),2007,102,475,14,78,55,14,25.5,16,43.200001,18,19.6,-,-,-,-,37,92,8,10.3,0,0,1,1,8,7.8000002,63,61.799999,41,15,14.7,13,12.7,40.200001,1,0.2,33,32.400002,204,16,7.8000002,-,-,-,-,-,-,-,-,-,72,10,7210009
97210010,97210010,ZAMBOANGA DEL NORTE,POLANCO,Lapayanbaja,2007,159,662,8,109,109,79,72.5,41,80.400002,112,70,-,-,-,-,51,160,8,7.3000002,0,0,4,2.5,17,10.7,95,59.700001,63,105,66,25,15.7,39.599998,5,0.80000001,47,29.6,208,23,11.1,-,-,-,-,-,-,-,-,-,72,10,7210010
97210011,97210011,ZAMBOANGA DEL NORTE,POLANCO,Letapan,2007,231,991,31,157,170,44,25.9,40,44.900002,37,14.3,-,-,-,-,89,259,12,7.5999999,0,0,2,0.89999998,8,3.5,148,64.099998,104,15,6.5,41,17.700001,45,18,1.8,28,12.1,353,59,16.700001,-,-,-,-,-,-,-,-,-,72,10,7210011
97210012,97210012,ZAMBOANGA DEL NORTE,POLANCO,Linabo,2007,88,365,10,45,66,16,24.200001,16,59.299999,16,17.200001,-,-,-,-,27,93,8,17.799999,0,0,5,5.6999998,0,0,67,76.099998,54,14,15.9,17,19.299999,61.400002,0,0,69,78.400002,199,9,4.5,-,-,-,-,-,-,-,-,-,72,10,7210012
97210013,97210013,ZAMBOANGA DEL NORTE,POLANCO,Lingasad,2007,137,613,7,77,95,15,15.8,21,36.200001,15,9.8000002,-,-,-,-,58,153,1,1.3,0,0,2,1.5,40,29.200001,121,88.300003,114,3,2.2,11,8,83.199997,1,0.2,80,58.400002,235,32,13.6,-,-,-,-,-,-,-,-,-,72,10,7210013
97210014,97210014,ZAMBOANGA DEL NORTE,POLANCO,Macleodes,2007,129,540,11,79,98,17,17.299999,30,61.200001,12,8.1999998,-,-,-,-,49,147,7,8.8999996,0,0,3,2.3,0,0,92,71.300003,72,80,62,11,8.5,55.799999,2,0.40000001,17,13.2,210,39,18.6,-,-,-,-,-,-,-,-,-,72,10,7210014
97210015,97210015,ZAMBOANGA DEL NORTE,POLANCO,Magangon,2007,231,1021,14,121,175,32,18.299999,34,38.200001,34,12.9,-,-,-,-,89,264,1,0.80000001,0,0,45,19.5,31,13.4,174,75.300003,135,85,36.799999,40,17.299999,58.400002,12,1.2,6,2.5999999,328,44,13.4,-,-,-,-,-,-,-,-,-,72,10,7210015
97210016,97210016,ZAMBOANGA DEL NORTE,POLANCO,Maligaya,2007,74,342,11,57,59,27,45.799999,26,72.199997,36,37.900002,-,-,-,-,36,95,1,1.8,0,0,3,4.0999999,1,1.4,51,68.900002,38,73,98.599998,22,29.700001,51.400002,0,0,1,1.4,113,29,25.700001,-,-,-,-,-,-,-,-,-,72,10,7210016
97210017,97210017,ZAMBOANGA DEL NORTE,POLANCO,Milad,2007,169,908,17,133,209,66,31.6,57,60.599998,75,24.799999,-,-,-,-,94,303,47,35.299999,0,0,9,5.3000002,18,10.7,141,83.400002,127,39,23.1,21,12.4,75.099998,8,0.89999998,73,43.200001,236,25,10.6,-,-,-,-,-,-,-,-,-,72,10,7210017
97210018,97210018,ZAMBOANGA DEL NORTE,POLANCO,New Lebangon,2007,150,690,16,98,110,22,20,31,41.900002,30,16.299999,-,-,-,-,74,184,9,9.1999998,0,0,0,0,1,0.69999999,134,89.300003,120,73,48.700001,69,46,80,0,0,74,49.299999,242,43,17.799999,-,-,-,-,-,-,-,-,-,72,10,7210018
97210019,97210019,ZAMBOANGA DEL NORTE,POLANCO,New Sicayab,2007,187,919,22,138,183,35,19.1,35,40.200001,35,13,-,-,-,-,87,270,4,2.9000001,0,0,0,0,2,1.1,151,80.699997,132,82,43.900002,11,5.9000001,70.599998,57,6.1999998,12,6.4000001,281,19,6.8000002,-,-,-,-,-,-,-,-,-,72,10,7210019
97210020,97210020,ZAMBOANGA DEL NORTE,POLANCO,Obay,2007,786,3353,70,395,511,110,21.5,91,28.5,73,8.8000002,-,-,-,-,319,830,15,3.8,0,0,7,0.89999998,27,3.4000001,75,9.5,40,89,11.3,10,1.3,5.0999999,2,0.1,4,0.5,1328,196,14.8,-,-,-,-,-,-,-,-,-,72,10,7210020
97210022,97210022,ZAMBOANGA DEL NORTE,POLANCO,Poblacion South,2007,142,645,17,81,91,21,23.1,27,49.099998,29,19.9,-,-,-,-,55,146,3,3.7,0,0,3,2.0999999,0,0,49,34.5,37,0,0,2,1.4,26.1,1,0.2,11,7.6999998,282,26,9.1999998,-,-,-,-,-,-,-,-,-,72,10,7210022
97210023,97210023,ZAMBOANGA DEL NORTE,POLANCO,San Antonio (Paetan),2007,305,1392,28,206,242,67,27.700001,81,55.900002,82,21.200001,-,-,-,-,145,387,5,2.4000001,0,0,2,0.69999999,5,1.6,177,58,111,68,22.299999,40,13.1,36.400002,0,0,91,29.799999,393,34,8.6999998,-,-,-,-,-,-,-,-,-,72,10,7210023
97210024,97210024,ZAMBOANGA DEL NORTE,POLANCO,San Miguel (Loboc),2007,149,719,14,77,122,28,23,15,25,15,8.1999998,-,-,-,-,60,182,0,0,0,0,2,1.3,6,4,70,47,49,78,52.299999,12,8.1000004,32.900002,1,0.1,63,42.299999,220,18,8.1999998,-,-,-,-,-,-,-,-,-,72,10,7210024
97210025,97210025,ZAMBOANGA DEL NORTE,POLANCO,San Pedro,2007,265,1216,32,171,208,134,64.400002,98,70.5,217,62.5,-,-,-,-,139,347,10,5.8000002,0,0,11,4.1999998,1,0.40000001,38,14.3,15,81,30.6,18,6.8000002,5.6999998,2,0.2,31,11.7,415,37,8.8999996,-,-,-,-,-,-,-,-,-,72,10,7210025
97210026,97210026,ZAMBOANGA DEL NORTE,POLANCO,Santo Niño (Lantoy),2007,300,1332,12,167,226,183,81,111,90.199997,277,79.400002,-,-,-,-,123,349,43,25.700001,0,0,32,10.7,5,1.7,58,19.299999,23,161,53.700001,30,10,7.6999998,2,0.2,6,2,439,9,2.0999999,-,-,-,-,-,-,-,-,-,72,10,7210026
97210028,97210028,ZAMBOANGA DEL NORTE,POLANCO,Sianib,2007,221,1005,25,144,179,97,54.200001,57,54.799999,127,44.900002,-,-,-,-,104,283,4,2.8,0,0,0,0,23,10.4,75,33.900002,48,61,27.6,6,2.7,21.700001,0,0,2,0.89999998,261,21,8,-,-,-,-,-,-,-,-,-,72,10,7210028
97210027,97210027,ZAMBOANGA DEL NORTE,POLANCO,Silawe,2007,401,1737,30,227,289,65,22.5,75,43.400002,61,13.2,-,-,-,-,173,462,0,0,0,0,7,1.7,2,0.5,212,52.900002,143,64,16,24,6,35.700001,2,0.1,30,7.5,636,60,9.3999996,-,-,-,-,-,-,-,-,-,72,10,7210027
97210029,97210029,ZAMBOANGA DEL NORTE,POLANCO,Villahermosa,2007,254,1123,26,158,227,53,23.299999,53,48.200001,55,16.299999,-,-,-,-,110,337,16,10.1,0,0,2,0.80000001,5,2,107,42.099998,68,115,45.299999,11,4.3000002,26.799999,3,0.30000001,2,0.80000001,371,38,10.2,-,-,-,-,-,-,-,-,-,72,10,7210029
97211019,97211019,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Cape,2007,75,379,0,60,61,17,27.9,23,57.5,20,19.799999,-,-,-,-,40,101,26,43.299999,0,0,0,0,0,0,73,97.300003,67,74,98.699997,42,56,89.300003,0,0,68,90.699997,144,44,30.6,-,-,-,-,-,-,-,-,-,72,11,7211019
97211015,97211015,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Tanayan,2007,112,480,6,64,86,17,19.799999,20,40,26,19.1,-,-,-,-,50,136,7,10.9,0,0,0,0,1,0.89999998,95,84.800003,87,89,79.5,78,69.599998,77.699997,0,0,5,4.5,254,19,7.5,-,-,-,-,-,-,-,-,-,72,11,7211015
97211031,97211031,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,Upper Irasan,2007,255,1330,17,167,241,54,22.4,56,41.200001,50,13.3,-,-,-,-,136,377,16,9.6000004,0,0,8,3.0999999,10,3.9000001,219,85.900002,200,166,65.099998,71,27.799999,78.400002,0,0,90,35.299999,473,107,22.6,-,-,-,-,-,-,-,-,-,72,11,7211031
97213001,97213001,ZAMBOANGA DEL NORTE,SALUG,Bacong,2005,207,934,0,120,163,42,25.799999,28,28.9,40,15.4,-,-,-,-,97,260,10,8.3000002,0,0,0,0,5,2.4000001,108,52.200001,83,8,3.9000001,15,7.1999998,40.099998,1,0.1,12,5.8000002,365,52,14.2,-,-,-,-,-,-,-,-,-,72,13,7213001
97213002,97213002,ZAMBOANGA DEL NORTE,SALUG,Balakan,2005,228,1038,0,131,188,50,26.6,34,33,54,18.6,-,-,-,-,103,291,1,0.80000001,0,0,0,0,4,1.8,155,68,122,31,13.6,39,17.1,53.5,8,0.80000001,22,9.6000004,375,92,24.5,-,-,-,-,-,-,-,-,-,72,13,7213002
97213006,97213006,ZAMBOANGA DEL NORTE,SALUG,Calucap,2005,152,859,0,152,186,104,55.900002,86,81.099998,168,57.5,-,-,-,-,106,292,7,4.5999999,0,0,0,0,5,3.3,151,99.300003,151,109,71.699997,120,78.900002,99.300003,1,0.1,20,13.2,303,78,25.700001,-,-,-,-,-,-,-,-,-,72,13,7213006
97213007,97213007,ZAMBOANGA DEL NORTE,SALUG,Canawan,2005,283,1171,0,146,210,47,22.4,59,53.200001,63,19.6,-,-,-,-,111,321,0,0,0,0,8,2.8,1,0.40000001,192,67.800003,154,22,7.8000002,43,15.2,54.400002,9,0.80000001,1,0.40000001,388,172,44.299999,-,-,-,-,-,-,-,-,-,72,13,7213007
