year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit
2013,May ,25, 7:00-8:00 ,1576,3708,265,917,598,662,581,538,157,258,163,347,137,212,1100,1398,633,282,1762,612,3701,1061
2013,May ,25, 8:00-9:00 ,1724,3633,294,860,547,727,551,707,206,330,154,492,165,200,1238,1558,554,287,1623,622,3484,818
2013,May ,25, 9:00-10:00 ,1811,4020,320,740,533,552,562,658,186,124,144,569,168,168,1346,1763,608,249,1522,505,2770,1026
2013,May ,25, 10:00-11:00 ,1813,3419,360,563,576,428,489,535,134,119,180,461,156,129,1359,1671,508,264,1313,563,2052,1079
2013,May ,25, 11:00-12:00 ,2120,2957,542,429,457,350,553,529,127,87,226,367,126,116,1333,1978,415,322,1109,579,2550,1264
2013,May ,25, 12:00-13:00 ,2634,2826,543,450,593,356,639,679,163,112,331,438,140,112,1392,2056,481,368,1303,733,2184,1268
2013,May ,25, 13:00-14:00 ,2695,3116,453,423,522,396,561,515,127,117,374,414,175,124,1596,2270,499,463,1116,720,1893,1543
2013,May ,25, 14:00-15:00 ,2795,2794,407,443,558,353,581,538,139,96,348,404,127,152,1752,1971,444,395,977,766,1782,1780
2013,May ,25, 15:00-16:00 ,3295,2732,525,378,597,305,698,585,167,92,443,418,188,135,1744,2263,469,428,899,787,1597,1854
2013,May ,25, 16:00-17:00 ,3863,2876,699,407,668,474,990,571,219,117,604,330,193,142,1937,2444,468,576,969,1134,1649,2473
2013,May ,25, 17:00-18:00 ,4597,2622,916,439,756,427,1128,742,302,147,567,336,167,176,2013,2646,458,631,1034,1504,1604,2908
2013,May ,25, 18:00-19:00 ,3937,1989,621,310,543,517,896,608,194,149,429,256,120,131,2001,2504,344,694,683,1266,1274,3187
2013,May ,25, 19:00-20:00 ,3084,1661,396,293,384,457,701,571,115,105,456,140,96,109,1786,1858,284,559,524,1029,1040,2417
2013,May ,25, 20:00-21:00 ,1868,1127,288,260,289,317,530,391,75,105,138,124,66,77,1486,1150,186,420,349,779,772,1685
2013,May ,25, 21:00-22:00 ,928,784,147,182,147,323,466,214,18,80,77,72,23,46,849,681,85,317,157,558,298,1264
2013,May ,25, 22:00-23:00 , -   , -   , -   , -   ,1, -   ,3, -   , -   , -   ,10,5,1,4,43,53, -   ,45, -   ,108, -   ,239
2013,May ,25, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,25, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,26, 4:00-5:00 ,26, -   ,5, -   ,4, -   ,21, -   , -   , -   , -   , -   ,1, -   ,5, -   ,6, -   ,38, -   ,67, -   
2013,May ,26, 5:00-6:00 ,488,401,89,72,97,70,123,64,36,15,31,44,23,20,192,135,108,28,315,131,667,238
2013,May ,26, 6:00-7:00 ,1093,1072,156,433,211,152,210,156,55,35,92,103,57,40,399,383,187,84,575,255,1303,573
2013,May ,26, 7:00-8:00 ,1229,1958,133,496,274,193,256,225,82,47,90,88,74,42,565,560,241,133,695,357,1597,995
2013,May ,26, 8:00-9:00 ,1482,2256,233,416,353,189,338,343,116,54,99,188,103,49,786,887,416,134,1006,380,1902,947
2013,May ,26, 9:00-10:00 ,1693,3071,247,348,392,216,419,506,147,75,82,344,120,70,860,1215,389,197,1068,454,2163,1139
2013,May ,26, 10:00-11:00 ,1877,2943,206,338,352,220,389,559,136,77,122,269,103,47,961,1500,457,228,973,430,2439,990
2013,May ,26, 11:00-12:00 ,1858,2953,266,261,338,235,405,500,101,67,157,290,73,79,1108,1464,412,234,979,496,2135,1127
2013,May ,26, 12:00-13:00 ,2142,2684,254,242,313,259,356,546,103,52,131,286,103,51,1028,1547,392,262,838,457,1812,1148
2013,May ,26, 13:00-14:00 ,2253,2623,305,252,346,284,392,461,104,72,203,300,121,67,1198,1376,425,255,946,591,1893,1142
2013,May ,26, 14:00-15:00 ,2496,3091,255,279,339,257,469,423,112,88,176,225,100,89,1279,1621,432,299,1015,560,2157,1545
2013,May ,26, 15:00-16:00 ,2739,2691,355,289,343,281,507,475,116,88,249,246,95,80,1450,1580,405,339,731,691,1459,1557
2013,May ,26, 16:00-17:00 ,3077,2213,716,321,362,314,603,424,109,119,218,246,59,112,1387,1732,364,498,727,922,1340,1658
2013,May ,26, 17:00-18:00 ,2872,1410,413,296,281,302,445,452,79,95,253,179,73,61,1158,1626,268,446,508,918,990,1962
2013,May ,26, 18:00-19:00 ,2633,1402,465,291,252,367,476,449,73,86,194,133,59,82,1323,1502,243,515,659,810,1040,1516
2013,May ,26, 19:00-20:00 ,2229,1376,306,365,232,295,468,443,49,99,224,122,40,73,1257,1251,195,468,431,691,902,1727
2013,May ,26, 20:00-21:00 ,1364,921,169,244,191,362,427,289,41,90,90,94,31,64,1148,805,155,281,362,470,787,1170
2013,May ,26, 21:00-22:00 ,683,733,110,185,138,280,415,201,23,44,59,55,18,40,641,457,51,267,124,432,253,943
2013,May ,26, 22:00-23:00 , -   , -   , -   , -   ,5, -   ,1,4, -   , -   ,6,1, -   ,6,8,38, -   ,33, -   ,75, -   ,170
2013,May ,26, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,26, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,27, 4:00-5:00 ,8, -   ,7, -   ,18, -   ,20, -   ,2, -   ,1, -   ,2, -   ,15, -   ,25, -   ,52, -   ,160, -   
2013,May ,27, 5:00-6:00 ,675,802,116,167,172,149,160,138,48,54,33,102,35,49,272,326,177,51,769,142,1734,208
2013,May ,27, 6:00-7:00 ,1261,2970,245,848,471,420,439,572,149,140,164,279,140,147,805,1174,597,175,2001,340,4827,592
2013,May ,27, 7:00-8:00 ,2120,6203,355,1980,935,836,867,729,284,376,163,554,264,321,1544,2381,1004,420,2757,792,5887,1063
2013,May ,27, 8:00-9:00 ,2043,5658,334,1684,814,1024,713,886,267,450,164,791,237,343,1498,2451,913,412,2456,807,5065,857
2013,May ,27, 9:00-10:00 ,2071,4954,353,1292,603,724,604,687,197,235,166,747,214,249,1478,2198,820,380,1858,555,4075,930
2013,May ,27, 10:00-11:00 ,2011,3829,596,1158,585,724,487,566,177,138,212,454,167,132,1380,1916,686,342,1621,591,3149,904
2013,May ,27, 11:00-12:00 ,2434,3887,787,1098,479,543,601,601,140,137,262,422,155,107,1496,2320,599,361,1352,782,2832,1272
2013,May ,27, 12:00-13:00 ,2666,3241,769,834,573,450,557,619,155,142,236,410,136,146,1651,2119,589,375,1308,746,2313,1303
2013,May ,27, 13:00-14:00 ,2725,2975,783,821,490,573,600,567,151,130,298,354,172,127,1656,2231,592,494,1281,765,2094,1276
2013,May ,27, 14:00-15:00 ,3498,3228,1007,877,632,482,583,514,137,141,324,420,136,165,1709,2455,535,572,1168,980,1950,1679
2013,May ,27, 15:00-16:00 ,3619,2511,1250,496,602,359,568,553,145,128,426,349,158,154,1661,2245,391,509,790,1059,1342,2153
2013,May ,27, 16:00-17:00 ,4875,2076,1344,410,682,410,788,520,196,121,420,343,165,142,2008,2665,397,711,812,1283,1200,2778
2013,May ,27, 17:00-18:00 ,5444,2332,1318,472,1027,642,1170,790,369,218,638,310,265,171,2263,2846,609,990,1082,1864,1530,3534
2013,May ,27, 18:00-19:00 ,5184,2518,875,523,776,764,1092,801,279,175,603,250,209,240,2862,2830,577,1081,971,1833,1150,4026
2013,May ,27, 19:00-20:00 ,3803,1792,583,440,609,665,802,685,142,195,531,183,124,158,2669,2072,317,794,569,1477,918,3523
2013,May ,27, 20:00-21:00 ,2085,1159,361,313,389,463,591,460,56,105,181,184,76,87,2160,1197,218,526,372,921,712,2087
2013,May ,27, 21:00-22:00 ,1140,742,203,243,196,325,478,256,45,61,124,115,54,61,977,702,70,370,123,757,232,1459
2013,May ,27, 22:00-23:00 , -   , -   , -   , -   ,1,2,2,1, -   , -   ,14,3, -   ,6,18,52, -   ,68, -   ,137, -   ,270
2013,May ,27, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,27, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,28, 4:00-5:00 ,21, -   ,12, -   ,17, -   ,15, -   ,2, -   ,7, -   ,4, -   ,10, -   ,14, -   ,51, -   ,67, -   
2013,May ,28, 5:00-6:00 ,540,622,97,149,185,130,157,117,29,51,51,108,46,41,288,361,188,37,693,143,1501,201
2013,May ,28, 6:00-7:00 ,1248,2706,236,568,487,358,478,510,145,138,190,287,142,138,864,1157,556,177,1792,410,4131,516
2013,May ,28, 7:00-8:00 ,1963,6146,385,1689,996,839,870,671,292,413,264,548,260,296,1450,2352,984,442,2598,789,5425,1102
2013,May ,28, 8:00-9:00 ,2070,5204,422,1381,822,950,748,796,254,389,228,708,238,337,1403,2376,884,501,2322,760,4696,864
2013,May ,28, 9:00-10:00 ,2043,4809,401,1268,627,723,569,682,181,209,208,631,180,242,1463,2452,752,344,1820,561,3834,887
2013,May ,28, 10:00-11:00 ,2078,3831,549,1098,547,499,514,639,163,175,219,554,186,151,1490,1991,679,312,1595,658,2847,902
2013,May ,28, 11:00-12:00 ,2249,3344,644,877,523,455,556,557,132,129,282,401,135,113,1449,2202,527,400,1338,641,2746,1117
2013,May ,28, 12:00-13:00 ,2559,3325,618,832,461,428,503,594,141,132,258,380,135,124,1546,2254,571,333,1277,682,2374,1347
2013,May ,28, 13:00-14:00 ,2566,3020,750,708,587,465,580,512,151,134,344,409,150,140,1653,2027,617,428,1275,834,2024,1189
2013,May ,28, 14:00-15:00 ,3428,3203,848,830,555,404,671,466,147,106,341,366,148,158,1701,2424,568,523,1057,826,1716,1752
2013,May ,28, 15:00-16:00 ,3358,2510,971,538,594,416,579,546,132,110,452,374,122,154,1783,2172,400,502,854,1094,1435,1899
2013,May ,28, 16:00-17:00 ,4321,2433,989,403,667,362,731,562,220,116,409,381,164,145,1819,2261,390,683,804,1120,1352,2369
2013,May ,28, 17:00-18:00 ,5553,2334,1327,451,991,649,1072,840,354,161,680,370,269,192,2435,2713,595,795,1131,1722,1416,3327
2013,May ,28, 18:00-19:00 ,5430,2603,940,519,897,756,1099,887,290,207,636,318,216,214,2897,3158,532,1107,947,1756,1331,3856
2013,May ,28, 19:00-20:00 ,4449,1944,570,474,652,645,907,777,180,206,530,235,147,188,2587,2569,368,875,683,1690,1032,3810
2013,May ,28, 20:00-21:00 ,2420,1192,414,354,457,463,645,486,106,152,230,215,94,94,2150,1481,226,528,441,1054,698,2218
2013,May ,28, 21:00-22:00 ,1331,805,239,234,210,343,505,252,46,83,146,135,31,70,1067,789,98,405,119,680,269,1647
2013,May ,28, 22:00-23:00 , -   , -   , -   , -   , -   ,4,1,4, -   , -   ,16,3, -   ,11,19,68, -   ,87, -   ,165, -   ,398
2013,May ,28, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,28, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,29, 4:00-5:00 ,26, -   ,9, -   ,23, -   ,21, -   , -   , -   ,2, -   ,6, -   ,7, -   ,10, -   ,63, -   ,98, -   
2013,May ,29, 5:00-6:00 ,572,650,112,145,159,115,189,121,22,47,46,109,36,36,365,370,154,55,678,154,1387,207
2013,May ,29, 6:00-7:00 ,1187,2679,224,498,476,462,446,540,154,141,177,265,117,134,898,1194,550,168,1705,351,4041,657
2013,May ,29, 7:00-8:00 ,2044,5899,393,1602,1023,845,812,672,321,335,232,534,238,307,1466,2301,1006,460,2605,862,5674,1209
2013,May ,29, 8:00-9:00 ,2006,5327,353,1382,834,912,749,810,248,478,205,669,243,347,1512,2419,794,488,2400,728,4553,1194
2013,May ,29, 9:00-10:00 ,2118,4591,415,1074,597,675,559,777,178,180,229,710,198,223,1373,2238,727,353,1649,576,3719,1166
2013,May ,29, 10:00-11:00 ,1879,3742,472,1094,482,542,487,561,162,127,190,435,170,144,1400,1865,610,281,1478,569,2621,1290
2013,May ,29, 11:00-12:00 ,2257,3053,600,844,497,500,559,566,120,103,290,437,167,121,1497,1981,485,373,1279,582,2402,1276
2013,May ,29, 12:00-13:00 ,2620,3286,666,719,521,367,547,583,127,126,262,427,138,111,1497,2050,524,323,1176,762,2129,1553
2013,May ,29, 13:00-14:00 ,2662,2918,664,718,589,404,597,455,153,121,386,388,165,136,1604,2091,547,443,1114,806,1907,1639
2013,May ,29, 14:00-15:00 ,2978,3173,796,675,511,372,608,556,145,113,396,351,158,155,1732,2125,498,380,1074,860,1881,1973
2013,May ,29, 15:00-16:00 ,3579,2515,885,555,514,394,670,509,146,137,503,392,148,174,1751,2269,398,518,788,1043,1390,2313
2013,May ,29, 16:00-17:00 ,4086,2340,915,391,692,368,691,586,166,130,398,354,143,130,1771,2324,396,515,890,1011,1311,2780
2013,May ,29, 17:00-18:00 ,5667,2233,1198,414,936,614,1153,835,367,169,722,347,264,200,2335,2885,605,932,1063,1651,1459,3648
2013,May ,29, 18:00-19:00 ,5344,2718,909,593,910,776,1134,916,318,215,682,357,208,229,2643,2804,562,1096,899,1764,1354,4914
2013,May ,29, 19:00-20:00 ,3962,1882,624,440,581,582,890,627,169,198,566,235,160,166,2631,2392,340,856,690,1627,955,3665
2013,May ,29, 20:00-21:00 ,2393,1375,436,315,466,466,602,463,83,134,170,236,75,105,2260,1518,242,531,473,1042,726,2918
2013,May ,29, 21:00-22:00 ,1453,865,217,231,217,415,473,256,55,79,148,119,42,70,1031,814,112,411,157,777,283,1822
2013,May ,29, 22:00-23:00 , -   , -   , -   , -   , -   ,3,2,2,1,3,12,5,1,8,32,75, -   ,71, -   ,160,2,369
2013,May ,29, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,29, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,30, 4:00-5:00 ,35, -   ,10, -   ,22, -   ,15, -   ,2, -   ,8, -   ,5, -   ,9, -   ,18, -   ,68, -   ,81, -   
2013,May ,30, 5:00-6:00 ,557,665,105,137,159,135,164,126,43,48,58,110,37,28,340,354,169,51,641,151,1429,199
2013,May ,30, 6:00-7:00 ,1171,2529,237,612,469,376,432,547,150,132,168,268,126,134,916,1103,550,192,1697,383,3973,594
2013,May ,30, 7:00-8:00 ,2009,5774,396,1703,996,865,799,709,300,357,217,536,257,297,1458,2299,928,433,2523,764,5520,1241
2013,May ,30, 8:00-9:00 ,2058,5323,395,1578,879,882,744,860,261,450,227,789,229,363,1506,2315,851,468,2359,807,4693,1176
2013,May ,30, 9:00-10:00 ,1984,4533,474,1242,602,613,541,674,159,176,198,617,174,186,1345,1982,678,326,1603,578,3231,1147
2013,May ,30, 10:00-11:00 ,1846,3102,500,947,531,451,410,517,125,114,182,440,142,121,1320,1983,574,356,1340,602,2461,1021
2013,May ,30, 11:00-12:00 ,2177,2881,611,764,507,441,489,565,149,102,213,390,137,116,1413,2044,525,294,1213,603,2243,1342
2013,May ,30, 12:00-13:00 ,2436,3038,699,798,516,342,481,520,130,100,281,433,145,138,1470,2084,539,330,1147,697,2129,1585
2013,May ,30, 13:00-14:00 ,2506,2941,693,757,500,475,617,491,147,129,294,331,139,117,1588,1906,521,413,1194,771,1798,1405
2013,May ,30, 14:00-15:00 ,2921,2830,792,688,556,421,634,465,156,110,363,401,127,158,1591,2248,491,438,951,791,1601,1979
2013,May ,30, 15:00-16:00 ,3254,2553,869,527,537,376,593,468,151,128,447,410,142,112,1711,1969,439,439,855,923,1371,2072
2013,May ,30, 16:00-17:00 ,3799,2386,1050,559,647,376,708,553,185,117,460,357,183,145,1709,2323,411,595,840,1019,1264,2472
2013,May ,30, 17:00-18:00 ,5124,2215,1228,541,868,586,1072,755,360,181,685,320,240,176,2269,2456,569,793,1041,1636,1341,3706
2013,May ,30, 18:00-19:00 ,5038,2410,976,643,852,737,1036,841,275,204,623,257,201,227,2789,2806,602,937,889,1614,1346,4396
2013,May ,30, 19:00-20:00 ,3832,1906,770,521,665,594,894,709,162,170,504,232,132,162,2618,2558,342,932,675,1627,975,3674
2013,May ,30, 20:00-21:00 ,2358,1125,510,338,458,464,624,449,74,109,218,236,64,101,2006,1449,196,585,405,965,736,2732
2013,May ,30, 21:00-22:00 ,1322,844,321,234,218,388,518,249,52,88,159,118,38,70,1054,1000,95,481,137,750,264,1797
2013,May ,30, 22:00-23:00 , -   , -   , -   ,1,4,8,6,10, -   ,6,17,1, -   ,8,15,72, -   ,54, -   ,132, -   ,364
2013,May ,30, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,30, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,31, 4:00-5:00 ,27, -   ,14, -   ,17, -   ,13, -   ,5, -   , -   , -   ,5, -   ,14, -   ,18, -   ,47, -   ,110, -   
2013,May ,31, 5:00-6:00 ,576,707,115,132,150,129,176,134,45,42,62,93,34,46,323,359,185,47,641,154,1408,235
2013,May ,31, 6:00-7:00 ,1248,2703,245,471,434,393,413,526,120,145,180,260,134,121,850,1128,503,183,1566,411,3825,629
2013,May ,31, 7:00-8:00 ,2168,5649,361,1267,945,858,790,720,302,368,241,515,265,263,1474,2256,865,444,2546,777,5300,1299
2013,May ,31, 8:00-9:00 ,2178,5284,389,1182,817,874,754,823,264,432,202,747,237,396,1519,2370,954,456,2494,789,4702,1232
2013,May ,31, 9:00-10:00 ,2228,5169,424,1200,641,690,642,773,188,223,201,716,248,215,1377,2410,772,323,1992,592,3727,1163
2013,May ,31, 10:00-11:00 ,2267,3906,489,1064,543,485,492,576,174,114,247,444,176,155,1483,1976,714,377,1467,705,3012,1335
2013,May ,31, 11:00-12:00 ,2577,4086,582,842,576,517,576,606,167,105,299,388,133,152,1554,2308,592,391,1473,665,2717,1569
2013,May ,31, 12:00-13:00 ,2956,3317,629,843,555,407,599,736,159,124,298,439,176,148,1657,2313,597,388,1425,844,2539,1749
2013,May ,31, 13:00-14:00 ,2822,3999,677,894,903,541,764,471,153,152,310,396,175,167,1724,2137,514,417,1382,760,2448,1633
2013,May ,31, 14:00-15:00 ,3596,3838,807,943,890,436,710,587,145,145,376,400,126,159,1785,2498,632,518,1272,969,1894,2121
2013,May ,31, 15:00-16:00 ,3852,3110,881,690,805,372,789,577,142,106,474,367,139,153,1939,2583,485,571,1053,1029,1648,2317
2013,May ,31, 16:00-17:00 ,4602,3056,1015,546,891,449,905,666,237,146,447,417,201,191,2027,2761,487,670,974,1225,1496,3027
2013,May ,31, 17:00-18:00 ,5356,2771,1155,485,989,482,1292,798,384,185,707,319,278,231,2448,2874,677,850,1155,1717,1577,3762
2013,May ,31, 18:00-19:00 ,5283,2916,997,490,818,721,1232,987,274,205,661,308,240,236,2845,3345,599,985,993,1619,1464,3631
2013,May ,31, 19:00-20:00 ,4927,2068,669,427,687,560,920,785,167,223,532,269,147,164,2671,2756,331,823,724,1613,1180,3403
2013,May ,31, 20:00-21:00 ,2867,1518,489,382,537,533,787,529,93,124,251,239,95,121,2254,1979,291,646,516,1155,891,2737
2013,May ,31, 21:00-22:00 ,1645,1052,295,265,267,340,551,285,49,91,119,119,29,81,1352,1063,111,487,160,825,298,1737
2013,May ,31, 22:00-23:00 ,3,1, -   ,1,2,3,8,4,1,8,12,9, -   ,9,56,146,1,106, -   ,210, -   ,486
2013,May ,31, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,May ,31, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,June,1, 4:00-5:00 ,10, -   ,2, -   ,3, -   ,10, -   ,1, -   ,2, -   ,2, -   ,7, -   ,13, -   ,34, -   ,53, -   
2013,June,1, 5:00-6:00 ,522,488,83,98,149,112,140,100,44,49,49,92,35,36,261,291,120,38,482,121,987,152
2013,June,1, 6:00-7:00 ,1005,1683,181,317,294,270,282,446,87,89,116,206,61,79,604,662,303,102,1017,321,2566,580
2013,June,1, 7:00-8:00 ,1535,3799,271,787,520,527,545,485,187,263,186,363,184,202,1171,1298,561,272,1625,601,3482,881
2013,June,1, 8:00-9:00 ,1753,3772,279,785,553,592,524,724,197,242,175,530,185,216,1234,1567,637,271,1576,641,3507,803
2013,June,1, 9:00-10:00 ,1926,3866,323,763,555,474,543,623,167,143,182,576,180,150,1262,1811,556,296,1532,533,2926,1003
2013,June,1, 10:00-11:00 ,1937,3828,377,655,532,411,449,579,189,109,179,472,163,97,1411,1945,642,241,1444,633,2527,960
2013,June,1, 11:00-12:00 ,2369,3573,576,492,476,389,584,616,126,111,253,412,124,111,1537,1958,520,337,1297,681,2416,1232
2013,June,1, 12:00-13:00 ,2693,3288,595,456,560,334,645,671,174,135,288,407,134,118,1513,2262,507,380,1288,714,2149,1603
2013,June,1, 13:00-14:00 ,2762,3085,526,433,553,424,692,579,171,118,360,469,164,128,1758,2029,530,393,1184,839,2121,1516
2013,June,1, 14:00-15:00 ,3164,3596,474,485,547,352,718,568,147,161,366,410,199,138,1788,2406,569,441,1221,821,1922,1859
2013,June,1, 15:00-16:00 ,3467,2886,558,399,591,341,761,646,190,134,448,376,165,130,1903,2166,457,476,1149,887,1719,1778
2013,June,1, 16:00-17:00 ,4192,3127,743,500,617,353,974,660,217,144,595,428,207,187,1938,2711,505,574,1018,1061,1845,2499
2013,June,1, 17:00-18:00 ,4628,2377,906,418,719,466,944,709,299,143,519,330,159,185,1922,2719,341,749,883,1361,1383,2849
2013,June,1, 18:00-19:00 ,4148,2247,572,457,589,602,1113,700,264,201,613,328,129,153,2274,2608,446,786,1017,1459,1502,3134
2013,June,1, 19:00-20:00 ,4115,2103,450,432,383,458,868,678,143,168,424,205,113,132,2183,2271,337,621,654,1144,1364,3046
2013,June,1, 20:00-21:00 ,2328,1361,281,329,372,384,658,401,74,106,191,155,45,104,1738,1438,196,453,421,927,1017,2135
2013,June,1, 21:00-22:00 ,1139,917,186,232,200,348,472,271,26,70,87,94,37,51,1037,747,93,381,181,624,326,1428
2013,June,1, 22:00-23:00 , -   , -   , -   , -   , -   ,1,9, -   ,1,1,11,2, -   ,2,34,61, -   ,62, -   ,144, -   ,347
2013,June,1, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,June,1, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,June,2, 4:00-5:00 ,1, -   ,5, -   ,9, -   ,9, -   ,3, -   ,2, -   ,1, -   ,6, -   ,13, -   ,31, -   ,70, -   
2013,June,2, 5:00-6:00 ,482,471,75,330,119,76,130,140,38,28,36,66,43,12,317,171,179,44,483,102,973,144
2013,June,2, 6:00-7:00 ,919,1336,150,602,176,156,237,358,63,40,85,118,47,27,424,372,180,83,530,317,1376,409
2013,June,2, 7:00-8:00 ,1131,2006,197,359,240,206,285,241,94,50,94,123,86,46,558,655,280,115,787,375,1653,819
2013,June,2, 8:00-9:00 ,1415,2264,188,386,323,250,337,337,118,65,93,193,85,95,764,975,401,175,957,459,2039,761
2013,June,2, 9:00-10:00 ,1740,3276,242,303,436,170,437,468,117,59,100,349,116,76,842,1438,453,214,1154,414,2388,945
2013,June,2, 10:00-11:00 ,1803,2787,265,284,342,233,424,525,138,96,125,284,99,53,928,1509,438,197,1084,436,2097,1050
2013,June,2, 11:00-12:00 ,2164,3077,307,238,351,192,407,517,135,59,147,323,89,74,971,1567,417,217,935,503,2010,1054
2013,June,2, 12:00-13:00 ,2222,2601,287,282,337,230,414,497,105,70,202,315,83,77,1163,1713,367,279,960,488,1778,1153
2013,June,2, 13:00-14:00 ,2342,2647,282,252,408,279,473,492,125,79,216,293,108,75,1233,1556,436,326,990,561,1895,1150
2013,June,2, 14:00-15:00 ,2420,3052,299,312,453,277,493,502,131,83,252,324,118,90,1446,1944,512,298,1015,628,1875,1387
2013,June,2, 15:00-16:00 ,2912,2682,410,424,408,357,575,467,121,86,281,257,95,77,1472,1765,414,336,903,762,1625,1161
2013,June,2, 16:00-17:00 ,3025,2442,684,339,333,281,673,501,110,95,231,299,77,81,1461,1948,366,439,817,815,1456,1716
2013,June,2, 17:00-18:00 ,3038,2075,725,395,366,342,756,566,133,108,282,202,92,103,1483,1902,290,505,589,943,1309,1728
2013,June,2, 18:00-19:00 ,3132,1750,492,312,338,384,554,562,100,107,262,204,65,125,1430,1728,312,513,628,921,1110,1924
2013,June,2, 19:00-20:00 ,2750,1578,310,350,243,391,542,498,69,118,277,123,55,89,1369,1498,202,499,530,763,1003,1869
2013,June,2, 20:00-21:00 ,1887,970,214,310,258,339,463,410,56,120,111,124,43,58,1359,961,138,369,449,617,742,1401
2013,June,2, 21:00-22:00 ,919,777,135,224,137,347,408,229,27,72,80,69,22,51,713,574,99,311,117,554,341,1094
2013,June,2, 22:00-23:00 , -   , -   , -   , -   ,3,1,2, -   , -   , -   ,8,1,1,5,8,37, -   ,47, -   ,111, -   ,257
2013,June,2, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,June,2, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,June,3, 4:00-5:00 , -   , -   ,5, -   ,12, -   ,18, -   ,4, -   ,3, -   ,5, -   ,8, -   ,24, -   ,88, -   ,177, -   
2013,June,3, 5:00-6:00 ,761,970,103,256,220,242,199,214,63,73,34,100,54,42,390,414,351,55,1178,162,2184,184
2013,June,3, 6:00-7:00 ,1481,3755,284,1520,551,1058,568,779,188,197,160,362,196,191,1049,1457,889,224,1776,469,5780,638
2013,June,3, 7:00-8:00 ,2093,5581,432,1896,953,1225,947,838,286,393,163,649,255,324,1397,2563,1025,517,3293,838,6056,970
2013,June,3, 8:00-9:00 ,2055,5691,376,2144,781,1013,749,826,282,414,195,769,237,379,1552,2658,896,436,2338,786,4933,924
2013,June,3, 9:00-10:00 ,2033,4098,443,1361,641,775,583,722,202,197,180,658,176,208,1391,2100,753,335,1781,584,3660,923
2013,June,3, 10:00-11:00 ,2013,3836,591,1244,624,683,499,558,153,152,210,412,188,159,1520,2105,664,301,1399,648,2865,812
