year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit,
2011,November,5,10:00-11:00,1610,3839,393,789,507,747,458,590,158,99,273,452,188,106,1362,1651,592,258,1374,529,2627,940,
2011,November,5,11:00-12:00,2078,3064,478,540,579,591,504,645,131,96,293,378,129,107,1450,2008,537,322,1401,651,2216,1409,
2011,November,5,12:00-13:00,2539,3033,557,438,694,513,610,641,130,91,393,378,135,112,1424,2272,553,346,1307,656,2161,1567,
2011,November,5,13:00-14:00,2522,2945,395,520,583,572,519,482,97,97,253,359,91,99,1527,2181,501,427,1051,780,1911,1825,
2011,November,5,14:00-15:00,2216,2605,501,434,588,447,690,589,136,120,430,286,131,111,1564,1685,417,372,1048,608,1476,1362,
2011,November,5,15:00-16:00,3366,2622,868,474,1033,447,893,696,186,120,636,289,139,135,1618,2724,442,436,912,888,1409,2263,
2011,November,5,16:00-17:00,4463,2641,931,432,980,510,1026,789,199,146,737,335,166,204,1861,2906,437,683,931,1180,1335,2942,
2011,November,5,17:00-18:00,4991,2240,968,421,1113,518,1294,815,276,192,812,305,200,208,2053,3390,462,765,947,1375,1477,3491,
2011,November,5,18:00-19:00,4703,2295,728,407,1092,571,1055,763,146,169,495,234,134,225,2035,3105,360,801,753,1372,1248,3757,
2011,November,5,19:00-20:00,3295,1456,395,285,586,457,953,601,109,154,308,113,78,143,1724,2192,250,662,469,1078,877,2932,
2011,November,5,20:00-21:00,2162,1144,242,253,438,380,583,380,42,103,139,98,38,84,1441,1329,201,458,383,931,693,2173,
2011,November,5,21:00-22:00,1039,757,163,221,207,308,527,245,23,59,36,70,20,57,760,759,118,339,136,579,212,1345,
2011,November,5,22:00-23:00, -   , -   , -   , -   ,1, -   ,6, -   , -   , -   ,4, -   , -   ,6,27,63,1,59, -   ,115,1,295,
2011,November,5,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,5,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,6,4:00-5:00,15, -   , -   , -   ,1, -   , -   , -   ,2, -   , -   , -   ,1, -   ,2, -   , -   , -   ,2, -   ,44, -   ,
2011,November,6,5:00-6:00,255,242,32,60,54,42,72,41,20,16,19,41,14,7,122,103,58,15,254,77,430,104,
2011,November,6,6:00-7:00,524,716,82,169,131,107,117,115,42,17,57,99,35,23,256,265,117,57,312,184,763,342,
2011,November,6,7:00-8:00,723,1218,118,195,192,160,231,167,61,48,72,99,42,34,422,497,177,113,503,225,1154,563,
2011,November,6,8:00-9:00,944,1627,173,239,274,255,274,243,110,68,78,128,73,57,581,818,257,160,723,308,1456,704,
2011,November,6,9:00-10:00,1255,2158,238,245,324,209,372,466,100,78,112,196,87,38,712,1153,321,131,867,344,1714,743,
2011,November,6,10:00-11:00,1277,2404,229,279,353,173,384,354,118,55,99,200,80,53,811,1261,398,190,847,349,1688,979,
2011,November,6,11:00-12:00,1463,2267,251,220,342,188,389,478,92,54,119,173,76,47,896,1404,329,180,869,332,1691,927,
2011,November,6,12:00-13:00,1595,2121,252,241,365,177,365,477,74,57,157,195,75,48,883,1335,322,215,757,426,1314,1098,
2011,November,6,13:00-14:00,1886,1908,261,227,357,237,359,352,103,81,164,211,79,62,1030,1389,404,281,837,507,1577,1152,
2011,November,6,14:00-15:00,2156,2587,274,260,337,267,458,428,99,63,178,246,70,76,1135,1736,380,250,832,553,1439,1287,
2011,November,6,15:00-16:00,2177,1879,255,244,367,222,455,397,94,64,238,216,76,77,1141,1441,334,328,711,632,1186,1479,
2011,November,6,16:00-17:00,2573,1660,466,300,326,261,496,417,63,71,255,192,60,73,1176,1803,339,340,570,669,1186,1561,
2011,November,6,17:00-18:00,2719,1519,362,258,316,280,523,444,90,80,217,157,43,84,1353,1728,267,430,621,762,1049,1848,
2011,November,6,18:00-19:00,2273,1357,352,347,336,316,435,494,79,99,150,105,35,89,1246,1499,232,474,606,645,862,1753,
2011,November,6,19:00-20:00,1769,1107,233,265,195,293,488,400,48,82,121,68,35,81,1176,1082,205,377,343,616,683,1369,
2011,November,6,20:00-21:00,1235,889,161,224,165,351,365,323,43,78,64,53,23,55,1446,694,124,327,254,486,543,1131,
2011,November,6,21:00-22:00,715,676,110,194,142,292,464,194,18,48,17,49,29,40,727,463,70,261,130,398,179,971,
2011,November,6,22:00-23:00, -   , -   , -   , -   ,6, -   ,7,3, -   , -   ,2,1, -   ,3,14,35, -   ,31, -   ,102, -   ,203,
2011,November,6,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,6,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,7,4:00-5:00,28, -   ,3, -   ,7, -   ,2, -   ,1, -   , -   , -   ,1, -   ,14, -   , -   , -   ,28, -   ,138, -   ,
2011,November,7,5:00-6:00,322,449,45,57,101,88,86,67,20,21,29,89,15,12,148,184,68,31,324,63,911,209,
2011,November,7,6:00-7:00,634,1164,107,125,178,205,144,171,45,31,52,168,37,40,357,470,152,87,622,180,1682,370,
2011,November,7,7:00-8:00,870,2403,159,399,263,281,330,358,110,92,83,196,65,94,593,734,289,127,916,323,2115,574,
2011,November,7,8:00-9:00,1164,2514,179,334,343,313,379,353,110,94,112,204,134,79,724,995,438,184,1049,402,2425,770,
2011,November,7,9:00-10:00,1203,3653,209,372,353,260,431,546,122,51,98,275,126,51,932,1239,497,158,1208,347,2321,752,
2011,November,7,10:00-11:00,1355,3301,244,359,345,264,342,459,102,83,129,310,109,55,967,1435,417,190,1179,428,2228,912,
2011,November,7,11:00-12:00,1737,2890,265,352,328,230,376,462,110,58,191,225,94,79,1029,1420,425,161,1016,338,1917,910,
2011,November,7,12:00-13:00,1950,2533,323,301,353,228,410,495,82,76,172,265,108,77,1069,1575,363,248,892,500,1670,1233,
2011,November,7,13:00-14:00,2289,2388,314,349,380,260,401,396,118,85,236,267,90,97,1178,1601,414,247,958,584,1741,1380,
2011,November,7,14:00-15:00,2540,2857,358,359,377,269,444,504,98,85,221,265,93,95,1287,1765,440,368,972,732,1688,1527,
2011,November,7,15:00-16:00,2875,2334,330,318,364,314,523,497,104,93,328,294,86,111,1373,1633,398,397,758,690,1399,1767,
2011,November,7,16:00-17:00,3359,2082,386,400,407,381,628,549,93,100,376,258,100,125,1571,1767,295,444,721,865,1371,1866,
2011,November,7,17:00-18:00,3674,1765,489,416,521,426,626,617,139,111,306,200,81,134,1736,1799,313,540,654,926,1326,2258,
2011,November,7,18:00-19:00,3310,1613,409,508,362,500,565,574,85,143,217,168,73,128,1599,2072,282,550,603,966,1264,2629,
2011,November,7,19:00-20:00,2222,1370,325,493,339,480,521,461,52,101,198,111,46,75,1462,1351,203,610,461,818,878,1921,
2011,November,7,20:00-21:00,1516,861,261,307,274,390,406,372,39,85,113,112,44,71,1275,1120,144,298,367,522,742,1244,
2011,November,7,21:00-22:00,761,719,216,235,168,283,385,196,28,53,36,86,13,54,684,623,83,269,132,450,212,1030,
2011,November,7,22:00-23:00, -   , -   , -   , -   ,1, -   ,4,5, -   ,1,10,3, -   ,6,7,45, -   ,31, -   ,85,1,198,
2011,November,7,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,7,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,8,4:00-5:00,14, -   ,1, -   ,9, -   ,9, -   ,6, -   ,4, -   ,2, -   ,13, -   , -   , -   ,69, -   ,212, -   ,
2011,November,8,5:00-6:00,592,698,93,139,190,161,139,125,50,72,61,125,33,33,255,295,157,68,798,131,2039,355,
2011,November,8,6:00-7:00,1222,3163,228,2411,496,879,562,388,230,165,230,512,280,156,1298,1104,1044,201,2645,560,5978,678,
2011,November,8,7:00-8:00,2183,6135,413,3250,932,2484,1169,771,332,440,274,858,390,339,2137,2335,1458,490,3499,998,6461,1143,
2011,November,8,8:00-9:00,2039,6072,368,2705,882,1781,994,999,261,570,303,795,379,329,1979,2605,1316,502,3344,912,6158,1111,
2011,November,8,9:00-10:00,1936,5642,458,2312,607,1647,714,895,207,299,298,624,313,244,1958,2416,974,363,2292,689,5660,1030,
2011,November,8,10:00-11:00,1948,4415,557,2016,516,1330,578,749,171,160,325,460,217,125,1896,2240,797,372,1754,695,3444,1066,
2011,November,8,11:00-12:00,2154,3433,705,1396,609,1013,586,719,155,127,345,309,220,121,1694,2092,672,339,1467,668,2841,1334,
2011,November,8,12:00-13:00,2491,3157,902,1223,727,840,626,705,153,156,351,381,147,156,1858,2209,682,463,1461,876,2274,1707,
2011,November,8,13:00-14:00,2679,2831,1022,1144,740,739,620,593,150,117,367,394,179,170,1820,2109,607,499,1180,948,1960,1643,
2011,November,8,14:00-15:00,3371,2750,1446,891,842,541,767,582,171,127,408,326,163,164,1791,2482,586,567,1240,1017,1553,2350,
2011,November,8,15:00-16:00,3917,2436,1854,620,883,489,847,673,202,123,520,364,165,198,1796,2702,516,776,966,1340,1238,2751,
2011,November,8,16:00-17:00,4638,2419,2149,656,1165,545,1208,732,208,153,748,384,237,252,2056,3243,527,843,1071,1608,1300,3843,
2011,November,8,17:00-18:00,6093,2393,2546,642,1453,757,1431,947,282,215,794,377,287,315,2556,4006,663,1387,1310,2051,1420,5039,
2011,November,8,18:00-19:00,6113,2522,1717,623,1344,784,1299,961,234,204,650,324,205,280,2795,4040,661,1367,1120,1962,1131,5338,
2011,November,8,19:00-20:00,4777,1780,1096,544,976,643,1036,738,129,213,368,232,107,244,2557,2671,364,1060,691,1686,874,4242,
2011,November,8,20:00-21:00,1535,542,905,327,780,527,773,477,91,149,192,142,80,133,2163,1712,268,796,478,1268,649,2908,
2011,November,8,21:00-22:00,1451,1182,529,296,456,335,587,285,46,98,76,126,30,97,1141,1130,161,509,236,715,478,1994,
2011,November,8,22:00-23:00, -   , -   ,1, -   ,5, -   ,20,10, -   ,1,10,6, -   ,6,17,165,1,83, -   ,168, -   ,414,
2011,November,8,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,8,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,9,4:00-5:00,22, -   ,6, -   ,7, -   ,8, -   ,2, -   ,5, -   ,2, -   ,10, -   , -   , -   ,63, -   ,189, -   ,
2011,November,9,5:00-6:00,479,624,79,122,171,139,116,109,43,56,60,130,39,32,250,315,150,61,736,137,2159,240,
2011,November,9,6:00-7:00,1073,3083,222,2993,526,750,561,391,244,150,235,531,278,166,1305,1059,1058,183,2828,546,6248,556,
2011,November,9,7:00-8:00,2108,6198,402,3843,973,2098,1180,816,332,495,341,926,406,302,2071,2373,1405,497,3349,997,7066,1011,
2011,November,9,8:00-9:00,1976,6262,399,2722,854,1483,970,899,287,499,311,696,308,397,1809,2639,1151,468,2881,885,5402,1044,
2011,November,9,9:00-10:00,1813,4748,423,1960,655,1101,685,673,183,192,291,472,260,209,1845,2162,955,333,2094,681,3851,1017,
2011,November,9,10:00-11:00,1944,4147,511,1976,733,1030,654,601,186,153,344,397,239,110,1639,1836,777,318,1607,690,2868,1057,
2011,November,9,11:00-12:00,2108,3140,744,1440,614,808,642,711,158,111,311,381,173,108,1571,2026,663,360,1462,674,2811,1385,
2011,November,9,12:00-13:00,2336,3008,1141,1687,649,753,706,674,155,153,290,420,187,123,1787,2243,653,378,1430,824,2261,1609,
2011,November,9,13:00-14:00,2738,2871,1131,1252,704,668,639,509,146,110,352,345,177,168,1693,2092,661,489,1187,917,1950,1791,
2011,November,9,14:00-15:00,3126,3044,1517,959,758,472,797,633,151,120,447,362,157,168,1749,2262,612,596,1149,1038,1619,2112,
2011,November,9,15:00-16:00,3766,2458,1836,705,914,483,707,699,150,171,543,386,181,176,1759,2891,526,646,940,1256,1203,2792,
2011,November,9,16:00-17:00,4325,2230,2594,640,1014,549,957,709,177,150,630,351,191,231,1991,2936,508,859,1127,1448,1152,3313,
2011,November,9,17:00-18:00,6251,2379,2735,644,1226,665,1341,985,296,191,841,424,275,271,2432,3683,648,1304,1273,2125,1368,5019,
2011,November,9,18:00-19:00,5912,2446,2072,653,1375,683,1256,940,256,235,586,316,173,324,2797,4055,551,1482,1106,2096,1084,5477,
2011,November,9,19:00-20:00,4412,1778,1394,472,898,599,1033,791,136,206,375,231,99,242,2362,2640,385,1027,813,1669,802,4205,
2011,November,9,20:00-21:00,2704,1193,972,354,691,543,713,500,104,136,204,142,66,137,2246,1866,276,830,507,1381,597,3147,
2011,November,9,21:00-22:00,1533,910,508,332,331,319,589,309,44,72,69,121,40,80,1165,1189,108,472,175,772,240,1841,
2011,November,9,22:00-23:00, -   , -   ,3, -   ,4,7,14,5, -   ,4,11,3,1,10,18,97,1,88, -   ,184, -   ,411,
2011,November,9,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,9,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,10,4:00-5:00,32, -   ,5, -   ,9, -   ,7, -   ,5, -   ,7, -   ,3, -   ,16, -   , -   , -   ,75, -   ,191, -   ,
2011,November,10,5:00-6:00,490,638,76,107,177,146,119,113,51,51,57,156,39,33,254,322,150,64,799,129,2164,259,
2011,November,10,6:00-7:00,1111,3123,260,3031,499,850,558,409,221,142,254,507,286,180,1392,1072,1071,186,2866,519,6437,563,
2011,November,10,7:00-8:00,2087,6204,440,4332,934,2410,1202,900,370,564,340,825,397,318,2198,2425,1595,541,3548,1073,7611,997,
2011,November,10,8:00-9:00,1941,6525,419,3119,911,1754,1002,950,298,461,282,730,353,380,2000,2637,1342,498,3058,919,5652,1032,
2011,November,10,9:00-10:00,1785,4822,447,2231,592,1285,667,817,215,190,260,591,291,216,1836,2099,983,322,2117,656,4151,1025,
2011,November,10,10:00-11:00,1884,3693,603,1827,506,1063,565,591,157,143,334,390,242,145,1695,2005,720,316,1730,653,2948,1131,
2011,November,10,11:00-12:00,2087,3257,752,1507,628,942,544,761,144,131,281,352,198,139,1769,1999,642,353,1546,641,2565,1291,
2011,November,10,12:00-13:00,2488,3141,1100,1327,689,776,608,697,152,94,285,339,209,148,1767,2167,668,431,1547,901,2275,1650,
2011,November,10,13:00-14:00,2674,2583,1120,1215,739,677,653,563,157,118,335,359,196,159,1732,2149,625,509,1292,873,1894,1625,
2011,November,10,14:00-15:00,3011,2836,1435,950,829,532,681,614,123,138,368,397,164,175,1828,2528,558,576,1140,1098,1648,2218,
2011,November,10,15:00-16:00,3622,2714,1941,867,933,557,822,650,154,142,576,396,166,204,1854,2553,507,674,1083,1284,1312,2611,
2011,November,10,16:00-17:00,4357,2495,2477,781,996,494,930,680,227,160,725,350,222,215,2016,2907,553,907,963,1584,1096,3594,
2011,November,10,17:00-18:00,5952,2588,2885,706,1439,680,1406,931,302,203,839,348,326,321,2625,3742,654,1249,1352,2040,1433,4796,
2011,November,10,18:00-19:00,6279,2289,2275,662,1367,796,1234,953,210,251,681,326,187,304,2683,3533,569,1171,1123,1791,1103,4790,
2011,November,10,19:00-20:00,4749,1959,1672,594,1032,605,1082,829,140,184,399,242,136,259,2566,3404,385,1411,689,2013,804,5316,
2011,November,10,20:00-21:00,2696,1136,1086,377,776,474,745,515,90,155,189,151,62,175,1984,2217,306,840,469,1245,639,3134,
2011,November,10,21:00-22:00,1548,787,846,257,448,343,628,305,46,70,77,118,31,97,1006,1264,117,554,190,930,250,2157,
2011,November,10,22:00-23:00, -   ,2, -   , -   , -   ,9,7,10,1,5,9,7, -   ,12,16,175,2,103, -   ,197, -   ,487,
2011,November,10,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,10,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,11,4:00-5:00,33, -   , -   , -   ,1, -   ,11, -   ,5, -   ,2, -   ,4, -   ,23, -   , -   , -   ,59, -   ,178, -   ,
2011,November,11,5:00-6:00,442,665,89,155,173,160,137,104,53,38,71,119,36,34,232,305,161,68,870,114,1878,231,
2011,November,11,6:00-7:00,1092,3197,200,2869,512,803,559,393,222,172,213,536,287,152,1289,1029,1087,210,2899,441,6756,575,
2011,November,11,7:00-8:00,2079,6457,423,4141,951,2285,1183,829,368,560,310,986,416,328,2116,2369,1549,515,3459,868,7492,1047,
2011,November,11,8:00-9:00,2040,6626,339,2711,855,1570,936,964,300,465,307,695,342,308,1849,2585,1247,510,2988,730,5526,1043,
2011,November,11,9:00-10:00,1985,5254,388,2074,643,1160,665,825,230,221,277,533,307,230,1818,2167,977,360,2209,716,4007,1065,
2011,November,11,10:00-11:00,2109,4232,536,1816,525,1047,606,721,187,145,333,425,256,159,1779,2000,846,341,1883,681,3294,1128,
2011,November,11,11:00-12:00,2506,3796,668,1422,661,865,578,733,152,119,313,357,209,121,1723,2215,696,363,1581,738,2749,1408,
2011,November,11,12:00-13:00,2854,3374,1042,1305,710,724,681,774,166,141,297,363,195,200,1795,2410,685,462,1531,871,2469,1755,
2011,November,11,13:00-14:00,2873,3178,1139,1114,662,750,640,527,145,120,325,323,170,171,1820,2240,680,527,1361,912,1843,1784,
2011,November,11,14:00-15:00,3368,2982,1470,952,811,588,800,630,167,138,449,386,190,174,1927,2796,540,587,1287,1109,1791,2261,
2011,November,11,15:00-16:00,3973,2843,1906,778,946,496,863,663,198,139,592,371,212,221,1849,2731,594,710,1043,1291,1456,2744,
2011,November,11,16:00-17:00,5119,2852,2634,705,1132,561,1067,799,213,156,734,393,265,238,2112,3469,600,973,1202,1722,1392,3802,
2011,November,11,17:00-18:00,6134,2881,2713,665,1477,705,1562,1050,373,220,938,459,328,335,2565,4335,731,1284,1439,2109,1551,4945,
2011,November,11,18:00-19:00,6708,2808,2172,701,1387,764,1526,1075,274,256,693,342,208,326,2837,4566,660,1393,1177,2151,1255,5457,
2011,November,11,19:00-20:00,5041,2059,1497,513,1107,626,1210,827,159,180,479,242,147,224,2519,3323,465,1113,723,1734,973,4488,
2011,November,11,20:00-21:00,3052,1210,1068,347,737,475,812,543,118,146,219,155,59,177,2029,2416,285,820,482,1393,712,3375,
2011,November,11,21:00-22:00,2015,928,846,270,457,395,763,350,54,103,61,138,33,130,1189,1496,125,567,191,1023,277,2332,
2011,November,11,22:00-23:00, -   , -   ,12,2,2, -   ,20,13, -   ,1,13,5,1,13,47,249, -   ,143, -   ,239,1,579,
2011,November,11,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,11,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,12,4:00-5:00,36, -   ,2, -   ,4, -   ,4, -   ,4, -   ,4, -   ,3, -   ,10, -   , -   , -   ,39, -   ,139, -   ,
2011,November,12,5:00-6:00,356,350,80,96,113,83,113,84,31,27,45,81,21,16,182,218,115,48,457,112,1241,195,
2011,November,12,6:00-7:00,924,2010,195,1430,310,456,339,296,107,76,133,384,108,72,841,595,508,109,1791,300,4012,512,
2011,November,12,7:00-8:00,1679,4161,353,2408,582,1670,765,597,219,256,190,742,246,179,1561,1323,942,265,2365,768,4659,935,
2011,November,12,8:00-9:00,1760,4579,344,1901,638,1121,737,682,212,298,234,516,262,245,1528,1657,880,343,2036,827,3966,969,
2011,November,12,9:00-10:00,1711,4053,431,1319,610,956,622,645,203,163,232,510,232,129,1556,1930,754,276,1892,710,3460,1192,
2011,November,12,10:00-11:00,1922,4206,600,1288,554,838,621,595,153,116,321,533,194,102,1606,2072,718,304,1789,638,2848,1133,
2011,November,12,11:00-12:00,2352,3078,948,1027,625,789,595,635,169,88,364,406,191,134,1514,2035,613,370,1638,719,2473,1617,
2011,November,12,12:00-13:00,2790,3485,1162,1106,691,544,632,785,166,110,451,395,176,129,1713,2462,583,459,1630,940,2524,1881,
2011,November,12,13:00-14:00,2928,3308,1109,904,664,814,652,618,154,121,503,346,167,133,2013,2685,590,530,1361,955,2060,2257,
2011,November,12,14:00-15:00,3095,3105,1281,782,781,531,727,643,210,105,491,397,149,150,1906,2452,636,524,1223,968,1821,2122,
2011,November,12,15:00-16:00,3722,3081,1499,577,991,452,853,719,177,116,565,373,166,164,1918,3362,563,606,1276,1250,1593,3056,
2011,November,12,16:00-17:00,4644,2646,1920,512,1002,480,1090,649,190,157,730,432,192,182,2056,3631,521,718,1245,1307,1427,3455,
2011,November,12,17:00-18:00,5025,2559,1581,457,1133,620,1145,808,252,167,629,315,197,231,2085,3706,531,855,1236,1550,1648,3947,
2011,November,12,18:00-19:00,5037,2408,926,479,1038,505,1089,779,157,170,463,230,132,175,2167,3571,429,937,901,1533,1559,4095,
2011,November,12,19:00-20:00,3875,1588,740,391,786,478,978,707,75,195,301,149,80,133,2023,2433,296,829,616,1381,1053,3659,
2011,November,12,20:00-21:00,2375,1403,449,302,622,408,671,408,59,93,186,95,59,121,1712,1646,210,505,393,955,795,2283,
2011,November,12,21:00-22:00,1248,835,262,246,294,303,618,325,25,52,71,78,29,72,896,861,115,380,163,661,286,1717,
2011,November,12,22:00-23:00, -   ,1, -   , -   , -   ,1,14,2,1, -   ,2,1, -   ,4,37,129,1,76, -   ,172, -   ,426,
2011,November,12,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,12,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,13,4:00-5:00,28, -   , -   , -   , -   , -   ,4, -   ,4, -   ,2, -   ,2, -   ,11, -   , -   , -   ,25, -   ,73, -   ,
2011,November,13,5:00-6:00,342,323,52,59,93,63,97,48,23,14,20,44,10,13,103,157,72,33,315,82,612,151,
2011,November,13,6:00-7:00,623,930,146,198,188,129,155,121,49,33,54,120,28,22,283,378,136,86,512,290,1110,360,
2011,November,13,7:00-8:00,941,1838,188,383,253,254,292,247,72,52,74,95,61,40,583,685,288,111,709,292,1635,554,
2011,November,13,8:00-9:00,1430,2285,259,338,346,269,384,271,104,74,119,140,114,53,800,1042,416,216,1054,698,1765,841,
2011,November,13,9:00-10:00,1440,2863,293,333,378,270,409,453,116,77,115,212,102,49,925,1480,396,154,1066,624,1963,900,
2011,November,13,10:00-11:00,1551,2194,278,264,376,213,345,485,109,60,109,217,78,45,815,1258,410,185,830,429,1590,973,
2011,November,13,11:00-12:00,1601,2320,251,284,362,214,347,422,77,58,129,134,81,50,915,1337,265,259,803,542,1388,1135,
2011,November,13,12:00-13:00,1727,1636,231,214,311,202,278,410,83,46,132,161,58,44,864,1314,267,239,703,419,1111,1066,
2011,November,13,13:00-14:00,1703,1751,235,202,252,188,289,290,67,38,133,148,60,50,906,1093,287,275,634,451,1142,1103,
2011,November,13,14:00-15:00,2087,2174,290,266,312,233,442,338,102,67,166,192,61,62,1498,1478,306,320,716,634,1279,1131,
2011,November,13,15:00-16:00,2144,1942,313,363,303,287,452,400,80,72,212,204,75,65,1283,1308,374,316,612,690,1273,1540,
2011,November,13,16:00-17:00,2293,1956,402,332,383,270,526,460,90,75,267,203,48,85,1297,1685,356,331,700,712,1273,1341,
2011,November,13,17:00-18:00,2726,1999,459,352,426,410,552,510,137,104,259,189,79,88,1399,1773,351,437,947,831,1420,1676,
2011,November,13,18:00-19:00,2621,1613,422,505,331,390,479,580,75,111,206,163,38,119,1371,1757,296,447,809,832,1203,1748,
2011,November,13,19:00-20:00,1991,1458,332,459,227,407,479,520,48,92,139,102,38,88,1284,1278,220,519,830,691,877,1584,
2011,November,13,20:00-21:00,1398,936,234,368,224,357,393,369,48,73,77,66,36,54,1301,817,173,343,391,495,709,1204,
2011,November,13,21:00-22:00,778,798,159,291,137,358,397,257,28,48,29,56,10,54,737,468,69,251,118,476,241,1024,
2011,November,13,22:00-23:00, -   , -   ,1, -   , -   , -   ,7,3, -   , -   ,2,1, -   ,3,9,25, -   ,36, -   ,74, -   ,193,
2011,November,13,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,13,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,November,14,4:00-5:00,33, -   ,2, -   ,7, -   ,4, -   ,5, -   ,4, -   ,2, -   ,10, -   , -   , -   ,84, -   ,233, -   ,
2011,November,14,5:00-6:00,583,807,73,138,178,169,144,125,42,82,38,124,42,28,259,306,210,73,866,135,2307,321,
2011,November,14,6:00-7:00,1333,3658,243,2797,561,985,587,397,255,189,238,460,309,190,1313,1148,1201,193,3249,474,7003,721,
2011,November,14,7:00-8:00,2200,6800,410,4802,872,2764,1171,855,396,502,320,737,391,361,2212,2412,1659,533,3901,959,8413,1156,
2011,November,14,8:00-9:00,1942,6999,351,3336,820,2038,1121,1059,325,512,292,738,368,395,1911,2776,1401,473,3172,890,6558,1050,
2011,November,14,9:00-10:00,1978,5014,392,2246,569,1469,686,864,184,185,221,572,266,206,1791,2118,951,298,2220,730,4102,1042,
2011,November,14,10:00-11:00,2067,4020,511,1884,488,1211,546,647,171,114,277,400,222,128,1666,1976,874,333,1806,705,3295,1012,
2011,November,14,11:00-12:00,2372,3441,627,1465,525,791,598,679,139,106,274,320,195,125,1635,1990,654,344,1527,708,2705,1340,
2011,November,14,12:00-13:00,2626,3100,964,1349,673,812,598,671,140,150,268,433,180,149,1677,2106,650,420,1546,888,2512,1659,
2011,November,14,13:00-14:00,2767,3248,1151,1121,801,725,557,556,140,136,302,369,184,178,1767,2164,652,457,1284,986,1927,1869,
2011,November,14,14:00-15:00,3134,2744,1693,861,880,531,684,623,137,125,323,356,165,169,1724,2404,550,631,1164,996,1718,2098,
2011,November,14,15:00-16:00,3807,2447,1862,684,961,542,697,599,151,132,512,369,195,168,1766,2683,462,730,964,1423,1432,3079,
2011,November,14,16:00-17:00,4968,2315,2321,579,1244,539,916,720,209,129,556,322,265,219,1939,3044,469,979,1043,1668,1080,3670,
2011,November,14,17:00-18:00,6072,2385,2969,599,1501,707,1370,937,285,241,714,400,282,354,2504,3971,644,1233,1272,2208,1464,5070,
2011,November,14,18:00-19:00,6049,2374,2187,576,1460,706,1243,1058,223,238,532,345,165,318,2750,4013,577,1506,1049,2284,1122,5584,
