psgc_muni,pov_muni_year,pov_muni_measure,estimate,standard_error,coefficient_of_variation
51733000,2003,Gap,9.33,1.3,-
51734000,2003,Gap,13.61,1.29,-
51735000,2003,Gap,17.78,2.67,-
51736000,2003,Gap,11.18,1.23,-
51737000,2003,Gap,17.91,1.61,-
52001000,2003,Gap,12.96,2.59,-
52002000,2003,Gap,10.4,1.74,-
52003000,2003,Gap,7.76,1.57,-
52004000,2003,Gap,13.52,1.31,-
52005000,2003,Gap,10.46,1.88,-
52006000,2003,Gap,13.8,1.8,-
52007000,2003,Gap,10.6,1.63,-
52008000,2003,Gap,8.97,1.04,-
52009000,2003,Gap,9.05,1.21,-
52010000,2003,Gap,12.53,1.88,-
52011000,2003,Gap,6.1,0.73,-
54101000,2003,Gap,23.87,1.47,-
54102000,2003,Gap,18.45,1.89,-
54103000,2003,Gap,22.6,2.48,-
54104000,2003,Gap,17.57,2.19,-
54105000,2003,Gap,19.41,1.56,-
54106000,2003,Gap,27.56,2.14,-
54111000,2003,Gap,13.17,1,-
54107000,2003,Gap,26.3,2.2,-
54108000,2003,Gap,20.83,2.22,-
54109000,2003,Gap,22.4,3.17,-
54110000,2003,Gap,23.2,1.82,-
54112000,2003,Gap,23.04,2.47,-
54113000,2003,Gap,19.47,2.22,-
54114000,2003,Gap,24.51,2.87,-
54115000,2003,Gap,22.37,1.89,-
54116000,2003,Gap,18.87,2.45,-
54117000,2003,Gap,25.94,2.06,-
54118000,2003,Gap,18.05,2.33,-
54119000,2003,Gap,20.19,1.88,-
54120000,2003,Gap,27.25,2.16,-
54121000,2003,Gap,21.89,1.95,-
56202000,2003,Gap,13.6,1.92,-
56203000,2003,Gap,14.88,1.36,-
56204000,2003,Gap,14.57,1.99,-
56205000,2003,Gap,13.3,2.03,-
56206000,2003,Gap,21.77,1.74,-
56216000,2003,Gap,11.03,1.15,-
56207000,2003,Gap,27.74,2.21,-
56208000,2003,Gap,12.42,1.13,-
56209000,2003,Gap,13.43,1.57,-
56210000,2003,Gap,14.66,2.26,-
56211000,2003,Gap,18.44,2.02,-
56212000,2003,Gap,18.85,1.83,-
56213000,2003,Gap,20.97,1.79,-
56214000,2003,Gap,15.33,1.93,-
56215000,2003,Gap,13.45,1.84,-
60401000,2003,Gap,17.34,1.88,-
60402000,2003,Gap,21.19,2.74,-
60403000,2003,Gap,12.13,1.32,-
60404000,2003,Gap,15.41,1.98,-
60405000,2003,Gap,23.84,2.63,-
60406000,2003,Gap,13.5,1.36,-
60407000,2003,Gap,4.74,0.83,-
60408000,2003,Gap,10.87,1.64,-
60409000,2003,Gap,28.74,2.65,-
60410000,2003,Gap,28.14,2.52,-
60411000,2003,Gap,13.33,1.59,-
60412000,2003,Gap,12.29,1.74,-
60413000,2003,Gap,19.02,2.22,-
60414000,2003,Gap,14.93,1.66,-
60415000,2003,Gap,12.39,1.47,-
60416000,2003,Gap,6.07,0.96,-
60417000,2003,Gap,16.13,1.79,-
60601000,2003,Gap,11.04,1.47,-
60602000,2003,Gap,12.77,1.38,-
60603000,2003,Gap,6.24,1.62,-
60604000,2003,Gap,11.47,1.39,-
60605000,2003,Gap,15.03,1.7,-
60606000,2003,Gap,10.64,1.06,-
60608000,2003,Gap,9.5,1.1,-
60609000,2003,Gap,14.35,1.47,-
60610000,2003,Gap,12.52,1.86,-
60611000,2003,Gap,9.35,1.18,-
60612000,2003,Gap,11.35,1.35,-
60613000,2003,Gap,3.49,0.56,-
60614000,2003,Gap,15.83,1.67,-
60615000,2003,Gap,10.71,1.95,-
60616000,2003,Gap,9.03,0.8,-
60617000,2003,Gap,12.08,1.39,-
60607000,2003,Gap,9.63,1.15,-
60618000,2003,Gap,16.35,1.82,-
61901000,2003,Gap,10.37,1.31,-
61902000,2003,Gap,8.99,1.23,-
61903000,2003,Gap,8.12,1.54,-
61904000,2003,Gap,10.13,1.34,-
61905000,2003,Gap,9.11,1.35,-
61906000,2003,Gap,13.03,1.48,-
61907000,2003,Gap,11.51,1.18,-
61908000,2003,Gap,9.37,1.27,-
61909000,2003,Gap,12.09,1.22,-
61910000,2003,Gap,9.31,1.18,-
61911000,2003,Gap,11.41,1.46,-
61912000,2003,Gap,9.51,1.25,-
61913000,2003,Gap,11.09,1.37,-
61914000,2003,Gap,4.72,0.68,-
61915000,2003,Gap,10.32,2,-
61916000,2003,Gap,8.77,1.19,-
61917000,2003,Gap,11.23,1.25,-
67901000,2003,Gap,6.56,0.89,-
67902000,2003,Gap,8.66,1.35,-
67903000,2003,Gap,9.97,1.22,-
67904000,2003,Gap,12.98,1.86,-
67905000,2003,Gap,11.57,1.66,-
63001000,2003,Gap,16,1.64,-
63002000,2003,Gap,12.87,1.37,-
63003000,2003,Gap,13.64,1.65,-
63004000,2003,Gap,9.94,1.44,-
63005000,2003,Gap,12.61,1.35,-
63006000,2003,Gap,12.16,1.49,-
63007000,2003,Gap,8.64,1.25,-
63008000,2003,Gap,13.12,1.24,-
63009000,2003,Gap,15.8,1.69,-
63010000,2003,Gap,12.53,1.93,-
63012000,2003,Gap,8.38,0.79,-
63013000,2003,Gap,13.15,1.19,-
63014000,2003,Gap,20.87,1.67,-
63035000,2003,Gap,12.61,1.1,-
63015000,2003,Gap,19.53,1.5,-
63016000,2003,Gap,8.29,0.99,-
63017000,2003,Gap,12.78,1.25,-
63018000,2003,Gap,8.03,0.97,-
63019000,2003,Gap,10.19,1.3,-
63020000,2003,Gap,6.88,0.94,-
63021000,2003,Gap,13.58,1.45,-
63022000,2003,Gap,2.18,0.32,-
63023000,2003,Gap,13.48,1.24,-
63025000,2003,Gap,13.21,1.36,-
63026000,2003,Gap,6.37,0.95,-
63027000,2003,Gap,14.84,1.35,-
63028000,2003,Gap,13.17,1.27,-
63029000,2003,Gap,14.63,1.57,-
63030000,2003,Gap,12.25,0.99,-
63031000,2003,Gap,9.03,1.36,-
63032000,2003,Gap,7.64,1.1,-
63034000,2003,Gap,6.37,0.77,-
63036000,2003,Gap,3.6,0.69,-
63037000,2003,Gap,7.75,0.86,-
63038000,2003,Gap,17.54,1.58,-
63039000,2003,Gap,13.61,1.47,-
63040000,2003,Gap,18.13,1.44,-
63041000,2003,Gap,5.27,1.04,-
63042000,2003,Gap,13.8,2.46,-
63043000,2003,Gap,7.05,0.74,-
63044000,2003,Gap,11.97,1.26,-
63045000,2003,Gap,8.74,0.87,-
63046000,2003,Gap,13.14,1.4,-
63047000,2003,Gap,7.35,1.04,-
64501000,2003,Gap,1.1,0.31,-
64502000,2003,Gap,6.98,0.98,-
64503000,2003,Gap,9.07,1.85,-
64504000,2003,Gap,9.13,1.28,-
64505000,2003,Gap,15.83,2.29,-
64506000,2003,Gap,14.76,2.74,-
64507000,2003,Gap,16.03,1.84,-
64509000,2003,Gap,9.67,1.56,-
64510000,2003,Gap,10.09,1.44,-
64515000,2003,Gap,12.82,1.42,-
64527000,2003,Gap,13.46,1.83,-
64528000,2003,Gap,3.7,0.7,-
64531000,2003,Gap,4.44,0.83,-
64508000,2003,Gap,7.71,1.25,-
64511000,2003,Gap,7.6,1.03,-
64512000,2003,Gap,9.02,1.74,-
64513000,2003,Gap,10.03,1.57,-
64514000,2003,Gap,13.21,1.76,-
64516000,2003,Gap,4.22,0.84,-
64517000,2003,Gap,9.91,1.69,-
64518000,2003,Gap,7.19,1.36,-
64519000,2003,Gap,18.97,3.13,-
64520000,2003,Gap,9.22,1.34,-
64521000,2003,Gap,5.18,0.95,-
64522000,2003,Gap,4.25,0.77,-
64523000,2003,Gap,9.27,1.42,-
64532000,2003,Gap,15.18,2.88,-
64524000,2003,Gap,12.25,1.67,-
64525000,2003,Gap,4.22,1.01,-
64526000,2003,Gap,4,0.91,-
64529000,2003,Gap,12.65,2.2,-
64530000,2003,Gap,4.17,0.76,-
71201000,2003,Gap,4.1,1.05,-
71202000,2003,Gap,11.96,1.98,-
71203000,2003,Gap,8.34,1.57,-
71204000,2003,Gap,5.37,1.16,-
71205000,2003,Gap,3.64,0.83,-
71206000,2003,Gap,8.49,1.29,-
71207000,2003,Gap,8.39,1.63,-
71248000,2003,Gap,15.08,2.32,-
71208000,2003,Gap,6.05,1.12,-
71209000,2003,Gap,17.34,1.86,-
71210000,2003,Gap,6.56,0.96,-
71211000,2003,Gap,7.92,1.33,-
71212000,2003,Gap,11.88,1.52,-
71213000,2003,Gap,9.46,1.53,-
71214000,2003,Gap,7.82,1.19,-
71215000,2003,Gap,4.63,1.41,-
71216000,2003,Gap,4.65,1.19,-
71217000,2003,Gap,11.25,1.98,-
71218000,2003,Gap,20.61,2.29,-
71219000,2003,Gap,3.13,1.08,-
71220000,2003,Gap,6.1,1,-
71221000,2003,Gap,8.04,1.3,-
71222000,2003,Gap,6.28,1.17,-
71223000,2003,Gap,7.24,1.46,-
71224000,2003,Gap,12.03,1.2,-
71225000,2003,Gap,4.9,0.92,-
71226000,2003,Gap,14.62,1.78,-
71227000,2003,Gap,7.75,1.4,-
71228000,2003,Gap,4.43,1.04,-
71229000,2003,Gap,4.11,0.83,-
71230000,2003,Gap,5.85,0.8,-
71231000,2003,Gap,14.7,2.08,-
71232000,2003,Gap,3.25,0.88,-
71233000,2003,Gap,4.1,1.25,-
71234000,2003,Gap,14.2,1.88,-
71235000,2003,Gap,16.38,1.9,-
71236000,2003,Gap,9.97,1.48,-
71237000,2003,Gap,7.87,1.92,-
71238000,2003,Gap,10.46,1.59,-
71239000,2003,Gap,6.42,1.51,-
71240000,2003,Gap,8.17,1.3,-
71241000,2003,Gap,5.14,1.53,-
71242000,2003,Gap,0.83,0.37,-
71243000,2003,Gap,10.32,1.55,-
71244000,2003,Gap,14.28,2.07,-
71245000,2003,Gap,5.35,0.9,-
71246000,2003,Gap,14.76,1.46,-
71247000,2003,Gap,7.75,1.14,-
72201000,2003,Gap,10.1,2.37,-
72202000,2003,Gap,11.09,2.63,-
72203000,2003,Gap,18.14,3.18,-
72204000,2003,Gap,8.59,1.86,-
72205000,2003,Gap,8.2,0.96,-
72206000,2003,Gap,12.38,1.64,-
72207000,2003,Gap,12.06,1.53,-
72208000,2003,Gap,7.97,1.05,-
72209000,2003,Gap,11.7,1.5,-
72210000,2003,Gap,11.61,1.29,-
72212000,2003,Gap,15.66,2.97,-
72213000,2003,Gap,12.44,1.83,-
72215000,2003,Gap,7.38,1.15,-
72216000,2003,Gap,12.11,1.78,-
72217000,2003,Gap,0.8,0.19,-
72211000,2003,Gap,9.1,1.37,-
72214000,2003,Gap,5.93,1.32,-
72234000,2003,Gap,4.94,0.92,-
72250000,2003,Gap,1.85,0.53,-
72218000,2003,Gap,4.61,1.11,-
72219000,2003,Gap,2.08,0.54,-
72220000,2003,Gap,2.7,0.8,-
72221000,2003,Gap,12.18,1.72,-
72222000,2003,Gap,9.29,1.3,-
72223000,2003,Gap,4.12,0.67,-
72224000,2003,Gap,13.51,1.65,-
72225000,2003,Gap,16.48,2.36,-
72226000,2003,Gap,1.21,0.33,-
72227000,2003,Gap,2.22,0.75,-
72228000,2003,Gap,12.65,2.12,-
72229000,2003,Gap,18.75,2.61,-
72230000,2003,Gap,1.11,0.33,-
72231000,2003,Gap,9.5,1.62,-
72232000,2003,Gap,2.04,0.52,-
72233000,2003,Gap,8.55,1.42,-
72235000,2003,Gap,13.91,1.72,-
72236000,2003,Gap,10.51,1.85,-
72237000,2003,Gap,8.88,1.35,-
72238000,2003,Gap,11.77,1.97,-
72239000,2003,Gap,10.36,1.67,-
72240000,2003,Gap,13.89,2.27,-
72241000,2003,Gap,5.89,0.97,-
72242000,2003,Gap,10.76,1.91,-
72243000,2003,Gap,13.23,1.61,-
72244000,2003,Gap,9.85,2.13,-
72245000,2003,Gap,9.59,1.81,-
72246000,2003,Gap,8.21,1.08,-
72247000,2003,Gap,12.47,1.86,-
72248000,2003,Gap,15.52,1.82,-
72249000,2003,Gap,15.53,2.58,-
72251000,2003,Gap,4.04,0.69,-
72252000,2003,Gap,17.26,1.62,-
72253000,2003,Gap,13.07,2.74,-
74601000,2003,Gap,6.48,2.05,-
74602000,2003,Gap,21.63,2.13,-
74603000,2003,Gap,7.55,1.48,-
74604000,2003,Gap,11.31,1.49,-
74605000,2003,Gap,23.28,3.45,-
74607000,2003,Gap,21.04,2.88,-
74608000,2003,Gap,11.58,2.04,-
74606000,2003,Gap,20.64,2.16,-
74611000,2003,Gap,19.03,1.73,-
74621000,2003,Gap,8.25,1.46,-
74609000,2003,Gap,11.19,1.57,-
74610000,2003,Gap,1.79,0.51,-
74612000,2003,Gap,24.28,2.26,-
74613000,2003,Gap,23.57,2.23,-
74614000,2003,Gap,18.54,2.31,-
74615000,2003,Gap,15.51,1.82,-
74616000,2003,Gap,13.64,2,-
74617000,2003,Gap,9.77,1.78,-
74618000,2003,Gap,22.18,2.58,-
74619000,2003,Gap,19.75,2.13,-
74620000,2003,Gap,5.02,1.12,-
74622000,2003,Gap,23.4,2.25,-
74623000,2003,Gap,9.48,1.29,-
74624000,2003,Gap,18.89,2.51,-
74625000,2003,Gap,15.51,2.96,-
76101000,2003,Gap,13.66,2.21,-
76102000,2003,Gap,5.57,0.92,-
76103000,2003,Gap,13.02,1.61,-
76104000,2003,Gap,12.66,1.72,-
76105000,2003,Gap,9.23,1.9,-
76106000,2003,Gap,6.52,0.91,-
87801000,2003,Gap,9.15,1.49,-
87802000,2003,Gap,9.41,1.62,-
87803000,2003,Gap,11.62,1.89,-
87804000,2003,Gap,11.16,1.39,-
87805000,2003,Gap,11.96,1.34,-
87806000,2003,Gap,10.94,1.41,-
87807000,2003,Gap,10.08,1.39,-
87808000,2003,Gap,9.63,1.05,-
82601000,2003,Gap,12.83,1.61,-
82602000,2003,Gap,9.58,1.8,-
82603000,2003,Gap,8.01,1.75,-
82605000,2003,Gap,8.52,1.1,-
82604000,2003,Gap,5.01,0.62,-
82606000,2003,Gap,9.43,1.17,-
82607000,2003,Gap,10.07,1.2,-
82608000,2003,Gap,7.49,1.15,-
82609000,2003,Gap,6.08,0.64,-
82610000,2003,Gap,11.74,1.73,-
82611000,2003,Gap,13.15,1.61,-
82612000,2003,Gap,5.86,1.11,-
82613000,2003,Gap,9.64,1.03,-
82614000,2003,Gap,12.33,1.9,-
82615000,2003,Gap,6.75,1.01,-
82616000,2003,Gap,5.14,0.97,-
82617000,2003,Gap,8.92,1.08,-
82618000,2003,Gap,9.37,1.16,-
82619000,2003,Gap,7.97,1.09,-
82620000,2003,Gap,7.87,1.42,-
82621000,2003,Gap,10.39,1.65,-
82622000,2003,Gap,6.32,1.09,-
82623000,2003,Gap,6.48,0.95,-
83701000,2003,Gap,10.72,0.82,-
83702000,2003,Gap,13.77,1.28,-
83703000,2003,Gap,11.91,1.42,-
83705000,2003,Gap,13.14,1.41,-
83706000,2003,Gap,11.15,1.27,-
83707000,2003,Gap,13.23,1.47,-
83710000,2003,Gap,12.24,1,-
83713000,2003,Gap,16.42,1.44,-
83714000,2003,Gap,11.67,1.54,-
83715000,2003,Gap,10.98,0.98,-
83708000,2003,Gap,7.4,0.7,-
83717000,2003,Gap,12.79,1.04,-
83718000,2003,Gap,12.79,1.22,-
83719000,2003,Gap,11.49,0.93,-
83720000,2003,Gap,9.12,1.07,-
83721000,2003,Gap,9.67,1.36,-
83722000,2003,Gap,6.65,0.94,-
83723000,2003,Gap,11.91,1.1,-
83724000,2003,Gap,13.15,1.54,-
83725000,2003,Gap,14.86,1.63,-
83726000,2003,Gap,11.94,1.49,-
83728000,2003,Gap,13.95,1.59,-
83729000,2003,Gap,17.54,1.65,-
83730000,2003,Gap,12.93,1.6,-
83731000,2003,Gap,10.34,1.34,-
83733000,2003,Gap,11.17,1.44,-
83734000,2003,Gap,13.62,1.24,-
83735000,2003,Gap,15,1.77,-
83736000,2003,Gap,11.01,1.23,-
83738000,2003,Gap,8.28,0.74,-
83739000,2003,Gap,7.59,0.82,-
83740000,2003,Gap,8.51,0.81,-
83741000,2003,Gap,14.58,1.42,-
83742000,2003,Gap,17.35,1.88,-
83743000,2003,Gap,14,1.73,-
83744000,2003,Gap,13.69,1.44,-
83745000,2003,Gap,14.71,1.99,-
83746000,2003,Gap,14.85,1.91,-
83747000,2003,Gap,3.94,0.44,-
83748000,2003,Gap,9.41,0.86,-
83749000,2003,Gap,7.27,1.32,-
83750000,2003,Gap,5.79,1.24,-
83751000,2003,Gap,11.66,1.1,-
84801000,2003,Gap,8.04,1.34,-
84802000,2003,Gap,12.5,2.41,-
84803000,2003,Gap,8.85,1.21,-
84804000,2003,Gap,10.04,1.94,-
84805000,2003,Gap,9.68,1.02,-
84806000,2003,Gap,11.73,1.23,-
84807000,2003,Gap,12.03,1.62,-
84808000,2003,Gap,12.76,1.41,-
84809000,2003,Gap,12.05,1.84,-
84810000,2003,Gap,16.02,1.5,-
84811000,2003,Gap,10.5,1.19,-
84824000,2003,Gap,12.82,2,-
84812000,2003,Gap,14.08,2.19,-
84813000,2003,Gap,13.13,1.78,-
84814000,2003,Gap,13.42,1.4,-
84815000,2003,Gap,14.48,1.67,-
84816000,2003,Gap,10.67,1.59,-
84817000,2003,Gap,7.79,1.81,-
84818000,2003,Gap,9.95,1.53,-
84819000,2003,Gap,12.46,1.94,-
84820000,2003,Gap,13.99,2.18,-
84821000,2003,Gap,11.51,2.52,-
84822000,2003,Gap,15.14,1.84,-
84823000,2003,Gap,10.1,1.5,-
86001000,2003,Gap,24.53,1.7,-
86002000,2003,Gap,26.84,1.51,-
86003000,2003,Gap,26.39,1.13,-
86004000,2003,Gap,28.34,1.76,-
86005000,2003,Gap,19.24,1.37,-
86006000,2003,Gap,33.23,1.78,-
86007000,2003,Gap,30.51,1.47,-
86008000,2003,Gap,24.39,1.81,-
86009000,2003,Gap,27.38,1.92,-
86010000,2003,Gap,27.04,2.26,-
86011000,2003,Gap,36.61,2.29,-
86012000,2003,Gap,30.33,2.18,-
86026000,2003,Gap,26.89,2.31,-
86022000,2003,Gap,25.92,1.37,-
86013000,2003,Gap,31.65,1.97,-
86025000,2003,Gap,27.98,1.61,-
86014000,2003,Gap,36.45,2.65,-
86015000,2003,Gap,30.59,2.75,-
86016000,2003,Gap,28.82,2.1,-
86017000,2003,Gap,32.28,1.87,-
86018000,2003,Gap,30.06,2.62,-
86024000,2003,Gap,30.7,2.49,-
86019000,2003,Gap,28.7,2.59,-
86020000,2003,Gap,33.69,1.82,-
86021000,2003,Gap,29.4,1.6,-
86023000,2003,Gap,35.13,2.37,-
86401000,2003,Gap,6.25,0.98,-
86402000,2003,Gap,9.59,0.97,-
86407000,2003,Gap,6.6,0.63,-
86403000,2003,Gap,7.19,0.85,-
86404000,2003,Gap,7.43,1.15,-
86405000,2003,Gap,8.57,1.53,-
86406000,2003,Gap,8.41,1.2,-
86419000,2003,Gap,8.84,1.98,-
86408000,2003,Gap,6.88,0.83,-
86409000,2003,Gap,8.5,0.98,-
86410000,2003,Gap,6.48,1.08,-
86411000,2003,Gap,10.03,1.17,-
86412000,2003,Gap,9.59,1.13,-
86413000,2003,Gap,8.37,1.14,-
86414000,2003,Gap,6.76,1.16,-
86415000,2003,Gap,9.13,1.35,-
86416000,2003,Gap,7.04,1.2,-
86417000,2003,Gap,7.09,0.79,-
86418000,2003,Gap,9.42,1.21,-
101301000,2003,Gap,18.53,3.02,-
101322000,2003,Gap,21.51,3.32,-
101312000,2003,Gap,9.1,1.51,-
101321000,2003,Gap,11.16,1.94,-
101302000,2003,Gap,23.52,3.11,-
101303000,2003,Gap,16.51,3.24,-
101304000,2003,Gap,12.9,2.22,-
101305000,2003,Gap,19.37,3.63,-
101306000,2003,Gap,18.35,2.83,-
101307000,2003,Gap,14.22,2.5,-
101308000,2003,Gap,20.23,2.35,-
101309000,2003,Gap,22.82,2.48,-
101310000,2003,Gap,19.19,3.23,-
101311000,2003,Gap,12.25,2.18,-
101313000,2003,Gap,23.19,4.31,-
101314000,2003,Gap,9.57,2.18,-
101315000,2003,Gap,11.34,1.79,-
101316000,2003,Gap,19.05,2.57,-
101317000,2003,Gap,14.5,1.89,-
101318000,2003,Gap,22.06,2.93,-
101319000,2003,Gap,13.46,3.52,-
101320000,2003,Gap,24.69,2.88,-
101801000,2003,Gap,9.57,2.09,-
101802000,2003,Gap,10.68,2.87,-
101803000,2003,Gap,11.88,2.56,-
101804000,2003,Gap,6.41,1.68,-
101805000,2003,Gap,11.92,2.83,-
103501000,2003,Gap,20.66,3.24,-
103502000,2003,Gap,25.63,3.29,-
103503000,2003,Gap,21.21,2.36,-
103504000,2003,Gap,8.83,1.19,-
103505000,2003,Gap,25.73,2.51,-
103507000,2003,Gap,20.33,3.26,-
103508000,2003,Gap,21.56,2.31,-
103509000,2003,Gap,23.82,2.53,-
103510000,2003,Gap,16.59,3.57,-
103511000,2003,Gap,35.07,3.02,-
103512000,2003,Gap,20.29,3.14,-
103513000,2003,Gap,34.31,4.08,-
103514000,2003,Gap,30.75,3.08,-
103515000,2003,Gap,33.45,3.26,-
103516000,2003,Gap,34.46,4.72,-
103523000,2003,Gap,29.88,3.99,-
103517000,2003,Gap,39.83,4.05,-
103518000,2003,Gap,34.07,3.83,-
103519000,2003,Gap,32.18,3.63,-
103506000,2003,Gap,32.56,2.74,-
103520000,2003,Gap,35.21,5.68,-
103521000,2003,Gap,46.55,5.9,-
103522000,2003,Gap,19.68,2.74,-
104201000,2003,Gap,17.72,2.18,-
104202000,2003,Gap,23.83,3.39,-
104203000,2003,Gap,26.26,2.84,-
104204000,2003,Gap,17.42,2.55,-
104205000,2003,Gap,16.26,2.02,-
104206000,2003,Gap,31.2,3.42,-
104217000,2003,Gap,30.81,3.98,-
104207000,2003,Gap,12.59,2.14,-
104208000,2003,Gap,22.88,3.12,-
104209000,2003,Gap,12.45,1.5,-
104210000,2003,Gap,12.07,1.38,-
104211000,2003,Gap,13.83,2.35,-
104212000,2003,Gap,18.18,2.42,-
104213000,2003,Gap,21.24,2.9,-
104214000,2003,Gap,18.41,3.01,-
104215000,2003,Gap,21.98,2.09,-
104216000,2003,Gap,20.03,2.18,-
104301000,2003,Gap,18.26,2.93,-
104302000,2003,Gap,17.68,2.11,-
104303000,2003,Gap,16.57,3.39,-
104304000,2003,Gap,13.98,3.39,-
104305000,2003,Gap,4.1,0.78,-
104307000,2003,Gap,13.93,2.6,-
104306000,2003,Gap,17.65,2.53,-
104308000,2003,Gap,16.68,1.37,-
104309000,2003,Gap,14.81,2.93,-
104310000,2003,Gap,15.65,2.47,-
104311000,2003,Gap,11.06,2.09,-
104312000,2003,Gap,13.64,2.26,-
104313000,2003,Gap,19.45,2.88,-
104314000,2003,Gap,13.48,2.76,-
104315000,2003,Gap,15.77,3.3,-
104316000,2003,Gap,13.63,3.58,-
104317000,2003,Gap,25.38,2.78,-
104318000,2003,Gap,16.21,2.72,-
104319000,2003,Gap,14.38,1.91,-
104320000,2003,Gap,14.38,3.12,-
104321000,2003,Gap,9.43,2.14,-
104322000,2003,Gap,13.59,2.02,-
104323000,2003,Gap,13.87,2.89,-
104324000,2003,Gap,8.85,2.11,-
104325000,2003,Gap,16.58,2.69,-
104326000,2003,Gap,12.51,2.68,-
118201000,2003,Gap,12.17,2.17,-
118202000,2003,Gap,25.54,2.38,-
118203000,2003,Gap,11.41,2.46,-
118204000,2003,Gap,9.87,1.35,-
118205000,2003,Gap,15.68,2.32,-
118206000,2003,Gap,8.28,1.9,-
118207000,2003,Gap,6.23,1.65,-
118208000,2003,Gap,12.1,1.86,-
118209000,2003,Gap,7.8,1.45,-
118210000,2003,Gap,15.23,3.15,-
118211000,2003,Gap,13.86,2.73,-
112301000,2003,Gap,13.08,1.86,-
112323000,2003,Gap,10.04,3.03,-
112303000,2003,Gap,8.29,1.72,-
112315000,2003,Gap,5.54,0.99,-
112319000,2003,Gap,3.6,0.94,-
112317000,2003,Gap,13.42,1.55,-
112305000,2003,Gap,16.21,2.32,-
112314000,2003,Gap,15.2,2.33,-
112324000,2003,Gap,-,-,-
112318000,2003,Gap,7.22,1.58,-
112322000,2003,Gap,30.3,8.89,-
112401000,2003,Gap,7.11,1.77,-
112403000,2003,Gap,4.53,1.02,-
112402000,2003,Gap,3.59,0.48,-
112416000,2003,Gap,34.1,3.96,-
112404000,2003,Gap,5.37,1.19,-
112405000,2003,Gap,38.93,4.39,-
112406000,2003,Gap,19.74,2.53,-
112407000,2003,Gap,9.24,1.54,-
112408000,2003,Gap,8.6,1.7,-
112409000,2003,Gap,23.27,2.74,-
112410000,2003,Gap,7.43,1.16,-
112411000,2003,Gap,5.36,1.5,-
112412000,2003,Gap,7.97,1.5,-
112413000,2003,Gap,22.46,2.93,-
112415000,2003,Gap,31.61,4.89,-
112414000,2003,Gap,11.9,2.14,-
112501000,2003,Gap,15.8,2.38,-
112502000,2003,Gap,9.7,2.22,-
112503000,2003,Gap,12.58,3.19,-
112504000,2003,Gap,18.95,3.27,-
112505000,2003,Gap,11.8,1.98,-
112509000,2003,Gap,9.07,1.49,-
112506000,2003,Gap,13.65,2.16,-
112507000,2003,Gap,11.08,2.11,-
112508000,2003,Gap,22.76,3.37,-
112510000,2003,Gap,14.1,2.2,-
112511000,2003,Gap,21.24,3.02,-
124701000,2003,Gap,11.22,2.62,-
124717000,2003,Gap,12.4,2.56,-
124715000,2003,Gap,12.31,2.76,-
124718000,2003,Gap,15.36,2.42,-
124716000,2003,Gap,16.09,2.64,-
124702000,2003,Gap,10.96,2.11,-
124704000,2003,Gap,2.6,0.71,-
124703000,2003,Gap,8.18,1.29,-
124705000,2003,Gap,9.31,1.88,-
124710000,2003,Gap,6.84,1.29,-
124706000,2003,Gap,14,2.31,-
124707000,2003,Gap,6.44,1.3,-
124708000,2003,Gap,11.21,1.6,-
124709000,2003,Gap,7.31,1.08,-
124711000,2003,Gap,10.52,1.55,-
124712000,2003,Gap,13.78,2.11,-
124713000,2003,Gap,14.34,2.21,-
124714000,2003,Gap,10.13,1.71,-
129804000,2003,Gap,12.16,1.57,-
128001000,2003,Gap,9.65,2.17,-
128002000,2003,Gap,13.16,2.01,-
128003000,2003,Gap,13.31,2.07,-
128004000,2003,Gap,21.26,3.22,-
128005000,2003,Gap,14.73,2.54,-
128006000,2003,Gap,23.77,3.83,-
128007000,2003,Gap,15.12,2.04,-
126302000,2003,Gap,10.27,1.8,-
126306000,2003,Gap,3.43,0.84,-
126303000,2003,Gap,2.96,0.89,-
126319000,2003,Gap,22.81,4.35,-
126311000,2003,Gap,9.42,1.89,-
126312000,2003,Gap,3.06,0.9,-
126318000,2003,Gap,5.45,1.49,-
126313000,2003,Gap,6.85,1.49,-
126316000,2003,Gap,23.14,3.33,-
126314000,2003,Gap,6.64,2.2,-
126315000,2003,Gap,6.38,1.36,-
126317000,2003,Gap,7.66,1.72,-
126501000,2003,Gap,18.51,2.64,-
126511000,2003,Gap,3.35,1.03,-
126502000,2003,Gap,17.43,2.91,-
126503000,2003,Gap,16.75,2.98,-
126504000,2003,Gap,8.74,1.72,-
126505000,2003,Gap,16.87,2.52,-
126508000,2003,Gap,14.98,2.68,-
126506000,2003,Gap,13.31,1.89,-
126507000,2003,Gap,14.61,3.4,-
126509000,2003,Gap,20.37,2.45,-
126510000,2003,Gap,13.36,1.94,-
126512000,2003,Gap,21.68,2.95,-
160201000,2003,Gap,17.48,1.94,-
160202000,2003,Gap,8.74,0.86,-
160204000,2003,Gap,15.98,2.57,-
160203000,2003,Gap,12.39,1.52,-
160205000,2003,Gap,23.53,2.51,-
160206000,2003,Gap,17.07,3.01,-
160207000,2003,Gap,25.13,2.73,-
160208000,2003,Gap,10.69,2.17,-
160209000,2003,Gap,8.98,1.41,-
160212000,2003,Gap,18.39,2.73,-
160210000,2003,Gap,20.88,3.27,-
160211000,2003,Gap,21.72,2.78,-
160302000,2003,Gap,23.41,2.6,-
