brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
160303036,160303036,AGUSAN DEL SUR,ESPERANZA,Cubo,2005,139,696,12,91,154,44,28.57143,58,65.909088,49,20.247931,-,-,-,-,88,242,4,4.4444399,0,0,5,3.59712,0,0,89,64.028778,62,2,1.43885,36,25.899281,44.604321,8,1.1494253,28,20.143881,257,54,21.011669,-,-,-,-,-,-,-,-,-,3,3,303036
160303008,160303008,AGUSAN DEL SUR,ESPERANZA,Dakutan,2005,548,2790,73,437,534,110,20.599251,142,44.654091,146,17.13615,-,-,-,-,318,852,2,0.45976999,1,1.3513514,37,6.7518201,5,0.91575003,305,55.656929,218,1,0.18248001,36,6.5693402,39.781021,50,1.7921147,353,64.416061,1067,82,7.6851001,-,-,-,-,-,-,-,-,-,3,3,303008
160303009,160303009,AGUSAN DEL SUR,ESPERANZA,Duangan,2005,259,1331,46,228,272,70,25.735291,102,70.344833,107,25.65947,-,-,-,-,145,417,16,7.01754,0,0,10,3.8610001,5,1.9305,180,69.49807,133,7,2.7026999,42,16.27907,51.351349,0,0,58,22.39382,447,42,9.3959703,-,-,-,-,-,-,-,-,-,3,3,303009
160303011,160303011,AGUSAN DEL SUR,ESPERANZA,Guadalupe,2005,642,3342,91,573,683,163,23.865299,198,53.225811,152,14.40758,-,-,-,-,372,1055,34,5.9544702,1,1.0869565,24,3.7383201,16,2.4922099,420,65.420563,297,74,11.5625,190,29.6875,46.261681,2,0.059844404,159,24.766359,1043,226,21.668261,-,-,-,-,-,-,-,-,-,3,3,303011
160303037,160303037,AGUSAN DEL SUR,ESPERANZA,Guibonon,2005,101,537,5,105,121,22,18.18182,52,91.228073,23,12.92135,-,-,-,-,57,178,4,3.80952,0,0,0,0,1,0.99010003,99,98.019798,94,101,100,53,52.47525,93.069313,0,0,91,90.099007,137,38,27.73723,-,-,-,-,-,-,-,-,-,3,3,303037
160303012,160303012,AGUSAN DEL SUR,ESPERANZA,Hawilian,2005,434,2342,68,380,412,121,29.368931,158,61.4786,167,24.962629,-,-,-,-,257,669,11,2.90237,0,0,52,11.98157,12,2.7713599,320,73.732719,242,85,19.585251,130,30.02309,55.760368,4,0.17079419,65,14.97696,826,154,18.64407,-,-,-,-,-,-,-,-,-,3,3,303012
160303038,160303038,AGUSAN DEL SUR,ESPERANZA,Kalabuan,2005,61,334,10,76,68,23,33.823528,39,90.69767,39,35.135139,-,-,-,-,43,111,0,0,0,0,2,3.2786901,1,1.63934,56,91.803284,52,57,93.442619,60,98.360657,85.245903,0,0,54,88.52459,92,15,16.30435,-,-,-,-,-,-,-,-,-,3,3,303038
160303039,160303039,AGUSAN DEL SUR,ESPERANZA,Kinamaybay,2005,92,532,20,129,126,37,29.36508,33,80.487801,47,28.143709,-,-,-,-,41,167,1,0.77519,1,4.7619047,12,13.04348,3,3.26087,75,81.521744,55,34,36.95652,60,65.217392,59.782612,0,0,4,4.3478298,140,38,27.14286,-,-,-,-,-,-,-,-,-,3,3,303039
160303013,160303013,AGUSAN DEL SUR,ESPERANZA,Labao,2005,161,715,19,135,129,26,20.3125,50,67.567574,49,24.13793,-,-,-,-,74,203,9,6.6666698,0,0,1,0.62111998,1,0.62111998,112,69.565224,78,0,0,21,13.04348,48.447201,1,0.13986014,7,4.3478298,279,10,3.5842299,-,-,-,-,-,-,-,-,-,3,3,303013
160303040,160303040,AGUSAN DEL SUR,ESPERANZA,Langag,2005,220,1175,39,206,259,62,23.938219,90,78.947372,98,26.27346,-,-,-,-,114,373,3,1.46341,0,0,6,2.7272699,18,8.3333302,174,79.090912,133,96,43.63636,74,33.63636,60.454552,0,0,14,6.3636398,456,156,34.210529,-,-,-,-,-,-,-,-,-,3,3,303040
160303014,160303014,AGUSAN DEL SUR,ESPERANZA,Maasin,2005,215,1156,46,210,230,53,23.04348,91,56.875,63,16.153851,-,-,-,-,160,390,19,9.0476198,0,0,1,0.46511999,3,1.39535,149,69.30233,113,89,42.995171,135,63.08411,52.55814,2,0.17301038,9,4.1860499,358,19,5.30726,-,-,-,-,-,-,-,-,-,3,3,303014
160303010,160303010,AGUSAN DEL SUR,ESPERANZA,Mac-Arthur,2005,40,171,6,31,25,12,48,9,75,17,45.94595,-,-,-,-,12,37,0,0,0,0,0,0,0,0,23,57.5,15,13,32.5,11,27.5,37.5,20,11.695907,1,2.5,94,4,4.2553201,-,-,-,-,-,-,-,-,-,3,3,303010
160303015,160303015,AGUSAN DEL SUR,ESPERANZA,Mahagcot,2005,150,735,17,134,154,28,18.18182,30,45.454552,32,14.54545,-,-,-,-,66,220,13,9.7014904,0,0,5,3.3333299,11,7.3333302,70,46.666672,36,39,26,52,34.666672,24,0,0,5,3.3333299,233,30,12.87554,-,-,-,-,-,-,-,-,-,3,3,303015
160303041,160303041,AGUSAN DEL SUR,ESPERANZA,Maliwanag,2005,34,186,6,42,39,33,84.615379,10,100,40,81.632652,-,-,-,-,10,49,1,2.38095,0,0,2,5.88235,0,0,30,88.235291,24,8,23.529409,27,79.411758,70.588242,0,0,0,0,70,9,12.85714,-,-,-,-,-,-,-,-,-,3,3,303041
160303016,160303016,AGUSAN DEL SUR,ESPERANZA,Milagros,2005,153,845,27,146,163,42,25.76687,94,77.685951,87,30.633801,-,-,-,-,121,284,2,1.37931,0,0,8,5.2287598,10,6.5359502,134,87.581703,112,107,69.934639,78,52.348991,73.202606,26,3.0769231,79,51.633991,328,56,17.07317,-,-,-,-,-,-,-,-,-,3,3,303016
160303017,160303017,AGUSAN DEL SUR,ESPERANZA,Nato,2005,303,1481,38,263,302,63,20.860929,88,60.273972,91,20.3125,-,-,-,-,146,448,0,0,1,2.5641026,12,3.9604001,2,0.66007,208,68.646858,144,41,13.53135,66,21.782181,47.52475,30,2.0256584,34,11.22112,519,47,9.0558796,-,-,-,-,-,-,-,-,-,3,3,303017
160303042,160303042,AGUSAN DEL SUR,ESPERANZA,New Gingoog,2005,84,436,7,50,96,19,19.79167,38,70.370369,25,16.66667,-,-,-,-,54,150,1,2,0,0,4,4.7618999,1,1.19048,38,45.238098,19,83,98.809517,28,33.333328,22.619049,16,3.6697247,16,19.047621,180,26,14.44444,-,-,-,-,-,-,-,-,-,3,3,303042
160303043,160303043,AGUSAN DEL SUR,ESPERANZA,Odiong,2005,73,415,12,91,108,39,36.111111,46,90.196083,62,38.99371,-,-,-,-,51,159,0,0,0,0,24,32.876709,0,0,64,87.671227,53,61,83.561638,33,53.225811,72.602737,8,1.9277109,43,58.90411,116,4,3.4482801,-,-,-,-,-,-,-,-,-,3,3,303043
160303018,160303018,AGUSAN DEL SUR,ESPERANZA,Oro,2005,243,1391,47,260,309,137,44.336571,115,73.717949,175,37.634411,-,-,-,-,156,465,25,9.6153803,0,0,6,2.4691401,44,18.107,176,72.427979,141,53,21.810699,88,36.213989,58.024689,17,1.2221423,60,24.69136,425,36,8.4705896,-,-,-,-,-,-,-,-,-,3,3,303018
160303044,160303044,AGUSAN DEL SUR,ESPERANZA,Piglawigan,2005,273,1443,34,226,285,50,17.543859,80,48.192768,69,15.29933,-,-,-,-,166,451,2,0.88889003,0,0,7,2.5641,9,3.2967,154,56.410259,90,1,0.36629999,43,15.75092,32.96703,0,0,22,8.05861,491,123,25.05092,-,-,-,-,-,-,-,-,-,3,3,303044
160303019,160303019,AGUSAN DEL SUR,ESPERANZA,Poblacion,2005,759,3896,100,558,685,144,21.0219,179,40.315319,122,10.80602,-,-,-,-,444,1129,19,3.4172699,0,0,36,4.7430801,72,9.6128197,494,65.08564,382,12,1.58103,35,4.6419101,50.32938,53,1.3603696,108,14.22925,1435,273,19.024389,-,-,-,-,-,-,-,-,-,3,3,303019
160303020,160303020,AGUSAN DEL SUR,ESPERANZA,Remedios,2005,248,1243,38,206,272,72,26.470591,91,70,87,21.64179,-,-,-,-,130,402,0,0,0,0,3,1.20968,10,4.0322599,191,77.016129,141,26,10.56911,34,13.70968,56.854839,5,0.40225261,21,8.4677401,454,54,11.89427,-,-,-,-,-,-,-,-,-,3,3,303020
160303021,160303021,AGUSAN DEL SUR,ESPERANZA,Salug,2005,222,1228,42,235,213,83,38.96714,114,81.428574,120,33.994331,-,-,-,-,140,353,0,0,0,0,27,12.16216,6,2.7026999,176,79.279282,150,63,28.37838,79,35.909088,67.567574,5,0.40716612,145,65.315323,433,85,19.63048,-,-,-,-,-,-,-,-,-,3,3,303021
160303045,160303045,AGUSAN DEL SUR,ESPERANZA,San Isidro,2005,60,308,8,61,79,22,27.848101,25,86.206902,22,20.370371,-,-,-,-,29,108,0,0,1,11.111111,0,0,0,0,52,86.666672,44,1,1.66667,7,11.66667,73.333328,0,0,0,0,94,13,13.82979,-,-,-,-,-,-,-,-,-,3,3,303045
160303046,160303046,AGUSAN DEL SUR,ESPERANZA,San Jose,2005,27,148,2,27,39,18,46.153851,14,93.333328,18,33.333328,-,-,-,-,15,54,1,3.8461499,0,0,0,0,3,11.11111,26,96.296303,25,0,0,15,55.555561,92.59259,0,0,11,40.740742,44,8,18.18182,-,-,-,-,-,-,-,-,-,3,3,303046
160303022,160303022,AGUSAN DEL SUR,ESPERANZA,San Toribio,2005,443,2254,69,360,421,113,26.84086,157,61.089489,180,26.54867,-,-,-,-,257,678,8,2.22841,0,0,49,11.06095,7,1.58014,231,52.14447,144,11,4.8245602,57,13.28671,32.505638,198,8.7843838,141,31.82844,808,70,8.6633701,-,-,-,-,-,-,-,-,-,3,3,303022
160303047,160303047,AGUSAN DEL SUR,ESPERANZA,San Vicente,2005,67,361,11,80,95,73,76.84211,32,96.969704,87,67.96875,-,-,-,-,33,128,4,5,0,0,0,0,0,0,67,100,63,66,98.507462,38,56.716419,94.029846,1,0.27700832,43,64.1791,82,3,3.65854,-,-,-,-,-,-,-,-,-,3,3,303047
160303023,160303023,AGUSAN DEL SUR,ESPERANZA,Santa Fe,2005,242,1314,34,231,267,53,19.850189,85,54.140129,57,13.4434,-,-,-,-,157,424,2,0.86580002,0,0,3,1.23967,5,2.0661199,146,60.330582,101,4,1.65289,55,22.72727,41.735538,12,0.91324198,41,16.94215,437,51,11.67048,-,-,-,-,-,-,-,-,-,3,3,303023
160303024,160303024,AGUSAN DEL SUR,ESPERANZA,Segunda,2005,31,159,5,28,34,29,85.294121,16,94.117653,43,84.313728,-,-,-,-,17,51,0,0,0,0,0,0,0,0,26,83.870972,23,2,18.18182,21,67.741943,74.19355,0,0,0,0,51,7,13.72549,-,-,-,-,-,-,-,-,-,3,3,303024
160303048,160303048,AGUSAN DEL SUR,ESPERANZA,Sinakungan,2005,23,156,5,30,25,16,64,23,88.46154,25,49.019611,-,-,-,-,27,52,0,0,0,0,0,0,0,0,21,91.304352,19,23,100,19,82.608704,82.608704,0,0,14,60.869572,66,17,25.75758,-,-,-,-,-,-,-,-,-,3,3,303048
160303026,160303026,AGUSAN DEL SUR,ESPERANZA,Tagabase,2005,112,708,6,122,143,42,29.37063,61,68.53933,62,26.72414,-,-,-,-,89,232,1,0.81967002,0,0,2,1.78571,0,0,95,84.821426,75,18,16.07143,9,8.0357103,66.964287,3,0.42372882,32,28.57143,270,41,15.18519,-,-,-,-,-,-,-,-,-,3,3,303026
160303027,160303027,AGUSAN DEL SUR,ESPERANZA,Taganahaw,2005,57,305,9,55,69,16,23.18841,27,69.230766,26,24.07407,-,-,-,-,39,108,4,7.2727299,0,0,3,5.2631602,0,0,52,91.228073,42,0,0,20,35.087719,73.684212,0,0,10,17.543859,121,4,3.3057899,-,-,-,-,-,-,-,-,-,3,3,303027
160303028,160303028,AGUSAN DEL SUR,ESPERANZA,Tagbalili,2005,59,364,12,81,78,21,26.92308,30,81.081078,34,29.56522,-,-,-,-,37,115,0,0,0,0,2,3.3898301,1,1.6949199,57,96.610168,53,8,13.55932,19,32.203388,89.830513,0,0,0,0,99,20,20.202021,-,-,-,-,-,-,-,-,-,3,3,303028
160303029,160303029,AGUSAN DEL SUR,ESPERANZA,Tahina,2005,114,643,16,132,136,53,38.970589,56,83.582092,71,34.975368,-,-,-,-,67,203,0,0,0,0,8,7.01754,0,0,92,80.701752,73,23,20.17544,63,55.263161,64.035088,0,0,50,43.85965,200,1,0.5,-,-,-,-,-,-,-,-,-,3,3,303029
160303030,160303030,AGUSAN DEL SUR,ESPERANZA,Tandang Sora,2005,146,747,19,150,155,45,29.032261,52,64.197533,47,19.915251,-,-,-,-,81,236,2,1.33333,0,0,1,0.68493003,2,1.3698601,120,82.19178,95,7,4.9295802,67,46.206902,65.068489,4,0.53547525,33,22.602739,252,12,4.7618999,-,-,-,-,-,-,-,-,-,3,3,303030
160303049,160303049,AGUSAN DEL SUR,ESPERANZA,Valentina,2005,42,244,6,49,50,30,60,28,90.322578,44,54.320992,-,-,-,-,31,81,0,0,0,0,0,0,4,9.5238104,32,76.190483,22,28,66.666672,14,33.333328,52.380951,0,0,2,4.7618999,100,16,16,-,-,-,-,-,-,-,-,-,3,3,303049
160304009,160304009,AGUSAN DEL SUR,LA PAZ,Angeles,2005,131,831,39,185,172,88,51.162788,85,96.590912,119,45.76923,-,-,-,-,88,260,10,5.4054098,2,4.8780489,13,9.9236603,1,0.76336002,114,87.022903,105,130,99.236641,122,93.129768,80.152672,1,0.12033694,61,46.564892,233,46,19.742491,-,-,-,-,-,-,-,-,-,3,4,304009
160304001,160304001,AGUSAN DEL SUR,LA PAZ,Bataan,2005,223,1348,41,271,299,89,29.76589,114,75.496689,118,26.222219,-,-,-,-,151,450,17,6.2730598,0,0,0,0,5,2.2421501,191,85.650223,160,215,96.41256,154,69.058296,71.748878,3,0.22255193,53,23.766821,396,114,28.78788,-,-,-,-,-,-,-,-,-,3,4,304001
160304002,160304002,AGUSAN DEL SUR,LA PAZ,Comota,2005,223,1373,29,257,325,53,16.30769,121,77.070061,51,10.58091,-,-,-,-,157,482,0,0,0,0,36,16.143499,5,2.2421501,195,87.443947,159,107,47.982059,76,34.080719,71.300453,37,2.6948287,70,31.390129,364,98,26.92308,-,-,-,-,-,-,-,-,-,3,4,304002
160304003,160304003,AGUSAN DEL SUR,LA PAZ,Halapitan,2005,122,609,10,111,117,26,22.222219,41,65.079369,29,16.111111,-,-,-,-,63,180,0,0,0,0,0,0,0,0,101,82.786888,88,117,95.901642,48,39.344261,72.131149,0,0,0,0,142,11,7.74648,-,-,-,-,-,-,-,-,-,3,4,304003
160304010,160304010,AGUSAN DEL SUR,LA PAZ,Kasapa II,2005,273,1528,51,327,348,216,62.06897,117,92.85714,292,61.603378,-,-,-,-,126,474,270,82.56881,0,0,0,0,8,2.9303999,241,88.278389,206,223,81.684982,263,96.336998,75.457878,1,0.065445028,34,12.45421,561,23,4.0998201,-,-,-,-,-,-,-,-,-,3,4,304010
160304004,160304004,AGUSAN DEL SUR,LA PAZ,Langasian,2005,136,752,22,135,163,61,37.423309,82,96.470589,101,40.725811,-,-,-,-,85,248,0,0,0,0,0,0,0,0,120,88.235291,115,131,96.323532,30,22.058821,84.558823,0,0,77,56.617649,239,87,36.401669,-,-,-,-,-,-,-,-,-,3,4,304004
160304011,160304011,AGUSAN DEL SUR,LA PAZ,Lydia,2005,205,1132,44,258,244,118,48.360661,94,84.684677,148,41.69014,-,-,-,-,111,355,35,13.56589,0,0,28,13.65854,0,0,192,93.658539,185,192,93.658539,173,84.390244,90.243896,11,0.97173142,132,64.390244,379,44,11.6095,-,-,-,-,-,-,-,-,-,3,4,304011
160304005,160304005,AGUSAN DEL SUR,LA PAZ,"Osmeña, Sr.",2005,205,1143,29,193,257,64,24.902719,63,52.06612,72,19.047621,-,-,-,-,121,378,30,15.54404,0,0,4,1.95122,2,0.97561002,153,74.634148,129,107,52.195122,94,46.07843,62.92683,14,1.2248468,86,41.951221,358,29,8.1005602,-,-,-,-,-,-,-,-,-,3,4,304005
160304012,160304012,AGUSAN DEL SUR,LA PAZ,Panagangan,2005,475,2533,61,359,524,120,22.900761,135,43.548389,91,10.91127,-,-,-,-,310,834,37,10.3352,0,0,15,3.1578901,14,2.9473701,287,60.421051,233,330,69.473679,76,16.03376,49.052631,2,0.078957759,52,10.94737,831,131,15.76414,-,-,-,-,-,-,-,-,-,3,4,304012
160304006,160304006,AGUSAN DEL SUR,LA PAZ,Poblacion,2005,717,3923,107,659,808,203,25.12376,224,58.333328,218,18.288589,-,-,-,-,384,1192,4,0.60698003,1,0.92592591,61,8.5076704,11,1.53417,503,70.153419,406,164,22.905029,255,35.56485,56.624828,4,0.10196278,97,13.52859,1238,302,24.39418,-,-,-,-,-,-,-,-,-,3,4,304006
160304013,160304013,AGUSAN DEL SUR,LA PAZ,Sabang Adgawan,2005,249,1317,39,253,289,61,21.107269,98,67.123291,77,17.701151,-,-,-,-,146,435,0,0,0,0,0,0,3,1.20482,197,79.11647,169,246,98.795181,227,91.164658,67.87149,3,0.22779043,24,9.6385498,395,97,24.556959,-,-,-,-,-,-,-,-,-,3,4,304013
160304007,160304007,AGUSAN DEL SUR,LA PAZ,Sagunto,2005,304,1479,39,227,299,59,19.732441,87,56.493511,58,12.80353,-,-,-,-,154,453,4,1.76991,0,0,0,0,8,2.6315801,154,50.65789,106,143,47.039471,120,40,34.86842,11,0.74374574,66,21.710529,499,64,12.82565,-,-,-,-,-,-,-,-,-,3,4,304007
160304014,160304014,AGUSAN DEL SUR,LA PAZ,San Patricio,2005,254,1380,41,272,333,172,51.651649,117,92.85714,211,45.969501,-,-,-,-,126,459,113,41.544121,0,0,4,1.5748,4,1.5748,186,73.228348,138,87,34.251968,184,72.440941,54.330711,9,0.65217394,45,17.716539,440,66,15,-,-,-,-,-,-,-,-,-,3,4,304014
160304015,160304015,AGUSAN DEL SUR,LA PAZ,Valentina,2005,308,1796,62,343,383,139,36.292431,164,73.873871,178,29.42149,-,-,-,-,222,605,72,20.991249,0,0,3,0.97403002,11,3.57143,238,77.272728,198,142,46.103901,180,58.441559,64.285713,1,0.055679288,68,22.077921,535,69,12.8972,-,-,-,-,-,-,-,-,-,3,4,304015
160304008,160304008,AGUSAN DEL SUR,LA PAZ,Villa Paz,2005,303,1615,32,279,377,128,33.952251,96,58.89571,140,25.92593,-,-,-,-,163,540,5,1.79211,0,0,0,0,7,2.31023,219,72.277229,166,123,40.594059,115,42.91045,54.78548,0,0,12,3.97351,530,98,18.49057,-,-,-,-,-,-,-,-,-,3,4,304008
160305001,160305001,AGUSAN DEL SUR,LORETO,Binucayan,2005,400,1974,51,315,419,95,22.673031,104,51.741291,115,18.548389,-,-,-,-,201,620,2,0.63492,0,0,0,0,3,0.75,343,85.75,303,249,62.25,21,5.25,75.75,2,0.10131712,6,1.5,780,88,11.28205,-,-,-,-,-,-,-,-,-,3,5,305001
160305002,160305002,AGUSAN DEL SUR,LORETO,Johnson,2005,220,1182,34,217,248,77,31.048389,81,68.06723,83,22.615801,-,-,-,-,119,367,4,1.84332,0,0,0,0,5,2.2727301,194,88.181824,179,219,100,93,42.272732,81.36364,7,0.59221661,7,3.1818199,379,52,13.72032,-,-,-,-,-,-,-,-,-,3,5,305002
160305013,160305013,AGUSAN DEL SUR,LORETO,Kasapa,2005,355,1803,49,358,374,221,59.090912,154,71.962624,314,53.40136,-,-,-,-,214,588,34,9.4972095,0,0,55,15.49296,3,0.84507,296,83.38028,275,305,85.915489,202,56.901409,77.46479,15,0.83194673,21,5.9154902,496,66,13.30645,-,-,-,-,-,-,-,-,-,3,5,305013
160305014,160305014,AGUSAN DEL SUR,LORETO,Katipunan,2005,79,412,16,77,86,34,39.534882,34,80.952377,31,24.21875,-,-,-,-,42,128,4,5.1948099,0,0,0,0,0,0,69,87.341766,61,79,100,75,94.936707,77.215187,5,1.2135923,54,68.354431,122,17,13.93443,-,-,-,-,-,-,-,-,-,3,5,305014
160305015,160305015,AGUSAN DEL SUR,LORETO,Kauswagan,2005,528,2555,78,478,496,250,50.403229,186,76.543213,329,44.519619,-,-,-,-,243,739,8,1.67715,0,0,12,2.2727301,1,0.18939,500,94.696968,455,343,64.96212,331,62.689388,86.17424,1,0.039138943,1,0.18939,822,88,10.7056,-,-,-,-,-,-,-,-,-,3,5,305015
160305003,160305003,AGUSAN DEL SUR,LORETO,Magaud,2005,420,2214,81,444,465,102,21.93548,93,43.661968,88,12.97935,-,-,-,-,213,678,59,13.28829,0,0,43,10.2381,16,3.80952,349,83.095238,309,193,45.952381,84,20,73.571426,4,0.18066847,147,35,696,61,8.76437,-,-,-,-,-,-,-,-,-,3,5,305003
160305004,160305004,AGUSAN DEL SUR,LORETO,Nueva Gracia,2005,231,1278,39,208,288,79,27.430559,99,65.131577,116,26.36364,-,-,-,-,152,440,5,2.4038501,0,0,1,0.43290001,12,5.1948099,193,83.549782,172,47,20.346319,97,41.991341,74.45887,0,0,65,28.138531,403,110,27.29529,-,-,-,-,-,-,-,-,-,3,5,305004
160305005,160305005,AGUSAN DEL SUR,LORETO,Poblacion,2005,1087,5429,153,893,1032,246,23.83721,211,41.1306,200,12.94498,-,-,-,-,513,1545,19,2.12766,0,0,58,5.3357902,84,7.88732,698,64.213432,536,121,11.1418,290,26.728109,49.310032,53,0.97623873,169,15.54738,1874,372,19.85059,-,-,-,-,-,-,-,-,-,3,5,305005
160305017,160305017,AGUSAN DEL SUR,LORETO,Sabud,2005,267,1343,33,241,311,106,34.083599,109,80.147057,111,24.832211,-,-,-,-,136,447,14,5.8091302,0,0,8,2.9962499,0,0,252,94.382019,233,267,100,248,92.883904,87.265923,2,0.14892033,8,2.9962499,403,37,9.1811399,-,-,-,-,-,-,-,-,-,3,5,305017
160305006,160305006,AGUSAN DEL SUR,LORETO,San Isidro,2005,238,1254,35,202,246,72,29.26829,74,51.748249,67,17.22365,-,-,-,-,143,389,26,12.87129,0,0,11,4.62185,5,2.1097,194,81.512611,165,234,100,52,21.84874,69.327728,7,0.55821371,102,42.85714,406,64,15.76355,-,-,-,-,-,-,-,-,-,3,5,305006
160305007,160305007,AGUSAN DEL SUR,LORETO,San Mariano,2005,293,1492,28,270,323,94,29.102171,114,72.611458,131,27.29167,-,-,-,-,157,480,16,5.92593,1,3.4482758,19,6.4846401,4,1.36519,266,90.784981,245,285,97.269623,221,76.470589,83.617752,8,0.53619301,84,28.66894,428,79,18.457939,-,-,-,-,-,-,-,-,-,3,5,305007
160305008,160305008,AGUSAN DEL SUR,LORETO,San Vicente,2005,344,1747,47,281,387,116,29.974159,101,56.74157,112,19.823009,-,-,-,-,178,565,17,6.0498199,0,0,13,3.7790699,3,0.87208998,281,81.68605,249,133,38.662788,47,13.66279,72.38372,0,0,12,3.4883699,602,75,12.45847,-,-,-,-,-,-,-,-,-,3,5,305008
160305009,160305009,AGUSAN DEL SUR,LORETO,Santa Teresa,2005,219,1155,36,238,254,81,31.889759,86,72.881363,90,24.19355,-,-,-,-,118,372,11,4.6610198,1,2.7027028,23,10.50228,6,2.7397299,188,85.844749,172,123,56.164379,109,49.77169,78.538811,3,0.25974026,67,30.593611,363,53,14.60055,-,-,-,-,-,-,-,-,-,3,5,305009
160305016,160305016,AGUSAN DEL SUR,LORETO,Santo Niño,2005,174,880,24,181,184,71,38.58696,49,65.333328,70,27.027031,-,-,-,-,75,259,3,1.65746,0,0,13,7.4712601,4,2.2988501,141,81.034477,119,77,44.252869,56,32.18391,68.3908,9,1.0227273,18,10.34483,257,29,11.28405,-,-,-,-,-,-,-,-,-,3,5,305016
160305010,160305010,AGUSAN DEL SUR,LORETO,Santo Tomas,2005,539,2970,94,548,591,167,28.257191,174,52.887539,153,16.63043,-,-,-,-,329,920,44,8.0291996,1,1.0526316,15,2.7829299,9,1.67598,400,74.211502,346,175,32.467529,90,16.69759,64.192947,7,0.23569024,156,28.94249,997,159,15.94784,-,-,-,-,-,-,-,-,-,3,5,305010
160305011,160305011,AGUSAN DEL SUR,LORETO,Violanta,2005,138,689,16,117,131,30,22.900761,38,46.913582,28,13.20755,-,-,-,-,81,212,0,0,0,0,1,0.72464001,1,0.72464001,97,70.289864,74,9,6.52174,8,5.7971001,53.623192,1,0.14513788,10,7.2463799,242,47,19.42149,-,-,-,-,-,-,-,-,-,3,5,305011
160305012,160305012,AGUSAN DEL SUR,LORETO,Waloe,2005,305,1665,46,296,335,97,28.955219,82,51.25,76,15.35354,-,-,-,-,160,495,6,2.02703,0,0,16,5.2459002,1,0.32787001,212,69.508202,170,28,9.1803303,119,39.016392,55.737701,4,0.24024025,47,15.40984,504,130,25.79365,-,-,-,-,-,-,-,-,-,3,5,305012
160306001,160306001,AGUSAN DEL SUR,PROSPERIDAD,Aurora,2005,492,2650,2,445,601,244,40.598999,202,71.126762,320,36.158192,-,-,-,-,284,885,88,19.77528,0,0,492,1.62602,7,1.42857,376,76.42276,316,486,99.18367,213,43.292679,64.227638,74,2.7924528,13,2.6422801,774,53,6.8475499,-,-,-,-,-,-,-,-,-,3,6,306001
160306002,160306002,AGUSAN DEL SUR,PROSPERIDAD,Awa,2005,339,1734,43,257,282,68,24.11348,97,53.2967,100,21.55172,-,-,-,-,182,464,0,0,0,0,339,0.88496,20,6.0975599,202,59.587021,162,131,38.64307,57,16.91395,47.787609,1,0.057670128,43,12.68437,602,94,15.61462,-,-,-,-,-,-,-,-,-,3,6,306002
160306003,160306003,AGUSAN DEL SUR,PROSPERIDAD,Azpetia,2005,330,1715,43,244,335,55,16.41791,78,39.39394,72,13.50844,-,-,-,-,198,533,0,0,0,0,330,7.2727299,50,25.252529,207,62.727268,158,151,45.89666,64,19.571871,47.878792,2,0.11661807,45,13.63636,609,102,16.74877,-,-,-,-,-,-,-,-,-,3,6,306003
