brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
51603013,51603013,CAMARINES NORTE,DAET,Gahonon,2006,-,-,81,469,484,98,20.200001,88,32.5,81,10.7,-,-,-,-,-,755,47,10,0,0,32,4.8000002,3,0.5,-,34.099998,-,1,0.2,-,7.0999999,22.1,22,0.69999999,31,4.6999998,-,151,12,381,3,2,-,-,-,-,-,-,16,3,1603013
51603014,51603014,CAMARINES NORTE,DAET,Gubat,2006,-,-,89,721,912,156,17.1,129,28.9,112,8.1999998,-,-,-,-,-,1359,29,4,0,0,65,6,12,1.1,-,49.5,-,5,0.5,-,7.8000002,30.1,39,0.80000001,36,3.3,-,206,11.3,568,3,2,-,-,-,-,-,-,16,3,1603014
51603015,51603015,CAMARINES NORTE,DAET,Lag-On,2006,-,-,107,832,984,170,17.299999,139,28.5,113,7.6999998,-,-,-,-,-,1471,82,9.8999996,0,0,51,4.4000001,21,1.8,-,32.299999,-,3,0.30000001,-,4.4000001,14.2,45,0.80000001,6,0.5,-,146,7.3000002,681,1,1,-,-,-,-,-,-,16,3,1603015
51603018,51603018,CAMARINES NORTE,DAET,Magang,2006,-,-,99,601,685,113,16.5,87,24.5,72,6.9000001,-,-,-,-,-,1040,24,4,0,0,27,3.3,9,1.1,-,23.4,-,48,5.8000002,-,3.0999999,11,9,0.2,1,0.1,-,191,14,485,1,1,-,-,-,-,-,-,16,3,1603018
51603019,51603019,CAMARINES NORTE,DAET,Mambalite,2006,-,-,57,300,381,76,19.9,70,33.700001,97,16.5,-,-,-,-,-,589,44,14.7,0,0,32,8.1999998,10,2.5999999,-,74.900002,-,2,0.5,-,15.1,54.700001,7,0.40000001,14,3.5999999,-,61,9.5,242,0,0,-,-,-,-,-,-,16,3,1603019
51603021,51603021,CAMARINES NORTE,DAET,Mancruz (Mangcruz),2006,-,-,43,238,254,44,17.299999,37,28.9,30,7.9000001,-,-,-,-,-,382,8,3.4000001,0,0,21,6.0999999,5,1.4,-,34.599998,-,56,16.1,-,3.5,19.6,15,0.89999998,10,2.9000001,-,111,17.1,193,0,0,-,-,-,-,-,-,16,3,1603021
51603023,51603023,CAMARINES NORTE,DAET,Pamorangon,2006,-,-,55,380,483,75,15.5,81,27.299999,73,9.3999996,-,-,-,-,-,780,10,2.5999999,0,0,26,4.0999999,5,0.80000001,-,38.099998,-,40,6.3000002,-,1.3,25.6,5,0.2,27,4.3000002,-,112,10.3,315,1,0,-,-,-,-,-,-,16,3,1603023
51603032,51603032,CAMARINES NORTE,DAET,San Isidro,2006,-,-,65,427,541,106,19.6,95,43.799999,122,16.1,-,-,-,-,-,758,5,1.2,0,0,33,6.0999999,20,3.7,-,67.5,-,6,1.1,-,16.9,52.200001,3,0.1,5,0.89999998,-,105,12.7,356,2,0,-,-,-,-,-,-,16,3,1603032
51605001,51605001,CAMARINES NORTE,JOSE PANGANIBAN,Bagong Bayan,2006,-,-,58,451,459,137,29.799999,135,52.900002,174,24.4,-,-,-,-,-,714,27,6,0,0,10,1.8,395,70,-,65.199997,-,146,25.9,-,27.799999,52,0,0,9,1.6,-,157,18.1,375,1,0,-,-,-,-,-,-,16,5,1605001
51605003,51605003,CAMARINES NORTE,JOSE PANGANIBAN,Dahican,2006,-,-,45,252,281,62,22.1,111,73.5,155,35.900002,-,-,-,-,-,432,75,29.799999,0,0,8,2.9000001,30,10.9,-,93.800003,-,183,66.300003,-,75.699997,85.900002,0,0,99,35.900002,-,69,16.200001,209,0,0,-,-,-,-,-,-,16,5,1605003
51605004,51605004,CAMARINES NORTE,JOSE PANGANIBAN,Dayhagan,2006,-,-,10,80,90,19,21.1,19,55.900002,23,18.5,-,-,-,-,-,124,13,16.299999,1,9.1000004,2,2.5999999,0,0,-,83.300003,-,75,96.199997,-,64.099998,75.599998,0,0,20,25.6,-,10,8.5,62,0,0,-,-,-,-,-,-,16,5,1605004
51605005,51605005,CAMARINES NORTE,JOSE PANGANIBAN,Larap,2006,-,-,104,686,876,219,25,169,36.099998,227,16.9,-,-,-,-,-,1344,88,12.8,0,0,70,7.5999999,776,84.5,-,75.099998,-,183,19.9,-,39.099998,57.599998,4,0.1,12,1.3,-,157,11.7,569,0,0,-,-,-,-,-,-,16,5,1605005
51605006,51605006,CAMARINES NORTE,JOSE PANGANIBAN,Luklukan Norte,2006,-,-,23,140,175,29,16.6,43,38.700001,44,15.4,-,-,-,-,-,286,19,13.6,1,4.1999998,3,1.5,20,10.2,-,60.700001,-,49,25,-,13.3,40.299999,0,0,0,0,-,34,11,118,3,1,-,-,-,-,-,-,16,5,1605006
51605007,51605007,CAMARINES NORTE,JOSE PANGANIBAN,Luklukan Sur,2006,-,-,92,600,631,130,20.6,202,60.299999,215,22.299999,-,-,-,-,-,966,60,10,0,0,59,9.6000004,15,2.4000001,-,72,-,612,99.199997,-,34.5,53.5,10,0.30000001,43,7,-,70,6.6999998,502,9,5,-,-,-,-,-,-,16,5,1605007
51605008,51605008,CAMARINES NORTE,JOSE PANGANIBAN,Motherlode,2006,-,-,61,408,537,146,27.200001,93,34.599998,137,17,-,-,-,-,-,806,16,3.9000001,0,0,136,25.4,84,15.7,-,43.200001,-,56,10.5,-,6,29.9,19,0.69999999,45,8.3999996,-,107,13.2,337,5,2,-,-,-,-,-,-,16,5,1605008
51605009,51605009,CAMARINES NORTE,JOSE PANGANIBAN,Nakalaya,2006,-,-,29,228,259,61,23.6,74,54.400002,106,26.799999,-,-,-,-,-,395,48,21.1,0,0,9,4.0999999,10,4.5999999,-,89.5,-,157,71.699997,-,45.200001,79,1,0.1,11,5,-,9,3.0999999,194,3,2,-,-,-,-,-,-,16,5,1605009
51605014,51605014,CAMARINES NORTE,JOSE PANGANIBAN,North Poblacion,2006,-,-,32,241,330,76,23,47,30.5,64,13.2,-,-,-,-,-,484,10,4.0999999,0,0,16,3.8,6,1.4,-,59.200001,-,54,12.7,-,12,40.799999,0,0,0,0,-,89,16,198,1,1,-,-,-,-,-,-,16,5,1605014
51605010,51605010,CAMARINES NORTE,JOSE PANGANIBAN,Osmeña,2006,-,-,70,363,430,143,33.299999,166,83,234,37.099998,-,-,-,-,-,630,53,14.6,0,0,17,4,44,10.2,-,73.5,-,281,65.300003,-,39.799999,62.099998,0,0,66,15.3,-,157,24.9,304,7,3,-,-,-,-,-,-,16,5,1605010
51605011,51605011,CAMARINES NORTE,JOSE PANGANIBAN,Pag-Asa,2006,-,-,15,96,126,25,19.799999,26,52,37,21,-,-,-,-,-,176,11,11.5,0,0,2,1.6,120,93,-,43.400002,-,62,48.099998,-,22.5,24,2,0.30000001,8,6.1999998,-,27,14.5,74,1,1,-,-,-,-,-,-,16,5,1605011
51605012,51605012,CAMARINES NORTE,JOSE PANGANIBAN,Parang,2006,-,-,120,816,1113,253,22.700001,252,39.200001,282,16.1,-,-,-,-,-,1756,45,5.5,0,0,41,3.2,116,9.1000004,-,78.300003,-,364,28.700001,-,17,67.099998,0,0,5,0.40000001,-,279,15,664,0,0,-,-,-,-,-,-,16,5,1605012
51605013,51605013,CAMARINES NORTE,JOSE PANGANIBAN,Plaridel,2006,-,-,56,231,344,76,22.1,47,26,51,9.6999998,-,-,-,-,-,525,12,5.1999998,0,0,51,12.1,17,4,-,66.400002,-,120,28.6,-,9.8000002,48.599998,2,0.1,4,1,-,95,15.1,191,0,0,-,-,-,-,-,-,16,5,1605013
51605016,51605016,CAMARINES NORTE,JOSE PANGANIBAN,Salvacion,2006,-,-,8,93,151,36,23.799999,28,38.400002,30,13.4,-,-,-,-,-,224,33,35.5,0,0,0,0,1,0.80000001,-,61.299999,-,122,98.400002,-,43.5,42.700001,7,1.1,34,27.4,-,14,6.3000002,73,2,0,-,-,-,-,-,-,16,5,1605016
51605017,51605017,CAMARINES NORTE,JOSE PANGANIBAN,San Isidro,2006,-,-,20,130,183,37,20.200001,53,55.200001,54,19.4,-,-,-,-,-,279,12,9.1999998,1,4.8000002,4,2,12,6.0999999,-,72.199997,-,191,96.5,-,30.299999,62.099998,0,0,4,2,-,5,2,106,0,0,-,-,-,-,-,-,16,5,1605017
51605018,51605018,CAMARINES NORTE,JOSE PANGANIBAN,San Jose,2006,-,-,17,102,138,26,18.799999,41,50,40,18.200001,-,-,-,-,-,220,9,8.8000002,0,0,0,0,2,1.3,-,83.599998,-,62,40.799999,-,22.4,75,0,0,27,17.799999,-,12,5,85,1,1,-,-,-,-,-,-,16,5,1605018
51605019,51605019,CAMARINES NORTE,JOSE PANGANIBAN,San Martin,2006,-,-,9,69,92,32,34.799999,35,74.5,56,40.299999,-,-,-,-,-,139,5,7.1999998,0,0,1,1,2,1.9,-,91.400002,-,36,34.299999,-,22.9,82.900002,0,0,1,1,-,27,20.6,56,1,1,-,-,-,-,-,-,16,5,1605019
51605020,51605020,CAMARINES NORTE,JOSE PANGANIBAN,San Pedro,2006,-,-,22,153,171,29,17,35,47.900002,31,12.7,-,-,-,-,-,244,2,1.3,0,0,3,1.7,9,5.1999998,-,84.400002,-,59,34.099998,-,14.5,71.099998,1,0.1,0,0,-,22,11.5,121,0,0,-,-,-,-,-,-,16,5,1605020
51605022,51605022,CAMARINES NORTE,JOSE PANGANIBAN,Santa Cruz,2006,-,-,52,284,379,99,26.1,107,52.200001,124,21.200001,-,-,-,-,-,584,12,4.1999998,0,0,4,1.2,17,4.9000001,-,75.699997,-,111,32.099998,-,41.599998,61.599998,1,0.1,79,22.799999,-,19,3.8,234,3,3,-,-,-,-,-,-,16,5,1605022
51605023,51605023,CAMARINES NORTE,JOSE PANGANIBAN,Santa Elena,2006,-,-,43,229,238,44,18.5,59,39.900002,62,16.1,-,-,-,-,-,386,34,14.8,0,0,3,1.1,3,1.1,-,69.599998,-,178,65.900002,-,28.1,55.900002,13,1,25,9.3000002,-,43,10,186,4,2,-,-,-,-,-,-,16,5,1605023
51605024,51605024,CAMARINES NORTE,JOSE PANGANIBAN,Santa Milagrosa,2006,-,-,23,181,230,48,20.9,46,43,55,16.299999,-,-,-,-,-,337,19,10.5,0,0,11,5.1999998,6,2.8,-,87.699997,-,94,44.299999,-,64.199997,80.699997,0,0,9,4.1999998,-,11,3.5,157,0,0,-,-,-,-,-,-,16,5,1605024
51605025,51605025,CAMARINES NORTE,JOSE PANGANIBAN,Santa Rosa Norte,2006,-,-,119,533,637,183,28.700001,191,52.299999,273,27.200001,-,-,-,-,-,1002,40,7.5,0,0,30,4.8000002,25,4,-,59.099998,-,273,43.5,-,14,43.200001,2,0.1,8,1.3,-,66,6.3000002,445,1,1,-,-,-,-,-,-,16,5,1605025
51605026,51605026,CAMARINES NORTE,JOSE PANGANIBAN,Santa Rosa Sur,2006,-,-,48,349,436,97,22.200001,144,59.799999,150,22.200001,-,-,-,-,-,677,57,16.299999,0,0,49,10.4,25,5.3000002,-,57.099998,-,325,68.699997,-,23,40.599998,2,0.1,8,1.7,-,25,2.9000001,278,0,0,-,-,-,-,-,-,16,5,1605026
51605015,51605015,CAMARINES NORTE,JOSE PANGANIBAN,South Poblacion,2006,-,-,33,216,272,59,21.700001,49,31.200001,47,11,-,-,-,-,-,429,19,8.8000002,1,2.9000001,13,3.5999999,7,2,-,41.5,-,90,25.200001,-,5.3000002,26.9,5,0.30000001,5,1.4,-,49,8.6000004,171,1,0,-,-,-,-,-,-,16,5,1605015
51605027,51605027,CAMARINES NORTE,JOSE PANGANIBAN,Tamisan,2006,-,-,23,165,215,46,21.4,63,59.400002,68,21.200001,-,-,-,-,-,321,15,9.1000004,0,0,12,5.1999998,6,2.5999999,-,74,-,229,99.099998,-,27.299999,56.299999,2,0.2,5,2.2,-,37,11.3,137,0,0,-,-,-,-,-,-,16,5,1605027
51606012,51606012,CAMARINES NORTE,LABO,Anahaw (Pob.),2006,-,-,59,325,371,68,18.299999,67,32.799999,58,10.1,-,-,-,-,-,575,16,4.9000001,0,0,4,0.80000001,22,4.5,-,41.299999,-,0,0,-,2.0999999,22.4,39,1.7,23,4.6999998,-,142,16.299999,255,1,1,-,-,-,-,-,-,16,6,1606012
51606001,51606001,CAMARINES NORTE,LABO,Anameam,2006,-,-,28,193,224,44,19.6,56,46.299999,54,15.7,-,-,-,-,-,345,32,16.6,0,0,18,7.5,8,3.3,-,69.900002,-,81,33.900002,-,30.1,54.400002,6,0.5,31,13,-,40,10.6,160,1,0,-,-,-,-,-,-,16,6,1606001
51606002,51606002,CAMARINES NORTE,LABO,Awitan,2006,-,-,7,72,120,26,21.700001,27,57.400002,28,16.799999,-,-,-,-,-,167,9,12.5,0,0,7,6.3000002,1,0.89999998,-,77.699997,-,106,94.599998,-,0,56.299999,11,2.0999999,46,41.099998,-,11,5,61,0,0,-,-,-,-,-,-,16,6,1606002
51606003,51606003,CAMARINES NORTE,LABO,Baay,2006,-,-,39,328,401,100,24.9,135,67.5,179,29.799999,-,-,-,-,-,601,30,9.1000004,0,0,4,1.1,5,1.3,-,89.199997,-,230,60.700001,-,45.599998,76.800003,34,1.8,118,31.1,-,78,12.1,260,1,1,-,-,-,-,-,-,16,6,1606003
51606004,51606004,CAMARINES NORTE,LABO,Bagacay,2006,-,-,25,164,183,40,21.9,43,39.400002,42,14.4,-,-,-,-,-,292,33,20.1,0,0,2,0.89999998,6,2.8,-,54.900002,-,185,86.900002,-,17.799999,32.900002,8,0.69999999,37,17.4,-,37,8.8000002,133,0,0,-,-,-,-,-,-,16,6,1606004
51606005,51606005,CAMARINES NORTE,LABO,Bagong Silang I,2006,-,-,66,431,524,106,20.200001,81,27.1,84,10.2,-,-,-,-,-,823,30,7,0,0,13,2.3,26,4.5999999,-,67.699997,-,312,55.700001,-,10.7,48.400002,9,0.30000001,36,6.4000001,-,106,11,348,3,1,-,-,-,-,-,-,16,6,1606005
51606006,51606006,CAMARINES NORTE,LABO,Bagong Silang II,2006,-,-,34,211,269,55,20.4,49,28.5,55,12.5,-,-,-,-,-,441,25,11.8,0,0,17,6,5,1.8,-,70.800003,-,144,50.700001,-,6,50,17,1.2,19,6.6999998,-,51,10.8,163,0,0,-,-,-,-,-,-,16,6,1606006
51606049,51606049,CAMARINES NORTE,LABO,Bagong Silang III (Silang),2006,-,-,15,103,98,17,17.299999,26,44.099998,37,23.6,-,-,-,-,-,157,17,16.5,0,0,0,0,0,0,-,94.199997,-,85,62,-,19.700001,83.199997,1,0.2,6,4.4000001,-,29,12.4,87,1,0,-,-,-,-,-,-,16,6,1606049
51606007,51606007,CAMARINES NORTE,LABO,Bakiad,2006,-,-,18,160,215,39,18.1,54,38,64,17.9,-,-,-,-,-,357,9,5.5999999,0,0,1,0.40000001,6,2.3,-,62.400002,-,50,19,-,3.4000001,46,0,0,0,0,-,27,6.5999999,127,0,0,-,-,-,-,-,-,16,6,1606007
51606008,51606008,CAMARINES NORTE,LABO,Bautista,2006,-,-,37,284,426,133,31.200001,99,46,183,28.5,-,-,-,-,-,641,23,8.1000004,0,0,17,3.7,29,6.3000002,-,50.900002,-,139,30.200001,-,5.1999998,29.6,12,0.60000002,1,0.2,-,123,16.4,239,0,0,-,-,-,-,-,-,16,6,1606008
51606009,51606009,CAMARINES NORTE,LABO,Bayabas,2006,-,-,35,194,270,55,20.4,67,48.200001,84,20.5,-,-,-,-,-,409,9,4.5999999,0,0,5,1.7,5,1.7,-,60.400002,-,31,10.8,-,17,21.5,39,2.9000001,4,1.4,-,84,18.299999,159,1,0,-,-,-,-,-,-,16,6,1606009
51606010,51606010,CAMARINES NORTE,LABO,Bayan-bayan,2006,-,-,11,76,91,17,18.700001,25,52.099998,29,20.9,-,-,-,-,-,139,15,19.700001,1,8.3000002,1,1,0,0,-,74,-,91,91,-,53,66,27,5.9000001,19,19,-,13,8.8000002,67,1,0,-,-,-,-,-,-,16,6,1606010
51606011,51606011,CAMARINES NORTE,LABO,Benit,2006,-,-,6,67,84,15,17.9,28,58.299999,27,20.5,-,-,-,-,-,132,2,3,0,0,1,1,2,2,-,76.5,-,45,45.900002,-,11.2,48,2,0.40000001,6,6.0999999,-,17,9.8000002,53,1,0,-,-,-,-,-,-,16,6,1606011
51606016,51606016,CAMARINES NORTE,LABO,Bulhao,2006,-,-,39,223,257,58,22.6,61,37.900002,72,17.200001,-,-,-,-,-,418,10,4.5,0,0,14,4.5999999,28,9.1000004,-,47.900002,-,28,9.1000004,-,6.5,30,23,1.5,0,0,-,77,14.6,184,1,0,-,-,-,-,-,-,16,6,1606016
51606017,51606017,CAMARINES NORTE,LABO,Cabatuhan,2006,-,-,46,284,347,89,25.6,90,62.900002,119,24.299999,-,-,-,-,-,490,58,20.4,0,0,22,6.6999998,0,0,-,69.300003,-,126,38.700001,-,25.799999,43.599998,2,0.1,79,24.200001,-,15,2.5,245,5,3,-,-,-,-,-,-,16,6,1606017
51606018,51606018,CAMARINES NORTE,LABO,Cabusay,2006,-,-,37,250,286,72,25.200001,66,41.799999,84,18.9,-,-,-,-,-,444,67,26.799999,0,0,9,2.7,13,4,-,69,-,58,17.6,-,13.4,51.700001,43,2.8,89,27.1,-,39,8,209,1,1,-,-,-,-,-,-,16,6,1606018
51606019,51606019,CAMARINES NORTE,LABO,Calabasa,2006,-,-,35,257,272,48,17.6,72,57.599998,79,19.9,-,-,-,-,-,397,13,5.0999999,0,0,1,0.30000001,4,1.4,-,51,-,163,55.099998,-,26.4,26.700001,10,0.69999999,1,0.30000001,-,17,3.5999999,209,2,2,-,-,-,-,-,-,16,6,1606019
51606020,51606020,CAMARINES NORTE,LABO,Canapawan,2006,-,-,40,294,365,91,24.9,93,49.200001,106,19.1,-,-,-,-,-,554,64,21.799999,0,0,26,6.9000001,9,2.4000001,-,57.700001,-,165,43.900002,-,26.1,40.400002,7,0.40000001,10,2.7,-,51,7,235,3,2,-,-,-,-,-,-,16,6,1606020
51606021,51606021,CAMARINES NORTE,LABO,Daguit,2006,-,-,98,561,701,145,20.700001,160,44.799999,179,16.9,-,-,-,-,-,1058,84,15,0,0,16,2.3,8,1.2,-,66.5,-,71,10.3,-,16.5,50.299999,6,0.2,50,7.1999998,-,79,6.9000001,470,4,0,-,-,-,-,-,-,16,6,1606021
51606022,51606022,CAMARINES NORTE,LABO,Dalas,2006,-,-,110,660,819,224,27.4,168,39.599998,223,17.9,-,-,-,-,-,1243,43,6.5,0,0,126,14.7,78,9.1000004,-,60.799999,-,39,4.5,-,7.8000002,41.700001,37,0.89999998,72,8.3999996,-,190,12.4,541,1,1,-,-,-,-,-,-,16,6,1606022
51606023,51606023,CAMARINES NORTE,LABO,Dumagmang,2006,-,-,45,298,299,84,28.1,106,72.599998,125,28.1,-,-,-,-,-,445,10,3.4000001,0,0,31,9.1999998,19,5.6999998,-,42.599998,-,277,82.400002,-,51.799999,22.6,5,0.30000001,9,2.7,-,23,4.9000001,239,1,0,-,-,-,-,-,-,16,6,1606023
51606024,51606024,CAMARINES NORTE,LABO,Exciban,2006,-,-,76,496,555,141,25.4,162,55.700001,227,26.799999,-,-,-,-,-,846,67,13.5,0,0,49,8.3999996,6,1,-,57.200001,-,570,98.300003,-,37.900002,29.299999,4,0.1,3,0.5,-,27,2.8,406,1,0,-,-,-,-,-,-,16,6,1606024
51606025,51606025,CAMARINES NORTE,LABO,Fundado,2006,-,-,40,243,266,65,24.4,49,29.9,57,13.3,-,-,-,-,-,430,21,8.6000004,0,0,9,2.7,26,7.6999998,-,68.300003,-,1,0.30000001,-,5.3000002,47,9,0.60000002,21,6.1999998,-,78,14.2,200,0,0,-,-,-,-,-,-,16,6,1606025
51606026,51606026,CAMARINES NORTE,LABO,Guinacutan,2006,-,-,23,130,164,33,20.1,37,48.700001,33,13.8,-,-,-,-,-,240,3,2.3,1,4.1999998,3,1.4,31,14.7,-,68.699997,-,112,53.099998,-,10.4,52.099998,16,1.7,5,2.4000001,-,27,8,105,1,0,-,-,-,-,-,-,16,6,1606026
51606027,51606027,CAMARINES NORTE,LABO,Guisican,2006,-,-,30,210,242,37,15.3,61,51.299999,62,17.200001,-,-,-,-,-,361,16,7.5999999,0,0,29,11.3,3,1.2,-,83.699997,-,100,38.900002,-,21.4,67.300003,3,0.2,14,5.4000001,-,53,12.3,174,2,1,-,-,-,-,-,-,16,6,1606027
51606013,51606013,CAMARINES NORTE,LABO,Gumamela (Pob.),2006,-,-,14,225,293,49,16.700001,51,30.9,51,11.1,-,-,-,-,-,458,9,4,0,0,4,1,22,5.5,-,45.599998,-,13,3.3,-,8.3000002,27.5,23,1.3,3,0.80000001,-,56,9,173,1,1,-,-,-,-,-,-,16,6,1606013
51606028,51606028,CAMARINES NORTE,LABO,Iberica,2006,-,-,33,215,260,56,21.5,79,46.700001,99,23.1,-,-,-,-,-,429,60,27.9,0,0,15,4.5999999,7,2.0999999,-,65.199997,-,35,10.7,-,9.8000002,47.900002,13,0.89999998,21,6.4000001,-,40,7.1999998,184,2,2,-,-,-,-,-,-,16,6,1606028
51606015,51606015,CAMARINES NORTE,LABO,Kalamunding (Pob.),2006,-,-,27,144,167,31,18.6,21,24.4,25,9.8999996,-,-,-,-,-,253,5,3.5,0,0,4,1.8,4,1.8,-,52.700001,-,0,0,-,0.89999998,29.9,16,1.5,4,1.8,-,44,11.3,117,0,0,-,-,-,-,-,-,16,6,1606015
51606030,51606030,CAMARINES NORTE,LABO,Lugui,2006,-,-,51,373,490,103,21,113,44.700001,116,15.6,-,-,-,-,-,743,25,6.6999998,0,0,35,6.5,16,3,-,57.099998,-,83,15.4,-,15.6,30.200001,30,1.2,11,2,-,85,9.6000004,294,1,1,-,-,-,-,-,-,16,6,1606030
51606031,51606031,CAMARINES NORTE,LABO,Mabilo I,2006,-,-,26,174,252,55,21.799999,74,61.700001,87,23.4,-,-,-,-,-,372,19,10.9,0,0,10,3.9000001,4,1.6,-,64.599998,-,80,31.5,-,29.9,40.900002,10,0.80000001,7,2.8,-,44,10.9,142,0,0,-,-,-,-,-,-,16,6,1606031
51606032,51606032,CAMARINES NORTE,LABO,Mabilo II,2006,-,-,34,180,234,58,24.799999,47,42.299999,71,20.6,-,-,-,-,-,345,15,8.3000002,0,0,8,3.3,2,0.80000001,-,40.599998,-,46,18.9,-,17.200001,23,73,6.1999998,16,6.5999999,-,30,6.8000002,152,4,3,-,-,-,-,-,-,16,6,1606032
51606033,51606033,CAMARINES NORTE,LABO,Macogon,2006,-,-,52,347,451,117,25.9,100,49.5,135,20.700001,-,-,-,-,-,653,47,13.5,0,0,14,3.2,25,5.6999998,-,72.599998,-,166,37.599998,-,20.9,51.5,38,1.7,44,10,-,53,7.0999999,286,1,0,-,-,-,-,-,-,16,6,1606033
51606034,51606034,CAMARINES NORTE,LABO,Mahawan-hawan,2006,-,-,18,114,146,26,17.799999,47,63.5,52,23.6,-,-,-,-,-,220,2,1.8,0,0,3,1.9,6,3.9000001,-,70.099998,-,33,21.4,-,22.1,46.099998,0,0,6,3.9000001,-,8,3.5999999,89,1,0,-,-,-,-,-,-,16,6,1606034
51606035,51606035,CAMARINES NORTE,LABO,Malangcao-Basud,2006,-,-,35,228,266,45,16.9,72,52.599998,76,18.9,-,-,-,-,-,403,11,4.8000002,0,0,7,2.4000001,13,4.5,-,62.200001,-,257,89.900002,-,33.599998,42.700001,9,0.60000002,5,1.7,-,18,4.6999998,195,1,0,-,-,-,-,-,-,16,6,1606035
51606036,51606036,CAMARINES NORTE,LABO,Malasugui,2006,-,-,51,398,609,123,20.200001,123,39.700001,137,14.9,-,-,-,-,-,919,17,4.3000002,0,0,63,10.7,88,14.9,-,43.299999,-,182,30.9,-,6.3000002,25.5,27,0.89999998,8,1.4,-,115,11.7,311,7,4,-,-,-,-,-,-,16,6,1606036
51606037,51606037,CAMARINES NORTE,LABO,Malatap,2006,-,-,52,385,427,106,24.799999,112,58,142,22.9,-,-,-,-,-,620,85,22.1,1,1.9,5,1.3,10,2.5999999,-,73.199997,-,30,7.6999998,-,23.700001,53.099998,12,0.60000002,45,11.6,-,55,8.6999998,318,1,1,-,-,-,-,-,-,16,6,1606037
51606038,51606038,CAMARINES NORTE,LABO,Malaya,2006,-,-,33,186,214,55,25.700001,99,86.800003,109,33.200001,-,-,-,-,-,328,19,10.2,0,0,11,5.8000002,0,0,-,58.099998,-,95,49.700001,-,23.6,36.099998,10,1,9,4.6999998,-,6,1.7,162,1,0,-,-,-,-,-,-,16,6,1606038
51606039,51606039,CAMARINES NORTE,LABO,Malibago,2006,-,-,23,164,216,43,19.9,74,60.700001,75,22.200001,-,-,-,-,-,338,23,14,0,0,3,1.4,53,24.4,-,64.099998,-,18,8.3000002,-,13.8,39.200001,6,0.5,12,5.5,-,17,3.9000001,134,0,0,-,-,-,-,-,-,16,6,1606039
51606040,51606040,CAMARINES NORTE,LABO,Maot,2006,-,-,15,94,90,24,26.700001,21,63.599998,33,26.799999,-,-,-,-,-,123,0,0,0,0,3,3.4000001,1,1.1,-,78.699997,-,46,51.700001,-,28.1,60.700001,1,0.2,0,0,-,7,5,79,0,0,-,-,-,-,-,-,16,6,1606040
51606041,51606041,CAMARINES NORTE,LABO,Masalong,2006,-,-,66,358,402,78,19.4,104,49.099998,122,19.9,-,-,-,-,-,614,44,12.3,0,0,34,7.6999998,8,1.8,-,67.800003,-,170,38.5,-,12,51.5,8,0.40000001,56,12.7,-,78,10.9,294,4,3,-,-,-,-,-,-,16,6,1606041
51606042,51606042,CAMARINES NORTE,LABO,Matanlang,2006,-,-,12,76,102,19,18.6,35,68.599998,39,25.5,-,-,-,-,-,153,12,15.8,0,0,6,4.6999998,1,0.80000001,-,78.699997,-,116,91.300003,-,44.900002,63,6,1.1,77,60.599998,-,23,9.6999998,62,2,2,-,-,-,-,-,-,16,6,1606042
