year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2011,April,Thursday,1:00-2:00,11897,12832,11897,12832
2011,April,Thursday,2:00-3:00,11541,13735,11541,13735
2011,April,Thursday,3:00-4:00,11197,14983,11197,14983
2011,April,Thursday,4:00-5:00,11295,19079,11295,19079
2011,April,Thursday,5:00-6:00,13556,21311,13556,21311
2011,April,Thursday,6:00-7:00,12524,19173,12524,19173
2011,April,Thursday,7:00-8:00,9442,14305,9442,14305
2011,April,Thursday,8:00-9:00,6745,9920,6745,9920
2011,April,Thursday,9:00-10:00,3037,4082,3037,4082
2011,April,Thursday,10:00-11:00,0,0,0,0
2011,April,Friday,4:00-5:00 AM,0,0,0,0
2011,April,Friday,5:00-6:00,7135,6219,7135,6219
2011,April,Friday,6:00-7:00,15610,13423,15610,13423
2011,April,Friday,7:00-8:00,20009,17380,20009,17380
2011,April,Friday,8:00-9:00,18068,15625,18068,15625
2011,April,Friday,9:00-10:00,15158,13633,15158,13633
2011,April,Friday,10:00-11:00,12914,13188,12914,13188
2011,April,Friday,11:00-12:00,12975,12833,12975,12833
2011,April,Friday,12:00-1:00 PM,12403,15005,12403,15005
2011,April,Friday,1:00-2:00,12950,14023,12950,14023
2011,April,Friday,2:00-3:00,12524,14990,12524,14990
2011,April,Friday,3:00-4:00,12094,16385,12094,16385
2011,April,Friday,4:00-5:00,12394,20583,12394,20583
2011,April,Friday,5:00-6:00,14714,23182,14714,23182
2011,April,Friday,6:00-7:00,13648,20921,13648,20921
2011,April,Friday,7:00-8:00,10212,15493,10212,15493
2011,April,Friday,8:00-9:00,7245,10639,7245,10639
2011,April,Friday,9:00-10:00,3242,4358,3242,4358
2011,April,Friday,10:00-11:00,0,0,0,0
2011,April,Saturday,4:00-5:00 AM,0,0,0,0
2011,April,Saturday,5:00-6:00,5460,3220,5460,3220
2011,April,Saturday,6:00-7:00,9189,6845,9189,6845
2011,April,Saturday,7:00-8:00,13494,9669,13494,9669
2011,April,Saturday,8:00-9:00,13266,9351,13266,9351
2011,April,Saturday,9:00-10:00,11928,8855,11928,8855
2011,April,Saturday,10:00-11:00,10687,8892,10687,8892
2011,April,Saturday,11:00-12:00,10891,9332,10891,9332
2011,April,Saturday,12:00-1:00 PM,11310,11060,11310,11060
2011,April,Saturday,1:00-2:00,10856,10522,10856,10522
2011,April,Saturday,2:00-3:00,10566,10751,10566,10751
2011,April,Saturday,3:00-4:00,10677,12113,10677,12113
2011,April,Saturday,4:00-5:00,10459,14728,10459,14728
2011,April,Saturday,5:00-6:00,12050,16406,12050,16406
2011,April,Saturday,6:00-7:00,12328,13256,12328,13256
2011,April,Saturday,7:00-8:00,8935,9786,8935,9786
2011,April,Saturday,8:00-9:00,6188,6976,6188,6976
2011,April,Saturday,9:00-10:00,1614,815,1614,815
2011,April,Saturday,10:00-11:00,0,0,0,0
2011,April,Sunday,4:00-5:00 AM,0,0,0,0
2011,April,Sunday,5:00-6:00,3739,2868,3739,2868
2011,April,Sunday,6:00-7:00,5748,4894,5748,4894
2011,April,Sunday,7:00-8:00,7483,6731,7483,6731
2011,April,Sunday,8:00-9:00,8585,7257,8585,7257
2011,April,Sunday,9:00-10:00,8743,7749,8743,7749
2011,April,Sunday,10:00-11:00,8449,7920,8449,7920
2011,April,Sunday,11:00-12:00,8626,8082,8626,8082
2011,April,Sunday,12:00-1:00 PM,8155,8635,8155,8635
2011,April,Sunday,1:00-2:00,8707,8488,8707,8488
2011,April,Sunday,2:00-3:00,9072,8766,9072,8766
2011,April,Sunday,3:00-4:00,9113,9575,9113,9575
2011,April,Sunday,4:00-5:00,9141,10426,9141,10426
2011,April,Sunday,5:00-6:00,8883,10861,8883,10861
2011,April,Sunday,6:00-7:00,8288,10111,8288,10111
2011,April,Sunday,7:00-8:00,6613,8330,6613,8330
2011,April,Sunday,8:00-9:00,5078,5849,5078,5849
2011,April,Sunday,9:00-10:00,1459,403,1459,403
2011,April,Sunday,10:00-11:00,0,0,0,0
2011,May,Monday,4:00-5:00 AM,0,0,0,0
2011,May,Monday,5:00-6:00,7237,5805,7237,5805
2011,May,Monday,6:00-7:00,16058,12597,16058,12597
2011,May,Monday,7:00-8:00,20465,16347,20465,16347
2011,May,Monday,8:00-9:00,18125,14742,18125,14742
2011,May,Monday,9:00-10:00,14949,12796,14949,12796
2011,May,Monday,10:00-11:00,12640,12405,12640,12405
2011,May,Monday,11:00-12:00,12610,12060,12610,12060
2011,May,Monday,12:00-1:00 PM,12147,13981,12147,13981
2011,May,Monday,1:00-2:00,12504,13122,12504,13122
2011,May,Monday,2:00-3:00,12091,14033,12091,14033
2011,May,Monday,3:00-4:00,11703,15326,11703,15326
2011,May,Monday,4:00-5:00,11831,19429,11831,19429
2011,May,Monday,5:00-6:00,14231,21745,14231,21745
2011,May,Monday,6:00-7:00,13138,19574,13138,19574
2011,May,Monday,7:00-8:00,9937,14561,9937,14561
2011,May,Monday,8:00-9:00,7062,10097,7062,10097
2011,May,Monday,9:00-10:00,3196,4162,3196,4162
2011,May,Monday,10:00-11:00,0,0,0,0
2011,May,Tuesday,4:00-5:00 AM,0,0,0,0
2011,May,Tuesday,5:00-6:00,7227,5776,7227,5776
2011,May,Tuesday,6:00-7:00,16027,12580,16027,12580
2011,May,Tuesday,7:00-8:00,20490,16346,20490,16346
2011,May,Tuesday,8:00-9:00,18142,14762,18142,14762
2011,May,Tuesday,9:00-10:00,14972,12848,14972,12848
2011,May,Tuesday,10:00-11:00,12708,12458,12708,12458
2011,May,Tuesday,11:00-12:00,12679,12173,12679,12173
2011,May,Tuesday,12:00-1:00 PM,12268,14075,12268,14075
2011,May,Tuesday,1:00-2:00,12639,13233,12639,13233
2011,May,Tuesday,2:00-3:00,12268,14180,12268,14180
2011,May,Tuesday,3:00-4:00,11903,15510,11903,15510
2011,May,Tuesday,4:00-5:00,12073,19729,12073,19729
2011,May,Tuesday,5:00-6:00,14522,22089,14522,22089
2011,May,Tuesday,6:00-7:00,13433,19848,13433,19848
2011,May,Tuesday,7:00-8:00,10132,14781,10132,14781
2011,May,Tuesday,8:00-9:00,7168,10239,7168,10239
2011,May,Tuesday,9:00-10:00,3247,4238,3247,4238
2011,May,Tuesday,10:00-11:00,0,0,0,0
2011,May,Wednesday,4:00-5:00 AM,0,0,0,0
2011,May,Wednesday,5:00-6:00,7394,6072,7394,6072
2011,May,Wednesday,6:00-7:00,16408,13220,16408,13220
2011,May,Wednesday,7:00-8:00,20960,17175,20960,17175
2011,May,Wednesday,8:00-9:00,18553,15521,18553,15521
2011,May,Wednesday,9:00-10:00,15296,13465,15296,13465
2011,May,Wednesday,10:00-11:00,12974,13028,12974,13028
2011,May,Wednesday,11:00-12:00,12940,12688,12940,12688
2011,May,Wednesday,12:00-1:00 PM,12502,14660,12502,14660
2011,May,Wednesday,1:00-2:00,12886,13773,12886,13773
2011,May,Wednesday,2:00-3:00,12478,14756,12478,14756
2011,May,Wednesday,3:00-4:00,12103,16089,12103,16089
2011,May,Wednesday,4:00-5:00,12255,20407,12255,20407
2011,May,Wednesday,5:00-6:00,14733,22865,14733,22865
2011,May,Wednesday,6:00-7:00,13635,20543,13635,20543
2011,May,Wednesday,7:00-8:00,10295,15215,10295,15215
2011,May,Wednesday,8:00-9:00,7298,10533,7298,10533
2011,May,Wednesday,9:00-10:00,3309,4338,3309,4338
2011,May,Wednesday,10:00-11:00,0,0,0,0
2011,May,Thursday,4:00-5:00 AM,0,0,0,0
2011,May,Thursday,5:00-6:00,6951,5535,6951,5535
2011,May,Thursday,6:00-7:00,15416,12076,15416,12076
2011,May,Thursday,7:00-8:00,19735,15705,19735,15705
2011,May,Thursday,8:00-9:00,17463,14205,17463,14205
2011,May,Thursday,9:00-10:00,14411,12373,14411,12373
2011,May,Thursday,10:00-11:00,12256,11993,12256,11993
2011,May,Thursday,11:00-12:00,12219,11744,12219,11744
2011,May,Thursday,12:00-1:00 PM,11862,13548,11862,13548
2011,May,Thursday,1:00-2:00,12207,12765,12207,12765
2011,May,Thursday,2:00-3:00,11857,13689,11857,13689
2011,May,Thursday,3:00-4:00,11517,14982,11517,14982
2011,May,Thursday,4:00-5:00,11692,19072,11692,19072
2011,May,Thursday,5:00-6:00,14076,21343,14076,21343
2011,May,Thursday,6:00-7:00,13046,19155,13046,19155
2011,May,Thursday,7:00-8:00,9820,14276,9820,14276
2011,May,Thursday,8:00-9:00,6937,9883,6937,9883
2011,May,Thursday,9:00-10:00,3148,4087,3148,4087
2011,May,Thursday,10:00-11:00,0,0,0,0
2011,May,Friday,4:00-5:00 AM,0,0,0,0
2011,May,Friday,5:00-6:00,7339,5899,7339,5899
2011,May,Friday,6:00-7:00,16287,12831,16287,12831
2011,May,Friday,7:00-8:00,20846,16678,20846,16678
2011,May,Friday,8:00-9:00,18479,15078,18479,15078
2011,May,Friday,9:00-10:00,15261,13179,15261,13179
2011,May,Friday,10:00-11:00,13006,12752,13006,12752
2011,May,Friday,11:00-12:00,12985,12465,12985,12465
2011,May,Friday,12:00-1:00 PM,12559,14415,12559,14415
2011,May,Friday,1:00-2:00,12966,13582,12966,13582
2011,May,Friday,2:00-3:00,12565,14549,12565,14549
2011,May,Friday,3:00-4:00,12175,15925,12175,15925
2011,May,Friday,4:00-5:00,12453,20124,12453,20124
2011,May,Friday,5:00-6:00,14926,22619,14926,22619
2011,May,Friday,6:00-7:00,13832,20366,13832,20366
2011,May,Friday,7:00-8:00,10393,15113,10393,15113
2011,May,Friday,8:00-9:00,7313,10424,7313,10424
2011,May,Friday,9:00-10:00,3303,4285,3303,4285
2011,May,Friday,10:00-11:00,0,0,0,0
2011,May,Saturday,4:00-5:00 AM,0,0,0,0
2011,May,Saturday,5:00-6:00,5028,2930,5028,2930
2011,May,Saturday,6:00-7:00,8515,6229,8515,6229
2011,May,Saturday,7:00-8:00,12482,8808,12482,8808
2011,May,Saturday,8:00-9:00,12251,8527,12251,8527
2011,May,Saturday,9:00-10:00,11030,8056,11030,8056
2011,May,Saturday,10:00-11:00,9867,8143,9867,8143
2011,May,Saturday,11:00-12:00,10102,8543,10102,8543
2011,May,Saturday,12:00-1:00 PM,10516,10127,10516,10127
2011,May,Saturday,1:00-2:00,10092,9687,10092,9687
2011,May,Saturday,2:00-3:00,9822,9895,9822,9895
2011,May,Saturday,3:00-4:00,9944,11166,9944,11166
2011,May,Saturday,4:00-5:00,9771,13622,9771,13622
2011,May,Saturday,5:00-6:00,11339,14966,11339,14966
2011,May,Saturday,6:00-7:00,11561,12182,11561,12182
2011,May,Saturday,7:00-8:00,8314,9073,8314,9073
2011,May,Saturday,8:00-9:00,5788,6440,5788,6440
2011,May,Saturday,9:00-10:00,1524,941,1524,941
2011,May,Saturday,10:00-11:00,0,0,0,0
2011,May,Sunday,4:00-5:00 AM,0,0,0,0
2011,May,Sunday,5:00-6:00,3446,2612,3446,2612
2011,May,Sunday,6:00-7:00,5122,4131,5122,4131
2011,May,Sunday,7:00-8:00,6305,5636,6305,5636
2011,May,Sunday,8:00-9:00,7752,6337,7752,6337
2011,May,Sunday,9:00-10:00,8228,7013,8228,7013
2011,May,Sunday,10:00-11:00,8224,7206,8224,7206
2011,May,Sunday,11:00-12:00,8252,7280,8252,7280
2011,May,Sunday,12:00-1:00 PM,7592,7321,7592,7321
2011,May,Sunday,1:00-2:00,8348,7495,8348,7495
2011,May,Sunday,2:00-3:00,8857,7793,8857,7793
2011,May,Sunday,3:00-4:00,8960,8396,8960,8396
2011,May,Sunday,4:00-5:00,8904,8810,8904,8810
2011,May,Sunday,5:00-6:00,8256,8869,8256,8869
2011,May,Sunday,6:00-7:00,7427,8787,7427,8787
2011,May,Sunday,7:00-8:00,6219,7524,6219,7524
2011,May,Sunday,8:00-9:00,4953,5339,4953,5339
2011,May,Sunday,9:00-10:00,1462,534,1462,534
2011,May,Sunday,10:00-11:00,0,0,0,0
2011,June,Monday,4:00-5:00 AM,0,0,0,0
2011,June,Monday,5:00-6:00,8084,6409,8084,6409
2011,June,Monday,6:00-7:00,17959,13977,17959,13977
2011,June,Monday,7:00-8:00,22979,18191,22979,18191
2011,June,Monday,8:00-9:00,20316,16459,20316,16459
2011,June,Monday,9:00-10:00,16747,14354,16747,14354
2011,June,Monday,10:00-11:00,14262,13896,14262,13896
2011,June,Monday,11:00-12:00,14222,13623,14222,13623
2011,June,Monday,12:00-1:00 PM,13816,15721,13816,15721
2011,June,Monday,1:00-2:00,14228,14818,14228,14818
2011,June,Monday,2:00-3:00,13815,15919,13815,15919
2011,June,Monday,3:00-4:00,13443,17402,13443,17402
2011,June,Monday,4:00-5:00,13679,22175,13679,22175
2011,June,Monday,5:00-6:00,16440,24807,16440,24807
2011,June,Monday,6:00-7:00,15228,22253,15228,22253
2011,June,Monday,7:00-8:00,11456,16587,11456,16587
2011,June,Monday,8:00-9:00,8081,11480,8081,11480
2011,June,Monday,9:00-10:00,3669,4761,3669,4761
2011,June,Monday,10:00-11:00,0,0,0,0
2011,June,Tuesday,4:00-5:00 AM,0,0,0,0
2011,June,Tuesday,5:00-6:00,7588,6016,7588,6016
2011,June,Tuesday,6:00-7:00,16856,13118,16856,13118
2011,June,Tuesday,7:00-8:00,21567,17074,21567,17074
2011,June,Tuesday,8:00-9:00,19069,15448,19069,15448
2011,June,Tuesday,9:00-10:00,15719,13472,15719,13472
2011,June,Tuesday,10:00-11:00,13386,13042,13386,13042
2011,June,Tuesday,11:00-12:00,13349,12786,13349,12786
2011,June,Tuesday,12:00-1:00 PM,12968,14756,12968,14756
2011,June,Tuesday,1:00-2:00,13355,13908,13355,13908
2011,June,Tuesday,2:00-3:00,12967,14942,12967,14942
2011,June,Tuesday,3:00-4:00,12617,16333,12617,16333
2011,June,Tuesday,4:00-5:00,12839,20814,12839,20814
2011,June,Tuesday,5:00-6:00,15430,23284,15430,23284
2011,June,Tuesday,6:00-7:00,14293,20886,14293,20886
2011,June,Tuesday,7:00-8:00,10752,15568,10752,15568
2011,June,Tuesday,8:00-9:00,7585,10775,7585,10775
2011,June,Tuesday,9:00-10:00,3445,4468,3445,4468
2011,June,Tuesday,10:00-11:00,0,0,0,0
2011,June,Wednesday,4:00-5:00 AM,0,0,0,0
2011,June,Wednesday,5:00-6:00,7781,6170,7781,6170
2011,June,Wednesday,6:00-7:00,17289,13454,17289,13454
2011,June,Wednesday,7:00-8:00,22120,17511,22120,17511
2011,June,Wednesday,8:00-9:00,19557,15844,19557,15844
2011,June,Wednesday,9:00-10:00,16121,13818,16121,13818
2011,June,Wednesday,10:00-11:00,13729,13377,13729,13377
2011,June,Wednesday,11:00-12:00,13691,13114,13691,13114
2011,June,Wednesday,12:00-1:00 PM,13300,15134,13300,15134
2011,June,Wednesday,1:00-2:00,13697,14264,13697,14264
2011,June,Wednesday,2:00-3:00,13299,15325,13299,15325
2011,June,Wednesday,3:00-4:00,12941,16751,12941,16751
2011,June,Wednesday,4:00-5:00,13167,21347,13167,21347
2011,June,Wednesday,5:00-6:00,15825,23880,15825,23880
2011,June,Wednesday,6:00-7:00,14659,21421,14659,21421
2011,June,Wednesday,7:00-8:00,11028,15967,11028,15967
2011,June,Wednesday,8:00-9:00,7779,11051,7779,11051
2011,June,Wednesday,9:00-10:00,3532,4582,3532,4582
2011,June,Wednesday,10:00-11:00,0,0,0,0
2011,June,Thursday,4:00-5:00 AM,0,0,0,0
2011,June,Thursday,5:00-6:00,7572,6003,7572,6003
2011,June,Thursday,6:00-7:00,16822,13091,16822,13091
2011,June,Thursday,7:00-8:00,21523,17039,21523,17039
2011,June,Thursday,8:00-9:00,19029,15416,19029,15416
2011,June,Thursday,9:00-10:00,15686,13445,15686,13445
2011,June,Thursday,10:00-11:00,13359,13016,13359,13016
2011,June,Thursday,11:00-12:00,13322,12760,13322,12760
2011,June,Thursday,12:00-1:00 PM,12941,14726,12941,14726
2011,June,Thursday,1:00-2:00,13327,13879,13327,13879
2011,June,Thursday,2:00-3:00,12940,14911,12940,14911
2011,June,Thursday,3:00-4:00,12591,16300,12591,16300
2011,June,Thursday,4:00-5:00,12812,20771,12812,20771
2011,June,Thursday,5:00-6:00,15398,23236,15398,23236
2011,June,Thursday,6:00-7:00,14264,20843,14264,20843
2011,June,Thursday,7:00-8:00,10730,15536,10730,15536
2011,June,Thursday,8:00-9:00,7569,10753,7569,10753
2011,June,Thursday,9:00-10:00,3437,4458,3437,4458
2011,June,Thursday,10:00-11:00,0,0,0,0
2011,June,Friday,4:00-5:00 AM,0,0,0,0
2011,June,Friday,5:00-6:00,7131,5653,7131,5653
2011,June,Friday,6:00-7:00,15841,12328,15841,12328
2011,June,Friday,7:00-8:00,20269,16046,20269,16046
2011,June,Friday,8:00-9:00,17920,14518,17920,14518
2011,June,Friday,9:00-10:00,14772,12661,14772,12661
2011,June,Friday,10:00-11:00,12580,12257,12580,12257
2011,June,Friday,11:00-12:00,12545,12016,12545,12016
2011,June,Friday,12:00-1:00 PM,12187,13868,12187,13868
2011,June,Friday,1:00-2:00,12551,13070,12551,13070
2011,June,Friday,2:00-3:00,12186,14042,12186,14042
2011,June,Friday,3:00-4:00,11858,15350,11858,15350
2011,June,Friday,4:00-5:00,12066,19560,12066,19560
2011,June,Friday,5:00-6:00,14501,21882,14501,21882
2011,June,Friday,6:00-7:00,13433,19628,13433,19628
2011,June,Friday,7:00-8:00,10105,14631,10105,14631
2011,June,Friday,8:00-9:00,7128,10127,7128,10127
2011,June,Friday,9:00-10:00,3237,4199,3237,4199
2011,June,Friday,10:00-11:00,0,0,0,0
2011,June,Saturday,4:00-5:00 AM,0,0,0,0
2011,June,Saturday,5:00-6:00,5477,3257,5477,3257
2011,June,Saturday,6:00-7:00,9255,6914,9255,6914
2011,June,Saturday,7:00-8:00,13597,9796,13597,9796
2011,June,Saturday,8:00-9:00,13371,9487,13371,9487
2011,June,Saturday,9:00-10:00,12092,8956,12092,8956
2011,June,Saturday,10:00-11:00,10821,9082,10821,9082
2011,June,Saturday,11:00-12:00,11137,9537,11137,9537
2011,June,Saturday,12:00-1:00 PM,11678,11304,11678,11304
2011,June,Saturday,1:00-2:00,11188,10855,11188,10855
2011,June,Saturday,2:00-3:00,10929,11086,10929,11086
2011,June,Saturday,3:00-4:00,11091,12509,11091,12509
2011,June,Saturday,4:00-5:00,10885,15291,10885,15291
2011,June,Saturday,5:00-6:00,12671,16771,12671,16771
2011,June,Saturday,6:00-7:00,12895,13645,12895,13645
2011,June,Saturday,7:00-8:00,9234,10205,9234,10205
2011,June,Saturday,8:00-9:00,6429,7236,6429,7236
2011,June,Saturday,9:00-10:00,1703,1085,1703,1085
2011,June,Saturday,10:00-11:00,0,0,0,0
2011,June,Sunday,4:00-5:00 AM,0,0,0,0
2011,June,Sunday,5:00-6:00,3919,3042,3919,3042
2011,June,Sunday,6:00-7:00,5858,4812,5858,4812
2011,June,Sunday,7:00-8:00,7201,6537,7201,6537
2011,June,Sunday,8:00-9:00,8873,7369,8873,7369
2011,June,Sunday,9:00-10:00,9506,8120,9506,8120
2011,June,Sunday,10:00-11:00,9428,8410,9428,8410
2011,June,Sunday,11:00-12:00,9556,8495,9556,8495
2011,June,Sunday,12:00-1:00 PM,8906,8499,8906,8499
2011,June,Sunday,1:00-2:00,9756,8682,9756,8682
2011,June,Sunday,2:00-3:00,10339,9053,10339,9053
2011,June,Sunday,3:00-4:00,10469,9731,10469,9731
2011,June,Sunday,4:00-5:00,10340,10304,10340,10304
2011,June,Sunday,5:00-6:00,9713,10310,9713,10310
2011,June,Sunday,6:00-7:00,8659,10296,8659,10296
2011,June,Sunday,7:00-8:00,7218,8756,7218,8756
2011,June,Sunday,8:00-9:00,5685,6259,5685,6259
2011,June,Sunday,9:00-10:00,1698,629,1698,629
2011,June,Sunday,10:00-11:00,0,0,0,0
2011,July,Monday,4:00-5:00 AM,0,0,0,0
2011,July,Monday,5:00-6:00,8187,6497,8187,6497
2011,July,Monday,6:00-7:00,18384,14165,18384,14165
2011,July,Monday,7:00-8:00,23440,18479,23440,18479
2011,July,Monday,8:00-9:00,20683,16693,20683,16693
2011,July,Monday,9:00-10:00,16981,14552,16981,14552
2011,July,Monday,10:00-11:00,14478,14055,14478,14055
2011,July,Monday,11:00-12:00,14359,13845,14359,13845
2011,July,Monday,12:00-1:00 PM,13996,15930,13996,15930
2011,July,Monday,1:00-2:00,14408,14989,14408,14989
2011,July,Monday,2:00-3:00,14009,16135,14009,16135
2011,July,Monday,3:00-4:00,13726,17548,13726,17548
2011,July,Monday,4:00-5:00,13862,22628,13862,22628
2011,July,Monday,5:00-6:00,16781,25125,16781,25125
2011,July,Monday,6:00-7:00,15412,22554,15412,22554
2011,July,Monday,7:00-8:00,11671,16841,11671,16841
2011,July,Monday,8:00-9:00,8270,11723,8270,11723
2011,July,Monday,9:00-10:00,3725,4913,3725,4913
2011,July,Monday,10:00-11:00,0,0,0,0
2011,July,Tuesday,4:00-5:00 AM,0,0,0,0
2011,July,Tuesday,5:00-6:00,7654,6101,7654,6101
2011,July,Tuesday,6:00-7:00,17125,13371,17125,13371
2011,July,Tuesday,7:00-8:00,21962,17469,21962,17469
2011,July,Tuesday,8:00-9:00,19421,15820,19421,15820
2011,July,Tuesday,9:00-10:00,16012,13822,16012,13822
2011,July,Tuesday,10:00-11:00,13709,13390,13709,13390
2011,July,Tuesday,11:00-12:00,13632,13253,13632,13253
2011,July,Tuesday,12:00-1:00 PM,13380,15197,13380,15197
2011,July,Tuesday,1:00-2:00,13780,14343,13780,14343
2011,July,Tuesday,2:00-3:00,13486,15475,13486,15475
2011,July,Tuesday,3:00-4:00,13256,16886,13256,16886
2011,July,Tuesday,4:00-5:00,13420,21871,13420,21871
2011,July,Tuesday,5:00-6:00,16264,24262,16264,24262
2011,July,Tuesday,6:00-7:00,15007,21702,15007,21702
2011,July,Tuesday,7:00-8:00,11298,16288,11298,16288
2011,July,Tuesday,8:00-9:00,7984,11334,7984,11334
2011,July,Tuesday,9:00-10:00,3616,4760,3616,4760
2011,July,Tuesday,10:00-11:00,0,0,0,0
2011,July,Wednesday,4:00-5:00 AM,0,0,0,0
2011,July,Wednesday,5:00-6:00,7398,6196,7398,6196
2011,July,Wednesday,6:00-7:00,16544,13563,16544,13563
2011,July,Wednesday,7:00-8:00,21201,17679,21201,17679
2011,July,Wednesday,8:00-9:00,18721,16027,18721,16027
2011,July,Wednesday,9:00-10:00,15380,13936,15380,13936
2011,July,Wednesday,10:00-11:00,13139,13441,13139,13441
2011,July,Wednesday,11:00-12:00,13054,13183,13054,13183
2011,July,Wednesday,12:00-1:00 PM,12754,15094,12754,15094
2011,July,Wednesday,1:00-2:00,13126,14239,13126,14239
2011,July,Wednesday,2:00-3:00,12802,15291,12802,15291
2011,July,Wednesday,3:00-4:00,12505,16636,12505,16636
2011,July,Wednesday,4:00-5:00,12649,21285,12649,21285
2011,July,Wednesday,5:00-6:00,15300,23762,15300,23762
2011,July,Wednesday,6:00-7:00,14110,21308,14110,21308
2011,July,Wednesday,7:00-8:00,10668,15766,10668,15766
2011,July,Wednesday,8:00-9:00,7543,10943,7543,10943
2011,July,Wednesday,9:00-10:00,3416,4526,3416,4526
2011,July,Wednesday,10:00-11:00,0,0,0,0
2011,July,Thursday,4:00-5:00 AM,0,0,0,0
2011,July,Thursday,5:00-6:00,7596,6081,7596,6081
2011,July,Thursday,6:00-7:00,16997,13343,16997,13343
2011,July,Thursday,7:00-8:00,21793,17439,21793,17439
2011,July,Thursday,8:00-9:00,19279,15787,19279,15787
2011,July,Thursday,9:00-10:00,15903,13788,15903,13788
2011,July,Thursday,10:00-11:00,13611,13347,13611,13347
2011,July,Thursday,11:00-12:00,13531,13208,13531,13208
2011,July,Thursday,12:00-1:00 PM,13267,15153,13267,15153
2011,July,Thursday,1:00-2:00,13680,14274,13680,14274
2011,July,Thursday,2:00-3:00,13373,15401,13373,15401
2011,July,Thursday,3:00-4:00,13147,16792,13147,16792
2011,July,Thursday,4:00-5:00,13293,21754,13293,21754
2011,July,Thursday,5:00-6:00,16106,24156,16106,24156
2011,July,Thursday,6:00-7:00,14874,21619,14874,21619
2011,July,Thursday,7:00-8:00,11208,16228,11208,16228
2011,July,Thursday,8:00-9:00,7920,11294,7920,11294
2011,July,Thursday,9:00-10:00,3584,4738,3584,4738
2011,July,Thursday,10:00-11:00,0,0,0,0
2011,July,Friday,4:00-5:00 AM,0,0,0,0
2011,July,Friday,5:00-6:00,8329,6516,8329,6516
2011,July,Friday,6:00-7:00,18606,14251,18606,14251
2011,July,Friday,7:00-8:00,23895,18610,23895,18610
2011,July,Friday,8:00-9:00,21143,16861,21143,16861
2011,July,Friday,9:00-10:00,17445,14814,17445,14814
2011,July,Friday,10:00-11:00,14993,14333,14993,14333
2011,July,Friday,11:00-12:00,14908,14191,14908,14191
2011,July,Friday,12:00-1:00 PM,14594,16324,14594,16324
2011,July,Friday,1:00-2:00,15053,15444,15053,15444
2011,July,Friday,2:00-3:00,14682,16645,14682,16645
2011,July,Friday,3:00-4:00,14346,18232,14346,18232
2011,July,Friday,4:00-5:00,14692,23342,14692,23342
2011,July,Friday,5:00-6:00,17683,26109,17683,26109
2011,July,Friday,6:00-7:00,16388,23432,16388,23432
2011,July,Friday,7:00-8:00,12284,17465,12284,17465
2011,July,Friday,8:00-9:00,8600,12044,8600,12044
2011,July,Friday,9:00-10:00,3884,5023,3884,5023
2011,July,Friday,10:00-11:00,0,0,0,0
2011,July,Saturday,4:00-5:00 AM,0,0,0,0
2011,July,Saturday,5:00-6:00,6509,3701,6509,3701
2011,July,Saturday,6:00-7:00,11225,7893,11225,7893
2011,July,Saturday,7:00-8:00,16411,11211,16411,11211
2011,July,Saturday,8:00-9:00,16115,10894,16115,10894
2011,July,Saturday,9:00-10:00,14508,10311,14508,10311
2011,July,Saturday,10:00-11:00,13051,10387,13051,10387
2011,July,Saturday,11:00-12:00,13317,11020,13317,11020
2011,July,Saturday,12:00-1:00 PM,13905,13064,13905,13064
2011,July,Saturday,1:00-2:00,13478,12458,13478,12458
2011,July,Saturday,2:00-3:00,12977,12839,12977,12839
2011,July,Saturday,3:00-4:00,13306,14375,13306,14375
2011,July,Saturday,4:00-5:00,13020,17722,13020,17722
2011,July,Saturday,5:00-6:00,15244,19456,15244,19456
2011,July,Saturday,6:00-7:00,15426,15812,15426,15812
2011,July,Saturday,7:00-8:00,11104,11787,11104,11787
2011,July,Saturday,8:00-9:00,7705,8377,7705,8377
2011,July,Saturday,9:00-10:00,2058,1247,2058,1247
2011,July,Saturday,10:00-11:00,0,0,0,0
2011,July,Sunday,4:00-5:00 AM,0,0,0,0
2011,July,Sunday,5:00-6:00,3892,3055,3892,3055
2011,July,Sunday,6:00-7:00,5819,4846,5819,4846
2011,July,Sunday,7:00-8:00,7161,6614,7161,6614
2011,July,Sunday,8:00-9:00,8849,7414,8849,7414
2011,July,Sunday,9:00-10:00,9399,8234,9399,8234
2011,July,Sunday,10:00-11:00,9409,8450,9409,8450
2011,July,Sunday,11:00-12:00,9499,8545,9499,8545
2011,July,Sunday,12:00-1:00 PM,8704,8644,8704,8644
2011,July,Sunday,1:00-2:00,9597,8826,9597,8826
2011,July,Sunday,2:00-3:00,10220,9193,10220,9193
2011,July,Sunday,3:00-4:00,10310,9898,10310,9898
2011,July,Sunday,4:00-5:00,10301,10389,10301,10389
2011,July,Sunday,5:00-6:00,9506,10473,9506,10473
2011,July,Sunday,6:00-7:00,8573,10391,8573,10391
2011,July,Sunday,7:00-8:00,7170,8921,7170,8921
2011,July,Sunday,8:00-9:00,5707,6349,5707,6349
2011,July,Sunday,9:00-10:00,1712,622,1712,622
2011,July,Sunday,10:00-11:00,0,0,0,0
2011,August,Monday,4:00-5:00 AM,0,0,0,0
2011,August,Monday,5:00-6:00,8281,6489,8281,6489
