year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2012,January,Monday,4:00-5:00 AM,0,0,0,0
2012,January,Monday,5:00-6:00,9024,6637,9024,6637
2012,January,Monday,6:00-7:00,20439,14482,20439,14482
2012,January,Monday,7:00-8:00,26100,18840,26100,18840
2012,January,Monday,8:00-9:00,22740,17076,22740,17076
2012,January,Monday,9:00-10:00,18428,14956,18428,14956
2012,January,Monday,10:00-11:00,15735,14442,15735,14442
2012,January,Monday,11:00-12:00,15526,14211,15526,14211
2012,January,Monday,12:00-1:00 PM,15133,16321,15133,16321
2012,January,Monday,1:00-2:00,15469,15478,15469,15478
2012,January,Monday,2:00-3:00,14959,16599,14959,16599
2012,January,Monday,3:00-4:00,14508,18161,14508,18161
2012,January,Monday,4:00-5:00,14796,23084,14796,23084
2012,January,Monday,5:00-6:00,17917,25842,17917,25842
2012,January,Monday,6:00-7:00,16537,23218,16537,23218
2012,January,Monday,7:00-8:00,12470,17208,12470,17208
2012,January,Monday,8:00-9:00,8723,11876,8723,11876
2012,January,Monday,9:00-10:00,3965,4906,3965,4906
2012,January,Monday,10:00-11:00,0,0,0,0
2012,January,Tuesday,4:00-5:00 AM,0,0,0,0
2012,January,Tuesday,5:00-6:00,8755,6441,8755,6441
2012,January,Tuesday,6:00-7:00,19818,14109,19818,14109
2012,January,Tuesday,7:00-8:00,25366,18392,25366,18392
2012,January,Tuesday,8:00-9:00,22131,16681,22131,16681
2012,January,Tuesday,9:00-10:00,17980,14595,17980,14595
2012,January,Tuesday,10:00-11:00,15360,14148,15360,14148
2012,January,Tuesday,11:00-12:00,15167,13976,15167,13976
2012,January,Tuesday,12:00-1:00 PM,14888,16006,14888,16006
2012,January,Tuesday,1:00-2:00,15213,15173,15213,15173
2012,January,Tuesday,2:00-3:00,14820,16324,14820,16324
2012,January,Tuesday,3:00-4:00,14440,17881,14440,17881
2012,January,Tuesday,4:00-5:00,14655,22988,14655,22988
2012,January,Tuesday,5:00-6:00,17821,25593,17821,25593
2012,January,Tuesday,6:00-7:00,16397,22940,16397,22940
2012,January,Tuesday,7:00-8:00,12391,17123,12391,17123
2012,January,Tuesday,8:00-9:00,8705,11881,8705,11881
2012,January,Tuesday,9:00-10:00,3979,4956,3979,4956
2012,January,Tuesday,10:00-11:00,0,0,0,0
2012,January,Wednesday,4:00-5:00 AM,0,0,0,0
2012,January,Wednesday,5:00-6:00,8761,6815,8761,6815
2012,January,Wednesday,6:00-7:00,19820,14945,19820,14945
2012,January,Wednesday,7:00-8:00,25394,19487,25394,19487
2012,January,Wednesday,8:00-9:00,22157,17722,22157,17722
2012,January,Wednesday,9:00-10:00,17990,15448,17990,15448
2012,January,Wednesday,10:00-11:00,15390,14908,15390,14908
2012,January,Wednesday,11:00-12:00,15201,14661,15201,14661
2012,January,Wednesday,12:00-1:00 PM,14943,16730,14943,16730
2012,January,Wednesday,1:00-2:00,15269,15880,15269,15880
2012,January,Wednesday,2:00-3:00,14877,17075,14877,17075
2012,January,Wednesday,3:00-4:00,14488,18637,14488,18637
2012,January,Wednesday,4:00-5:00,14720,23815,14720,23815
2012,January,Wednesday,5:00-6:00,17873,26584,17873,26584
2012,January,Wednesday,6:00-7:00,16453,23823,16453,23823
2012,January,Wednesday,7:00-8:00,12440,17615,12440,17615
2012,January,Wednesday,8:00-9:00,8747,12212,8747,12212
2012,January,Wednesday,9:00-10:00,4010,5041,4010,5041
2012,January,Wednesday,10:00-11:00,0,0,0,0
2012,January,Thursday,4:00-5:00 AM,0,0,0,0
2012,January,Thursday,5:00-6:00,8473,6260,8473,6260
2012,January,Thursday,6:00-7:00,19167,13746,19167,13746
2012,January,Thursday,7:00-8:00,24544,17947,24544,17947
2012,January,Thursday,8:00-9:00,21429,16289,21429,16289
2012,January,Thursday,9:00-10:00,17427,14257,17427,14257
2012,January,Thursday,10:00-11:00,14908,13797,14908,13797
2012,January,Thursday,11:00-12:00,14715,13662,14715,13662
2012,January,Thursday,12:00-1:00 PM,14472,15626,14472,15626
2012,January,Thursday,1:00-2:00,14808,14793,14808,14793
2012,January,Thursday,2:00-3:00,14415,15947,14415,15947
2012,January,Thursday,3:00-4:00,14076,17440,14076,17440
2012,January,Thursday,4:00-5:00,14282,22478,14282,22478
2012,January,Thursday,5:00-6:00,17353,25012,17353,25012
2012,January,Thursday,6:00-7:00,16003,22405,16003,22405
2012,January,Thursday,7:00-8:00,12081,16761,12081,16761
2012,January,Thursday,8:00-9:00,8487,11638,8487,11638
2012,January,Thursday,9:00-10:00,3878,4860,3878,4860
2012,January,Thursday,10:00-11:00,0,0,0,0
2012,January,Friday,4:00-5:00 AM,0,0,0,0
2012,January,Friday,5:00-6:00,9436,6940,9436,6940
2012,January,Friday,6:00-7:00,21356,15196,21356,15196
2012,January,Friday,7:00-8:00,27398,19817,27398,19817
2012,January,Friday,8:00-9:00,23945,18003,23945,18003
2012,January,Friday,9:00-10:00,19483,15880,19483,15880
2012,January,Friday,10:00-11:00,16762,15328,16762,15328
2012,January,Friday,11:00-12:00,16573,15176,16573,15176
2012,January,Friday,12:00-1:00 PM,16246,17411,16246,17411
2012,January,Friday,1:00-2:00,16661,16557,16661,16557
2012,January,Friday,2:00-3:00,16183,17802,16183,17802
2012,January,Friday,3:00-4:00,15730,19542,15730,19542
2012,January,Friday,4:00-5:00,16203,24834,16203,24834
2012,January,Friday,5:00-6:00,19541,27886,19541,27886
2012,January,Friday,6:00-7:00,18103,25050,18103,25050
2012,January,Friday,7:00-8:00,13563,18618,13563,18618
2012,January,Friday,8:00-9:00,9425,12792,9425,12792
2012,January,Friday,9:00-10:00,4290,5285,4290,5285
2012,January,Friday,10:00-11:00,0,0,0,0
2012,January,Saturday,4:00-5:00 AM,0,0,0,0
2012,January,Saturday,5:00-6:00,7051,3857,7051,3857
2012,January,Saturday,6:00-7:00,12341,8211,12341,8211
2012,January,Saturday,7:00-8:00,17989,11649,17989,11649
2012,January,Saturday,8:00-9:00,17639,11331,17639,11331
2012,January,Saturday,9:00-10:00,15823,10745,15823,10745
2012,January,Saturday,10:00-11:00,14194,10846,14194,10846
2012,January,Saturday,11:00-12:00,14478,11497,14478,11497
2012,January,Saturday,12:00-1:00 PM,15037,13626,15037,13626
2012,January,Saturday,1:00-2:00,14555,13033,14555,13033
2012,January,Saturday,2:00-3:00,13994,13415,13994,13415
2012,January,Saturday,3:00-4:00,14329,15078,14329,15078
2012,January,Saturday,4:00-5:00,14161,18511,14161,18511
2012,January,Saturday,5:00-6:00,16590,20369,16590,20369
2012,January,Saturday,6:00-7:00,16712,16566,16712,16566
2012,January,Saturday,7:00-8:00,11999,12326,11999,12326
2012,January,Saturday,8:00-9:00,8350,8726,8350,8726
2012,January,Saturday,9:00-10:00,2226,1315,2226,1315
2012,January,Saturday,10:00-11:00,0,0,0,0
2012,January,Sunday,4:00-5:00 AM,0,0,0,0
2012,January,Sunday,5:00-6:00,4484,3342,4484,3342
2012,January,Sunday,6:00-7:00,6705,5298,6705,5298
2012,January,Sunday,7:00-8:00,8243,7228,8243,7228
2012,January,Sunday,8:00-9:00,10193,8114,10193,8114
2012,January,Sunday,9:00-10:00,10814,8972,10814,8972
2012,January,Sunday,10:00-11:00,10812,9236,10812,9236
2012,January,Sunday,11:00-12:00,10853,9308,10853,9308
2012,January,Sunday,12:00-1:00 PM,10054,9395,10054,9395
2012,January,Sunday,1:00-2:00,10989,9598,10989,9598
2012,January,Sunday,2:00-3:00,11686,10017,11686,10017
2012,January,Sunday,3:00-4:00,11820,10759,11820,10759
2012,January,Sunday,4:00-5:00,11667,11322,11667,11322
2012,January,Sunday,5:00-6:00,10863,11400,10863,11400
2012,January,Sunday,6:00-7:00,9747,11353,9747,11353
2012,January,Sunday,7:00-8:00,8179,9717,8179,9717
2012,January,Sunday,8:00-9:00,6510,6955,6510,6955
2012,January,Sunday,9:00-10:00,1935,683,1935,683
2012,January,Sunday,10:00-11:00,0,0,0,0
2012,February,Monday,4:00-5:00 AM,0,0,0,0
2012,February,Monday,5:00-6:00,8811,6466,8811,6466
2012,February,Monday,6:00-7:00,20006,14162,20006,14162
2012,February,Monday,7:00-8:00,25509,18464,25509,18464
2012,February,Monday,8:00-9:00,22199,16741,22199,16741
2012,February,Monday,9:00-10:00,17991,14606,17991,14606
2012,February,Monday,10:00-11:00,15320,14125,15320,14125
2012,February,Monday,11:00-12:00,15095,13939,15095,13939
2012,February,Monday,12:00-1:00 PM,14790,15944,14790,15944
2012,February,Monday,1:00-2:00,15090,15085,15090,15085
2012,February,Monday,2:00-3:00,14635,16227,14635,16227
2012,February,Monday,3:00-4:00,14278,17712,14278,17712
2012,February,Monday,4:00-5:00,14427,22801,14427,22801
2012,February,Monday,5:00-6:00,17589,25317,17589,25317
2012,February,Monday,6:00-7:00,16176,22713,16176,22713
2012,February,Monday,7:00-8:00,12244,16980,12244,16980
2012,February,Monday,8:00-9:00,8623,11814,8623,11814
2012,February,Monday,9:00-10:00,3930,4914,3930,4914
2012,February,Monday,10:00-11:00,0,0,0,0
2012,February,Tuesday,4:00-5:00 AM,0,0,0,0
2012,February,Tuesday,5:00-6:00,9201,6784,9201,6784
2012,February,Tuesday,6:00-7:00,20916,14867,20916,14867
2012,February,Tuesday,7:00-8:00,26757,19434,26757,19434
2012,February,Tuesday,8:00-9:00,23318,17676,23318,17676
2012,February,Tuesday,9:00-10:00,18929,15484,18929,15484
2012,February,Tuesday,10:00-11:00,16247,14961,16247,14961
2012,February,Tuesday,11:00-12:00,15989,14892,15989,14892
2012,February,Tuesday,12:00-1:00 PM,15842,16947,15842,16947
2012,February,Tuesday,1:00-2:00,16147,16144,16147,16144
2012,February,Tuesday,2:00-3:00,15794,17432,15794,17432
2012,February,Tuesday,3:00-4:00,15470,19071,15470,19071
2012,February,Tuesday,4:00-5:00,15756,24663,15756,24663
2012,February,Tuesday,5:00-6:00,19206,27291,19206,27291
2012,February,Tuesday,6:00-7:00,17598,24447,17598,24447
2012,February,Tuesday,7:00-8:00,13285,18254,13285,18254
2012,February,Tuesday,8:00-9:00,9337,12699,9337,12699
2012,February,Tuesday,9:00-10:00,4265,5319,4265,5319
2012,February,Tuesday,10:00-11:00,0,0,0,0
2012,February,Wednesday,4:00-5:00 AM,0,0,0,0
2012,February,Wednesday,5:00-6:00,8835,6870,8835,6870
2012,February,Wednesday,6:00-7:00,19991,15093,19991,15093
2012,February,Wednesday,7:00-8:00,25607,19691,25607,19691
2012,February,Wednesday,8:00-9:00,22315,17905,22315,17905
2012,February,Wednesday,9:00-10:00,18101,15590,18101,15590
2012,February,Wednesday,10:00-11:00,15471,15050,15471,15050
2012,February,Wednesday,11:00-12:00,15285,14798,15285,14798
2012,February,Wednesday,12:00-1:00 PM,15013,16878,15013,16878
2012,February,Wednesday,1:00-2:00,15346,16001,15346,16001
2012,February,Wednesday,2:00-3:00,14935,17219,14935,17219
2012,February,Wednesday,3:00-4:00,14577,18761,14577,18761
2012,February,Wednesday,4:00-5:00,14752,24046,14752,24046
2012,February,Wednesday,5:00-6:00,17937,26824,17937,26824
2012,February,Wednesday,6:00-7:00,16553,23995,16553,23995
2012,February,Wednesday,7:00-8:00,12524,17760,12524,17760
2012,February,Wednesday,8:00-9:00,8805,12323,8805,12323
2012,February,Wednesday,9:00-10:00,4033,5094,4033,5094
2012,February,Wednesday,10:00-11:00,0,0,0,0
2012,February,Thursday,4:00-5:00 AM,0,0,0,0
2012,February,Thursday,5:00-6:00,8384,6219,8384,6219
2012,February,Thursday,6:00-7:00,18990,13678,18990,13678
2012,February,Thursday,7:00-8:00,24334,17856,24334,17856
2012,February,Thursday,8:00-9:00,21231,16203,21231,16203
2012,February,Thursday,9:00-10:00,17245,14195,17245,14195
2012,February,Thursday,10:00-11:00,14765,13741,14765,13741
2012,February,Thursday,11:00-12:00,14575,13607,14575,13607
2012,February,Thursday,12:00-1:00 PM,14334,15556,14334,15556
2012,February,Thursday,1:00-2:00,14674,14725,14674,14725
2012,February,Thursday,2:00-3:00,14309,15863,14309,15863
2012,February,Thursday,3:00-4:00,13996,17338,13996,17338
2012,February,Thursday,4:00-5:00,14171,22398,14171,22398
2012,February,Thursday,5:00-6:00,17246,24925,17246,24925
2012,February,Thursday,6:00-7:00,15895,22304,15895,22304
2012,February,Thursday,7:00-8:00,12017,16681,12017,16681
2012,February,Thursday,8:00-9:00,8440,11584,8440,11584
2012,February,Thursday,9:00-10:00,3855,4848,3855,4848
2012,February,Thursday,10:00-11:00,0,0,0,0
2012,February,Friday,4:00-5:00 AM,0,0,0,0
2012,February,Friday,5:00-6:00,9177,6728,9177,6728
2012,February,Friday,6:00-7:00,20785,14741,20785,14741
2012,February,Friday,7:00-8:00,26658,19226,26658,19226
2012,February,Friday,8:00-9:00,23276,17460,23276,17460
2012,February,Friday,9:00-10:00,18910,15387,18910,15387
2012,February,Friday,10:00-11:00,16256,14850,16256,14850
2012,February,Friday,11:00-12:00,16058,14699,16058,14699
2012,February,Friday,12:00-1:00 PM,15735,16856,15735,16856
2012,February,Friday,1:00-2:00,16129,16014,16129,16014
2012,February,Friday,2:00-3:00,15654,17217,15654,17217
2012,February,Friday,3:00-4:00,15223,18878,15223,18878
2012,February,Friday,4:00-5:00,15622,24044,15622,24044
2012,February,Friday,5:00-6:00,18871,26973,18871,26973
2012,February,Friday,6:00-7:00,17487,24211,17487,24211
2012,February,Friday,7:00-8:00,13132,18000,13132,18000
2012,February,Friday,8:00-9:00,9137,12389,9137,12389
2012,February,Friday,9:00-10:00,4156,5127,4156,5127
2012,February,Friday,10:00-11:00,0,0,0,0
2012,February,Saturday,4:00-5:00 AM,0,0,0,0
2012,February,Saturday,5:00-6:00,6907,3766,6907,3766
2012,February,Saturday,6:00-7:00,12080,8014,12080,8014
2012,February,Saturday,7:00-8:00,17603,11360,17603,11360
2012,February,Saturday,8:00-9:00,17244,11039,17244,11039
2012,February,Saturday,9:00-10:00,15442,10460,15442,10460
2012,February,Saturday,10:00-11:00,13826,10551,13826,10551
2012,February,Saturday,11:00-12:00,14086,11166,14086,11166
2012,February,Saturday,12:00-1:00 PM,14607,13229,14607,13229
2012,February,Saturday,1:00-2:00,14116,12649,14116,12649
2012,February,Saturday,2:00-3:00,13581,12992,13581,12992
2012,February,Saturday,3:00-4:00,13888,14608,13888,14608
2012,February,Saturday,4:00-5:00,13701,17933,13701,17933
2012,February,Saturday,5:00-6:00,16040,19719,16040,19719
2012,February,Saturday,6:00-7:00,16168,16033,16168,16033
2012,February,Saturday,7:00-8:00,11636,11923,11636,11923
2012,February,Saturday,8:00-9:00,8111,8457,8111,8457
2012,February,Saturday,9:00-10:00,2162,1268,2162,1268
2012,February,Saturday,10:00-11:00,0,0,0,0
2012,February,Sunday,4:00-5:00 AM,0,0,0,0
2012,February,Sunday,5:00-6:00,4315,3253,4315,3253
2012,February,Sunday,6:00-7:00,6459,5175,6459,5175
2012,February,Sunday,7:00-8:00,7950,7091,7950,7091
2012,February,Sunday,8:00-9:00,9844,7938,9844,7938
2012,February,Sunday,9:00-10:00,10408,8838,10408,8838
2012,February,Sunday,10:00-11:00,10454,9080,10454,9080
2012,February,Sunday,11:00-12:00,10512,9162,10512,9162
2012,February,Sunday,12:00-1:00 PM,9636,9306,9636,9306
2012,February,Sunday,1:00-2:00,10594,9498,10594,9498
2012,February,Sunday,2:00-3:00,11299,9900,11299,9900
2012,February,Sunday,3:00-4:00,11397,10663,11397,10663
2012,February,Sunday,4:00-5:00,11333,11183,11333,11183
2012,February,Sunday,5:00-6:00,10464,11310,10464,11310
2012,February,Sunday,6:00-7:00,9447,11230,9447,11230
2012,February,Sunday,7:00-8:00,7948,9637,7948,9637
2012,February,Sunday,8:00-9:00,6346,6868,6346,6868
2012,February,Sunday,9:00-10:00,1898,670,1898,670
2012,February,Sunday,10:00-11:00,0,0,0,0
2012,March,Monday,4:00-5:00 AM,0,0,0,0
2012,March,Monday,5:00-6:00,8905,6503,8905,6503
2012,March,Monday,6:00-7:00,20172,14277,20172,14277
2012,March,Monday,7:00-8:00,25748,18622,25748,18622
2012,March,Monday,8:00-9:00,22364,16888,22364,16888
2012,March,Monday,9:00-10:00,18070,14779,18070,14779
2012,March,Monday,10:00-11:00,15415,14253,15415,14253
2012,March,Monday,11:00-12:00,15170,14070,15170,14070
2012,March,Monday,12:00-1:00 PM,14860,16076,14860,16076
2012,March,Monday,1:00-2:00,15163,15209,15163,15209
2012,March,Monday,2:00-3:00,14705,16350,14705,16350
2012,March,Monday,3:00-4:00,14343,17820,14343,17820
2012,March,Monday,4:00-5:00,14460,22954,14460,22954
2012,March,Monday,5:00-6:00,17603,25577,17603,25577
2012,March,Monday,6:00-7:00,16192,22924,16192,22924
2012,March,Monday,7:00-8:00,12317,17044,12317,17044
2012,March,Monday,8:00-9:00,8644,11848,8644,11848
2012,March,Monday,9:00-10:00,3933,4947,3933,4947
2012,March,Monday,10:00-11:00,0,0,0,0
2012,March,Tuesday,4:00-5:00 AM,0,0,0,0
2012,March,Tuesday,5:00-6:00,8367,6209,8367,6209
2012,March,Tuesday,6:00-7:00,18909,13678,18909,13678
2012,March,Tuesday,7:00-8:00,24218,17841,24218,17841
2012,March,Tuesday,8:00-9:00,21087,16188,21087,16188
2012,March,Tuesday,9:00-10:00,17092,14179,17092,14179
2012,March,Tuesday,10:00-11:00,14605,13695,14605,13695
2012,March,Tuesday,11:00-12:00,14403,13533,14403,13533
2012,March,Tuesday,12:00-1:00 PM,14125,15458,14125,15458
2012,March,Tuesday,1:00-2:00,14458,14601,14458,14601
2012,March,Tuesday,2:00-3:00,14055,15703,14055,15703
2012,March,Tuesday,3:00-4:00,13719,17135,13719,17135
2012,March,Tuesday,4:00-5:00,13844,22091,13844,22091
2012,March,Tuesday,5:00-6:00,16848,24650,16848,24650
2012,March,Tuesday,6:00-7:00,15542,22074,15542,22074
2012,March,Tuesday,7:00-8:00,11788,16459,11788,16459
2012,March,Tuesday,8:00-9:00,8270,11433,8270,11433
2012,March,Tuesday,9:00-10:00,3774,4768,3774,4768
2012,March,Tuesday,10:00-11:00,0,0,0,0
2012,March,Wednesday,4:00-5:00 AM,0,0,0,0
2012,March,Wednesday,5:00-6:00,8519,6591,8519,6591
2012,March,Wednesday,6:00-7:00,19237,14527,19237,14527
2012,March,Wednesday,7:00-8:00,24653,18946,24653,18946
2012,March,Wednesday,8:00-9:00,21440,17234,21440,17234
2012,March,Wednesday,9:00-10:00,17358,15015,17358,15015
2012,March,Wednesday,10:00-11:00,14827,14470,14827,14470
2012,March,Wednesday,11:00-12:00,14617,14232,14617,14232
2012,March,Wednesday,12:00-1:00 PM,14353,16199,14353,16199
2012,March,Wednesday,1:00-2:00,14660,15338,14660,15338
2012,March,Wednesday,2:00-3:00,14254,16480,14254,16480
2012,March,Wednesday,3:00-4:00,13883,17952,13883,17952
2012,March,Wednesday,4:00-5:00,14014,22992,14014,22992
2012,March,Wednesday,5:00-6:00,17048,25719,17048,25719
2012,March,Wednesday,6:00-7:00,15741,23027,15741,23027
2012,March,Wednesday,7:00-8:00,11947,16991,11947,16991
2012,March,Wednesday,8:00-9:00,8382,11786,8382,11786
2012,March,Wednesday,9:00-10:00,3837,4865,3837,4865
2012,March,Wednesday,10:00-11:00,0,0,0,0
2012,March,Thursday,4:00-5:00 AM,0,0,0,0
2012,March,Thursday,5:00-6:00,8112,5957,8112,5957
2012,March,Thursday,6:00-7:00,18326,13124,18326,13124
2012,March,Thursday,7:00-8:00,23483,17126,23483,17126
2012,March,Thursday,8:00-9:00,20444,15548,20444,15548
2012,March,Thursday,9:00-10:00,16576,13611,16576,13611
2012,March,Thursday,10:00-11:00,14169,13152,14169,13152
2012,March,Thursday,11:00-12:00,13966,13016,13966,13016
2012,March,Thursday,12:00-1:00 PM,13716,14869,13716,14869
2012,March,Thursday,1:00-2:00,14035,14044,14035,14044
2012,March,Thursday,2:00-3:00,13627,15131,13627,15131
2012,March,Thursday,3:00-4:00,13302,16516,13302,16516
2012,March,Thursday,4:00-5:00,13430,21311,13430,21311
2012,March,Thursday,5:00-6:00,16339,23752,16339,23752
2012,March,Thursday,6:00-7:00,15107,21247,15107,21247
2012,March,Thursday,7:00-8:00,11436,15872,11436,15872
2012,March,Thursday,8:00-9:00,8029,11026,8029,11026
2012,March,Thursday,9:00-10:00,3675,4602,3675,4602
2012,March,Thursday,10:00-11:00,0,0,0,0
2012,March,Friday,4:00-5:00 AM,0,0,0,0
2012,March,Friday,5:00-6:00,9158,6656,9158,6656
2012,March,Friday,6:00-7:00,20696,14615,20696,14615
2012,March,Friday,7:00-8:00,26563,19071,26563,19071
2012,March,Friday,8:00-9:00,23158,17331,23158,17331
2012,March,Friday,9:00-10:00,18783,15293,18783,15293
2012,March,Friday,10:00-11:00,16153,14739,16153,14739
2012,March,Friday,11:00-12:00,15949,14588,15949,14588
2012,March,Friday,12:00-1:00 PM,15637,16717,15637,16717
2012,March,Friday,1:00-2:00,16027,15869,16027,15869
2012,March,Friday,2:00-3:00,15533,17071,15533,17071
2012,March,Friday,3:00-4:00,15105,18696,15105,18696
2012,March,Friday,4:00-5:00,15468,23831,15468,23831
2012,March,Friday,5:00-6:00,18663,26779,18663,26779
2012,March,Friday,6:00-7:00,17324,24009,17324,24009
2012,March,Friday,7:00-8:00,13035,17831,13035,17831
2012,March,Friday,8:00-9:00,9060,12267,9060,12267
2012,March,Friday,9:00-10:00,4131,5084,4131,5084
2012,March,Friday,10:00-11:00,0,0,0,0
2012,March,Saturday,4:00-5:00 AM,0,0,0,0
2012,March,Saturday,5:00-6:00,6928,3743,6928,3743
2012,March,Saturday,6:00-7:00,12123,7958,12123,7958
2012,March,Saturday,7:00-8:00,17646,11292,17646,11292
2012,March,Saturday,8:00-9:00,17278,10980,17278,10980
2012,March,Saturday,9:00-10:00,15436,10410,15436,10410
2012,March,Saturday,10:00-11:00,13810,10485,13810,10485
2012,March,Saturday,11:00-12:00,14051,11095,14051,11095
2012,March,Saturday,12:00-1:00 PM,14548,13146,14548,13146
2012,March,Saturday,1:00-2:00,14063,12556,14063,12556
2012,March,Saturday,2:00-3:00,13481,12920,13481,12920
2012,March,Saturday,3:00-4:00,13812,14520,13812,14520
2012,March,Saturday,4:00-5:00,13648,17809,13648,17809
2012,March,Saturday,5:00-6:00,15971,19596,15971,19596
2012,March,Saturday,6:00-7:00,16018,15980,16018,15980
2012,March,Saturday,7:00-8:00,11571,11829,11571,11829
2012,March,Saturday,8:00-9:00,8052,8395,8052,8395
2012,March,Saturday,9:00-10:00,2152,1258,2152,1258
2012,March,Saturday,10:00-11:00,0,0,0,0
2012,March,Sunday,4:00-5:00 AM,0,0,0,0
2012,March,Sunday,5:00-6:00,4229,3281,4229,3281
2012,March,Sunday,6:00-7:00,6337,5214,6337,5214
2012,March,Sunday,7:00-8:00,7855,7132,7855,7132
2012,March,Sunday,8:00-9:00,9712,7987,9712,7987
2012,March,Sunday,9:00-10:00,10270,8893,10270,8893
2012,March,Sunday,10:00-11:00,10305,9149,10305,9149
2012,March,Sunday,11:00-12:00,10386,9253,10386,9253
2012,March,Sunday,12:00-1:00 PM,9520,9373,9520,9373
2012,March,Sunday,1:00-2:00,10451,9584,10451,9584
2012,March,Sunday,2:00-3:00,11166,9979,11166,9979
2012,March,Sunday,3:00-4:00,11255,10759,11255,10759
2012,March,Sunday,4:00-5:00,11206,11291,11206,11291
2012,March,Sunday,5:00-6:00,10331,11412,10331,11412
2012,March,Sunday,6:00-7:00,9356,11326,9356,11326
2012,March,Sunday,7:00-8:00,7879,9717,7879,9717
2012,March,Sunday,8:00-9:00,6258,6917,6258,6917
2012,March,Sunday,9:00-10:00,1892,677,1892,677
2012,March,Sunday,10:00-11:00,0,0,0,0
2012,April,Monday,4:00-5:00 AM,0,0,0,0
2012,April,Monday,5:00-6:00,8716,6353,8716,6353
2012,April,Monday,6:00-7:00,19590,13937,19590,13937
2012,April,Monday,7:00-8:00,25039,18110,25039,18110
2012,April,Monday,8:00-9:00,21777,16403,21777,16403
2012,April,Monday,9:00-10:00,17609,14338,17609,14338
2012,April,Monday,10:00-11:00,14984,13858,14984,13858
2012,April,Monday,11:00-12:00,14769,13619,14769,13619
2012,April,Monday,12:00-1:00 PM,14414,15605,14414,15605
2012,April,Monday,1:00-2:00,14692,14762,14692,14762
2012,April,Monday,2:00-3:00,14237,15772,14237,15772
2012,April,Monday,3:00-4:00,13777,17284,13777,17284
2012,April,Monday,4:00-5:00,13892,22069,13892,22069
2012,April,Monday,5:00-6:00,16857,24713,16857,24713
2012,April,Monday,6:00-7:00,15562,22116,15562,22116
2012,April,Monday,7:00-8:00,11856,16394,11856,16394
2012,April,Monday,8:00-9:00,8363,11350,8363,11350
2012,April,Monday,9:00-10:00,3817,4709,3817,4709
2012,April,Monday,10:00-11:00,0,0,0,0
2012,April,Tuesday,4:00-5:00 AM,0,0,0,0
2012,April,Tuesday,5:00-6:00,8231,6036,8231,6036
2012,April,Tuesday,6:00-7:00,18540,13262,18540,13262
2012,April,Tuesday,7:00-8:00,23740,17249,23740,17249
2012,April,Tuesday,8:00-9:00,20654,15634,20654,15634
2012,April,Tuesday,9:00-10:00,16724,13690,16724,13690
2012,April,Tuesday,10:00-11:00,14256,13252,14256,13252
2012,April,Tuesday,11:00-12:00,14046,13043,14046,13043
2012,April,Tuesday,12:00-1:00 PM,13735,14916,13735,14916
2012,April,Tuesday,1:00-2:00,14007,14123,14007,14123
2012,April,Tuesday,2:00-3:00,13636,15110,13636,15110
2012,April,Tuesday,3:00-4:00,13211,16563,13211,16563
2012,April,Tuesday,4:00-5:00,13336,21197,13336,21197
2012,April,Tuesday,5:00-6:00,16225,23750,16225,23750
2012,April,Tuesday,6:00-7:00,14930,21320,14930,21320
2012,April,Tuesday,7:00-8:00,11375,15772,11375,15772
2012,April,Tuesday,8:00-9:00,7971,10928,7971,10928
2012,April,Tuesday,9:00-10:00,3633,4539,3633,4539
2012,April,Tuesday,10:00-11:00,0,0,0,0
2012,April,Wednesday,4:00-5:00 AM,0,0,0,0
2012,April,Wednesday,5:00-6:00,7015,6108,7015,6108
2012,April,Wednesday,6:00-7:00,15441,13433,15441,13433
2012,April,Wednesday,7:00-8:00,20190,17185,20190,17185
2012,April,Wednesday,8:00-9:00,17799,15826,17799,15826
2012,April,Wednesday,9:00-10:00,16921,14360,16921,14360
2012,April,Wednesday,10:00-11:00,14396,13606,14396,13606
2012,April,Wednesday,11:00-12:00,14172,13343,14172,13343
2012,April,Wednesday,12:00-1:00 PM,13841,15222,13841,15222
2012,April,Wednesday,1:00-2:00,14105,14481,14105,14481
2012,April,Wednesday,2:00-3:00,13679,15466,13679,15466
2012,April,Wednesday,3:00-4:00,13134,16896,13134,16896
2012,April,Wednesday,4:00-5:00,13293,21594,13293,21594
2012,April,Wednesday,5:00-6:00,16041,24233,16041,24233
2012,April,Wednesday,6:00-7:00,14833,21605,14833,21605
2012,April,Wednesday,7:00-8:00,11313,15826,11313,15826
2012,April,Wednesday,8:00-9:00,6100,8569,6100,8569
2012,April,Wednesday,9:00-10:00,2785,3523,2785,3523
2012,April,Wednesday,10:00-11:00,0,0,0,0
2012,April,Thursday,4:00-5:00 AM,0,0,0,0
2012,April,Thursday,5:00-6:00,7967,5878,7967,5878
2012,April,Thursday,6:00-7:00,17935,12918,17935,12918
2012,April,Thursday,7:00-8:00,22984,16807,22984,16807
2012,April,Thursday,8:00-9:00,20022,15243,20022,15243
2012,April,Thursday,9:00-10:00,16236,13344,16236,13344
2012,April,Thursday,10:00-11:00,13848,12927,13848,12927
2012,April,Thursday,11:00-12:00,13660,12722,13660,12722
2012,April,Thursday,12:00-1:00 PM,13376,14545,13376,14545
2012,April,Thursday,1:00-2:00,13642,13784,13642,13784
