year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2010,May,Thursday,1:00-2:00,13282,12260,13282,12260
2010,May,Thursday,2:00-3:00,13157,13094,13157,13094
2010,May,Thursday,3:00-4:00,12513,14854,12513,14854
2010,May,Thursday,4:00-5:00,12542,18996,12542,18996
2010,May,Thursday,5:00-6:00,14839,22222,14839,22222
2010,May,Thursday,6:00-7:00,12341,18835,12341,18835
2010,May,Thursday,7:00-8:00,8825,13249,8825,13249
2010,May,Thursday,8:00-9:00,6210,9177,6210,9177
2010,May,Thursday,9:00-10:00,2260,2637,2260,2637
2010,May,Thursday,10:00-11:00,0,0,0,0
2010,May,Friday,4:00-5:00 AM,0,0,0,0
2010,May,Friday,5:00-6:00,10655,5740,10655,5740
2010,May,Friday,6:00-7:00,19174,11297,19174,11297
2010,May,Friday,7:00-8:00,22948,14004,22948,14004
2010,May,Friday,8:00-9:00,20622,13763,20622,13763
2010,May,Friday,9:00-10:00,17443,12805,17443,12805
2010,May,Friday,10:00-11:00,15529,12824,15529,12824
2010,May,Friday,11:00-12:00,15244,12788,15244,12788
2010,May,Friday,12:00-1:00 PM,14595,13205,14595,13205
2010,May,Friday,1:00-2:00,14724,13324,14724,13324
2010,May,Friday,2:00-3:00,14383,14071,14383,14071
2010,May,Friday,3:00-4:00,13827,16220,13827,16220
2010,May,Friday,4:00-5:00,14219,20303,14219,20303
2010,May,Friday,5:00-6:00,16032,23094,16032,23094
2010,May,Friday,6:00-7:00,14095,20784,14095,20784
2010,May,Friday,7:00-8:00,10108,15128,10108,15128
2010,May,Friday,8:00-9:00,7184,10807,7184,10807
2010,May,Friday,9:00-10:00,2612,3066,2612,3066
2010,May,Friday,10:00-11:00,0,0,0,0
2010,May,Saturday,4:00-5:00 AM,0,0,0,0
2010,May,Saturday,5:00-6:00,7764,4544,7764,4544
2010,May,Saturday,6:00-7:00,10906,7713,10906,7713
2010,May,Saturday,7:00-8:00,13814,9508,13814,9508
2010,May,Saturday,8:00-9:00,13472,9380,13472,9380
2010,May,Saturday,9:00-10:00,11917,8986,11917,8986
2010,May,Saturday,10:00-11:00,10789,9133,10789,9133
2010,May,Saturday,11:00-12:00,10876,9413,10876,9413
2010,May,Saturday,12:00-1:00 PM,10866,10684,10866,10684
2010,May,Saturday,1:00-2:00,10674,10179,10674,10179
2010,May,Saturday,2:00-3:00,10344,10545,10344,10545
2010,May,Saturday,3:00-4:00,10148,11928,10148,11928
2010,May,Saturday,4:00-5:00,10487,14915,10487,14915
2010,May,Saturday,5:00-6:00,11572,16343,11572,16343
2010,May,Saturday,6:00-7:00,10970,13870,10970,13870
2010,May,Saturday,7:00-8:00,8146,10923,8146,10923
2010,May,Saturday,8:00-9:00,6510,7507,6510,7507
2010,May,Saturday,9:00-10:00,0,0,0,0
2010,May,Saturday,10:00-11:00,0,0,0,0
2010,May,Sunday,4:00-5:00 AM,0,0,0,0
2010,May,Sunday,5:00-6:00,4892,4320,4892,4320
2010,May,Sunday,6:00-7:00,5811,5634,5811,5634
2010,May,Sunday,7:00-8:00,7137,6539,7137,6539
2010,May,Sunday,8:00-9:00,8823,7665,8823,7665
2010,May,Sunday,9:00-10:00,8916,8099,8916,8099
2010,May,Sunday,10:00-11:00,8716,8224,8716,8224
2010,May,Sunday,11:00-12:00,8272,7656,8272,7656
2010,May,Sunday,12:00-1:00 PM,7781,8024,7781,8024
2010,May,Sunday,1:00-2:00,8200,7870,8200,7870
2010,May,Sunday,2:00-3:00,8535,8239,8535,8239
2010,May,Sunday,3:00-4:00,8390,8822,8390,8822
2010,May,Sunday,4:00-5:00,9090,9381,9090,9381
2010,May,Sunday,5:00-6:00,8364,9816,8364,9816
2010,May,Sunday,6:00-7:00,7511,9607,7511,9607
2010,May,Sunday,7:00-8:00,6089,8045,6089,8045
2010,May,Sunday,8:00-9:00,5625,5964,5625,5964
2010,May,Sunday,9:00-10:00,0,0,0,0
2010,May,Sunday,10:00-11:00,0,0,0,0
2010,June,Monday,4:00-5:00 AM,0,0,0,0
2010,June,Monday,5:00-6:00,13814,8012,13814,8012
2010,June,Monday,6:00-7:00,19936,13331,19936,13331
2010,June,Monday,7:00-8:00,21290,14561,21290,14561
2010,June,Monday,8:00-9:00,19083,13359,19083,13359
2010,June,Monday,9:00-10:00,15979,12539,15979,12539
2010,June,Monday,10:00-11:00,14091,12267,14091,12267
2010,June,Monday,11:00-12:00,14024,12404,14024,12404
2010,June,Monday,12:00-1:00 PM,13392,12630,13392,12630
2010,June,Monday,1:00-2:00,13717,12708,13717,12708
2010,June,Monday,2:00-3:00,13714,13642,13714,13642
2010,June,Monday,3:00-4:00,13339,14927,13339,14927
2010,June,Monday,4:00-5:00,14339,19641,14339,19641
2010,June,Monday,5:00-6:00,15608,21441,15608,21441
2010,June,Monday,6:00-7:00,13829,19517,13829,19517
2010,June,Monday,7:00-8:00,9785,14047,9785,14047
2010,June,Monday,8:00-9:00,6736,9218,6736,9218
2010,June,Monday,9:00-10:00,1669,2023,1669,2023
2010,June,Monday,10:00-11:00,0,0,0,0
2010,June,Tuesday,4:00-5:00 AM,0,0,0,0
2010,June,Tuesday,5:00-6:00,13684,7194,13684,7194
2010,June,Tuesday,6:00-7:00,23116,14707,23116,14707
2010,June,Tuesday,7:00-8:00,25004,16012,25004,16012
2010,June,Tuesday,8:00-9:00,20957,14752,20957,14752
2010,June,Tuesday,9:00-10:00,17497,13016,17497,13016
2010,June,Tuesday,10:00-11:00,15176,12873,15176,12873
2010,June,Tuesday,11:00-12:00,15100,13167,15100,13167
2010,June,Tuesday,12:00-1:00 PM,14485,13384,14485,13384
2010,June,Tuesday,1:00-2:00,14375,13518,14375,13518
2010,June,Tuesday,2:00-3:00,14717,14853,14717,14853
2010,June,Tuesday,3:00-4:00,14226,16673,14226,16673
2010,June,Tuesday,4:00-5:00,15114,22936,15114,22936
2010,June,Tuesday,5:00-6:00,17468,25620,17468,25620
2010,June,Tuesday,6:00-7:00,14886,21610,14886,21610
2010,June,Tuesday,7:00-8:00,10809,15483,10809,15483
2010,June,Tuesday,8:00-9:00,7393,10790,7393,10790
2010,June,Tuesday,9:00-10:00,2463,3013,2463,3013
2010,June,Tuesday,10:00-11:00,0,0,0,0
2010,June,Wednesday,4:00-5:00 AM,0,0,0,0
2010,June,Wednesday,5:00-6:00,10327,5654,10327,5654
2010,June,Wednesday,6:00-7:00,17774,9424,17774,9424
2010,June,Wednesday,7:00-8:00,17288,9892,17288,9892
2010,June,Wednesday,8:00-9:00,16314,11167,16314,11167
2010,June,Wednesday,9:00-10:00,13762,10709,13762,10709
2010,June,Wednesday,10:00-11:00,12215,10943,12215,10943
2010,June,Wednesday,11:00-12:00,11945,10717,11945,10717
2010,June,Wednesday,12:00-1:00 PM,12024,11631,12024,11631
2010,June,Wednesday,1:00-2:00,12106,11271,12106,11271
2010,June,Wednesday,2:00-3:00,11885,12172,11885,12172
2010,June,Wednesday,3:00-4:00,11923,14672,11923,14672
2010,June,Wednesday,4:00-5:00,14076,21094,14076,21094
2010,June,Wednesday,5:00-6:00,15563,23422,15563,23422
2010,June,Wednesday,6:00-7:00,13002,20527,13002,20527
2010,June,Wednesday,7:00-8:00,9153,14393,9153,14393
2010,June,Wednesday,8:00-9:00,6664,9766,6664,9766
2010,June,Wednesday,9:00-10:00,1923,2460,1923,2460
2010,June,Wednesday,10:00-11:00,0,0,0,0
2010,June,Thursday,4:00-5:00 AM,0,0,0,0
2010,June,Thursday,5:00-6:00,11192,6019,11192,6019
2010,June,Thursday,6:00-7:00,20086,11876,20086,11876
2010,June,Thursday,7:00-8:00,21756,13855,21756,13855
2010,June,Thursday,8:00-9:00,18801,12625,18801,12625
2010,June,Thursday,9:00-10:00,15673,11599,15673,11599
2010,June,Thursday,10:00-11:00,13901,11861,13901,11861
2010,June,Thursday,11:00-12:00,13459,11602,13459,11602
2010,June,Thursday,12:00-1:00 PM,12953,11983,12953,11983
2010,June,Thursday,1:00-2:00,13217,12268,13217,12268
2010,June,Thursday,2:00-3:00,12930,13137,12930,13137
2010,June,Thursday,3:00-4:00,12438,14826,12438,14826
2010,June,Thursday,4:00-5:00,12792,18944,12792,18944
2010,June,Thursday,5:00-6:00,14668,22025,14668,22025
2010,June,Thursday,6:00-7:00,12513,19014,12513,19014
2010,June,Thursday,7:00-8:00,8897,13401,8897,13401
2010,June,Thursday,8:00-9:00,6240,9370,6240,9370
2010,June,Thursday,9:00-10:00,2146,2620,2146,2620
2010,June,Thursday,10:00-11:00,0,0,0,0
2010,June,Friday,4:00-5:00 AM,0,0,0,0
2010,June,Friday,5:00-6:00,12030,6696,12030,6696
2010,June,Friday,6:00-7:00,21491,13100,21491,13100
2010,June,Friday,7:00-8:00,23892,15404,23892,15404
2010,June,Friday,8:00-9:00,20879,14470,20879,14470
2010,June,Friday,9:00-10:00,17600,12976,17600,12976
2010,June,Friday,10:00-11:00,15810,13438,15810,13438
2010,June,Friday,11:00-12:00,15889,13592,15889,13592
2010,June,Friday,12:00-1:00 PM,15826,14182,15826,14182
2010,June,Friday,1:00-2:00,16203,14604,16203,14604
2010,June,Friday,2:00-3:00,16185,16107,16185,16107
2010,June,Friday,3:00-4:00,15676,18144,15676,18144
2010,June,Friday,4:00-5:00,15099,21673,15099,21673
2010,June,Friday,5:00-6:00,17895,25601,17895,25601
2010,June,Friday,6:00-7:00,14346,21143,14346,21143
2010,June,Friday,7:00-8:00,10113,14734,10113,14734
2010,June,Friday,8:00-9:00,9079,13005,9079,13005
2010,June,Friday,9:00-10:00,3401,4026,3401,4026
2010,June,Friday,10:00-11:00,0,0,0,0
2010,June,Saturday,4:00-5:00 AM,0,0,0,0
2010,June,Saturday,5:00-6:00,6435,3822,6435,3822
2010,June,Saturday,6:00-7:00,9828,7309,9828,7309
2010,June,Saturday,7:00-8:00,11662,8121,11662,8121
2010,June,Saturday,8:00-9:00,11882,8357,11882,8357
2010,June,Saturday,9:00-10:00,12909,9707,12909,9707
2010,June,Saturday,10:00-11:00,12026,10187,12026,10187
2010,June,Saturday,11:00-12:00,12577,11086,12577,11086
2010,June,Saturday,12:00-1:00 PM,12818,12460,12818,12460
2010,June,Saturday,1:00-2:00,12295,11780,12295,11780
2010,June,Saturday,2:00-3:00,11008,11154,11008,11154
2010,June,Saturday,3:00-4:00,9181,10794,9181,10794
2010,June,Saturday,4:00-5:00,9370,13559,9370,13559
2010,June,Saturday,5:00-6:00,9232,12606,9232,12606
2010,June,Saturday,6:00-7:00,9819,12023,9819,12023
2010,June,Saturday,7:00-8:00,9076,11999,9076,11999
2010,June,Saturday,8:00-9:00,6752,7829,6752,7829
2010,June,Saturday,9:00-10:00,0,0,0,0
2010,June,Saturday,10:00-11:00,0,0,0,0
2010,June,Sunday,4:00-5:00 AM,0,0,0,0
2010,June,Sunday,5:00-6:00,5009,4343,5009,4343
2010,June,Sunday,6:00-7:00,6291,5808,6291,5808
2010,June,Sunday,7:00-8:00,7504,6738,7504,6738
2010,June,Sunday,8:00-9:00,9063,7891,9063,7891
2010,June,Sunday,9:00-10:00,8876,8321,8876,8321
2010,June,Sunday,10:00-11:00,8845,8421,8845,8421
2010,June,Sunday,11:00-12:00,8838,8213,8838,8213
2010,June,Sunday,12:00-1:00 PM,8323,8852,8323,8852
2010,June,Sunday,1:00-2:00,8946,8522,8946,8522
2010,June,Sunday,2:00-3:00,9297,8973,9297,8973
2010,June,Sunday,3:00-4:00,9218,9738,9218,9738
2010,June,Sunday,4:00-5:00,9641,9917,9641,9917
2010,June,Sunday,5:00-6:00,8970,10196,8970,10196
2010,June,Sunday,6:00-7:00,7555,9465,7555,9465
2010,June,Sunday,7:00-8:00,6095,7943,6095,7943
2010,June,Sunday,8:00-9:00,5499,5877,5499,5877
2010,June,Sunday,9:00-10:00,0,0,0,0
2010,June,Sunday,10:00-11:00,0,0,0,0
2010,July,Monday,4:00-5:00 AM,0,0,0,0
2010,July,Monday,5:00-6:00,16981,8916,16981,8916
2010,July,Monday,6:00-7:00,25059,16197,25059,16197
2010,July,Monday,7:00-8:00,24916,17150,24916,17150
2010,July,Monday,8:00-9:00,21750,15345,21750,15345
2010,July,Monday,9:00-10:00,17962,13505,17962,13505
2010,July,Monday,10:00-11:00,15734,13543,15734,13543
2010,July,Monday,11:00-12:00,15522,13684,15522,13684
2010,July,Monday,12:00-1:00 PM,14921,13747,14921,13747
2010,July,Monday,1:00-2:00,14907,13545,14907,13545
2010,July,Monday,2:00-3:00,14833,14795,14833,14795
2010,July,Monday,3:00-4:00,14514,16537,14514,16537
2010,July,Monday,4:00-5:00,15535,22890,15535,22890
2010,July,Monday,5:00-6:00,17468,25361,17468,25361
2010,July,Monday,6:00-7:00,13605,19756,13605,19756
2010,July,Monday,7:00-8:00,9992,14486,9992,14486
2010,July,Monday,8:00-9:00,7168,9973,7168,9973
2010,July,Monday,9:00-10:00,2799,3989,2799,3989
2010,July,Monday,10:00-11:00,345,315,345,315
2010,July,Tuesday,4:00-5:00 AM,0,0,0,0
2010,July,Tuesday,5:00-6:00,13628,7180,13628,7180
2010,July,Tuesday,6:00-7:00,23770,15815,23770,15815
2010,July,Tuesday,7:00-8:00,24211,16260,24211,16260
2010,July,Tuesday,8:00-9:00,19911,14163,19911,14163
2010,July,Tuesday,9:00-10:00,16862,12593,16862,12593
2010,July,Tuesday,10:00-11:00,14517,12308,14517,12308
2010,July,Tuesday,11:00-12:00,14620,12840,14620,12840
2010,July,Tuesday,12:00-1:00 PM,14355,13012,14355,13012
2010,July,Tuesday,1:00-2:00,14357,13075,14357,13075
2010,July,Tuesday,2:00-3:00,13933,14257,13933,14257
2010,July,Tuesday,3:00-4:00,14126,16412,14126,16412
2010,July,Tuesday,4:00-5:00,15497,23384,15497,23384
2010,July,Tuesday,5:00-6:00,17127,24384,17127,24384
2010,July,Tuesday,6:00-7:00,15266,21897,15266,21897
2010,July,Tuesday,7:00-8:00,10554,15331,10554,15331
2010,July,Tuesday,8:00-9:00,7285,10392,7285,10392
2010,July,Tuesday,9:00-10:00,3028,4489,3028,4489
2010,July,Tuesday,10:00-11:00,396,400,396,400
2010,July,Wednesday,4:00-5:00 AM,0,0,0,0
2010,July,Wednesday,5:00-6:00,10208,5401,10208,5401
2010,July,Wednesday,6:00-7:00,17444,11548,17444,11548
2010,July,Wednesday,7:00-8:00,18726,12495,18726,12495
2010,July,Wednesday,8:00-9:00,15529,11220,15529,11220
2010,July,Wednesday,9:00-10:00,13073,10202,13073,10202
2010,July,Wednesday,10:00-11:00,11311,10409,11311,10409
2010,July,Wednesday,11:00-12:00,11199,10364,11199,10364
2010,July,Wednesday,12:00-1:00 PM,11013,10892,11013,10892
2010,July,Wednesday,1:00-2:00,11086,10307,11086,10307
2010,July,Wednesday,2:00-3:00,10995,11248,10995,11248
2010,July,Wednesday,3:00-4:00,10870,13520,10870,13520
2010,July,Wednesday,4:00-5:00,11664,18043,11664,18043
2010,July,Wednesday,5:00-6:00,12775,19159,12775,19159
2010,July,Wednesday,6:00-7:00,10549,16302,10549,16302
2010,July,Wednesday,7:00-8:00,7520,11388,7520,11388
2010,July,Wednesday,8:00-9:00,5649,8434,5649,8434
2010,July,Wednesday,9:00-10:00,2478,3852,2478,3852
2010,July,Wednesday,10:00-11:00,379,359,379,359
2010,July,Thursday,4:00-5:00 AM,0,0,0,0
2010,July,Thursday,5:00-6:00,13190,6907,13190,6907
2010,July,Thursday,6:00-7:00,21754,14493,21754,14493
2010,July,Thursday,7:00-8:00,23595,15902,23595,15902
2010,July,Thursday,8:00-9:00,19914,13818,19914,13818
2010,July,Thursday,9:00-10:00,16365,12160,16365,12160
2010,July,Thursday,10:00-11:00,14513,12239,14513,12239
2010,July,Thursday,11:00-12:00,14484,12573,14484,12573
2010,July,Thursday,12:00-1:00 PM,14108,12636,14108,12636
2010,July,Thursday,1:00-2:00,14141,12930,14141,12930
2010,July,Thursday,2:00-3:00,13953,14196,13953,14196
2010,July,Thursday,3:00-4:00,13933,16138,13933,16138
2010,July,Thursday,4:00-5:00,13186,19653,13186,19653
2010,July,Thursday,5:00-6:00,16308,23906,16308,23906
2010,July,Thursday,6:00-7:00,14057,20541,14057,20541
2010,July,Thursday,7:00-8:00,10427,14876,10427,14876
2010,July,Thursday,8:00-9:00,7791,11240,7791,11240
2010,July,Thursday,9:00-10:00,3321,4879,3321,4879
2010,July,Thursday,10:00-11:00,409,420,425,404
2010,July,Friday,4:00-5:00 AM,0,0,0,0
2010,July,Friday,5:00-6:00,12881,6902,12881,6902
2010,July,Friday,6:00-7:00,22789,14904,22789,14904
2010,July,Friday,7:00-8:00,24439,16419,24439,16419
2010,July,Friday,8:00-9:00,21385,14764,21385,14764
2010,July,Friday,9:00-10:00,18022,13333,18022,13333
2010,July,Friday,10:00-11:00,16243,13649,16243,13649
2010,July,Friday,11:00-12:00,16582,14223,16582,14223
2010,July,Friday,12:00-1:00 PM,16251,14650,16251,14650
2010,July,Friday,1:00-2:00,16465,15120,16465,15120
2010,July,Friday,2:00-3:00,16401,16455,16401,16455
2010,July,Friday,3:00-4:00,15898,18274,15898,18274
2010,July,Friday,4:00-5:00,16383,23367,16383,23367
2010,July,Friday,5:00-6:00,18514,26001,18514,26001
2010,July,Friday,6:00-7:00,15874,22055,15874,22055
2010,July,Friday,7:00-8:00,11781,16359,11781,16359
2010,July,Friday,8:00-9:00,8418,11881,8418,11881
2010,July,Friday,9:00-10:00,3612,5227,3612,5227
2010,July,Friday,10:00-11:00,514,550,535,529
2010,July,Saturday,4:00-5:00 AM,0,0,0,0
2010,July,Saturday,5:00-6:00,9475,5737,9475,5732
2010,July,Saturday,6:00-7:00,13622,10245,13622,10240
2010,July,Saturday,7:00-8:00,15979,11299,15979,11283
2010,July,Saturday,8:00-9:00,15359,10708,15359,10711
2010,July,Saturday,9:00-10:00,13490,10054,13490,10076
2010,July,Saturday,10:00-11:00,12421,10492,12421,10484
2010,July,Saturday,11:00-12:00,13229,11579,13229,11575
2010,July,Saturday,12:00-1:00 PM,13442,13063,13442,13091
2010,July,Saturday,1:00-2:00,12989,12063,12989,12088
2010,July,Saturday,2:00-3:00,12715,12667,12715,12660
2010,July,Saturday,3:00-4:00,12939,14775,12939,14781
2010,July,Saturday,4:00-5:00,13316,19077,13316,19031
2010,July,Saturday,5:00-6:00,13661,18662,13661,18634
2010,July,Saturday,6:00-7:00,12168,14913,12168,14899
2010,July,Saturday,7:00-8:00,9174,11875,9174,11922
2010,July,Saturday,8:00-9:00,6322,7266,6322,7288
2010,July,Saturday,9:00-10:00,1204,1,1204,73
2010,July,Saturday,10:00-11:00,0,0,0,0
2010,July,Sunday,4:00-5:00 AM,0,0,0,0
2010,July,Sunday,5:00-6:00,6029,5008,6029,5008
2010,July,Sunday,6:00-7:00,6723,6290,6723,6290
2010,July,Sunday,7:00-8:00,7356,6934,7356,6934
2010,July,Sunday,8:00-9:00,8933,7843,8933,7843
2010,July,Sunday,9:00-10:00,9019,8376,9019,8376
2010,July,Sunday,10:00-11:00,8893,8590,8893,8590
2010,July,Sunday,11:00-12:00,9143,8296,9143,8296
2010,July,Sunday,12:00-1:00 PM,8342,8584,8342,8584
2010,July,Sunday,1:00-2:00,9523,9401,9523,9401
2010,July,Sunday,2:00-3:00,9507,9004,9507,9004
2010,July,Sunday,3:00-4:00,9098,9377,9098,9377
2010,July,Sunday,4:00-5:00,9795,10453,9795,10453
2010,July,Sunday,5:00-6:00,8665,10095,8665,10095
2010,July,Sunday,6:00-7:00,7487,9513,7487,9513
2010,July,Sunday,7:00-8:00,6287,8070,6287,8070
2010,July,Sunday,8:00-9:00,4915,5139,4915,5139
2010,July,Sunday,9:00-10:00,496,180,496,180
2010,July,Sunday,10:00-11:00,0,0,0,0
2010,August,Monday,4:00-5:00 AM,0,0,0,0
2010,August,Monday,5:00-6:00,12040,6446,12040,6446
2010,August,Monday,6:00-7:00,22099,14425,22099,14425
2010,August,Monday,7:00-8:00,22790,15804,22790,15804
2010,August,Monday,8:00-9:00,18923,13532,18923,13532
2010,August,Monday,9:00-10:00,15661,11613,15661,11613
2010,August,Monday,10:00-11:00,14973,12403,14973,12403
2010,August,Monday,11:00-12:00,14149,12324,14149,12324
2010,August,Monday,12:00-1:00 PM,13746,12556,13746,12556
2010,August,Monday,1:00-2:00,13908,12652,13908,12652
2010,August,Monday,2:00-3:00,13515,13686,13515,13686
2010,August,Monday,3:00-4:00,13332,15682,13332,15682
2010,August,Monday,4:00-5:00,13782,20579,13782,20579
2010,August,Monday,5:00-6:00,16463,24494,16463,24494
2010,August,Monday,6:00-7:00,13653,19953,13653,19953
2010,August,Monday,7:00-8:00,9777,13969,9777,13969
2010,August,Monday,8:00-9:00,7070,10090,7070,10090
2010,August,Monday,9:00-10:00,3205,5040,3205,5040
2010,August,Monday,10:00-11:00,563,571,590,544
2010,August,Tuesday,4:00-5:00 AM,0,0,0,0
2010,August,Tuesday,5:00-6:00,11876,6442,11876,6442
2010,August,Tuesday,6:00-7:00,21455,14382,21455,14382
2010,August,Tuesday,7:00-8:00,23517,15979,23517,15979
2010,August,Tuesday,8:00-9:00,19971,14641,19971,14641
2010,August,Tuesday,9:00-10:00,17293,12883,17293,12883
2010,August,Tuesday,10:00-11:00,15573,13141,15573,13141
2010,August,Tuesday,11:00-12:00,15582,13472,15582,13472
2010,August,Tuesday,12:00-1:00 PM,15248,13986,15248,13986
2010,August,Tuesday,1:00-2:00,15487,14171,15487,14171
2010,August,Tuesday,2:00-3:00,15466,15609,15466,15609
2010,August,Tuesday,3:00-4:00,14882,17233,14882,17233
2010,August,Tuesday,4:00-5:00,15977,22970,15977,22970
2010,August,Tuesday,5:00-6:00,18020,24915,18020,24915
2010,August,Tuesday,6:00-7:00,15499,21604,15499,21604
2010,August,Tuesday,7:00-8:00,11328,15553,11328,15553
2010,August,Tuesday,8:00-9:00,8078,11342,8078,11342
2010,August,Tuesday,9:00-10:00,3820,5826,3820,5826
2010,August,Tuesday,10:00-11:00,749,809,778,780
2010,August,Wednesday,4:00-5:00 AM,0,0,0,0
2010,August,Wednesday,5:00-6:00,7797,4846,7797,4846
2010,August,Wednesday,6:00-7:00,11935,9092,11935,9092
2010,August,Wednesday,7:00-8:00,14709,11857,14709,11857
2010,August,Wednesday,8:00-9:00,14681,10289,14681,10289
2010,August,Wednesday,9:00-10:00,12833,9768,12833,9768
2010,August,Wednesday,10:00-11:00,12003,10168,12003,10168
2010,August,Wednesday,11:00-12:00,12657,11008,12657,11008
2010,August,Wednesday,12:00-1:00 PM,12944,12205,12944,12205
2010,August,Wednesday,1:00-2:00,12380,11557,12380,11557
2010,August,Wednesday,2:00-3:00,11944,12083,11944,12083
2010,August,Wednesday,3:00-4:00,11858,13872,11858,13872
2010,August,Wednesday,4:00-5:00,11841,17202,11841,17202
2010,August,Wednesday,5:00-6:00,12851,17470,12851,17470
2010,August,Wednesday,6:00-7:00,11618,14127,11618,14127
2010,August,Wednesday,7:00-8:00,8572,11123,8572,11123
2010,August,Wednesday,8:00-9:00,5711,6673,5711,6673
2010,August,Wednesday,9:00-10:00,1300,0,1300,0
2010,August,Wednesday,10:00-11:00,0,0,0,0
2010,August,Thursday,4:00-5:00 AM,0,0,0,0
2010,August,Thursday,5:00-6:00,5001,4378,5001,4378
2010,August,Thursday,6:00-7:00,6213,5909,6213,5909
2010,August,Thursday,7:00-8:00,7329,6892,7329,6892
2010,August,Thursday,8:00-9:00,8718,8182,8718,8182
2010,August,Thursday,9:00-10:00,8683,8682,8683,8682
2010,August,Thursday,10:00-11:00,8889,8687,8889,8687
2010,August,Thursday,11:00-12:00,8811,8498,8811,8498
2010,August,Thursday,12:00-1:00 PM,8471,9043,8471,9043
2010,August,Thursday,1:00-2:00,8885,9142,8885,9142
2010,August,Thursday,2:00-3:00,9018,8995,9018,8995
2010,August,Thursday,3:00-4:00,9037,9707,9037,9707
2010,August,Thursday,4:00-5:00,9297,10194,9297,10194
2010,August,Thursday,5:00-6:00,8592,10036,8592,10036
2010,August,Thursday,6:00-7:00,7561,9439,7561,9439
2010,August,Thursday,7:00-8:00,5913,7870,5913,7870
2010,August,Thursday,8:00-9:00,4541,4819,4541,4819
2010,August,Thursday,9:00-10:00,649,254,649,254
2010,August,Thursday,10:00-11:00,0,0,0,0
2010,August,Friday,4:00-5:00 AM,0,0,0,0
2010,August,Friday,5:00-6:00,14453,7800,14453,7800
2010,August,Friday,6:00-7:00,20649,13689,20649,13689
2010,August,Friday,7:00-8:00,21733,14632,21733,14632
2010,August,Friday,8:00-9:00,18629,13615,18629,13615
2010,August,Friday,9:00-10:00,15862,12185,15862,12185
2010,August,Friday,10:00-11:00,14332,11982,14332,11982
2010,August,Friday,11:00-12:00,13902,11972,13902,11972
2010,August,Friday,12:00-1:00 PM,13240,12226,13240,12226
2010,August,Friday,1:00-2:00,13627,12366,13627,12366
2010,August,Friday,2:00-3:00,13429,13425,13429,13425
2010,August,Friday,3:00-4:00,13118,15014,13118,15014
2010,August,Friday,4:00-5:00,13427,19614,13427,19614
2010,August,Friday,5:00-6:00,14896,21557,14896,21557
2010,August,Friday,6:00-7:00,12805,18239,12805,18239
2010,August,Friday,7:00-8:00,9593,13540,9593,13540
2010,August,Friday,8:00-9:00,6432,8836,6432,8836
2010,August,Friday,9:00-10:00,2986,4201,2986,4201
2010,August,Friday,10:00-11:00,457,479,477,460
2010,August,Saturday,4:00-5:00 AM,0,0,0,0
2010,August,Saturday,5:00-6:00,12887,6933,12887,6913
2010,August,Saturday,6:00-7:00,23177,14833,23177,14840
2010,August,Saturday,7:00-8:00,23872,16697,23872,16685
2010,August,Saturday,8:00-9:00,20351,14474,20351,14478
2010,August,Saturday,9:00-10:00,16670,12686,16670,12681
2010,August,Saturday,10:00-11:00,14679,12330,14679,12336
2010,August,Saturday,11:00-12:00,14432,12863,14432,12869
2010,August,Saturday,12:00-1:00 PM,14296,13070,14296,13057
2010,August,Saturday,1:00-2:00,14304,13187,14304,13170
2010,August,Saturday,2:00-3:00,13777,14060,13777,14060
2010,August,Saturday,3:00-4:00,13906,16026,13906,15984
2010,August,Saturday,4:00-5:00,14560,21567,14560,21569
2010,August,Saturday,5:00-6:00,16618,24179,16618,24177
2010,August,Saturday,6:00-7:00,13930,20091,13930,20165
2010,August,Saturday,7:00-8:00,9920,14308,9920,14260
2010,August,Saturday,8:00-9:00,7051,10081,7051,10086
2010,August,Saturday,9:00-10:00,3117,4872,3117,4842
2010,August,Saturday,10:00-11:00,539,549,553,521
2010,August,Sunday,4:00-5:00 AM,0,0,0,0
2010,August,Sunday,5:00-6:00,12691,6560,12691,6560
2010,August,Sunday,6:00-7:00,22551,14631,22551,14631
2010,August,Sunday,7:00-8:00,23996,16462,23996,16462
2010,August,Sunday,8:00-9:00,20563,14692,20563,14692
2010,August,Sunday,9:00-10:00,17233,13475,17233,13475
2010,August,Sunday,10:00-11:00,14987,13467,14987,13467
2010,August,Sunday,11:00-12:00,14684,13759,14684,13759
2010,August,Sunday,12:00-1:00 PM,14604,14593,14604,14593
2010,August,Sunday,1:00-2:00,14759,13927,14759,13927
2010,August,Sunday,2:00-3:00,14004,14638,14004,14638
2010,August,Sunday,3:00-4:00,14037,17254,14037,17254
2010,August,Sunday,4:00-5:00,14777,23272,14777,23272
2010,August,Sunday,5:00-6:00,17267,25807,17267,25807
2010,August,Sunday,6:00-7:00,14257,21457,14257,21457
2010,August,Sunday,7:00-8:00,9822,15050,9822,15050
2010,August,Sunday,8:00-9:00,6814,10128,6814,10128
2010,August,Sunday,9:00-10:00,3325,5249,3325,5249
2010,August,Sunday,10:00-11:00,589,616,618,587
2010,September,Monday,4:00-5:00 AM,0,0,0,0
2010,September,Monday,5:00-6:00,12325,6337,12325,6337
